date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-01-28,0,0,0,0,0,0,0,1,0,1,0
2020-01-29,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,0,0,0,0,0,0,1,0,0,0,0
2020-01-31,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,0,0,0,0,0,0,1,0,0,0,0
2020-02-02,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,0,0,0,0,0,1,0,0,0,0,0
2020-02-06,0,0,0,0,0,0,0,1,0,0,0
2020-02-07,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,0,0,0,0,0,0,1,0,0,0,0
2020-02-13,0,0,0,0,0,1,0,0,0,0,0
2020-02-14,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,0,0,0,0,0,1,0,0,0,0,0
2020-02-20,0,1,1,1,0,0,1,1,1,0,0
2020-02-21,0,0,0,0,0,1,0,0,0,0,0
2020-02-22,0,0,0,0,0,0,3,1,0,0,0
2020-02-23,0,0,0,0,0,0,0,1,1,0,0
2020-02-24,0,0,0,0,2,0,0,0,1,0,0
2020-02-25,0,0,0,1,0,0,1,3,1,0,0
2020-02-26,0,0,0,0,0,2,0,0,0,0,0
2020-02-27,0,0,0,0,0,0,3,0,0,1,1
2020-02-28,0,1,0,0,0,2,1,2,1,1,0
2020-02-29,0,0,0,1,1,0,0,3,2,0,0
2020-03-01,0,0,0,0,2,2,4,1,3,2,1
2020-03-02,0,0,0,0,2,4,2,4,2,1,0
2020-03-03,1,0,0,3,1,7,3,3,1,4,1
2020-03-04,0,0,0,0,0,3,6,1,5,2,0
2020-03-05,0,0,0,2,2,4,5,3,2,2,0
2020-03-06,0,0,0,0,3,6,8,4,4,2,0
2020-03-07,0,0,0,1,4,6,14,5,7,2,1
2020-03-08,0,1,1,1,6,4,8,3,2,3,0
2020-03-09,0,0,0,2,5,7,15,8,4,9,1
2020-03-10,0,0,2,5,14,19,18,9,8,5,1
2020-03-11,1,3,2,6,10,11,14,11,5,4,0
2020-03-12,0,1,0,2,11,13,17,8,7,5,1
2020-03-13,0,0,1,4,6,17,20,12,4,6,0
2020-03-14,0,0,1,4,9,17,12,11,6,5,2
2020-03-15,0,0,0,5,8,10,18,10,16,5,2
2020-03-16,0,2,3,3,8,10,11,8,8,4,1
2020-03-17,0,0,2,10,4,12,13,9,10,6,2
2020-03-18,2,0,0,8,9,9,12,10,6,6,1
2020-03-19,1,3,2,4,7,8,10,7,7,5,2
2020-03-20,3,2,1,6,8,16,10,9,11,19,13
2020-03-21,0,1,0,2,3,11,9,6,7,11,2
2020-03-22,0,0,0,4,6,5,7,7,4,9,8
2020-03-23,0,0,2,0,2,11,17,7,7,10,5
2020-03-24,0,0,0,2,4,10,7,4,6,8,4
2020-03-25,0,0,1,4,5,8,9,6,4,11,1
2020-03-26,0,0,1,7,5,12,14,7,2,5,4
2020-03-27,0,0,0,7,5,6,12,5,7,3,6
2020-03-28,1,1,0,2,3,8,9,4,5,8,2
2020-03-29,0,0,1,2,2,4,3,3,4,4,1
2020-03-30,1,0,1,7,10,2,12,4,11,5,2
2020-03-31,0,0,1,0,6,4,3,4,2,1,2
2020-04-01,0,0,0,6,4,5,9,1,5,4,3
2020-04-02,0,2,3,1,4,6,5,3,2,6,6
2020-04-03,0,1,3,1,4,8,7,2,2,4,4
2020-04-04,0,1,0,1,2,1,1,5,4,11,2
2020-04-05,0,0,0,4,5,3,4,2,6,1,4
2020-04-06,1,0,0,3,3,5,3,3,0,2,4
2020-04-07,0,1,1,1,2,5,2,4,4,2,0
2020-04-08,0,1,0,3,2,2,5,4,3,5,7
2020-04-09,0,0,0,1,2,3,1,1,3,4,1
2020-04-10,1,0,0,2,4,5,5,0,1,7,4
2020-04-11,0,0,0,1,1,2,2,3,0,2,1
2020-04-12,0,1,0,1,1,3,2,2,3,3,1
2020-04-13,0,0,0,4,1,3,0,3,0,6,3
2020-04-14,0,0,0,1,2,3,3,6,6,3,0
2020-04-15,3,0,2,0,1,3,2,0,4,5,2
2020-04-16,0,0,0,1,3,2,3,1,4,2,1
2020-04-17,0,0,0,1,0,2,3,1,2,3,0
2020-04-18,0,0,1,2,3,2,4,1,0,5,0
2020-04-19,0,0,1,0,1,1,5,0,0,5,1
2020-04-20,0,0,0,2,0,1,5,0,2,3,0
2020-04-21,0,0,0,1,1,3,2,1,0,0,2
2020-04-22,0,1,0,0,0,0,2,2,1,0,0
2020-04-23,0,0,0,0,1,2,1,0,0,3,0
2020-04-24,0,0,0,2,0,3,1,3,2,1,2
2020-04-25,1,0,0,1,1,1,1,2,0,4,1
2020-04-26,0,0,0,2,1,1,0,1,1,0,1
2020-04-27,0,0,2,2,1,1,0,0,4,1,0
2020-04-28,1,1,0,0,0,1,0,1,0,0,1
2020-04-29,0,0,0,1,1,0,0,1,1,0,1
2020-04-30,0,0,0,0,0,1,0,0,0,1,0
2020-05-01,0,1,0,0,1,1,3,0,1,1,0
2020-05-02,0,0,0,0,0,1,0,1,2,0,2
2020-05-03,0,0,0,1,2,0,0,0,2,1,0
