date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-03-02,0,0,0,0,0,0,0,0,0,1,0
2020-03-03,0,0,0,0,0,0,0,1,2,0,0
2020-03-04,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,1,0,0,0,0
2020-03-06,0,0,1,1,1,0,0,0,1,0,1
2020-03-07,1,0,1,5,1,2,3,0,2,0,0
2020-03-08,0,0,0,1,0,1,2,0,2,1,1
2020-03-09,0,0,0,0,1,0,2,3,2,2,0
2020-03-10,0,0,0,0,2,4,3,2,4,3,0
2020-03-11,0,0,2,1,1,4,5,1,3,6,1
2020-03-12,0,0,0,1,4,3,8,8,4,6,2
2020-03-13,0,0,0,2,4,12,6,8,3,9,4
2020-03-14,1,0,0,3,5,5,6,4,7,6,6
2020-03-15,0,0,1,1,5,3,10,4,4,6,3
2020-03-16,0,0,0,6,14,12,11,12,7,11,6
2020-03-17,0,0,1,4,4,7,12,8,9,15,8
2020-03-18,0,0,1,6,8,20,25,10,15,18,5
2020-03-19,0,1,0,6,3,14,13,9,5,10,5
2020-03-20,0,1,0,7,9,21,28,15,19,41,21
2020-03-21,0,0,1,8,9,22,12,6,17,10,8
2020-03-22,0,1,1,2,2,5,11,2,4,10,5
2020-03-23,0,0,0,3,2,11,16,10,11,22,13
2020-03-24,1,1,1,5,8,12,17,10,14,14,3
2020-03-25,1,1,1,4,7,19,15,5,14,17,5
2020-03-26,0,1,1,14,25,28,49,12,7,20,8
2020-03-27,1,1,0,4,5,18,24,12,16,15,9
2020-03-28,1,0,0,8,12,25,23,8,7,19,8
2020-03-29,0,0,2,6,6,16,11,5,4,7,5
2020-03-30,0,2,0,14,15,18,30,9,17,24,21
2020-03-31,0,2,2,11,25,21,36,7,8,9,14
2020-04-01,0,0,1,5,10,13,20,8,14,8,10
2020-04-02,0,0,1,11,11,25,25,8,8,28,19
2020-04-03,1,0,2,11,16,24,22,13,8,15,15
2020-04-04,0,0,1,4,2,9,11,3,5,15,9
2020-04-05,0,1,1,2,3,5,8,2,5,7,3
2020-04-06,0,1,5,8,6,9,20,10,10,27,19
2020-04-07,0,0,4,18,15,25,22,8,12,22,9
2020-04-08,0,1,3,7,12,16,18,11,5,20,12
2020-04-09,0,1,0,7,6,19,14,9,8,20,24
2020-04-10,3,0,1,5,10,23,9,7,4,9,9
2020-04-11,0,0,2,2,2,4,8,4,5,20,18
2020-04-12,0,0,1,0,0,1,1,1,2,5,1
2020-04-13,0,0,0,1,0,3,6,3,3,19,17
2020-04-14,0,0,3,3,9,12,16,8,5,16,6
2020-04-15,2,1,4,12,3,20,22,9,5,17,12
2020-04-16,2,1,2,4,9,14,13,3,5,11,6
2020-04-17,1,1,3,7,5,19,23,6,10,7,6
