date,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-20,,,,,,,,,,
2020-02-21,0,0,1,2,2,6,9,16,14,2
2020-02-22,0,0,3,2,2,11,13,15,7,2
2020-02-23,1,2,1,7,7,10,11,15,10,2
2020-02-24,0,1,2,8,2,8,15,27,18,1
2020-02-25,0,1,3,4,9,19,24,44,31,4
2020-02-26,0,1,5,5,13,17,18,24,28,8
2020-02-27,0,2,3,4,10,13,29,40,40,4
2020-02-28,0,0,1,1,11,14,44,62,46,4
2020-02-29,0,2,0,5,8,21,26,58,43,7
2020-03-01,1,2,3,3,14,32,32,60,43,7
2020-03-02,1,0,3,8,14,42,76,96,64,6
2020-03-03,0,2,1,7,27,47,81,100,77,8
2020-03-04,4,0,2,15,26,71,83,135,77,3
2020-03-05,2,0,3,8,33,86,104,146,91,12
2020-03-06,0,1,10,22,37,85,119,159,94,7
2020-03-07,2,3,3,16,40,86,106,122,122,5
2020-03-08,2,2,3,18,44,97,97,139,87,15
2020-03-09,1,1,9,22,47,107,138,167,112,7
2020-03-10,5,1,9,16,43,109,156,187,120,7
2020-03-11,5,1,8,22,60,125,148,219,109,20
2020-03-12,5,4,11,31,54,116,185,225,107,7
2020-03-13,3,0,11,31,72,174,205,232,157,19
2020-03-14,2,2,8,29,52,135,172,208,136,11
2020-03-15,3,0,3,23,68,127,160,174,134,12
2020-03-16,9,2,11,36,83,160,220,249,149,7
2020-03-17,3,1,9,31,89,147,234,271,150,12
2020-03-18,1,1,14,35,88,183,227,271,133,10
2020-03-19,2,1,8,29,88,191,211,250,109,19
2020-03-20,3,0,9,31,82,184,216,217,132,10
2020-03-21,2,0,4,26,70,156,191,185,118,9
2020-03-22,2,1,8,14,65,130,162,162,113,16
2020-03-23,4,2,8,22,68,155,197,224,151,15
2020-03-24,2,0,6,26,49,158,207,241,129,16
2020-03-25,3,0,5,16,55,132,156,196,134,11
2020-03-26,3,1,9,18,45,120,165,167,109,17
2020-03-27,3,1,5,16,43,130,169,175,99,14
2020-03-28,2,2,1,16,48,106,108,118,93,12
2020-03-29,1,0,6,11,54,63,84,103,91,9
2020-03-30,2,1,4,10,52,76,101,112,111,9
2020-03-31,1,1,5,15,40,95,84,113,82,8
2020-04-01,2,2,8,13,31,81,79,88,97,15
2020-04-02,0,6,10,13,34,77,61,96,86,15
2020-04-03,1,0,7,15,20,63,75,82,65,5
2020-04-04,3,5,6,10,28,45,47,48,43,7
2020-04-05,2,1,5,7,23,27,29,50,41,3
2020-04-06,0,0,3,8,29,42,47,51,61,10
2020-04-07,1,3,8,11,19,31,37,42,48,9
