date,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-20,,,,,,,,,,
2020-02-21,0,0,0,0,1,0,0,4,1,0
2020-02-22,0,0,0,1,0,0,1,1,0,0
2020-02-23,0,0,0,0,1,1,1,1,1,0
2020-02-24,0,0,0,0,2,2,2,4,2,0
2020-02-25,0,1,0,1,2,4,4,2,5,1
2020-02-26,0,0,1,0,1,6,2,4,4,0
2020-02-27,1,0,1,0,4,4,4,6,8,1
2020-02-28,0,0,0,0,3,4,5,9,6,0
2020-02-29,0,0,0,0,1,8,10,10,8,1
2020-03-01,0,0,0,2,5,4,9,10,10,0
2020-03-02,0,1,1,3,6,5,13,12,12,3
2020-03-03,0,0,0,1,2,7,11,28,16,1
2020-03-04,0,0,0,2,5,8,17,21,14,0
2020-03-05,0,0,0,3,8,21,17,26,13,2
2020-03-06,0,0,0,3,11,16,13,29,17,4
2020-03-07,0,0,0,6,6,14,20,30,23,1
2020-03-08,0,0,0,3,5,7,19,35,20,3
2020-03-09,0,0,0,5,13,16,25,29,24,5
2020-03-10,0,0,0,0,12,22,25,50,33,2
2020-03-11,0,0,3,3,13,22,22,41,26,2
2020-03-12,1,0,1,4,13,16,29,50,35,6
2020-03-13,0,0,0,3,8,25,41,69,42,6
2020-03-14,0,1,0,2,11,29,37,55,38,5
2020-03-15,0,0,0,5,17,28,38,48,40,4
2020-03-16,0,0,1,3,16,15,51,49,32,7
2020-03-17,1,0,1,9,15,33,53,52,50,4
2020-03-18,2,0,0,4,26,34,46,70,52,3
2020-03-19,0,0,1,9,23,34,49,76,52,12
2020-03-20,0,0,0,8,21,42,50,72,34,11
2020-03-21,0,0,1,6,22,35,43,52,45,11
2020-03-22,0,0,2,7,11,35,49,51,35,11
2020-03-23,0,0,2,2,16,30,46,48,41,6
2020-03-24,0,0,1,4,9,34,37,58,37,3
2020-03-25,0,0,1,5,15,24,44,45,34,9
2020-03-26,0,0,3,3,9,25,25,49,34,6
2020-03-27,1,1,0,4,8,23,36,34,44,10
2020-03-28,0,0,0,1,9,21,37,30,26,5
2020-03-29,0,0,0,1,11,17,27,23,23,4
2020-03-30,1,1,0,4,9,18,29,25,22,6
2020-03-31,0,1,2,3,7,18,22,21,21,7
2020-04-01,0,0,0,2,9,16,18,20,24,5
2020-04-02,0,0,2,6,4,14,19,19,18,6
2020-04-03,0,0,1,3,4,11,8,17,29,6
2020-04-04,0,1,0,1,3,6,10,14,15,6
2020-04-05,0,0,1,1,4,4,10,20,14,5
2020-04-06,0,0,1,1,9,8,12,4,23,8
2020-04-07,0,0,1,2,5,6,10,14,14,2
2020-04-08,1,0,0,1,2,10,11,17,15,1
2020-04-09,0,0,0,0,4,6,8,12,14,5
2020-04-10,1,0,0,1,6,2,7,11,16,3
2020-04-11,0,0,1,3,2,6,4,9,19,7
2020-04-12,0,0,1,1,4,8,5,9,5,10
2020-04-13,0,0,1,2,1,4,7,7,8,5
2020-04-14,0,2,0,0,3,4,4,13,19,2
2020-04-15,1,2,1,4,1,2,6,9,12,1
2020-04-16,0,0,2,0,5,3,8,6,12,3
2020-04-17,0,0,0,1,2,8,5,9,15,0
2020-04-18,0,0,0,0,5,5,4,8,9,7
2020-04-19,0,0,0,1,2,2,1,5,9,4
2020-04-20,0,0,0,3,5,4,5,9,13,2
2020-04-21,0,0,1,0,1,4,6,8,8,2
2020-04-22,0,0,1,0,2,4,6,2,7,6
2020-04-23,0,1,1,1,3,3,4,9,12,1
2020-04-24,0,0,0,1,1,4,6,6,6,2
2020-04-25,0,0,1,1,2,2,1,2,6,1
2020-04-26,1,0,1,0,3,1,4,5,4,1
2020-04-27,1,0,0,1,1,4,4,6,6,3
2020-04-28,0,0,0,0,3,3,1,2,10,3
2020-04-29,0,0,0,1,0,6,5,7,13,1
2020-04-30,0,0,4,1,2,1,3,6,6,0
2020-05-01,1,0,1,0,0,2,1,8,3,1
2020-05-02,0,0,0,1,1,5,1,4,4,0
2020-05-03,0,0,0,0,3,1,2,1,2,3
2020-05-04,0,0,0,0,1,3,2,3,3,4
2020-05-05,0,0,0,0,2,0,1,5,2,2
2020-05-06,1,0,0,1,3,3,4,3,7,4
2020-05-07,0,0,0,1,1,2,2,4,3,3
2020-05-08,0,0,1,0,1,2,2,3,6,0
2020-05-09,0,0,1,0,1,0,0,2,2,1
2020-05-10,0,0,0,0,0,0,1,1,2,2
2020-05-11,0,1,0,0,1,0,3,2,5,0
2020-05-12,0,0,3,1,1,1,1,2,5,0
2020-05-13,0,0,0,1,1,0,0,1,1,2
2020-05-14,0,1,0,0,0,4,0,0,4,1
2020-05-15,0,1,0,1,1,0,1,1,1,0
2020-05-16,0,0,0,0,0,1,0,0,2,1
