date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-14,0,0,0,0,0,1,0,0,0,0,0
2020-02-15,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,0,0,0,0,0,0,0,0,0,0,0
2020-02-20,0,0,0,0,0,0,0,0,0,0,0
2020-02-21,0,0,0,0,0,0,0,0,0,0,0
2020-02-22,0,0,0,0,0,0,0,0,1,0,0
2020-02-23,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,0,0,0,0,0,0,1,0,0,0,0
2020-02-25,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,0,0,0,0,0,0,0,1,0,0,0
2020-02-27,0,0,0,0,0,0,2,0,0,0,0
2020-02-28,0,0,0,0,0,0,0,1,0,0,0
2020-02-29,0,0,0,0,0,1,2,0,0,0,0
2020-03-01,0,0,0,0,0,1,0,1,1,0,0
2020-03-02,0,0,0,0,0,0,1,1,1,0,0
2020-03-03,0,0,0,1,0,2,0,0,1,1,0
2020-03-04,0,0,0,0,0,0,0,2,0,0,0
2020-03-05,0,0,0,1,0,0,1,2,1,0,0
2020-03-06,0,0,0,1,0,3,2,3,1,0,0
2020-03-07,0,0,1,0,0,1,3,1,4,0,0
2020-03-08,0,0,0,2,2,3,2,1,1,1,1
2020-03-09,0,0,0,2,0,1,2,4,1,1,0
2020-03-10,0,0,0,0,3,9,2,10,5,0,0
2020-03-11,0,0,0,1,3,2,4,4,3,2,0
2020-03-12,0,0,0,1,0,2,3,6,5,0,0
2020-03-13,0,2,0,0,2,3,7,2,1,2,0
2020-03-14,0,0,0,1,2,4,6,3,2,0,0
2020-03-15,0,1,3,4,3,7,4,7,1,3,0
2020-03-16,0,0,0,1,2,0,4,5,1,0,0
2020-03-17,0,0,0,0,1,3,3,3,0,1,1
2020-03-18,0,0,0,4,0,4,5,3,4,3,0
2020-03-19,0,1,1,0,1,1,1,7,1,1,1
2020-03-20,0,0,0,3,4,6,7,9,5,3,1
2020-03-21,0,0,0,2,1,2,1,1,1,0,2
2020-03-22,0,0,0,1,2,1,4,4,4,2,1
2020-03-23,0,0,0,1,1,3,3,1,2,7,0
2020-03-24,0,0,1,0,0,4,3,2,2,0,2
2020-03-25,0,1,0,2,2,4,7,1,1,4,0
2020-03-26,0,0,0,2,0,3,4,4,2,3,0
2020-03-27,0,0,2,0,1,0,5,4,4,7,0
2020-03-28,0,0,0,2,1,1,3,2,5,0,0
2020-03-29,1,0,0,1,1,4,3,1,0,2,0
2020-03-30,0,0,2,2,1,1,2,3,3,2,4
2020-03-31,0,0,2,3,2,2,2,3,2,2,0
2020-04-01,0,0,1,2,5,3,3,1,1,1,0
2020-04-02,0,0,1,1,0,0,1,0,2,0,1
2020-04-03,0,0,0,1,0,1,1,2,1,0,0
2020-04-04,0,1,2,2,0,3,1,3,1,1,0
2020-04-05,0,0,0,2,0,2,1,1,0,1,1
2020-04-06,0,0,1,1,1,0,0,1,1,1,0
2020-04-07,0,0,0,0,0,2,0,0,0,0,1
2020-04-08,0,0,0,0,1,0,1,0,0,0,0
2020-04-09,0,0,0,3,1,0,1,0,0,0,0
2020-04-10,0,0,0,0,0,0,1,1,1,2,0
2020-04-11,0,0,0,0,0,0,1,1,0,0,0
2020-04-12,0,0,0,0,1,0,0,0,1,0,0
2020-04-13,0,0,0,0,0,0,2,0,1,0,0
2020-04-14,0,0,0,0,0,0,0,0,1,2,1
