date,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-21,,,,,,,,,,
2020-02-22,0,0,0,0,0,0,0,0,0,0
2020-02-23,0,0,0,0,0,0,1,0,0,0
2020-02-24,0,0,0,0,0,1,0,2,2,0
2020-02-25,0,0,0,0,0,0,1,0,2,2
2020-02-26,0,0,0,0,0,1,0,2,1,1
2020-02-27,0,0,0,1,0,0,1,1,1,0
2020-02-28,0,0,0,0,1,0,1,4,3,1
2020-02-29,0,0,0,1,0,1,1,2,2,0
2020-03-01,0,0,0,1,0,0,0,0,2,1
2020-03-02,0,0,0,2,0,2,2,2,3,1
2020-03-03,0,0,2,1,1,2,1,2,3,0
2020-03-04,0,0,0,2,2,2,5,3,2,0
2020-03-05,0,0,1,0,3,4,4,3,6,1
2020-03-06,0,0,2,0,2,3,4,6,5,1
2020-03-07,0,0,1,2,0,5,4,11,5,4
2020-03-08,0,0,0,0,1,4,5,1,2,1
2020-03-09,0,0,1,4,3,4,6,3,4,1
2020-03-10,0,0,0,1,2,6,5,12,7,0
2020-03-11,0,0,0,2,2,10,8,8,8,3
2020-03-12,0,0,0,3,7,5,5,8,9,1
2020-03-13,0,0,0,3,5,7,13,10,6,0
2020-03-14,0,0,0,2,2,5,5,13,9,3
2020-03-15,0,0,1,3,5,5,7,5,6,1
2020-03-16,0,0,1,2,0,13,10,16,6,1
2020-03-17,0,0,1,2,6,5,9,11,11,1
2020-03-18,2,0,1,3,8,11,11,15,7,1
2020-03-19,0,0,1,3,8,17,15,30,11,4
2020-03-20,0,0,0,5,7,17,19,19,18,1
2020-03-21,1,0,0,3,7,22,18,29,23,4
2020-03-22,0,0,0,1,9,12,12,19,13,4
2020-03-23,0,1,1,4,15,20,23,19,13,4
2020-03-24,0,0,1,5,19,24,22,20,13,4
2020-03-25,0,0,1,4,5,14,22,16,17,8
2020-03-26,0,2,0,3,5,23,13,12,15,3
2020-03-27,0,1,1,6,9,13,16,13,12,7
2020-03-28,0,1,3,0,5,24,15,11,13,5
2020-03-29,1,0,1,5,5,10,8,19,12,2
2020-03-30,1,2,0,6,5,8,15,13,15,5
2020-03-31,1,0,3,1,5,12,9,11,14,5
2020-04-01,0,0,0,4,8,7,10,10,9,3
2020-04-02,0,1,0,1,7,4,8,8,12,4
2020-04-03,2,0,1,5,8,10,5,13,7,2
2020-04-04,0,1,1,4,5,8,7,7,6,3
2020-04-05,0,1,1,4,0,3,5,6,8,4
2020-04-06,0,0,1,2,5,7,3,9,5,3
2020-04-07,1,2,1,3,5,6,2,6,8,5
2020-04-08,0,0,1,2,3,4,2,6,9,4
2020-04-09,1,0,1,2,6,1,2,3,6,3
2020-04-10,0,0,1,0,2,2,4,7,10,9
2020-04-11,2,0,3,2,3,6,8,2,15,4
2020-04-12,0,2,0,0,3,4,3,7,11,6
2020-04-13,0,1,0,1,3,2,1,9,13,1
2020-04-14,0,0,0,0,2,3,5,8,15,6
2020-04-15,1,0,1,1,3,1,1,2,7,5
2020-04-16,0,0,0,0,0,4,5,8,5,0
2020-04-17,1,0,1,3,4,3,4,4,6,4
2020-04-18,0,0,1,2,6,2,4,4,8,3
2020-04-19,0,0,1,2,2,6,2,4,7,1
2020-04-20,0,2,0,0,2,3,3,4,9,2
2020-04-21,0,1,3,0,2,4,5,5,2,1
2020-04-22,1,0,2,2,4,2,4,4,6,2
2020-04-23,0,1,1,5,3,2,1,2,9,5
2020-04-24,1,1,1,0,2,1,3,4,5,4
2020-04-25,0,0,0,0,1,2,2,5,9,2
2020-04-26,0,1,1,0,0,5,3,5,8,3
2020-04-27,0,0,1,2,1,0,3,3,4,0
2020-04-28,0,0,1,0,2,0,3,3,2,2
2020-04-29,0,0,1,0,2,0,3,1,1,3
2020-04-30,1,1,0,0,3,3,2,2,2,0
2020-05-01,0,0,0,0,3,0,2,1,1,0
2020-05-02,1,0,0,0,0,0,4,2,2,4
2020-05-03,2,0,0,0,1,0,0,2,0,0
2020-05-04,0,0,0,0,1,2,3,3,1,0
2020-05-05,0,1,0,0,1,1,2,3,4,2
2020-05-06,0,0,0,0,0,1,0,0,0,2
2020-05-07,1,0,0,0,2,4,1,0,5,1
2020-05-08,0,0,0,0,1,0,0,5,3,1
2020-05-09,0,0,1,0,1,2,0,1,2,0
2020-05-10,0,0,0,1,0,0,0,0,1,0
2020-05-11,1,0,0,0,2,0,1,0,0,1
2020-05-12,0,0,0,0,0,0,1,0,2,0
2020-05-13,0,0,0,1,0,1,3,2,2,1
2020-05-14,0,0,0,1,1,0,0,1,1,1
2020-05-15,0,0,1,1,0,1,1,5,4,0
2020-05-16,0,0,0,0,1,1,1,4,2,0
2020-05-17,0,0,0,0,0,0,0,2,2,0
2020-05-18,0,0,0,1,2,1,1,2,1,0
2020-05-19,0,0,0,0,1,2,0,4,2,0
2020-05-20,0,0,1,0,1,0,2,0,1,1
2020-05-21,0,0,0,1,1,1,1,1,1,0
2020-05-22,0,0,1,1,0,1,2,0,2,2
2020-05-23,0,0,0,0,0,0,2,0,3,1
2020-05-24,0,0,2,1,0,1,1,1,0,0
2020-05-25,0,0,0,0,0,2,0,1,3,0
2020-05-26,0,0,0,0,0,0,1,1,1,2
2020-05-27,0,0,0,0,0,0,0,4,0,0
2020-05-28,1,0,0,0,0,0,0,0,2,0
2020-05-29,0,0,0,0,0,0,0,2,2,0
2020-05-30,0,0,0,0,1,0,0,1,1,0
2020-05-31,0,0,0,0,0,2,0,0,0,1
2020-06-01,0,0,0,0,0,0,0,0,1,0
2020-06-02,0,0,0,0,1,0,0,0,0,0
2020-06-03,0,0,0,0,0,1,0,3,0,1
2020-06-04,0,0,0,1,0,1,0,1,1,1
2020-06-05,1,0,1,0,1,0,0,0,0,0
2020-06-06,0,0,0,0,0,2,0,2,1,0
2020-06-07,0,0,1,1,1,0,0,0,0,0
2020-06-08,0,0,0,1,2,2,2,0,5,0
2020-06-09,0,0,0,0,0,0,0,1,1,0
2020-06-10,1,1,2,1,1,0,1,2,0,0
2020-06-11,0,0,0,0,1,3,0,0,1,0
2020-06-12,0,0,0,0,0,0,1,2,3,1
2020-06-13,0,0,1,0,0,2,2,0,7,0
2020-06-14,2,0,0,0,0,0,0,2,0,0
2020-06-15,0,0,1,0,0,0,2,0,0,0
2020-06-16,0,0,0,0,0,1,0,0,1,0
2020-06-17,0,0,0,0,1,0,0,1,0,0
2020-06-18,0,0,0,0,0,0,0,0,0,1
2020-06-19,0,0,1,0,0,1,0,1,0,0
2020-06-20,1,0,2,0,0,0,1,0,0,1
2020-06-21,0,0,0,2,2,0,0,0,0,0
2020-06-22,0,0,0,0,0,0,2,0,1,0
2020-06-23,0,0,0,2,1,0,0,1,0,0
2020-06-24,0,0,0,1,0,1,2,1,1,0
2020-06-25,0,0,1,1,1,0,0,0,0,0
2020-06-26,0,1,1,0,1,2,0,0,1,0
2020-06-27,0,0,0,0,1,0,0,0,0,1
2020-06-28,0,0,0,1,1,1,0,0,0,0
2020-06-29,0,0,0,0,0,0,1,0,0,0
2020-06-30,0,0,0,1,1,1,1,0,2,1
2020-07-01,0,0,2,0,2,0,0,0,0,0
2020-07-02,1,2,0,2,1,1,1,0,1,1
2020-07-03,0,1,0,2,1,0,1,1,0,0
2020-07-04,1,0,0,1,0,0,1,0,2,0
2020-07-05,0,0,0,1,1,1,0,0,1,0
2020-07-06,0,0,2,3,3,0,1,1,0,0
2020-07-07,0,0,0,1,1,0,0,1,0,0
2020-07-08,0,0,0,1,2,0,1,1,1,0
2020-07-09,0,0,0,0,0,1,0,0,0,0
2020-07-10,0,0,0,1,0,0,1,0,0,1
2020-07-11,1,0,2,0,0,1,0,0,0,0
2020-07-12,0,0,1,0,0,1,0,0,1,0
2020-07-13,1,0,0,0,0,0,0,1,1,0
2020-07-14,2,0,0,1,1,0,1,0,0,0
2020-07-15,0,0,2,1,1,1,0,0,1,0
2020-07-16,0,0,0,0,0,0,0,0,0,1
2020-07-17,0,0,0,0,3,0,0,1,1,0
2020-07-18,0,0,1,0,2,2,1,0,2,1
2020-07-19,0,0,0,0,1,1,1,0,1,0
2020-07-20,0,1,0,0,1,1,2,1,0,0
2020-07-21,0,0,1,1,1,2,3,1,0,0
2020-07-22,0,0,0,0,0,1,0,0,0,0
2020-07-23,0,0,0,0,2,1,0,2,0,0
2020-07-24,0,0,1,1,5,0,1,1,1,1
2020-07-25,0,0,2,1,1,2,0,0,0,0
2020-07-26,0,0,0,1,1,1,0,0,0,0
2020-07-27,0,1,0,0,0,0,2,2,0,0
2020-07-28,0,1,0,1,3,2,0,1,0,0
2020-07-29,0,0,0,0,1,2,0,0,0,0
2020-07-30,1,0,1,3,1,0,0,0,1,0
2020-07-31,0,0,2,0,2,1,1,2,0,0
2020-08-01,0,0,0,0,4,1,0,0,0,0
2020-08-02,0,1,0,1,0,0,1,0,0,0
2020-08-03,0,0,0,0,1,2,1,1,1,0
2020-08-04,0,1,0,0,0,1,0,0,1,1
2020-08-05,1,1,0,0,1,0,1,0,2,0
2020-08-06,0,0,0,0,1,0,0,0,3,0
2020-08-07,0,0,0,1,1,0,0,2,0,0
2020-08-08,0,0,0,2,1,3,1,0,0,0
2020-08-09,0,0,0,1,0,3,4,0,0,0
2020-08-10,0,0,0,0,1,1,2,0,2,0
2020-08-11,1,0,0,0,2,0,0,3,2,0
2020-08-12,0,0,2,1,2,0,2,1,2,0
2020-08-13,1,0,0,2,1,1,0,0,0,0
2020-08-14,0,0,1,0,0,0,2,3,3,0
2020-08-15,0,0,3,0,0,0,0,2,2,2
2020-08-16,0,0,2,0,1,1,1,2,3,1
2020-08-17,0,0,1,1,1,0,1,2,4,1
2020-08-18,0,0,1,3,1,2,1,3,4,0
2020-08-19,2,0,1,0,1,3,0,1,0,1
2020-08-20,0,1,3,1,2,2,0,2,4,0
2020-08-21,1,0,3,2,1,1,0,2,0,0
2020-08-22,1,0,2,2,1,6,2,4,1,0
2020-08-23,0,1,2,0,0,5,1,1,2,1
2020-08-24,1,1,2,2,2,2,2,2,3,0
2020-08-25,0,1,1,0,3,3,3,3,0,0
2020-08-26,0,0,5,3,1,2,3,2,2,0
2020-08-27,0,1,1,0,4,4,1,3,1,0
2020-08-28,0,1,0,2,1,5,4,2,3,0
2020-08-29,1,0,1,0,1,2,0,3,2,0
2020-08-30,1,0,0,0,1,9,1,4,2,0
2020-08-31,0,0,0,4,4,3,6,0,2,0
2020-09-01,1,1,4,3,3,1,3,1,4,0
2020-09-02,1,1,0,2,1,7,1,3,2,0
2020-09-03,2,3,3,3,3,3,3,5,2,0
2020-09-04,2,3,3,2,3,3,5,2,1,0
2020-09-05,0,0,4,5,7,1,3,1,1,0
2020-09-06,0,1,2,3,3,6,6,2,0,0
2020-09-07,0,0,2,4,1,4,2,6,0,0
2020-09-08,3,0,0,3,1,3,0,1,4,0
2020-09-09,1,1,4,4,0,2,4,5,5,0
2020-09-10,1,0,3,4,5,3,3,3,5,2
2020-09-11,2,0,5,2,5,3,1,3,5,5
2020-09-12,0,1,2,2,5,4,4,3,3,2
2020-09-13,1,1,5,5,4,3,3,7,4,1
2020-09-14,1,1,2,1,3,8,4,3,5,2
2020-09-15,1,0,5,9,4,9,0,5,7,1
2020-09-16,4,2,1,5,6,6,3,4,0,1
2020-09-17,1,1,4,6,6,6,7,6,8,2
2020-09-18,0,0,2,7,10,6,7,2,4,2
2020-09-19,1,0,0,7,4,5,2,2,4,2
2020-09-20,2,0,2,4,6,7,5,5,2,1
2020-09-21,2,0,0,8,8,7,5,3,5,2
2020-09-22,2,1,4,8,8,12,10,2,6,1
2020-09-23,1,2,2,7,6,10,7,4,11,7
2020-09-24,0,1,4,2,3,8,6,6,7,2
2020-09-25,1,0,1,3,11,9,15,4,6,0
2020-09-26,4,0,4,3,8,5,8,8,9,6
2020-09-27,1,0,1,6,5,10,8,10,3,2
2020-09-28,0,0,1,4,9,6,4,8,8,2
2020-09-29,2,2,3,3,7,8,9,13,10,3
2020-09-30,1,0,1,3,0,6,5,4,7,3
2020-10-01,4,1,2,4,8,6,8,16,10,8
2020-10-02,0,0,2,5,8,10,7,8,7,4
2020-10-03,2,1,7,4,5,7,9,10,14,4
2020-10-04,1,1,4,5,3,12,11,6,5,1
2020-10-05,0,0,5,6,9,13,12,5,14,3
2020-10-06,1,5,4,9,5,11,14,12,8,2
2020-10-07,0,0,6,5,7,6,13,9,11,5
2020-10-08,2,1,7,3,7,14,16,9,12,5
2020-10-09,0,1,3,5,5,9,11,18,22,2
2020-10-10,1,2,7,8,8,13,10,17,9,4
2020-10-11,1,1,2,5,8,11,12,11,11,4
2020-10-12,2,0,6,2,9,14,15,11,14,6
2020-10-13,1,1,3,9,6,20,14,15,14,2
2020-10-14,2,1,3,10,13,22,18,23,17,4
2020-10-15,3,0,4,6,6,11,17,24,19,4
2020-10-16,3,4,4,9,10,19,13,22,24,8
2020-10-17,2,3,2,9,20,19,19,21,16,5
2020-10-18,3,0,3,6,8,26,26,23,16,4
2020-10-19,3,1,6,7,13,23,26,30,26,10
2020-10-20,1,3,6,8,14,21,30,27,28,8
2020-10-21,0,0,4,13,16,26,31,37,29,5
2020-10-22,3,3,4,6,15,15,27,32,32,3
2020-10-23,6,3,5,8,21,32,34,39,38,5
2020-10-24,1,0,2,10,14,19,22,33,20,10
2020-10-25,3,0,4,12,19,22,35,34,40,7
2020-10-26,3,3,7,10,9,29,30,31,31,5
2020-10-27,3,2,3,11,13,20,41,37,34,8
2020-10-28,4,0,4,8,12,35,30,26,32,8
2020-10-29,4,2,3,12,13,28,29,41,38,10
2020-10-30,5,1,4,11,17,39,36,36,45,11
2020-10-31,2,3,3,7,13,33,30,38,34,8
2020-11-01,2,0,2,11,14,32,34,24,38,7
2020-11-02,2,2,6,4,15,28,34,47,42,10
2020-11-03,3,2,5,5,17,30,32,36,28,10
2020-11-04,3,3,4,7,18,28,25,38,31,10
2020-11-05,5,1,6,9,14,23,47,57,36,11
2020-11-06,4,3,4,10,15,31,39,53,40,5
2020-11-07,1,1,6,11,13,31,38,37,36,13
2020-11-08,1,1,3,3,17,25,23,34,42,6
2020-11-09,2,2,2,6,15,28,42,40,43,10
2020-11-10,1,3,3,6,14,27,33,38,39,14
2020-11-11,1,3,1,11,9,32,35,42,45,16
2020-11-12,3,2,6,4,12,23,29,41,32,13
2020-11-13,1,1,6,6,17,23,37,41,45,6
2020-11-14,3,2,3,9,12,27,38,46,38,11
2020-11-15,2,1,2,3,10,17,30,37,32,10
2020-11-16,2,1,2,7,10,32,31,32,40,19
2020-11-17,2,2,1,9,13,20,31,35,47,9
2020-11-18,1,0,2,1,16,26,41,33,40,11
2020-11-19,2,0,5,4,8,19,35,35,42,10
2020-11-20,0,1,2,5,9,33,25,33,37,18
2020-11-21,2,1,2,3,5,15,25,30,33,11
2020-11-22,2,2,1,6,6,17,30,24,29,5
2020-11-23,2,1,4,3,6,21,29,42,28,7
2020-11-24,4,0,3,7,7,16,24,37,43,4
2020-11-25,4,2,2,7,7,19,13,21,24,14
2020-11-26,3,1,3,14,10,22,23,35,32,10
2020-11-27,3,0,8,7,4,21,24,37,44,7
2020-11-28,0,3,2,6,10,16,17,29,36,11
2020-11-29,3,0,3,8,9,22,18,14,21,12
2020-11-30,1,0,3,2,10,21,23,24,37,9
2020-12-01,1,5,2,5,10,16,16,28,32,10
2020-12-02,1,0,4,5,11,23,40,38,36,6
2020-12-03,2,1,3,11,7,22,21,30,30,8
2020-12-04,2,1,2,2,13,16,25,30,30,13
2020-12-05,1,1,4,4,12,14,20,45,43,8
2020-12-06,1,0,0,3,0,15,23,21,25,11
2020-12-07,1,1,1,7,11,14,19,24,30,8
2020-12-08,3,2,1,5,7,6,22,28,34,11
2020-12-09,1,0,4,5,5,14,14,32,31,13
2020-12-10,3,2,2,7,8,20,16,30,35,8
2020-12-11,2,2,2,6,7,20,19,29,36,14
2020-12-12,6,6,5,3,9,8,20,23,29,7
2020-12-13,0,0,3,5,6,12,22,20,33,2
2020-12-14,1,1,3,2,4,19,18,27,28,9
2020-12-15,1,2,3,5,9,19,16,27,30,8
2020-12-16,4,1,1,8,4,16,20,27,29,4
2020-12-17,2,4,1,4,7,21,26,20,28,10
2020-12-18,0,0,2,7,4,15,24,18,25,6
2020-12-19,1,0,0,4,6,11,23,28,24,10
2020-12-20,3,0,1,8,7,13,15,22,18,15
2020-12-21,0,1,0,6,4,13,17,26,25,4
2020-12-22,2,1,1,5,12,16,18,27,40,6
2020-12-23,1,4,2,2,12,17,26,43,18,14
2020-12-24,0,1,3,5,6,12,25,27,32,11
2020-12-25,0,0,0,4,7,14,18,15,24,16
2020-12-26,1,2,0,3,4,17,20,21,22,7
2020-12-27,0,1,1,1,11,15,19,26,22,11
2020-12-28,4,2,3,2,16,22,30,35,34,11
2020-12-29,0,1,10,12,8,23,24,31,32,10
2020-12-30,6,0,6,7,8,19,22,30,37,13
2020-12-31,1,2,2,16,14,25,24,35,30,8
2021-01-01,1,0,8,5,6,14,24,28,34,8
2021-01-02,1,2,2,4,9,22,34,32,40,14
2021-01-03,3,1,4,4,10,20,22,23,19,9
2021-01-04,1,1,3,5,7,23,31,37,26,8
2021-01-05,2,1,1,5,6,17,20,26,28,5
