date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-01-29,0,0,0,0,0,0,0,1,0,0,0
2020-01-30,0,0,0,0,0,1,2,0,0,0,0
2020-01-31,0,0,1,0,1,2,2,0,0,0,0
2020-02-01,0,0,0,0,0,0,1,0,0,0,0
2020-02-02,0,0,0,0,0,0,1,0,1,0,0
2020-02-03,0,0,0,0,0,1,1,0,0,0,0
2020-02-04,0,0,0,0,0,0,1,0,0,0,0
2020-02-05,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,0,0,0,1,0,0,0,0,0,0,0
2020-02-07,0,0,0,0,1,0,0,0,1,0,0
2020-02-08,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,0,0,0,0,0,0,1,0,0,0,0
2020-02-10,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,0,0,0,1,0,0,0,0,0,0,0
2020-02-12,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,0,0,0,0,0,1,0,0,0,0,0
2020-02-14,0,0,0,0,0,0,0,0,0,1,0
2020-02-15,0,0,0,0,0,2,0,0,1,0,0
2020-02-16,0,0,0,0,0,0,1,0,0,1,0
2020-02-17,0,0,0,0,0,1,0,0,0,0,0
2020-02-18,0,0,0,0,1,0,0,0,1,0,0
2020-02-19,0,0,0,0,0,0,0,2,1,0,0
2020-02-20,0,0,0,0,3,0,2,2,1,3,0
2020-02-21,0,0,0,0,0,0,1,0,0,1,0
2020-02-22,0,0,1,0,0,2,1,2,1,1,0
2020-02-23,0,0,0,1,1,1,8,1,1,1,1
2020-02-24,1,1,0,0,1,4,8,1,3,1,0
2020-02-25,0,0,0,0,1,3,2,3,3,1,1
2020-02-26,0,1,1,1,0,4,3,7,4,2,0
2020-02-27,0,0,0,1,3,5,6,2,4,6,1
2020-02-28,0,0,0,2,0,10,6,4,0,4,1
2020-02-29,0,0,0,0,1,6,3,4,3,3,0
2020-03-01,0,0,0,5,1,9,14,14,14,11,2
2020-03-02,0,0,0,6,6,6,5,11,6,8,3
2020-03-03,0,0,0,3,1,5,7,11,10,5,3
2020-03-04,0,0,0,1,2,10,10,9,9,9,2
2020-03-05,0,0,0,2,6,9,9,13,11,10,0
2020-03-06,1,0,0,6,4,8,12,11,14,12,3
2020-03-07,1,1,2,2,5,9,13,10,5,8,1
2020-03-08,1,0,2,6,8,15,22,16,15,14,0
2020-03-09,1,0,2,4,8,16,19,23,14,17,3
2020-03-10,1,0,1,4,16,14,23,20,12,11,5
2020-03-11,1,0,0,5,8,20,17,17,11,7,0
2020-03-12,1,0,1,4,14,18,23,14,14,11,1
2020-03-13,0,2,1,5,13,17,40,22,8,2,1
2020-03-14,0,0,0,3,7,20,21,10,16,7,2
2020-03-15,0,0,2,9,20,30,33,22,12,10,2
2020-03-16,0,0,4,8,19,13,31,21,15,12,4
2020-03-17,0,1,2,6,5,16,26,11,5,8,1
2020-03-18,0,1,1,4,10,18,22,18,13,21,0
2020-03-19,0,0,0,8,10,24,22,8,16,12,3
2020-03-20,4,3,2,13,11,24,29,23,20,13,5
2020-03-21,1,1,0,5,13,16,15,20,6,11,1
2020-03-22,0,0,1,6,10,12,28,9,17,11,1
2020-03-23,1,2,2,15,17,30,30,17,13,13,3
2020-03-24,0,0,5,11,11,16,27,20,10,10,2
2020-03-25,0,0,3,7,12,15,14,8,4,8,5
2020-03-26,0,0,1,6,9,14,22,8,10,12,2
2020-03-27,0,0,3,14,12,19,30,12,7,9,4
2020-03-28,1,0,2,11,7,14,22,10,8,22,14
2020-03-29,1,0,1,4,7,14,18,9,8,11,6
2020-03-30,0,1,4,15,15,26,33,17,8,10,10
2020-03-31,0,1,1,6,9,13,16,13,7,7,2
2020-04-01,2,0,8,20,17,35,36,18,21,16,6
2020-04-02,1,1,3,11,9,17,31,21,15,9,5
2020-04-03,1,1,5,12,13,24,27,17,13,20,12
2020-04-04,0,2,2,13,14,20,24,10,16,19,10
2020-04-05,0,1,3,8,5,25,19,13,6,16,5
2020-04-06,0,1,4,18,19,23,33,20,12,23,9
2020-04-07,2,4,8,13,12,19,27,17,16,21,13
2020-04-08,0,0,0,15,11,22,30,25,18,27,10
2020-04-09,1,1,3,3,9,26,22,10,15,22,8
2020-04-10,1,2,9,12,16,37,31,13,18,30,10
2020-04-11,1,2,1,9,11,14,13,13,6,16,8
2020-04-12,0,4,5,11,11,14,20,18,19,36,30
2020-04-13,0,0,1,13,19,32,32,15,14,26,15
2020-04-14,3,1,4,15,11,26,29,12,16,36,19
2020-04-15,1,2,7,20,19,24,31,22,37,72,54
2020-04-16,1,1,9,26,26,39,48,23,23,75,48
2020-04-17,1,0,2,14,19,26,33,21,37,56,21
2020-04-18,0,1,2,8,17,17,22,15,29,61,27
2020-04-19,0,1,3,18,12,22,27,12,18,37,23
2020-04-20,3,3,4,28,20,35,41,16,41,85,42
2020-04-21,3,0,1,9,14,32,36,22,37,82,39
2020-04-22,1,2,5,9,17,20,30,14,22,41,21
2020-04-23,1,4,1,11,7,24,28,12,23,43,21
2020-04-24,1,1,2,12,8,21,23,21,19,35,18
2020-04-25,0,0,4,6,8,11,24,15,16,30,21
2020-04-26,2,1,4,5,9,19,21,7,19,45,26
2020-04-27,0,0,5,4,10,15,33,12,28,47,23
2020-04-28,0,2,1,10,11,7,16,10,14,29,16
2020-04-29,1,1,7,8,13,11,27,6,18,33,21
2020-04-30,2,1,1,7,6,8,12,8,17,24,9
2020-05-01,0,0,5,10,4,9,10,10,9,16,7
2020-05-02,1,0,4,6,5,7,6,8,7,12,5
2020-05-03,1,0,3,2,4,3,9,5,7,7,7
2020-05-04,1,1,0,5,10,7,16,7,3,6,9
2020-05-05,0,2,4,4,6,12,6,6,5,13,12
2020-05-06,1,1,1,7,10,7,11,6,4,10,6
2020-05-07,0,0,1,3,5,5,7,4,9,8,8
2020-05-08,0,0,2,3,8,7,10,8,6,11,8
2020-05-09,0,0,0,3,4,9,1,1,6,6,5
2020-05-10,1,1,1,2,7,7,6,4,6,6,2
2020-05-11,0,2,0,3,10,6,8,4,3,9,3
2020-05-12,1,1,0,4,3,2,5,6,7,15,11
2020-05-13,1,0,1,2,5,6,7,3,6,12,5
2020-05-14,1,0,1,3,8,4,4,2,5,9,4
2020-05-15,0,0,0,0,3,2,8,5,6,4,5
2020-05-16,0,0,1,0,1,4,6,1,0,7,5
2020-05-17,0,1,0,1,1,3,4,0,1,3,1
2020-05-18,1,1,0,1,5,2,7,4,5,9,4
2020-05-19,1,0,1,2,1,4,3,4,4,2,3
2020-05-20,0,1,0,4,1,4,5,0,2,11,2
2020-05-21,0,0,1,1,0,0,3,3,1,3,1
2020-05-22,0,0,0,1,0,3,1,2,5,5,1
2020-05-23,1,0,0,0,0,1,2,1,3,2,2
2020-05-24,0,0,1,4,0,2,0,1,1,2,2
2020-05-25,0,1,0,3,0,1,1,1,2,3,1
2020-05-26,0,0,1,1,2,2,1,1,2,3,1
2020-05-27,0,1,0,2,2,0,3,2,1,1,1
2020-05-28,0,0,0,2,1,0,2,1,0,0,1
2020-05-29,0,1,0,2,0,2,0,1,1,5,1
2020-05-30,1,0,0,0,1,0,2,0,1,4,0
2020-05-31,0,0,0,1,1,1,1,1,1,0,0
2020-06-01,1,0,0,1,1,4,2,3,0,3,0
2020-06-02,0,0,0,0,0,0,2,0,2,3,0
2020-06-03,0,0,0,0,0,0,1,1,1,3,1
2020-06-04,0,0,0,0,2,0,1,0,0,1,0
2020-06-05,0,0,0,0,1,0,1,2,1,2,2
2020-06-06,0,0,0,0,1,0,3,1,2,0,1
2020-06-07,0,0,0,0,0,1,0,0,0,1,1
2020-06-08,0,0,0,1,0,1,0,1,2,1,1
2020-06-09,0,0,0,0,0,0,2,0,1,3,0
2020-06-10,0,0,0,0,0,1,0,0,0,0,0
2020-06-11,0,0,0,0,0,1,2,1,0,0,0
2020-06-12,0,1,0,0,0,1,0,3,0,1,1
2020-06-13,0,0,0,0,0,0,0,0,0,1,1
2020-06-14,0,0,0,0,0,1,1,1,3,0,0
2020-06-15,0,0,0,1,0,0,1,0,0,0,0
2020-06-16,0,1,0,0,1,1,1,0,0,0,0
2020-06-17,0,0,0,0,1,0,1,0,0,1,0
2020-06-18,0,0,0,0,1,0,2,1,2,0,0
2020-06-19,0,0,0,0,0,0,1,0,0,1,0
2020-06-20,0,0,0,3,1,1,0,0,2,0,0
2020-06-21,0,0,0,0,0,1,0,0,0,0,0
2020-06-22,0,0,0,0,1,0,1,0,0,0,0
2020-06-23,1,0,0,1,0,0,0,1,0,1,1
2020-06-24,0,0,0,0,0,2,1,1,0,0,0
2020-06-25,0,0,0,1,0,0,0,0,0,0,0
2020-06-26,0,0,0,0,0,0,2,0,1,2,0
2020-06-27,0,0,0,1,0,0,1,1,0,0,0
2020-06-28,0,0,0,0,0,1,1,1,0,0,0
2020-06-29,0,0,0,1,1,0,1,0,0,0,0
2020-06-30,0,0,0,0,0,0,0,0,0,3,0
2020-07-01,0,0,0,0,0,2,1,1,1,1,0
2020-07-02,0,0,0,0,0,0,0,1,0,0,1
2020-07-03,0,0,0,1,0,0,0,0,0,0,0
2020-07-04,0,0,0,1,1,0,0,1,0,0,0
2020-07-05,0,0,0,0,0,1,0,1,0,1,0
2020-07-06,0,0,0,0,1,0,0,0,0,0,0
2020-07-07,0,0,0,0,0,1,1,0,0,1,0
2020-07-08,0,0,0,0,0,0,0,0,0,2,0
2020-07-09,1,0,1,0,2,0,1,0,0,0,1
2020-07-10,0,0,0,0,0,1,0,0,0,2,0
2020-07-11,0,0,0,0,0,1,1,0,0,0,0
2020-07-12,0,0,0,0,0,0,0,0,0,0,0
2020-07-13,0,0,0,0,0,0,1,0,0,0,0
2020-07-14,0,0,1,0,0,2,1,2,0,0,0
2020-07-15,0,0,0,0,1,0,1,0,0,1,1
2020-07-16,0,0,0,0,0,0,0,1,0,0,0
2020-07-17,0,0,0,1,1,0,0,1,0,0,0
2020-07-18,0,0,0,0,0,1,0,0,0,0,0
2020-07-19,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,0,0,1,0,1,0,0,0,0,0,0
2020-07-21,0,0,0,0,1,2,0,0,1,1,1
2020-07-22,0,0,0,0,1,3,1,0,0,0,0
2020-07-23,0,0,1,1,1,2,2,1,1,1,0
2020-07-24,0,0,1,1,1,1,0,0,0,0,0
2020-07-25,1,0,0,0,0,0,0,0,0,0,0
2020-07-26,0,1,2,1,1,0,2,1,0,0,0
2020-07-27,2,0,0,2,1,3,2,1,0,1,0
2020-07-28,0,0,0,0,2,0,1,0,1,0,0
2020-07-29,0,1,1,0,2,0,0,0,0,0,0
2020-07-30,0,0,0,1,2,2,2,0,2,2,0
2020-07-31,0,0,1,0,4,0,2,0,0,0,1
2020-08-01,0,0,2,2,3,2,2,1,0,1,0
2020-08-02,0,0,0,4,2,0,3,1,0,0,0
2020-08-03,0,0,1,3,2,0,0,0,0,0,0
2020-08-04,0,0,1,0,4,1,0,0,0,1,1
2020-08-05,0,1,0,1,0,0,2,1,1,0,0
2020-08-06,0,1,1,1,1,0,1,0,0,0,0
2020-08-07,0,1,4,4,2,1,1,1,0,0,1
2020-08-08,0,0,4,3,1,0,0,3,0,1,0
2020-08-09,0,0,1,0,3,0,2,2,1,0,0
2020-08-10,0,0,1,2,4,1,0,2,0,0,0
2020-08-11,0,0,0,3,4,2,0,0,1,1,0
2020-08-12,0,0,0,3,5,3,1,0,1,1,0
2020-08-13,2,0,0,2,3,1,0,1,0,1,1
2020-08-14,0,0,0,0,4,1,0,0,0,1,0
2020-08-15,0,0,0,4,1,0,0,1,1,0,1
2020-08-16,0,0,0,2,3,0,4,1,2,1,0
2020-08-17,1,0,2,4,3,3,4,0,2,0,0
2020-08-18,0,0,0,5,4,0,5,2,0,0,0
2020-08-19,0,1,0,7,5,1,1,0,0,0,1
2020-08-20,1,0,2,8,3,1,0,0,2,0,1
2020-08-21,0,1,1,9,2,5,7,3,0,2,0
2020-08-22,0,0,2,9,7,7,7,2,0,0,0
2020-08-23,0,0,2,6,3,1,4,1,0,1,0
2020-08-24,0,0,0,7,6,5,0,1,2,1,1
2020-08-25,0,1,5,4,3,8,5,1,2,1,0
2020-08-26,0,0,0,4,4,2,4,0,3,0,0
2020-08-27,0,1,0,2,3,1,1,2,1,2,1
2020-08-28,0,1,3,3,2,2,3,1,2,0,1
2020-08-29,0,0,1,7,2,2,3,2,1,0,0
2020-08-30,2,1,0,1,2,2,3,0,1,0,0
2020-08-31,0,0,0,3,3,0,4,3,3,0,0
2020-09-01,1,0,1,3,5,3,5,1,2,1,0
2020-09-02,0,1,0,3,2,1,4,3,2,0,0
2020-09-03,0,0,0,3,2,3,8,1,2,1,1
2020-09-04,0,0,1,9,6,2,6,0,2,0,1
2020-09-05,0,0,0,3,5,2,0,5,2,1,0
2020-09-06,0,0,0,2,1,2,0,2,0,3,0
2020-09-07,0,1,1,7,1,6,8,5,3,2,0
2020-09-08,1,0,1,2,4,4,3,1,3,0,2
2020-09-09,0,2,1,4,3,2,6,1,0,1,0
2020-09-10,0,1,2,4,5,3,9,5,2,1,0
2020-09-11,1,1,0,3,3,4,5,5,0,3,0
2020-09-12,0,2,2,5,9,5,6,5,2,0,0
2020-09-13,0,3,1,2,3,12,8,2,0,1,1
2020-09-14,1,5,1,7,8,4,10,5,3,2,0
2020-09-15,0,1,3,4,5,4,2,4,1,0,0
2020-09-16,0,0,1,1,3,6,3,4,7,2,1
2020-09-17,0,3,2,3,4,7,4,2,3,5,0
