date,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-20,,,,,,,,,,
2020-02-21,0,0,0,0,0,0,0,0,1,0
2020-02-22,0,0,0,0,0,0,0,0,0,0
2020-02-23,0,0,0,0,0,0,0,0,0,0
2020-02-24,0,0,0,0,0,1,0,1,1,0
2020-02-25,0,0,0,0,0,0,0,0,0,1
2020-02-26,0,0,0,0,0,1,0,2,0,1
2020-02-27,0,0,0,0,0,0,0,1,1,0
2020-02-28,0,0,0,0,1,0,0,1,2,0
2020-02-29,0,0,0,1,0,1,0,1,2,0
2020-03-01,0,0,0,1,0,0,0,0,1,0
2020-03-02,0,0,0,1,0,1,2,1,2,1
2020-03-03,0,0,0,1,1,1,1,1,3,0
2020-03-04,0,0,0,0,1,1,2,2,1,0
2020-03-05,0,0,0,0,2,2,4,2,5,1
2020-03-06,0,0,1,0,1,0,1,3,4,1
2020-03-07,0,0,1,2,0,2,1,9,4,1
2020-03-08,0,0,0,0,1,2,2,1,2,0
2020-03-09,0,0,1,3,2,3,4,2,2,1
2020-03-10,0,0,0,1,2,5,3,8,6,0
2020-03-11,0,0,0,2,1,7,7,5,5,2
2020-03-12,0,0,0,2,5,4,2,6,4,1
2020-03-13,0,0,0,1,1,5,10,7,3,0
2020-03-14,0,0,0,2,1,4,2,4,4,1
2020-03-15,0,0,0,2,5,4,5,2,6,0
2020-03-16,0,0,0,2,0,10,8,10,4,1
2020-03-17,0,0,0,1,5,3,7,10,5,0
2020-03-18,1,0,0,1,6,7,7,12,4,1
2020-03-19,0,0,1,1,3,10,12,20,4,2
2020-03-20,0,0,0,2,6,13,12,11,12,0
2020-03-21,1,0,0,2,6,16,12,15,11,2
2020-03-22,0,0,0,1,5,7,6,12,5,3
2020-03-23,0,1,1,1,11,11,19,13,7,1
2020-03-24,0,0,1,3,12,16,13,13,7,1
2020-03-25,0,0,1,4,4,11,14,11,7,1
2020-03-26,0,1,0,1,5,14,10,9,7,0
2020-03-27,0,0,0,5,2,10,13,6,9,2
2020-03-28,0,1,3,0,4,16,11,9,4,2
2020-03-29,0,0,0,1,3,6,5,15,4,2
2020-03-30,1,2,0,4,3,6,11,10,6,2
2020-03-31,1,0,2,0,3,7,8,7,8,1
2020-04-01,0,0,0,4,3,4,8,4,3,1
2020-04-02,0,1,0,1,3,3,3,3,8,1
2020-04-03,0,0,0,1,2,5,3,8,4,1
2020-04-04,0,0,0,1,3,2,5,4,0,2
2020-04-05,0,1,1,2,0,1,2,3,6,0
2020-04-06,0,0,0,1,4,5,2,4,3,2
2020-04-07,1,2,1,2,2,4,2,5,4,0
2020-04-08,0,0,0,1,1,3,1,3,5,1
2020-04-09,1,0,0,0,4,0,0,0,3,1
2020-04-10,0,0,1,0,2,1,3,5,3,3
2020-04-11,2,0,1,1,1,2,6,1,6,2
2020-04-12,0,2,0,0,1,3,2,5,7,3
2020-04-13,0,0,0,1,0,2,1,2,1,0
2020-04-14,0,0,0,0,1,1,2,5,5,0
2020-04-15,0,0,0,1,3,0,0,2,4,3
2020-04-16,0,0,0,0,0,0,3,3,4,0
2020-04-17,0,0,0,0,1,0,3,2,4,0
2020-04-18,0,0,0,0,3,1,3,3,1,2
2020-04-19,0,0,0,2,1,4,1,2,3,0
2020-04-20,0,0,0,0,2,0,1,0,5,0
2020-04-21,0,0,0,0,1,2,3,2,0,0
2020-04-22,0,0,0,0,2,1,2,3,2,1
2020-04-23,0,0,0,2,2,1,1,0,3,2
2020-04-24,1,1,1,0,1,0,3,2,0,0
2020-04-25,0,0,0,0,0,2,0,4,2,1
2020-04-26,0,0,0,0,0,4,3,0,4,1
2020-04-27,0,0,1,0,0,0,1,1,1,0
2020-04-28,0,0,0,0,1,0,3,1,0,0
2020-04-29,0,0,1,0,1,0,2,1,0,1
2020-04-30,1,1,0,0,2,3,2,2,0,0
2020-05-01,0,0,0,0,3,0,1,1,0,0
2020-05-02,1,0,0,0,0,0,3,0,0,1
2020-05-03,1,0,0,0,0,0,0,2,0,0
2020-05-04,0,0,0,0,1,1,0,2,1,0
2020-05-05,0,1,0,0,1,0,2,2,2,0
2020-05-06,0,0,0,0,0,0,0,0,0,0
2020-05-07,1,0,0,0,2,2,1,0,1,0
2020-05-08,0,0,0,0,1,0,0,3,0,0
2020-05-09,0,0,1,0,1,0,0,0,1,0
2020-05-10,0,0,0,1,0,0,0,0,0,0
2020-05-11,1,0,0,0,0,0,0,0,0,0
2020-05-12,0,0,0,0,0,0,1,0,0,0
2020-05-13,0,0,0,1,0,0,1,1,1,0
2020-05-14,0,0,0,1,1,0,0,1,1,0
2020-05-15,0,0,0,1,0,0,1,1,4,0
2020-05-16,0,0,0,0,0,1,0,2,0,0
2020-05-17,0,0,0,0,0,0,0,0,0,0
2020-05-18,0,0,0,0,1,0,1,0,1,0
