date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-03,0,0,0,0,0,1,0,0,0,0,1
2020-02-04,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,0,0,0,0,0,0,1,1,0,0,0
2020-02-08,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,0,0,0,0,0,0,0,0,0,1,0
2020-02-12,0,0,0,0,0,0,0,0,0,1,0
2020-02-13,0,0,0,0,0,0,0,1,0,0,0
2020-02-14,0,0,0,0,0,0,0,0,0,1,0
2020-02-15,0,0,0,0,0,0,0,0,1,2,0
2020-02-16,0,0,0,0,0,0,0,0,0,1,0
2020-02-17,0,0,0,0,0,0,0,0,1,0,1
2020-02-18,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,0,0,0,0,0,0,0,0,2,0,1
2020-02-20,0,0,0,0,0,0,0,0,0,1,0
2020-02-21,0,0,0,0,0,0,0,0,1,0,0
2020-02-22,0,0,0,0,0,1,1,0,0,0,0
2020-02-23,0,0,0,0,0,0,0,1,2,3,0
2020-02-24,0,0,0,0,0,2,1,1,2,0,0
2020-02-25,0,0,0,1,0,1,1,1,1,1,0
2020-02-26,0,0,0,1,0,2,1,1,2,2,0
2020-02-27,0,0,0,0,0,1,1,2,4,6,2
2020-02-28,0,0,0,2,0,2,0,1,3,2,0
2020-02-29,0,0,0,0,2,0,1,1,3,3,0
2020-03-01,0,0,0,0,1,5,8,5,17,7,2
2020-03-02,0,0,0,1,0,0,6,6,8,7,0
2020-03-03,0,0,0,1,0,3,7,3,10,10,1
2020-03-04,0,0,0,0,3,2,5,3,8,4,2
2020-03-05,0,1,0,1,3,2,15,6,14,10,1
2020-03-06,0,0,0,0,1,6,11,10,8,7,3
2020-03-07,0,0,0,3,2,5,12,13,21,9,3
2020-03-08,0,0,0,2,9,9,20,25,16,15,2
2020-03-09,2,1,0,2,9,23,29,21,18,15,7
2020-03-10,0,0,1,13,15,23,39,37,23,21,8
2020-03-11,0,0,1,6,17,14,21,31,27,18,4
2020-03-12,0,0,1,4,7,13,26,27,28,27,7
2020-03-13,1,1,1,6,12,23,33,35,33,31,12
2020-03-14,1,0,1,7,8,18,35,29,33,30,9
2020-03-15,4,3,2,5,14,19,41,30,43,37,9
2020-03-16,0,1,1,7,7,22,39,27,42,34,6
2020-03-17,1,2,0,5,15,26,30,30,40,32,11
2020-03-18,0,1,2,3,7,21,53,29,33,32,9
2020-03-19,0,1,1,2,7,15,26,23,38,36,7
2020-03-20,1,1,4,7,21,39,61,38,22,45,12
2020-03-21,1,0,0,2,7,13,27,25,22,27,9
2020-03-22,1,0,3,2,10,16,38,31,29,29,7
2020-03-23,0,0,2,3,8,18,29,25,17,32,6
2020-03-24,0,1,2,3,7,16,19,24,22,31,13
2020-03-25,0,0,4,8,9,14,31,24,29,38,15
2020-03-26,1,0,2,4,10,22,19,13,23,31,9
2020-03-27,0,2,3,8,12,15,32,16,26,36,11
2020-03-28,1,1,1,5,6,16,23,22,17,34,18
2020-03-29,0,0,2,5,4,8,17,17,16,38,12
2020-03-30,1,0,0,9,9,19,12,12,27,36,13
2020-03-31,0,2,2,2,10,6,17,12,18,16,5
2020-04-01,0,1,1,10,7,19,32,22,15,54,23
2020-04-02,0,0,1,7,12,15,21,14,17,29,11
2020-04-03,1,0,2,12,3,21,20,14,21,21,12
2020-04-04,0,1,1,4,5,11,25,9,17,27,12
