date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-16,0,0,0,0,0,0,0,0,0,1,0
2020-02-17,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,0,0,0,0,0,0,0,0,0,0,0
2020-02-20,0,0,0,0,0,0,0,0,1,0,0
2020-02-21,0,0,0,1,0,0,0,1,0,0,0
2020-02-22,0,0,0,0,1,0,0,0,0,1,0
2020-02-23,0,0,0,0,0,1,0,0,0,0,0
2020-02-24,0,0,0,0,0,0,0,0,1,0,0
2020-02-25,0,0,0,0,0,0,1,0,0,0,0
2020-02-26,0,0,0,0,0,0,1,0,0,0,0
2020-02-27,0,0,0,0,1,0,0,1,0,1,0
2020-02-28,0,0,0,0,1,0,2,1,2,1,1
2020-02-29,0,0,0,0,2,1,3,1,0,0,0
2020-03-01,0,0,0,1,1,6,5,3,3,4,0
2020-03-02,0,0,0,2,1,3,7,7,2,1,1
2020-03-03,0,0,1,1,0,6,6,3,6,5,1
2020-03-04,0,0,0,0,2,6,7,0,3,3,2
2020-03-05,1,0,0,0,1,5,4,5,2,1,4
2020-03-06,0,0,0,4,4,9,10,4,5,3,1
2020-03-07,0,0,0,4,6,4,8,4,3,9,4
2020-03-08,0,0,0,4,8,11,5,7,8,9,3
2020-03-09,0,0,0,4,5,4,6,10,11,6,2
2020-03-10,0,0,1,11,4,12,17,11,23,5,7
2020-03-11,0,0,1,5,4,10,14,8,8,7,2
2020-03-12,0,0,1,1,3,7,14,11,5,11,2
2020-03-13,0,1,1,7,10,21,26,13,15,7,0
2020-03-14,0,1,2,3,7,7,11,10,5,4,3
2020-03-15,0,0,1,5,5,15,22,12,8,8,3
2020-03-16,0,1,3,7,9,17,18,22,9,8,0
2020-03-17,0,0,5,5,9,7,10,12,15,8,6
2020-03-18,0,1,1,9,5,15,13,15,11,8,5
2020-03-19,0,0,1,6,11,12,15,17,8,9,4
2020-03-20,2,0,1,7,15,7,25,7,15,13,5
2020-03-21,0,1,1,7,7,13,16,5,5,5,2
2020-03-22,1,1,2,3,6,8,9,4,5,3,1
2020-03-23,3,0,3,4,2,11,11,5,12,9,2
