date,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-22,,,,,,,,,,
2020-02-23,0,0,0,0,0,0,0,0,1,0
2020-02-24,0,0,0,0,0,0,1,2,1,1
2020-02-25,0,0,0,0,0,0,1,2,5,0
2020-02-26,0,0,0,0,0,0,0,0,2,0
2020-02-27,0,0,0,0,0,0,0,1,2,1
2020-02-28,0,0,0,0,0,0,0,3,3,1
2020-02-29,0,0,0,0,0,0,1,3,2,0
2020-03-01,0,0,0,0,0,0,2,2,7,4
2020-03-02,0,0,0,0,0,0,0,5,7,2
2020-03-03,0,0,0,0,0,1,2,14,11,1
2020-03-04,0,0,0,0,0,0,2,12,12,3
2020-03-05,0,0,0,1,0,1,7,11,20,5
2020-03-06,0,0,0,0,1,3,6,20,26,3
2020-03-07,0,0,0,0,0,2,10,32,39,9
2020-03-08,0,0,0,0,2,5,4,38,46,3
2020-03-09,0,0,0,0,0,2,12,48,55,9
2020-03-10,0,0,0,0,1,4,11,56,57,11
2020-03-11,0,0,0,0,1,6,17,65,69,7
2020-03-12,0,0,0,1,0,1,15,70,73,6
2020-03-13,0,0,0,1,0,8,18,71,65,10
2020-03-14,0,0,0,0,5,5,22,82,60,7
2020-03-15,0,0,0,0,0,7,22,74,62,10
2020-03-16,0,0,0,2,1,6,33,92,90,14
2020-03-17,0,0,0,0,2,10,39,111,106,15
2020-03-18,0,0,0,0,3,12,45,111,83,16
2020-03-19,0,0,0,1,3,7,54,100,92,10
2020-03-20,0,0,0,2,4,13,44,116,97,12
2020-03-21,0,0,0,1,5,21,52,137,116,13
2020-03-22,0,0,0,0,1,12,58,106,99,14
2020-03-23,0,0,0,2,6,15,43,119,104,9
2020-03-24,0,0,0,1,2,14,51,108,93,12
2020-03-25,0,0,0,0,4,18,33,122,100,15
2020-03-26,0,0,0,0,2,17,64,107,101,11
2020-03-27,0,0,0,1,2,10,48,122,99,18
2020-03-28,0,0,0,0,3,17,46,98,97,22
2020-03-29,0,0,0,0,3,9,39,95,82,16
2020-03-30,0,0,0,0,4,12,31,78,83,18
2020-03-31,0,0,0,0,2,10,37,72,81,6
2020-04-01,1,0,0,0,2,10,29,89,64,16
2020-04-02,0,0,0,0,5,5,37,51,68,13
2020-04-03,0,0,0,0,3,11,26,82,64,11
2020-04-04,0,0,0,0,3,9,18,51,72,9
2020-04-05,0,0,0,0,2,9,26,45,64,9
2020-04-06,0,0,0,0,0,7,22,44,60,5
2020-04-07,0,0,1,0,3,9,24,43,71,12
2020-04-08,0,0,0,1,3,15,28,36,66,8
2020-04-09,0,0,0,0,3,10,22,35,57,7
2020-04-10,0,0,0,0,2,6,17,35,56,16
2020-04-11,0,0,0,0,2,7,14,32,49,14
2020-04-12,0,0,0,0,0,5,13,27,43,16
2020-04-13,0,0,0,0,2,8,17,20,41,16
2020-04-14,0,0,0,1,2,3,13,34,54,17
2020-04-15,0,0,0,0,0,3,17,37,32,8
2020-04-16,0,0,0,0,0,3,12,26,35,14
2020-04-17,0,0,0,0,1,3,15,28,32,18
2020-04-18,0,0,0,1,3,5,8,31,29,11
2020-04-19,0,0,0,0,3,9,11,14,38,11
2020-04-20,0,0,0,1,2,3,13,20,37,13
2020-04-21,0,0,0,0,0,1,13,15,20,10
2020-04-22,0,0,0,0,0,3,10,17,24,7
2020-04-23,0,0,0,0,0,4,12,11,22,12
2020-04-24,0,0,0,0,0,5,7,15,32,14
2020-04-25,0,0,0,0,0,1,12,19,18,11
2020-04-26,0,0,0,0,0,5,7,15,20,5
2020-04-27,0,0,0,0,0,1,6,13,16,9
2020-04-28,0,0,0,0,0,2,10,12,23,9
2020-04-29,0,0,0,0,1,2,7,24,20,10
2020-04-30,0,0,0,1,1,3,6,12,23,8
2020-05-01,0,0,0,0,1,3,8,11,14,4
2020-05-02,0,0,0,0,1,0,6,13,10,9
2020-05-03,0,0,0,0,1,1,7,9,17,10
2020-05-04,0,0,0,0,2,3,0,12,15,7
2020-05-05,0,0,0,1,0,2,5,10,22,2
2020-05-06,0,0,0,0,0,2,6,11,10,4
2020-05-07,0,0,0,0,0,1,3,6,8,3
2020-05-08,0,0,0,0,0,1,3,11,16,8
2020-05-09,0,0,0,0,0,3,5,14,13,7
2020-05-10,0,0,0,0,0,1,7,5,14,4
2020-05-11,0,0,0,0,2,1,3,10,10,4
2020-05-12,0,0,1,0,0,3,6,5,17,2
2020-05-13,0,0,0,0,1,1,3,4,13,4
2020-05-14,0,0,0,0,0,0,4,7,10,0
2020-05-15,0,0,0,0,0,1,6,3,11,8
