date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-26,0,0,0,0,0,0,0,0,0,3,0
2020-02-27,0,0,0,1,0,0,1,0,1,0,0
2020-02-28,0,0,0,0,0,2,2,0,0,4,2
2020-02-29,0,0,0,0,1,1,4,1,3,3,0
2020-03-01,0,0,0,1,0,2,2,2,7,1,0
2020-03-02,0,0,1,0,1,6,4,3,6,6,2
2020-03-03,1,0,1,1,1,2,5,3,6,6,2
2020-03-04,0,0,0,2,0,4,7,9,8,11,1
2020-03-05,0,0,1,0,0,9,4,10,6,6,1
2020-03-06,0,0,3,1,4,12,9,17,11,11,4
2020-03-07,0,0,2,1,3,6,7,12,16,10,2
2020-03-08,1,0,0,4,6,5,10,10,11,13,1
2020-03-09,0,0,0,0,4,7,18,19,14,15,4
2020-03-10,0,1,0,6,5,7,16,23,33,9,1
2020-03-11,0,1,1,4,10,16,17,16,20,23,3
2020-03-12,0,0,1,4,9,21,35,22,36,35,11
2020-03-13,0,0,0,5,12,13,38,29,30,31,10
2020-03-14,0,0,0,2,12,18,30,43,35,51,27
2020-03-15,0,0,0,2,11,17,21,17,14,20,5
2020-03-16,0,0,1,4,6,19,34,33,26,20,8
2020-03-17,0,2,1,2,19,22,38,35,39,32,6
2020-03-18,1,0,1,7,9,27,35,34,25,40,13
2020-03-19,0,0,0,9,19,32,46,35,40,32,9
2020-03-20,1,1,1,7,11,23,35,40,36,31,7
2020-03-21,0,1,2,8,18,33,58,35,33,65,46
2020-03-22,1,1,0,4,5,9,17,15,27,17,9
2020-03-23,3,0,1,7,13,27,40,31,34,41,6
2020-03-24,2,0,7,15,31,39,56,42,45,32,12
2020-03-25,0,3,0,9,16,26,41,31,28,38,17
2020-03-26,0,2,0,8,14,19,28,25,25,34,21
2020-03-27,1,0,0,10,10,31,37,26,23,34,17
2020-03-28,1,1,3,13,22,38,59,37,30,32,12
2020-03-29,1,1,1,5,14,18,23,9,17,11,2
2020-03-30,1,0,2,14,13,22,33,19,18,20,9
2020-03-31,0,1,0,4,15,36,22,25,20,26,13
2020-04-01,1,1,3,16,19,34,35,23,13,29,12
2020-04-02,2,2,1,20,24,25,46,26,24,22,12
2020-04-03,1,2,3,9,13,28,27,8,21,21,10
2020-04-04,0,1,1,10,9,11,19,10,13,13,11
2020-04-05,0,0,0,1,3,4,6,3,11,20,8
2020-04-06,1,4,1,7,11,32,15,14,26,31,23
2020-04-07,1,0,1,10,11,17,25,23,24,24,14
2020-04-08,2,0,2,8,10,15,22,12,10,28,15
2020-04-09,0,1,2,8,11,15,23,12,16,35,19
2020-04-10,0,2,0,8,4,10,13,13,10,28,13
2020-04-11,2,0,1,0,10,4,18,12,16,21,13
2020-04-12,0,0,1,1,0,1,7,2,2,3,3
2020-04-13,0,0,0,0,1,7,7,5,4,5,3
2020-04-14,1,0,1,5,8,15,11,11,5,21,16
2020-04-15,1,2,4,11,10,14,14,14,13,20,6
2020-04-16,0,1,1,11,10,7,9,12,7,16,10
2020-04-17,1,3,0,5,5,9,8,8,4,10,6
2020-04-18,0,0,0,1,3,3,6,4,4,17,10
2020-04-19,0,0,0,0,1,2,0,3,1,5,0
2020-04-20,1,0,2,3,4,10,5,7,3,4,3
2020-04-21,0,0,1,3,2,11,14,8,5,6,5
2020-04-22,1,0,3,7,4,13,9,10,10,9,5
2020-04-23,1,1,1,3,5,10,13,5,6,4,0
2020-04-24,0,1,1,8,9,16,10,10,3,9,3
2020-04-25,0,0,1,0,2,0,3,2,3,1,1
2020-04-26,0,1,3,3,1,5,1,4,3,3,3
2020-04-27,0,1,1,1,5,8,8,1,5,9,2
2020-04-28,0,1,1,3,8,5,6,2,8,2,0
2020-04-29,0,0,1,2,5,7,5,4,4,7,6
2020-04-30,3,1,2,3,5,4,11,5,5,2,3
2020-05-01,0,0,2,2,5,2,3,5,3,4,1
2020-05-02,0,0,0,1,2,3,6,4,2,5,7
2020-05-03,0,0,1,3,1,3,5,2,3,3,3
2020-05-04,0,0,0,1,2,3,2,7,0,9,3
2020-05-05,1,1,2,4,5,9,10,3,4,0,1
2020-05-06,0,0,1,2,4,2,9,4,3,0,1
2020-05-07,0,1,2,4,5,3,3,3,1,2,3
2020-05-08,0,0,1,6,9,7,5,3,3,2,5
2020-05-09,0,0,0,0,1,0,0,1,0,0,1
2020-05-10,0,0,0,1,1,0,4,3,1,1,0
2020-05-11,0,0,1,0,2,1,2,0,1,1,1
2020-05-12,0,0,0,1,1,6,5,4,0,1,0
2020-05-13,0,0,0,1,1,5,6,2,3,2,0
2020-05-14,0,2,2,0,4,2,3,1,1,3,0
2020-05-15,0,0,0,1,6,4,9,7,0,0,0
2020-05-16,0,0,0,0,0,1,1,0,2,6,0
2020-05-17,0,0,0,0,1,0,2,1,1,0,0
2020-05-18,0,0,0,0,0,1,2,0,1,1,1
2020-05-19,0,0,0,1,3,3,7,3,0,0,0
2020-05-20,0,0,0,0,1,1,1,0,0,0,0
2020-05-21,1,0,1,0,0,3,1,1,0,0,0
2020-05-22,0,0,1,1,2,2,2,1,0,0,1
2020-05-23,0,0,1,1,0,0,1,0,0,1,0
2020-05-24,0,0,0,0,0,0,0,0,0,0,1
2020-05-25,0,0,0,0,0,1,0,0,0,1,0
2020-05-26,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,0,0,0,0,2,1,1,1,0,0,0
2020-05-28,0,0,0,0,0,1,2,0,0,0,1
2020-05-29,0,0,0,0,1,1,0,0,1,0,0
2020-05-30,0,0,0,0,1,0,0,0,0,0,0
2020-05-31,0,0,0,0,0,1,0,0,0,0,0
2020-06-01,1,1,1,1,0,0,3,0,1,0,0
2020-06-02,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,0,0,1,0,0,0,1,0,0,0,0
2020-06-05,0,0,0,0,0,1,0,1,1,0,0
2020-06-06,0,0,0,0,0,2,1,0,0,0,0
2020-06-07,0,0,0,0,0,0,1,0,0,0,0
2020-06-08,0,0,1,0,0,0,0,0,0,0,0
2020-06-09,0,0,0,0,1,0,0,0,0,0,0
2020-06-10,0,0,0,1,1,0,1,0,0,0,0
2020-06-11,0,0,0,1,1,1,0,0,0,0,0
2020-06-12,0,0,1,0,1,0,1,1,2,1,0
2020-06-13,0,0,0,2,0,3,3,0,0,0,0
2020-06-14,0,0,0,0,0,0,0,0,0,0,1
2020-06-15,0,0,0,0,0,1,0,0,0,0,0
2020-06-16,0,0,0,0,2,1,0,0,0,1,0
2020-06-17,0,0,0,1,1,0,0,0,0,0,0
2020-06-18,0,0,0,1,1,0,0,0,0,0,0
2020-06-19,0,0,3,0,2,0,0,0,0,0,1
2020-06-20,0,0,0,1,0,1,0,0,0,0,0
2020-06-21,0,0,1,0,0,2,0,0,0,0,0
2020-06-22,0,0,0,0,0,1,1,0,0,0,0
2020-06-23,0,1,0,0,1,0,0,0,0,1,0
2020-06-24,0,0,0,0,1,0,0,0,0,0,0
2020-06-25,0,0,0,0,0,0,0,2,0,0,0
2020-06-26,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,0,0,0,0,0,0,0,1,0,0,0
2020-06-30,0,0,0,0,0,0,0,1,0,1,0
2020-07-01,0,0,1,0,0,0,0,0,1,0,0
2020-07-02,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,0,0,0,0,0,0,0,1,0,1,0
2020-07-04,0,0,0,1,0,0,0,0,0,0,0
2020-07-05,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,0,0,0,2,2,0,0,1,0,1,0
2020-07-07,0,0,0,1,0,0,0,0,1,0,0
2020-07-08,0,0,0,1,0,0,0,1,0,0,0
2020-07-09,0,1,0,1,0,0,0,0,0,1,0
2020-07-10,0,0,0,0,1,0,0,1,0,0,0
2020-07-11,0,1,0,1,0,0,0,1,1,1,0
2020-07-12,0,0,0,2,2,1,0,1,0,1,0
2020-07-13,0,0,0,0,0,0,2,0,0,0,0
2020-07-14,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,0,0,0,0,0,0,1,0,0,0,0
2020-07-16,0,0,0,0,0,2,0,0,1,0,0
2020-07-17,0,0,0,0,1,0,0,0,0,0,0
2020-07-18,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,0,0,0,0,2,0,0,0,0,0,0
2020-07-20,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,0,0,0,0,0,1,0,0,0,0,0
2020-07-22,0,0,0,0,1,1,0,0,0,0,0
2020-07-23,0,0,0,1,1,0,0,0,0,0,0
2020-07-24,0,0,0,1,3,3,1,0,0,0,0
2020-07-25,0,0,0,0,0,1,1,0,1,0,0
2020-07-26,0,0,0,1,0,2,0,2,0,0,0
2020-07-27,0,1,0,3,1,0,1,0,0,0,0
2020-07-28,1,3,1,6,3,7,5,2,1,1,0
2020-07-29,1,1,0,3,3,3,4,1,0,0,1
2020-07-30,0,0,0,1,0,1,1,1,0,0,0
2020-07-31,0,1,0,0,0,2,1,1,2,0,0
2020-08-01,0,0,0,0,0,0,0,0,0,0,1
2020-08-02,0,0,0,0,0,0,1,1,1,1,0
2020-08-03,0,0,0,1,0,2,0,3,0,0,1
2020-08-04,0,1,3,0,1,0,0,1,0,0,0
2020-08-05,2,0,3,1,2,4,1,2,3,0,0
2020-08-06,1,0,2,4,1,1,2,1,2,0,0
2020-08-07,0,1,2,0,0,2,3,0,0,0,0
2020-08-08,0,0,1,1,0,0,1,0,0,0,0
2020-08-09,0,1,0,1,0,0,0,1,0,0,0
2020-08-10,0,0,6,0,3,3,1,0,0,0,0
2020-08-11,0,1,6,4,4,2,3,2,0,2,0
