date,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-28,,,,,,,,,,
2020-02-29,0,0,0,0,0,0,0,2,0,0
2020-03-01,0,0,0,0,0,0,0,0,0,0
2020-03-02,0,0,0,0,1,1,1,1,1,0
2020-03-03,0,0,0,1,0,2,3,3,1,0
2020-03-04,0,0,0,0,0,4,2,2,1,0
2020-03-05,0,0,0,1,0,1,2,3,0,0
2020-03-06,0,0,0,1,1,3,4,4,1,0
2020-03-07,0,0,2,2,1,4,2,2,6,0
2020-03-08,1,0,1,0,3,3,9,6,6,0
2020-03-09,1,0,0,0,1,2,3,6,2,2
2020-03-10,0,0,0,0,0,3,11,3,6,0
2020-03-11,1,0,0,0,1,5,4,12,9,0
2020-03-12,0,0,1,1,5,3,10,6,7,2
2020-03-13,0,0,1,1,2,18,13,16,10,3
2020-03-14,0,0,1,3,7,7,14,21,11,2
2020-03-15,1,0,0,4,6,13,10,12,15,3
2020-03-16,0,0,1,4,5,20,16,16,14,2
2020-03-17,0,0,0,3,2,17,13,20,15,2
2020-03-18,0,0,2,1,9,9,19,22,21,3
2020-03-19,1,1,0,4,7,18,20,21,19,6
2020-03-20,0,0,1,3,10,17,26,32,21,5
2020-03-21,0,0,0,2,6,16,26,34,20,2
2020-03-22,0,1,1,2,7,15,18,20,12,6
2020-03-23,0,0,2,3,7,15,24,32,22,4
2020-03-24,1,0,0,2,3,16,17,28,19,7
2020-03-25,0,0,0,0,4,15,23,21,31,6
2020-03-26,0,0,0,2,7,10,14,24,21,6
2020-03-27,0,0,1,1,3,15,12,20,21,7
2020-03-28,0,0,0,2,2,11,13,17,24,4
2020-03-29,2,0,0,1,0,7,13,7,22,4
2020-03-30,0,0,0,1,1,12,8,20,17,10
2020-03-31,0,1,0,1,3,5,11,17,13,4
2020-04-01,0,0,0,4,3,7,6,11,21,9
2020-04-02,0,0,0,3,2,5,11,5,17,10
2020-04-03,0,0,0,2,1,8,12,13,14,13
2020-04-04,0,0,0,4,5,7,9,17,15,8
2020-04-05,0,0,0,1,2,3,6,10,9,6
2020-04-06,0,0,0,0,2,7,5,6,12,6
2020-04-07,0,0,1,2,1,2,7,6,15,8
2020-04-08,0,0,0,2,0,6,8,4,13,4
2020-04-09,0,0,0,0,2,4,7,13,12,4
2020-04-10,0,0,0,2,2,5,10,9,15,5
2020-04-11,0,0,0,2,1,6,1,9,15,7
2020-04-12,0,0,1,0,2,2,4,4,12,5
2020-04-13,0,0,1,1,1,4,2,7,12,7
2020-04-14,0,0,1,1,1,2,5,8,11,10
2020-04-15,0,0,0,1,3,5,3,7,7,3
2020-04-16,0,0,0,0,1,4,0,11,5,5
2020-04-17,0,0,0,1,2,2,4,7,4,3
2020-04-18,0,0,0,1,0,0,3,3,12,1
2020-04-19,0,0,1,0,5,2,3,8,3,6
2020-04-20,0,0,1,1,0,3,6,9,3,6
2020-04-21,0,0,0,1,2,3,3,6,14,4
2020-04-22,1,0,1,0,1,3,2,1,12,6
2020-04-23,0,0,0,0,2,4,0,4,12,4
2020-04-24,0,0,0,0,0,3,6,2,8,1
2020-04-25,1,0,1,0,1,1,0,4,5,4
2020-04-26,0,0,0,0,2,0,2,4,6,1
2020-04-27,0,0,0,0,1,2,2,6,1,3
2020-04-28,0,0,0,1,1,1,3,2,1,2
2020-04-29,0,0,0,0,1,1,0,4,5,2
2020-04-30,0,0,0,0,0,1,1,3,4,2
2020-05-01,0,1,0,0,1,2,2,4,4,0
2020-05-02,0,0,1,1,0,1,3,1,5,1
2020-05-03,0,0,0,0,1,0,0,1,4,0
2020-05-04,0,0,0,0,0,0,1,2,8,1
2020-05-05,0,0,1,0,0,2,4,2,5,0
2020-05-06,0,0,0,1,0,2,1,1,2,2
2020-05-07,1,0,0,0,1,0,2,2,4,0
2020-05-08,0,1,0,0,0,0,1,1,2,1
2020-05-09,0,1,0,0,1,0,0,1,0,0
2020-05-10,0,0,1,0,0,0,1,1,0,2
2020-05-11,0,0,0,0,0,0,1,2,1,0
2020-05-12,0,0,1,0,0,1,2,1,3,0
2020-05-13,0,0,0,0,1,1,1,2,1,2
2020-05-14,0,0,0,0,1,3,1,1,0,0
2020-05-15,0,0,1,0,0,0,0,2,3,1
2020-05-16,0,0,0,0,1,1,0,2,0,1
2020-05-17,0,0,0,0,0,0,0,2,1,1
2020-05-18,0,0,0,0,0,1,3,3,2,0
2020-05-19,0,0,0,0,1,1,0,0,1,0
2020-05-20,0,0,1,0,0,0,0,2,3,1
2020-05-21,0,0,0,1,1,0,1,0,3,0
2020-05-22,0,0,0,0,1,2,1,0,2,0
2020-05-23,0,0,0,0,0,0,0,1,1,0
2020-05-24,0,0,0,0,0,0,1,0,2,0
2020-05-25,0,0,0,0,0,0,1,5,1,0
2020-05-26,0,0,0,0,0,0,0,1,3,2
2020-05-27,0,0,0,0,0,1,0,0,0,0
2020-05-28,0,0,0,1,0,0,0,2,1,0
2020-05-29,0,0,0,0,0,0,1,1,1,0
2020-05-30,0,0,0,0,0,0,0,0,1,0
2020-05-31,0,0,1,0,0,0,0,1,0,0
2020-06-01,0,0,0,0,1,1,1,1,2,1
2020-06-02,0,0,0,0,0,0,0,0,3,0
2020-06-03,0,0,0,0,0,0,0,0,0,0
2020-06-04,0,0,1,0,0,1,0,0,0,0
2020-06-05,0,0,0,0,0,0,0,0,1,0
2020-06-06,0,0,0,0,0,0,0,1,1,0
2020-06-07,0,0,0,0,0,0,0,0,0,0
2020-06-08,0,0,0,1,0,0,0,1,2,0
2020-06-09,0,0,0,0,0,0,0,0,1,0
2020-06-10,0,0,0,0,0,0,1,1,0,0
2020-06-11,0,0,0,0,0,0,0,0,0,0
2020-06-12,0,0,0,0,0,0,0,0,1,2
2020-06-13,0,0,0,0,0,0,0,0,0,0
2020-06-14,1,0,0,0,0,0,0,1,1,2
2020-06-15,0,0,0,0,0,1,0,0,0,0
2020-06-16,0,0,0,0,0,0,0,1,0,2
2020-06-17,0,0,0,0,0,1,1,1,2,0
2020-06-18,0,0,0,0,0,1,0,0,1,0
2020-06-19,0,0,0,0,0,0,0,0,1,0
