date,80_+,others
2020-02-20,2,2
2020-02-21,1,0
2020-02-22,1,0
2020-02-23,1,0
2020-02-24,2,2
2020-02-25,4,0
2020-02-26,1,2
2020-02-27,4,5
2020-02-28,9,5
2020-02-29,1,7
2020-03-01,1,6
2020-03-02,13,10
2020-03-03,5,12
2020-03-04,10,11
2020-03-05,4,10
2020-03-06,11,13
2020-03-07,17,22
2020-03-08,16,25
2020-03-09,17,37
2020-03-10,8,48
2020-03-11,24,44
2020-03-12,21,36
2020-03-13,22,45
2020-03-14,25,52
2020-03-15,23,30
2020-03-16,28,48
2020-03-17,16,61
2020-03-18,24,47
2020-03-19,32,65
2020-03-20,28,65
2020-03-21,34,64
2020-03-22,18,44
2020-03-23,34,67
2020-03-24,21,65
2020-03-25,28,38
2020-03-26,24,37
2020-03-27,24,33
2020-03-28,19,39
2020-03-29,13,39
2020-03-30,24,30
2020-03-31,13,25
2020-04-01,15,19
2020-04-02,15,19
2020-04-03,14,7
2020-04-04,8,10
2020-04-05,12,11
2020-04-06,14,11
2020-04-07,18,17
2020-04-08,11,10
2020-04-09,8,6
2020-04-10,13,4
2020-04-11,16,10
2020-04-12,6,7
2020-04-13,10,7
2020-04-14,11,4
2020-04-15,11,9
2020-04-16,6,9
2020-04-17,3,6
2020-04-18,6,3
2020-04-19,1,1
2020-04-20,8,7
2020-04-21,2,4
2020-04-22,2,0
2020-04-23,1,4
2020-04-24,3,0
2020-04-25,5,3
2020-04-26,3,0
2020-04-27,5,2
2020-04-28,0,1
2020-04-29,0,4
2020-04-30,0,2
2020-05-01,1,0
2020-05-02,3,0
2020-05-03,3,0
2020-05-04,2,0
2020-05-05,1,0
2020-05-06,1,0
2020-05-07,2,2
2020-05-08,1,1
2020-05-09,0,0
2020-05-10,1,0
2020-05-11,1,0
2020-05-12,1,0
2020-05-13,0,0
2020-05-14,0,0
2020-05-15,0,0
2020-05-16,0,0
2020-05-17,2,0
2020-05-18,0,0
2020-05-19,1,0
2020-05-20,0,0
2020-05-21,0,0
2020-05-22,0,0
2020-05-23,0,0
2020-05-24,0,0
2020-05-25,1,0
2020-05-26,0,0
2020-05-27,0,0
2020-05-28,0,0
2020-05-29,0,0
2020-05-30,0,0
2020-05-31,0,0
2020-06-01,0,0
2020-06-02,0,0
2020-06-03,0,0
2020-06-04,0,0
2020-06-05,0,0
2020-06-06,0,0
2020-06-07,0,0
2020-06-08,0,0
