date,80_+,others
2020-02-20,5,2
2020-02-21,5,3
2020-02-22,3,1
2020-02-23,4,8
2020-02-24,2,14
2020-02-25,3,6
2020-02-26,3,4
2020-02-27,7,10
2020-02-28,6,7
2020-02-29,4,8
2020-03-01,11,11
2020-03-02,8,18
2020-03-03,14,27
2020-03-04,8,16
2020-03-05,18,25
2020-03-06,13,35
2020-03-07,12,45
2020-03-08,14,35
2020-03-09,20,49
2020-03-10,19,52
2020-03-11,22,65
2020-03-12,32,66
2020-03-13,32,77
2020-03-14,21,73
2020-03-15,23,86
2020-03-16,42,106
2020-03-17,30,146
2020-03-18,38,135
2020-03-19,34,138
2020-03-20,51,142
2020-03-21,61,123
2020-03-22,35,95
2020-03-23,54,141
2020-03-24,54,146
2020-03-25,45,107
2020-03-26,41,100
2020-03-27,59,98
2020-03-28,37,81
2020-03-29,35,54
2020-03-30,36,85
2020-03-31,44,51
2020-04-01,32,65
2020-04-02,24,61
2020-04-03,25,36
2020-04-04,30,44
2020-04-05,24,37
2020-04-06,29,44
2020-04-07,37,42
2020-04-08,25,46
2020-04-09,28,46
2020-04-10,27,22
2020-04-11,26,21
2020-04-12,24,23
2020-04-13,29,12
2020-04-14,33,34
2020-04-15,18,22
2020-04-16,20,22
2020-04-17,25,24
2020-04-18,20,19
2020-04-19,26,11
2020-04-20,23,18
2020-04-21,24,16
2020-04-22,23,20
2020-04-23,24,22
2020-04-24,22,16
2020-04-25,9,14
2020-04-26,15,8
2020-04-27,12,17
2020-04-28,24,9
2020-04-29,15,15
2020-04-30,13,10
2020-05-01,10,9
2020-05-02,4,10
2020-05-03,8,7
2020-05-04,9,10
2020-05-05,14,8
2020-05-06,6,6
2020-05-07,11,7
2020-05-08,10,6
2020-05-09,6,5
2020-05-10,0,2
2020-05-11,5,10
2020-05-12,5,3
2020-05-13,3,2
2020-05-14,1,8
2020-05-15,4,6
2020-05-16,3,4
2020-05-17,5,0
2020-05-18,2,1
2020-05-19,1,8
2020-05-20,4,3
2020-05-21,2,1
2020-05-22,1,1
2020-05-23,2,0
2020-05-24,1,1
2020-05-25,5,0
2020-05-26,1,2
2020-05-27,0,2
2020-05-28,0,1
2020-05-29,1,4
2020-05-30,0,0
2020-05-31,0,1
2020-06-01,1,2
2020-06-02,2,2
2020-06-03,2,0
2020-06-04,1,1
2020-06-05,1,2
2020-06-06,0,1
2020-06-07,0,0
2020-06-08,1,1
2020-06-09,1,2
2020-06-10,1,0
2020-06-11,1,1
2020-06-12,1,2
2020-06-13,0,2
2020-06-14,0,0
2020-06-15,0,1
2020-06-16,0,0
2020-06-17,0,0
2020-06-18,0,0
2020-06-19,2,0
2020-06-20,0,0
2020-06-21,0,1
2020-06-22,0,0
2020-06-23,0,0
2020-06-24,0,1
2020-06-25,1,0
2020-06-26,0,1
2020-06-27,1,0
2020-06-28,0,0
2020-06-29,1,2
2020-06-30,0,3
2020-07-01,1,2
2020-07-02,0,1
2020-07-03,0,1
2020-07-04,0,0
2020-07-05,0,1
2020-07-06,1,3
2020-07-07,0,2
2020-07-08,0,1
2020-07-09,1,5
2020-07-10,1,4
2020-07-11,0,3
2020-07-12,0,5
2020-07-13,0,1
2020-07-14,2,2
2020-07-15,0,3
2020-07-16,3,4
2020-07-17,1,7
2020-07-18,2,0
2020-07-19,0,3
2020-07-20,0,0
2020-07-21,2,3
2020-07-22,0,1
2020-07-23,1,5
2020-07-24,2,1
2020-07-25,1,2
2020-07-26,0,3
2020-07-27,0,5
2020-07-28,1,2
2020-07-29,1,6
2020-07-30,0,2
2020-07-31,2,2
2020-08-01,2,5
2020-08-02,2,4
2020-08-03,1,2
2020-08-04,0,7
2020-08-05,1,2
2020-08-06,0,2
2020-08-07,0,5
2020-08-08,1,5
2020-08-09,0,3
2020-08-10,3,3
2020-08-11,1,1
2020-08-12,1,6
2020-08-13,1,7
2020-08-14,2,2
2020-08-15,2,4
2020-08-16,0,4
2020-08-17,2,5
2020-08-18,3,2
2020-08-19,4,9
2020-08-20,0,6
2020-08-21,0,6
2020-08-22,1,3
2020-08-23,1,4
2020-08-24,4,6
2020-08-25,4,7
2020-08-26,2,3
2020-08-27,4,6
2020-08-28,3,6
2020-08-29,3,10
2020-08-30,0,7
