date,80_+,others
2020-02-20,1,
2020-02-21,0,
2020-02-22,0,
2020-02-23,0,
2020-02-24,0,1.0
2020-02-25,0,1.0
2020-02-26,1,0.0
2020-02-27,0,1.0
2020-02-28,0,2.0
2020-02-29,0,0.0
2020-03-01,0,2.0
2020-03-02,1,2.0
2020-03-03,1,1.0
2020-03-04,0,4.0
2020-03-05,0,2.0
2020-03-06,0,3.0
2020-03-07,1,3.0
2020-03-08,1,3.0
2020-03-09,0,3.0
2020-03-10,0,2.0
2020-03-11,0,1.0
2020-03-12,1,3.0
2020-03-13,5,2.0
2020-03-14,0,14.0
2020-03-15,0,3.0
2020-03-16,0,6.0
2020-03-17,0,5.0
2020-03-18,1,9.0
2020-03-19,5,13.0
2020-03-20,3,6.0
2020-03-21,3,5.0
2020-03-22,2,8.0
2020-03-23,2,7.0
2020-03-24,1,7.0
2020-03-25,2,2.0
2020-03-26,1,3.0
2020-03-27,3,8.0
2020-03-28,2,4.0
2020-03-29,4,8.0
2020-03-30,2,4.0
2020-03-31,5,6.0
2020-04-01,3,3.0
2020-04-02,2,5.0
2020-04-03,2,0.0
2020-04-04,4,2.0
2020-04-05,5,2.0
2020-04-06,1,3.0
2020-04-07,2,1.0
2020-04-08,2,1.0
2020-04-09,3,9.0
2020-04-10,5,6.0
2020-04-11,5,1.0
2020-04-12,1,1.0
2020-04-13,0,3.0
2020-04-14,4,1.0
2020-04-15,2,0.0
2020-04-16,1,2.0
2020-04-17,0,2.0
2020-04-18,2,3.0
2020-04-19,1,1.0
2020-04-20,2,0.0
2020-04-21,1,1.0
2020-04-22,1,1.0
2020-04-23,2,1.0
2020-04-24,1,0.0
2020-04-25,1,0.0
2020-04-26,0,0.0
2020-04-27,1,0.0
2020-04-28,0,1.0
2020-04-29,2,0.0
2020-04-30,1,0.0
2020-05-01,1,3.0
2020-05-02,1,0.0
2020-05-03,0,0.0
2020-05-04,0,2.0
2020-05-05,1,1.0
2020-05-06,0,0.0
2020-05-07,0,0.0
2020-05-08,0,0.0
2020-05-09,0,0.0
2020-05-10,2,0.0
2020-05-11,0,0.0
2020-05-12,0,0.0
2020-05-13,0,0.0
2020-05-14,0,0.0
2020-05-15,0,0.0
2020-05-16,0,1.0
2020-05-17,0,1.0
2020-05-18,0,1.0
2020-05-19,0,0.0
2020-05-20,1,0.0
2020-05-21,0,1.0
2020-05-22,0,0.0
2020-05-23,0,0.0
2020-05-24,0,0.0
2020-05-25,0,0.0
2020-05-26,0,0.0
2020-05-27,0,0.0
2020-05-28,0,0.0
2020-05-29,0,1.0
2020-05-30,0,0.0
2020-05-31,0,0.0
2020-06-01,0,0.0
2020-06-02,0,0.0
2020-06-03,0,0.0
2020-06-04,0,0.0
2020-06-05,0,0.0
2020-06-06,0,0.0
2020-06-07,0,0.0
2020-06-08,0,1.0
2020-06-09,0,0.0
2020-06-10,0,0.0
2020-06-11,0,0.0
2020-06-12,1,1.0
2020-06-13,0,0.0
2020-06-14,0,0.0
2020-06-15,0,0.0
2020-06-16,0,1.0
2020-06-17,0,0.0
2020-06-18,0,0.0
2020-06-19,0,0.0
2020-06-20,0,0.0
2020-06-21,0,0.0
2020-06-22,0,0.0
2020-06-23,0,0.0
2020-06-24,0,0.0
2020-06-25,0,0.0
2020-06-26,0,0.0
2020-06-27,1,0.0
2020-06-28,0,0.0
2020-06-29,1,0.0
2020-06-30,0,0.0
2020-07-01,0,0.0
2020-07-02,0,0.0
2020-07-03,0,0.0
2020-07-04,0,1.0
2020-07-05,0,0.0
2020-07-06,0,0.0
2020-07-07,0,0.0
2020-07-08,0,0.0
2020-07-09,0,0.0
2020-07-10,0,0.0
2020-07-11,0,0.0
2020-07-12,0,0.0
2020-07-13,0,1.0
2020-07-14,0,0.0
2020-07-15,0,0.0
2020-07-16,0,0.0
2020-07-17,0,0.0
2020-07-18,0,3.0
2020-07-19,0,0.0
2020-07-20,0,0.0
2020-07-21,0,1.0
2020-07-22,0,1.0
2020-07-23,0,0.0
2020-07-24,0,0.0
2020-07-25,0,0.0
2020-07-26,0,0.0
2020-07-27,0,0.0
2020-07-28,0,0.0
2020-07-29,0,0.0
2020-07-30,0,0.0
2020-07-31,0,1.0
2020-08-01,0,1.0
2020-08-02,0,0.0
2020-08-03,0,0.0
2020-08-04,0,1.0
2020-08-05,0,1.0
2020-08-06,0,0.0
2020-08-07,0,1.0
2020-08-08,0,0.0
2020-08-09,0,0.0
2020-08-10,0,0.0
2020-08-11,0,0.0
2020-08-12,0,2.0
2020-08-13,0,0.0
2020-08-14,0,1.0
2020-08-15,0,1.0
2020-08-16,0,2.0
2020-08-17,0,3.0
2020-08-18,0,1.0
2020-08-19,0,2.0
2020-08-20,0,4.0
2020-08-21,0,1.0
2020-08-22,0,1.0
2020-08-23,1,7.0
2020-08-24,0,2.0
2020-08-25,0,3.0
2020-08-26,0,4.0
2020-08-27,0,3.0
2020-08-28,0,8.0
