date,80_+,others
2020-03-08,2.0,6
2020-03-09,3.0,14
2020-03-10,1.0,24
2020-03-11,3.0,25
2020-03-12,2.0,16
2020-03-13,15.0,41
2020-03-14,4.0,21
2020-03-15,7.0,34
2020-03-16,14.0,67
2020-03-17,6.0,54
2020-03-18,24.0,71
2020-03-19,15.0,84
2020-03-20,13.0,62
2020-03-21,5.0,40
2020-03-22,17.0,28
2020-03-23,34.0,65
2020-03-24,11.0,54
2020-03-25,17.0,61
2020-03-26,15.0,94
2020-03-27,19.0,99
2020-03-28,31.0,48
2020-03-29,14.0,44
2020-03-30,12.0,68
2020-03-31,15.0,45
2020-04-01,15.0,67
2020-04-02,22.0,52
2020-04-03,15.0,57
2020-04-04,20.0,39
2020-04-05,10.0,19
2020-04-06,15.0,45
2020-04-07,16.0,49
2020-04-08,11.0,46
2020-04-09,11.0,44
2020-04-10,10.0,29
2020-04-11,24.0,30
2020-04-12,2.0,7
2020-04-13,21.0,23
2020-04-14,12.0,23
2020-04-15,4.0,30
2020-04-16,8.0,31
2020-04-17,12.0,37
2020-04-18,6.0,9
2020-04-19,0.0,7
2020-04-20,5.0,5
2020-04-21,3.0,10
2020-04-22,11.0,14
2020-04-23,3.0,21
2020-04-24,2.0,8
2020-04-25,1.0,7
2020-04-26,0.0,6
2020-04-27,3.0,8
2020-04-28,3.0,10
2020-04-29,0.0,5
2020-04-30,0.0,7
2020-05-01,0.0,3
2020-05-02,0.0,2
2020-05-03,1.0,1
2020-05-04,1.0,3
2020-05-05,3.0,7
2020-05-06,1.0,1
2020-05-07,0.0,9
2020-05-08,1.0,2
2020-05-09,1.0,1
2020-05-10,0.0,2
2020-05-11,0.0,3
2020-05-12,0.0,3
2020-05-13,1.0,1
2020-05-14,0.0,0
2020-05-15,4.0,2
2020-05-16,1.0,3
2020-05-17,0.0,2
2020-05-18,0.0,0
2020-05-19,0.0,0
2020-05-20,1.0,1
2020-05-21,1.0,1
2020-05-22,0.0,2
2020-05-23,0.0,1
2020-05-24,0.0,0
2020-05-25,0.0,1
2020-05-26,0.0,1
2020-05-27,0.0,0
2020-05-28,0.0,1
2020-05-29,0.0,0
2020-05-30,0.0,1
2020-05-31,0.0,0
2020-06-01,0.0,0
2020-06-02,0.0,0
2020-06-03,0.0,1
2020-06-04,0.0,3
2020-06-05,0.0,2
2020-06-06,0.0,0
2020-06-07,0.0,0
2020-06-08,0.0,0
2020-06-09,2.0,2
