date,80_+,others
2020-03-02,1.0,4
2020-03-03,1.0,9
2020-03-04,1.0,8
2020-03-05,0.0,7
2020-03-06,1.0,13
2020-03-07,6.0,13
2020-03-08,6.0,23
2020-03-09,4.0,13
2020-03-10,6.0,17
2020-03-11,9.0,23
2020-03-12,9.0,26
2020-03-13,13.0,51
2020-03-14,13.0,53
2020-03-15,18.0,46
2020-03-16,16.0,62
2020-03-17,17.0,55
2020-03-18,24.0,62
2020-03-19,25.0,72
2020-03-20,26.0,89
2020-03-21,22.0,84
2020-03-22,18.0,64
2020-03-23,26.0,83
2020-03-24,26.0,67
2020-03-25,37.0,63
2020-03-26,27.0,57
2020-03-27,28.0,52
2020-03-28,28.0,45
2020-03-29,26.0,30
2020-03-30,27.0,42
2020-03-31,17.0,38
2020-04-01,30.0,31
2020-04-02,27.0,26
2020-04-03,27.0,36
2020-04-04,23.0,42
2020-04-05,15.0,22
2020-04-06,18.0,20
2020-04-07,23.0,19
2020-04-08,17.0,20
2020-04-09,16.0,26
2020-04-10,20.0,28
2020-04-11,22.0,19
2020-04-12,17.0,13
2020-04-13,19.0,16
2020-04-14,21.0,18
2020-04-15,10.0,19
2020-04-16,10.0,16
2020-04-17,7.0,16
2020-04-18,13.0,7
2020-04-19,9.0,19
2020-04-20,9.0,20
2020-04-21,18.0,15
2020-04-22,18.0,9
2020-04-23,16.0,10
2020-04-24,9.0,11
2020-04-25,9.0,8
2020-04-26,7.0,8
2020-04-27,4.0,11
2020-04-28,3.0,8
2020-04-29,7.0,6
2020-04-30,6.0,5
2020-05-01,4.0,10
2020-05-02,6.0,7
2020-05-03,4.0,2
2020-05-04,9.0,3
2020-05-05,5.0,9
2020-05-06,4.0,5
2020-05-07,4.0,6
2020-05-08,3.0,3
2020-05-09,0.0,3
2020-05-10,2.0,3
2020-05-11,1.0,3
2020-05-12,3.0,5
2020-05-13,3.0,5
2020-05-14,0.0,6
2020-05-15,4.0,3
2020-05-16,1.0,4
2020-05-17,2.0,2
2020-05-18,2.0,7
2020-05-19,1.0,2
2020-05-20,4.0,3
2020-05-21,3.0,3
2020-05-22,2.0,4
2020-05-23,1.0,1
2020-05-24,2.0,1
2020-05-25,1.0,6
2020-05-26,5.0,1
2020-05-27,0.0,1
2020-05-28,1.0,3
2020-05-29,1.0,2
2020-05-30,1.0,0
2020-05-31,0.0,2
2020-06-01,3.0,4
2020-06-02,3.0,0
2020-06-03,0.0,0
2020-06-04,0.0,2
2020-06-05,1.0,0
2020-06-06,1.0,1
2020-06-07,0.0,0
2020-06-08,2.0,2
2020-06-09,1.0,0
2020-06-10,0.0,2
2020-06-11,0.0,0
2020-06-12,3.0,0
2020-06-13,0.0,0
2020-06-14,3.0,2
2020-06-15,0.0,1
2020-06-16,2.0,1
2020-06-17,2.0,3
2020-06-18,1.0,1
2020-06-19,1.0,0
2020-06-20,1.0,1
2020-06-21,0.0,1
2020-06-22,1.0,1
2020-06-23,0.0,5
2020-06-24,0.0,1
2020-06-25,0.0,0
2020-06-26,0.0,3
2020-06-27,1.0,1
2020-06-28,1.0,0
2020-06-29,0.0,1
2020-06-30,0.0,0
2020-07-01,0.0,0
2020-07-02,0.0,1
2020-07-03,0.0,0
2020-07-04,0.0,1
2020-07-05,0.0,1
2020-07-06,0.0,0
2020-07-07,0.0,0
2020-07-08,0.0,1
2020-07-09,0.0,0
2020-07-10,0.0,0
2020-07-11,0.0,0
2020-07-12,0.0,0
2020-07-13,0.0,1
2020-07-14,1.0,3
2020-07-15,0.0,3
2020-07-16,0.0,0
2020-07-17,1.0,0
2020-07-18,0.0,0
2020-07-19,0.0,1
2020-07-20,0.0,0
2020-07-21,0.0,0
2020-07-22,1.0,1
2020-07-23,0.0,0
2020-07-24,0.0,0
2020-07-25,0.0,0
2020-07-26,0.0,1
2020-07-27,1.0,2
2020-07-28,1.0,0
2020-07-29,1.0,1
2020-07-30,0.0,2
2020-07-31,1.0,2
