date,80_+,others
2020-01-31,1.0,0
2020-02-01,0.0,0
2020-02-02,0.0,0
2020-02-03,0.0,0
2020-02-04,0.0,1
2020-02-05,0.0,0
2020-02-06,0.0,0
2020-02-07,0.0,0
2020-02-08,0.0,0
2020-02-09,0.0,0
2020-02-10,0.0,0
2020-02-11,0.0,0
2020-02-12,0.0,1
2020-02-13,0.0,0
2020-02-14,0.0,0
2020-02-15,0.0,2
2020-02-16,0.0,2
2020-02-17,0.0,3
2020-02-18,0.0,0
2020-02-19,0.0,0
2020-02-20,1.0,2
2020-02-21,0.0,3
2020-02-22,1.0,4
2020-02-23,1.0,7
2020-02-24,1.0,3
2020-02-25,0.0,9
2020-02-26,1.0,9
2020-02-27,0.0,8
2020-02-28,4.0,18
2020-02-29,0.0,15
2020-03-01,8.0,29
2020-03-02,4.0,36
2020-03-03,5.0,47
2020-03-04,3.0,32
2020-03-05,4.0,49
2020-03-06,5.0,70
2020-03-07,10.0,79
2020-03-08,13.0,106
2020-03-09,17.0,94
2020-03-10,22.0,133
2020-03-11,18.0,104
2020-03-12,14.0,135
2020-03-13,25.0,122
2020-03-14,26.0,146
2020-03-15,33.0,192
2020-03-16,28.0,142
2020-03-17,34.0,164
2020-03-18,35.0,170
2020-03-19,36.0,166
2020-03-20,66.0,208
2020-03-21,42.0,176
2020-03-22,34.0,181
2020-03-23,47.0,164
2020-03-24,32.0,146
2020-03-25,36.0,136
2020-03-26,47.0,145
2020-03-27,58.0,124
2020-03-28,57.0,104
2020-03-29,50.0,89
2020-03-30,118.0,118
2020-03-31,37.0,117
2020-04-01,55.0,204
2020-04-02,60.0,88
2020-04-03,43.0,93
2020-04-04,35.0,74
2020-04-05,13.0,47
2020-04-06,31.0,75
2020-04-07,36.0,76
2020-04-08,26.0,87
2020-04-09,19.0,85
2020-04-10,36.0,106
2020-04-11,30.0,59
2020-04-12,27.0,60
2020-04-13,27.0,50
2020-04-14,29.0,92
2020-04-15,31.0,74
2020-04-16,23.0,70
2020-04-17,11.0,60
2020-04-18,20.0,35
2020-04-19,13.0,24
2020-04-20,22.0,61
2020-04-21,11.0,39
2020-04-22,7.0,53
2020-04-23,5.0,40
2020-04-24,10.0,36
2020-04-25,5.0,14
2020-04-26,2.0,5
2020-04-27,5.0,25
2020-04-28,2.0,24
2020-04-29,3.0,22
2020-04-30,3.0,21
2020-05-01,5.0,15
2020-05-02,4.0,21
2020-05-03,6.0,13
2020-05-04,5.0,11
2020-05-05,6.0,20
2020-05-06,1.0,10
2020-05-07,3.0,10
2020-05-08,0.0,12
2020-05-09,1.0,8
2020-05-10,2.0,2
2020-05-11,0.0,5
2020-05-12,3.0,7
2020-05-13,0.0,3
2020-05-14,1.0,13
2020-05-15,0.0,7
2020-05-16,2.0,7
2020-05-17,1.0,2
