date,80_+,others
2020-02-26,1,
2020-02-27,3,
2020-02-28,0,
2020-02-29,1,1.0
2020-03-01,0,0.0
2020-03-02,0,0.0
2020-03-03,1,5.0
2020-03-04,2,9.0
2020-03-05,1,5.0
2020-03-06,2,6.0
2020-03-07,0,3.0
2020-03-08,0,1.0
2020-03-09,1,6.0
2020-03-10,1,9.0
2020-03-11,1,8.0
2020-03-12,3,6.0
2020-03-13,1,6.0
2020-03-14,1,7.0
2020-03-15,0,10.0
2020-03-16,1,14.0
2020-03-17,1,9.0
2020-03-18,1,7.0
2020-03-19,3,10.0
2020-03-20,1,6.0
2020-03-21,5,17.0
2020-03-22,7,22.0
2020-03-23,8,32.0
2020-03-24,11,25.0
2020-03-25,10,34.0
2020-03-26,6,22.0
2020-03-27,6,14.0
2020-03-28,3,8.0
2020-03-29,4,9.0
2020-03-30,6,14.0
2020-03-31,5,11.0
2020-04-01,4,16.0
2020-04-02,4,8.0
2020-04-03,4,6.0
2020-04-04,5,8.0
2020-04-05,0,3.0
2020-04-06,4,7.0
2020-04-07,13,11.0
2020-04-08,14,21.0
2020-04-09,28,30.0
2020-04-10,12,16.0
2020-04-11,11,9.0
2020-04-12,5,8.0
2020-04-13,1,6.0
2020-04-14,7,4.0
2020-04-15,10,8.0
2020-04-16,3,16.0
2020-04-17,14,28.0
2020-04-18,21,19.0
2020-04-19,22,15.0
2020-04-20,22,25.0
2020-04-21,19,20.0
2020-04-22,26,26.0
2020-04-23,26,26.0
2020-04-24,22,21.0
2020-04-25,25,25.0
2020-04-26,23,15.0
2020-04-27,15,17.0
2020-04-28,13,21.0
2020-04-29,12,24.0
2020-04-30,20,19.0
2020-05-01,19,16.0
2020-05-02,11,17.0
2020-05-03,7,14.0
2020-05-04,10,13.0
2020-05-05,6,15.0
2020-05-06,23,13.0
2020-05-07,8,14.0
2020-05-08,14,13.0
2020-05-09,5,9.0
2020-05-10,5,6.0
2020-05-11,9,12.0
2020-05-12,8,9.0
2020-05-13,10,8.0
2020-05-14,12,15.0
2020-05-15,8,13.0
2020-05-16,5,13.0
2020-05-17,8,7.0
2020-05-18,4,5.0
2020-05-19,7,8.0
2020-05-20,2,8.0
2020-05-21,4,5.0
2020-05-22,2,5.0
2020-05-23,7,5.0
2020-05-24,3,4.0
2020-05-25,4,5.0
2020-05-26,7,2.0
2020-05-27,2,6.0
2020-05-28,2,2.0
2020-05-29,8,3.0
2020-05-30,0,7.0
2020-05-31,1,2.0
2020-06-01,0,3.0
2020-06-02,2,2.0
2020-06-03,1,0.0
2020-06-04,4,2.0
2020-06-05,0,5.0
2020-06-06,1,4.0
2020-06-07,2,3.0
2020-06-08,2,2.0
2020-06-09,3,1.0
2020-06-10,4,2.0
2020-06-11,3,3.0
2020-06-12,0,3.0
2020-06-13,2,0.0
2020-06-14,1,4.0
2020-06-15,3,2.0
2020-06-16,0,7.0
2020-06-17,0,3.0
2020-06-18,1,3.0
2020-06-19,5,4.0
2020-06-20,1,2.0
2020-06-21,1,2.0
2020-06-22,1,4.0
2020-06-23,1,0.0
2020-06-24,1,5.0
2020-06-25,3,2.0
2020-06-26,2,2.0
2020-06-27,0,2.0
2020-06-28,1,1.0
2020-06-29,2,0.0
2020-06-30,0,4.0
2020-07-01,1,4.0
2020-07-02,1,1.0
2020-07-03,0,0.0
2020-07-04,1,2.0
2020-07-05,2,0.0
2020-07-06,0,0.0
2020-07-07,0,2.0
2020-07-08,0,3.0
2020-07-09,0,2.0
2020-07-10,2,1.0
2020-07-11,0,0.0
2020-07-12,0,1.0
2020-07-13,3,0.0
2020-07-14,0,1.0
2020-07-15,1,0.0
