date,80_+,others
2020-02-23,5.0,11.0
2020-02-24,0.0,10.0
2020-02-25,4.0,46.0
2020-02-26,4.0,35.0
2020-02-27,17.0,55.0
2020-02-28,9.0,30.0
2020-02-29,10.0,27.0
2020-03-01,3.0,19.0
2020-03-02,13.0,32.0
2020-03-03,9.0,39.0
2020-03-04,18.0,88.0
2020-03-05,11.0,78.0
2020-03-06,10.0,74.0
2020-03-07,15.0,101.0
2020-03-08,12.0,55.0
2020-03-09,29.0,151.0
2020-03-10,35.0,153.0
2020-03-11,58.0,173.0
2020-03-12,34.0,198.0
2020-03-13,59.0,307.0
2020-03-14,36.0,231.0
2020-03-15,34.0,209.0
2020-03-16,65.0,420.0
2020-03-17,116.0,483.0
2020-03-18,62.0,443.0
2020-03-19,79.0,478.0
2020-03-20,115.0,589.0
2020-03-21,84.0,327.0
2020-03-22,62.0,297.0
2020-03-23,130.0,496.0
2020-03-24,77.0,568.0
2020-03-25,98.0,433.0
2020-03-26,78.0,365.0
2020-03-27,66.0,343.0
2020-03-28,94.0,268.0
2020-03-29,126.0,136.0
2020-03-30,134.0,363.0
2020-03-31,210.0,394.0
2020-04-01,131.0,333.0
2020-04-02,106.0,281.0
2020-04-03,66.0,265.0
2020-04-04,68.0,207.0
2020-04-05,142.0,125.0
2020-04-06,137.0,288.0
2020-04-07,162.0,301.0
2020-04-08,189.0,426.0
2020-04-09,46.0,290.0
2020-04-10,88.0,188.0
2020-04-11,39.0,176.0
2020-04-12,49.0,40.0
2020-04-13,49.0,45.0
2020-04-14,95.0,207.0
2020-04-15,146.0,212.0
2020-04-16,172.0,249.0
2020-04-17,92.0,170.0
2020-04-18,77.0,179.0
2020-04-19,72.0,72.0
2020-04-20,50.0,160.0
2020-04-21,143.0,207.0
2020-04-22,59.0,142.0
2020-04-23,35.0,117.0
2020-04-24,33.0,129.0
2020-04-25,9.0,56.0
2020-04-26,27.0,44.0
2020-04-27,38.0,94.0
2020-04-28,31.0,115.0
2020-04-29,35.0,104.0
2020-04-30,46.0,89.0
2020-05-01,23.0,32.0
2020-05-02,12.0,55.0
2020-05-03,5.0,11.0
2020-05-04,36.0,69.0
2020-05-05,28.0,49.0
2020-05-06,6.0,64.0
2020-05-07,7.0,55.0
2020-05-08,15.0,43.0
2020-05-09,3.0,12.0
2020-05-10,1.0,7.0
2020-05-11,10.0,39.0
2020-05-12,11.0,26.0
2020-05-13,7.0,32.0
2020-05-14,19.0,10.0
2020-05-15,2.0,13.0
2020-05-16,9.0,36.0
2020-05-17,3.0,5.0
2020-05-18,1.0,17.0
2020-05-19,5.0,12.0
2020-05-20,2.0,14.0
2020-05-21,1.0,10.0
2020-05-22,1.0,14.0
2020-05-23,2.0,5.0
2020-05-24,1.0,2.0
2020-05-25,3.0,9.0
2020-05-26,4.0,11.0
2020-05-27,2.0,7.0
2020-05-28,0.0,3.0
2020-05-29,1.0,8.0
2020-05-30,0.0,4.0
2020-05-31,0.0,1.0
2020-06-01,2.0,4.0
2020-06-02,1.0,1.0
2020-06-03,0.0,8.0
2020-06-04,3.0,3.0
2020-06-05,0.0,6.0
2020-06-06,0.0,2.0
