date,80_+,others
2020-03-12,1.0,2
2020-03-13,0.0,0
2020-03-14,0.0,1
2020-03-15,0.0,3
2020-03-16,0.0,8
2020-03-17,0.0,7
2020-03-18,1.0,12
2020-03-19,0.0,15
2020-03-20,0.0,18
2020-03-21,1.0,7
2020-03-22,0.0,7
2020-03-23,1.0,13
2020-03-24,1.0,14
2020-03-25,0.0,6
2020-03-26,3.0,23
2020-03-27,3.0,24
2020-03-28,3.0,18
2020-03-29,1.0,2
2020-03-30,1.0,11
2020-03-31,1.0,5
2020-04-01,0.0,6
2020-04-02,0.0,5
2020-04-03,0.0,14
2020-04-04,0.0,10
2020-04-05,0.0,2
2020-04-06,0.0,5
2020-04-07,1.0,1
2020-04-08,0.0,8
2020-04-09,0.0,0
2020-04-10,1.0,1
2020-04-11,1.0,3
2020-04-12,0.0,2
2020-04-13,0.0,1
2020-04-14,4.0,4
2020-04-15,6.0,5
2020-04-16,0.0,2
2020-04-17,0.0,1
2020-04-18,1.0,4
2020-04-19,0.0,3
2020-04-20,0.0,4
2020-04-21,0.0,3
2020-04-22,0.0,2
2020-04-23,2.0,1
2020-04-24,0.0,1
2020-04-25,1.0,1
2020-04-26,0.0,0
2020-04-27,0.0,4
2020-04-28,0.0,1
2020-04-29,0.0,5
2020-04-30,2.0,2
2020-05-01,1.0,1
2020-05-02,0.0,3
2020-05-03,0.0,1
2020-05-04,0.0,0
2020-05-05,0.0,2
2020-05-06,0.0,0
2020-05-07,0.0,0
2020-05-08,0.0,2
2020-05-09,0.0,3
2020-05-10,0.0,0
2020-05-11,1.0,0
2020-05-12,0.0,2
2020-05-13,0.0,1
2020-05-14,0.0,0
2020-05-15,0.0,0
2020-05-16,0.0,1
2020-05-17,0.0,0
2020-05-18,0.0,1
2020-05-19,0.0,3
2020-05-20,0.0,0
2020-05-21,0.0,1
2020-05-22,0.0,2
2020-05-23,0.0,1
2020-05-24,0.0,0
2020-05-25,0.0,0
2020-05-26,0.0,1
2020-05-27,1.0,0
2020-05-28,0.0,0
2020-05-29,0.0,0
2020-05-30,0.0,0
2020-05-31,0.0,0
2020-06-01,0.0,0
2020-06-02,0.0,0
2020-06-03,0.0,0
2020-06-04,0.0,0
2020-06-05,0.0,1
2020-06-06,0.0,0
2020-06-07,0.0,0
2020-06-08,0.0,2
2020-06-09,0.0,0
2020-06-10,0.0,0
2020-06-11,0.0,0
2020-06-12,0.0,0
2020-06-13,0.0,0
2020-06-14,0.0,0
2020-06-15,0.0,0
2020-06-16,0.0,0
2020-06-17,0.0,0
2020-06-18,0.0,0
2020-06-19,0.0,0
2020-06-20,0.0,0
2020-06-21,0.0,0
2020-06-22,0.0,0
2020-06-23,0.0,0
2020-06-24,0.0,0
2020-06-25,0.0,0
2020-06-26,0.0,0
2020-06-27,0.0,0
2020-06-28,1.0,0
2020-06-29,0.0,0
2020-06-30,0.0,0
2020-07-01,0.0,0
2020-07-02,0.0,2
2020-07-03,0.0,0
2020-07-04,0.0,0
2020-07-05,0.0,0
2020-07-06,0.0,0
2020-07-07,1.0,0
2020-07-08,0.0,0
2020-07-09,0.0,0
2020-07-10,0.0,1
2020-07-11,0.0,0
2020-07-12,0.0,0
2020-07-13,0.0,0
2020-07-14,0.0,0
2020-07-15,0.0,0
2020-07-16,0.0,0
2020-07-17,0.0,3
2020-07-18,0.0,0
2020-07-19,0.0,0
2020-07-20,0.0,5
2020-07-21,0.0,30
2020-07-22,0.0,4
2020-07-23,0.0,0
2020-07-24,0.0,2
2020-07-25,0.0,0
2020-07-26,0.0,0
2020-07-27,0.0,0
2020-07-28,0.0,0
2020-07-29,0.0,2
2020-07-30,0.0,1
2020-07-31,0.0,1
2020-08-01,0.0,0
2020-08-02,0.0,0
2020-08-03,0.0,0
2020-08-04,0.0,2
2020-08-05,0.0,18
2020-08-06,0.0,2
2020-08-07,0.0,1
2020-08-08,0.0,0
2020-08-09,0.0,0
2020-08-10,0.0,0
2020-08-11,0.0,1
2020-08-12,0.0,1
2020-08-13,0.0,5
2020-08-14,0.0,2
2020-08-15,0.0,0
2020-08-16,0.0,0
2020-08-17,0.0,6
2020-08-18,0.0,2
2020-08-19,0.0,4
2020-08-20,0.0,2
2020-08-21,0.0,1
2020-08-22,0.0,2
2020-08-23,0.0,2
2020-08-24,0.0,1
2020-08-25,0.0,4
2020-08-26,0.0,3
2020-08-27,0.0,3
2020-08-28,0.0,5
2020-08-29,0.0,2
2020-08-30,0.0,0
2020-08-31,0.0,1
2020-09-01,0.0,4
2020-09-02,0.0,18
2020-09-03,0.0,1
2020-09-04,0.0,1
2020-09-05,0.0,17
2020-09-06,0.0,1
2020-09-07,1.0,9
2020-09-08,0.0,7
2020-09-09,0.0,16
2020-09-10,1.0,6
2020-09-11,2.0,8
2020-09-12,0.0,1
2020-09-13,0.0,0
2020-09-14,0.0,1
2020-09-15,0.0,6
2020-09-16,0.0,3
2020-09-17,0.0,3
2020-09-18,0.0,5
2020-09-19,0.0,1
2020-09-20,0.0,1
2020-09-21,0.0,17
2020-09-22,1.0,16
2020-09-23,0.0,7
2020-09-24,0.0,10
2020-09-25,2.0,26
2020-09-26,11.0,34
2020-09-27,0.0,5
2020-09-28,0.0,6
2020-09-29,2.0,27
2020-09-30,7.0,27
2020-10-01,12.0,55
2020-10-02,1.0,17
2020-10-03,3.0,10
2020-10-04,1.0,2
2020-10-05,1.0,8
2020-10-06,0.0,13
2020-10-07,1.0,18
2020-10-08,2.0,36
2020-10-09,4.0,17
2020-10-10,6.0,12
2020-10-11,3.0,12
2020-10-12,2.0,6
2020-10-13,0.0,6
2020-10-14,0.0,9
2020-10-15,5.0,59
2020-10-16,2.0,35
2020-10-17,2.0,25
2020-10-18,3.0,11
2020-10-19,6.0,29
2020-10-20,13.0,33
2020-10-21,4.0,58
2020-10-22,3.0,35
2020-10-23,5.0,43
2020-10-24,3.0,52
2020-10-25,2.0,21
2020-10-26,6.0,126
2020-10-27,3.0,76
2020-10-28,9.0,164
2020-10-29,7.0,90
2020-10-30,31.0,104
2020-10-31,5.0,145
2020-11-01,4.0,42
2020-11-02,22.0,153
2020-11-03,37.0,137
2020-11-04,10.0,189
2020-11-05,10.0,171
2020-11-06,16.0,193
2020-11-07,12.0,169
2020-11-08,46.0,94
2020-11-09,8.0,211
2020-11-10,40.0,291
2020-11-11,15.0,201
2020-11-12,19.0,257
2020-11-13,17.0,218
2020-11-14,44.0,191
2020-11-15,10.0,65
2020-11-16,12.0,250
2020-11-17,12.0,198
2020-11-18,11.0,209
2020-11-19,11.0,250
2020-11-20,15.0,220
2020-11-21,12.0,126
2020-11-22,12.0,57
2020-11-23,23.0,281
2020-11-24,13.0,169
2020-11-25,10.0,175
2020-11-26,48.0,217
2020-11-27,13.0,226
2020-11-28,18.0,108
2020-11-29,4.0,29
2020-11-30,8.0,142
2020-12-01,11.0,133
2020-12-02,15.0,159
2020-12-03,10.0,92
2020-12-04,5.0,102
2020-12-05,8.0,65
2020-12-06,0.0,38
2020-12-07,8.0,70
2020-12-08,1.0,12
2020-12-09,9.0,100
2020-12-10,8.0,106
2020-12-11,4.0,82
2020-12-12,3.0,52
2020-12-13,0.0,3
2020-12-14,15.0,94
2020-12-15,3.0,46
2020-12-16,12.0,100
2020-12-17,2.0,57
2020-12-18,7.0,70
2020-12-19,15.0,63
2020-12-20,1.0,5
2020-12-21,7.0,77
2020-12-22,4.0,111
2020-12-23,5.0,113
2020-12-24,1.0,49
2020-12-25,2.0,8
2020-12-26,2.0,15
2020-12-27,0.0,8
2020-12-28,6.0,122
2020-12-29,7.0,146
2020-12-30,11.0,109
2020-12-31,3.0,114
2021-01-01,1.0,19
2021-01-02,4.0,64
2021-01-03,4.0,24
2021-01-04,6.0,164
2021-01-05,24.0,149
2021-01-06,13.0,23
2021-01-07,9.0,123
2021-01-08,4.0,141
2021-01-09,20.0,118
2021-01-10,4.0,10
2021-01-11,28.0,150
2021-01-12,4.0,61
2021-01-13,7.0,80
2021-01-14,2.0,54
2021-01-15,30.0,52
2021-01-16,4.0,59
2021-01-17,0.0,10
2021-01-18,4.0,43
2021-01-19,4.0,56
2021-01-20,12.0,51
2021-01-21,2.0,48
2021-01-22,10.0,57
2021-01-23,4.0,94
2021-01-24,3.0,6
2021-01-25,4.0,68
2021-01-26,1.0,52
2021-01-27,2.0,43
2021-01-28,23.0,34
2021-01-29,2.0,50
2021-01-30,4.0,28
2021-01-31,1.0,9
2021-02-01,4.0,53
2021-02-02,2.0,49
2021-02-03,7.0,93
2021-02-04,5.0,70
2021-02-05,9.0,65
2021-02-06,3.0,78
2021-02-07,1.0,9
2021-02-08,6.0,128
2021-02-09,4.0,89
2021-02-10,2.0,88
2021-02-11,1.0,86
2021-02-12,10.0,81
2021-02-13,0.0,57
2021-02-14,0.0,16
2021-02-15,4.0,112
2021-02-16,8.0,81
2021-02-17,3.0,119
2021-02-18,5.0,97
2021-02-19,7.0,129
2021-02-20,0.0,63
2021-02-21,3.0,15
2021-02-22,6.0,153
2021-02-23,6.0,138
2021-02-24,8.0,107
2021-02-25,1.0,80
2021-02-26,6.0,136
2021-02-27,1.0,128
2021-02-28,1.0,29
2021-03-01,2.0,137
2021-03-02,3.0,128
2021-03-03,6.0,131
2021-03-04,8.0,163
2021-03-05,17.0,165
2021-03-06,12.0,118
