date,80_+,others
2020-02-28,2.0,0
2020-02-29,1.0,1
2020-03-01,1.0,5
2020-03-02,3.0,1
2020-03-03,1.0,4
2020-03-04,10.0,1
2020-03-05,6.0,5
2020-03-06,8.0,5
2020-03-07,17.0,4
2020-03-08,16.0,7
2020-03-09,12.0,11
2020-03-10,23.0,25
2020-03-11,32.0,27
2020-03-12,24.0,28
2020-03-13,38.0,19
2020-03-14,46.0,42
2020-03-15,30.0,37
2020-03-16,35.0,38
2020-03-17,33.0,29
2020-03-18,48.0,43
2020-03-19,47.0,48
2020-03-20,56.0,30
2020-03-21,63.0,50
2020-03-22,62.0,47
2020-03-23,54.0,63
2020-03-24,43.0,35
2020-03-25,55.0,56
2020-03-26,46.0,50
2020-03-27,61.0,48
2020-03-28,77.0,49
2020-03-29,60.0,35
2020-03-30,68.0,45
2020-03-31,47.0,50
2020-04-01,45.0,27
2020-04-02,53.0,28
2020-04-03,50.0,28
2020-04-04,51.0,26
2020-04-05,38.0,23
2020-04-06,41.0,21
2020-04-07,50.0,19
2020-04-08,50.0,31
2020-04-09,41.0,22
2020-04-10,62.0,22
2020-04-11,38.0,21
2020-04-12,54.0,19
2020-04-13,37.0,29
2020-04-14,53.0,23
2020-04-15,33.0,22
2020-04-16,36.0,14
2020-04-17,36.0,18
2020-04-18,28.0,22
2020-04-19,35.0,15
2020-04-20,40.0,14
2020-04-21,27.0,21
2020-04-22,42.0,13
2020-04-23,26.0,7
2020-04-24,29.0,9
2020-04-25,33.0,13
2020-04-26,25.0,11
2020-04-27,29.0,15
2020-04-28,22.0,10
2020-04-29,21.0,10
2020-04-30,24.0,12
2020-05-01,28.0,11
2020-05-02,24.0,7
2020-05-03,23.0,5
2020-05-04,17.0,13
2020-05-05,19.0,5
2020-05-06,18.0,6
2020-05-07,16.0,6
2020-05-08,14.0,12
2020-05-09,21.0,6
2020-05-10,11.0,8
2020-05-11,12.0,6
2020-05-12,14.0,4
2020-05-13,10.0,5
2020-05-14,20.0,4
2020-05-15,14.0,4
2020-05-16,8.0,0
2020-05-17,11.0,2
2020-05-18,15.0,7
2020-05-19,8.0,2
2020-05-20,6.0,5
2020-05-21,12.0,0
2020-05-22,6.0,1
2020-05-23,10.0,3
2020-05-24,7.0,4
2020-05-25,11.0,3
2020-05-26,6.0,3
2020-05-27,7.0,2
2020-05-28,8.0,1
2020-05-29,5.0,1
2020-05-30,4.0,3
2020-05-31,7.0,4
2020-06-01,8.0,3
2020-06-02,3.0,0
2020-06-03,2.0,5
2020-06-04,5.0,1
2020-06-05,2.0,2
2020-06-06,3.0,1
2020-06-07,2.0,3
2020-06-08,2.0,0
2020-06-09,7.0,0
2020-06-10,2.0,0
2020-06-11,6.0,0
2020-06-12,3.0,1
2020-06-13,3.0,0
2020-06-14,1.0,1
2020-06-15,2.0,2
2020-06-16,3.0,1
2020-06-17,4.0,1
2020-06-18,5.0,2
2020-06-19,1.0,0
2020-06-20,1.0,0
2020-06-21,1.0,1
2020-06-22,1.0,0
2020-06-23,6.0,1
2020-06-24,2.0,3
2020-06-25,2.0,0
2020-06-26,2.0,0
2020-06-27,1.0,0
2020-06-28,1.0,1
2020-06-29,1.0,1
2020-06-30,1.0,0
2020-07-01,0.0,0
2020-07-02,1.0,0
2020-07-03,2.0,0
2020-07-04,0.0,0
2020-07-05,1.0,0
2020-07-06,0.0,0
2020-07-07,1.0,0
2020-07-08,1.0,0
2020-07-09,0.0,0
2020-07-10,0.0,1
2020-07-11,1.0,0
2020-07-12,0.0,0
2020-07-13,0.0,0
2020-07-14,0.0,0
2020-07-15,0.0,0
2020-07-16,0.0,1
2020-07-17,0.0,1
2020-07-18,1.0,0
2020-07-19,2.0,1
2020-07-20,0.0,0
2020-07-21,0.0,0
2020-07-22,0.0,0
2020-07-23,0.0,1
2020-07-24,0.0,0
2020-07-25,1.0,0
2020-07-26,0.0,0
2020-07-27,1.0,0
2020-07-28,0.0,0
2020-07-29,2.0,2
2020-07-30,0.0,0
2020-07-31,1.0,0
2020-08-01,0.0,0
2020-08-02,0.0,0
2020-08-03,0.0,0
2020-08-04,0.0,0
2020-08-05,1.0,0
2020-08-06,1.0,1
2020-08-07,0.0,0
2020-08-08,0.0,0
2020-08-09,2.0,0
2020-08-10,2.0,0
2020-08-11,1.0,0
2020-08-12,0.0,1
2020-08-13,0.0,0
2020-08-14,0.0,0
2020-08-15,0.0,0
2020-08-16,1.0,0
2020-08-17,0.0,0
2020-08-18,1.0,0
2020-08-19,0.0,0
2020-08-20,0.0,0
2020-08-21,1.0,1
2020-08-22,1.0,0
2020-08-23,0.0,0
2020-08-24,0.0,0
2020-08-25,0.0,0
2020-08-26,1.0,0
2020-08-27,0.0,0
2020-08-28,0.0,0
2020-08-29,1.0,0
2020-08-30,2.0,0
2020-08-31,0.0,0
2020-09-01,0.0,0
2020-09-02,0.0,0
2020-09-03,0.0,0
2020-09-04,1.0,0
2020-09-05,1.0,0
2020-09-06,0.0,0
2020-09-07,2.0,0
2020-09-08,0.0,0
2020-09-09,0.0,0
2020-09-10,0.0,1
2020-09-11,0.0,0
2020-09-12,0.0,0
2020-09-13,0.0,2
2020-09-14,0.0,0
2020-09-15,1.0,0
2020-09-16,1.0,0
2020-09-17,0.0,0
2020-09-18,3.0,0
2020-09-19,1.0,0
2020-09-20,1.0,0
2020-09-21,0.0,0
2020-09-22,2.0,0
2020-09-23,0.0,0
2020-09-24,0.0,1
2020-09-25,1.0,0
2020-09-26,0.0,0
2020-09-27,0.0,2
