date,80_+,others
2020-02-20,1,
2020-02-21,1,1.0
2020-02-22,0,0.0
2020-02-23,0,1.0
2020-02-24,2,3.0
2020-02-25,4,1.0
2020-02-26,2,3.0
2020-02-27,1,3.0
2020-02-28,4,6.0
2020-02-29,2,5.0
2020-03-01,3,1.0
2020-03-02,4,8.0
2020-03-03,3,9.0
2020-03-04,2,14.0
2020-03-05,7,15.0
2020-03-06,6,17.0
2020-03-07,9,23.0
2020-03-08,3,11.0
2020-03-09,5,21.0
2020-03-10,7,26.0
2020-03-11,11,30.0
2020-03-12,10,28.0
2020-03-13,6,38.0
2020-03-14,12,27.0
2020-03-15,7,26.0
2020-03-16,7,42.0
2020-03-17,12,34.0
2020-03-18,8,51.0
2020-03-19,15,74.0
2020-03-20,19,67.0
2020-03-21,27,80.0
2020-03-22,17,53.0
2020-03-23,17,83.0
2020-03-24,17,91.0
2020-03-25,25,62.0
2020-03-26,18,58.0
2020-03-27,19,59.0
2020-03-28,18,59.0
2020-03-29,14,49.0
2020-03-30,20,50.0
2020-03-31,19,42.0
2020-04-01,12,39.0
2020-04-02,16,29.0
2020-04-03,9,44.0
2020-04-04,9,33.0
2020-04-05,12,20.0
2020-04-06,8,27.0
2020-04-07,13,26.0
2020-04-08,13,18.0
2020-04-09,9,16.0
2020-04-10,19,16.0
2020-04-11,19,26.0
2020-04-12,17,19.0
2020-04-13,14,17.0
2020-04-14,21,18.0
2020-04-15,12,10.0
2020-04-16,5,17.0
2020-04-17,10,20.0
2020-04-18,11,19.0
2020-04-19,8,17.0
2020-04-20,11,14.0
2020-04-21,3,20.0
2020-04-22,8,19.0
2020-04-23,14,15.0
2020-04-24,9,13.0
2020-04-25,11,10.0
2020-04-26,11,15.0
2020-04-27,4,10.0
2020-04-28,4,9.0
2020-04-29,4,7.0
2020-04-30,2,12.0
2020-05-01,1,6.0
2020-05-02,6,7.0
2020-05-03,0,5.0
2020-05-04,1,9.0
2020-05-05,6,8.0
2020-05-06,2,1.0
2020-05-07,6,8.0
2020-05-08,4,6.0
2020-05-09,2,5.0
2020-05-10,1,1.0
2020-05-11,1,4.0
2020-05-12,2,1.0
2020-05-13,3,7.0
2020-05-14,2,3.0
2020-05-15,4,9.0
2020-05-16,2,7.0
2020-05-17,2,2.0
2020-05-18,1,7.0
2020-05-19,2,7.0
2020-05-20,2,4.0
2020-05-21,1,5.0
2020-05-22,4,5.0
2020-05-23,4,2.0
2020-05-24,0,6.0
2020-05-25,3,3.0
2020-05-26,3,2.0
2020-05-27,0,4.0
2020-05-28,2,1.0
2020-05-29,2,2.0
2020-05-30,1,2.0
2020-05-31,1,2.0
2020-06-01,1,0.0
2020-06-02,0,1.0
2020-06-03,1,4.0
2020-06-04,2,3.0
2020-06-05,0,3.0
2020-06-06,1,4.0
2020-06-07,0,3.0
2020-06-08,5,7.0
2020-06-09,1,1.0
2020-06-10,0,9.0
2020-06-11,1,4.0
2020-06-12,4,3.0
2020-06-13,7,5.0
2020-06-14,0,4.0
2020-06-15,0,3.0
2020-06-16,1,1.0
2020-06-17,0,2.0
2020-06-18,1,0.0
2020-06-19,0,3.0
2020-06-20,1,4.0
2020-06-21,0,4.0
2020-06-22,1,2.0
2020-06-23,0,4.0
2020-06-24,1,5.0
2020-06-25,0,3.0
2020-06-26,1,5.0
2020-06-27,1,1.0
2020-06-28,0,3.0
2020-06-29,0,1.0
2020-06-30,3,4.0
2020-07-01,0,4.0
2020-07-02,2,8.0
2020-07-03,0,6.0
2020-07-04,2,3.0
2020-07-05,1,3.0
2020-07-06,0,10.0
2020-07-07,0,3.0
2020-07-08,1,5.0
2020-07-09,0,1.0
2020-07-10,1,2.0
2020-07-11,0,4.0
2020-07-12,1,2.0
2020-07-13,1,2.0
2020-07-14,0,5.0
2020-07-15,1,5.0
2020-07-16,1,0.0
2020-07-17,1,4.0
2020-07-18,3,6.0
2020-07-19,1,3.0
2020-07-20,0,6.0
2020-07-21,0,9.0
2020-07-22,0,1.0
2020-07-23,0,5.0
2020-07-24,2,9.0
2020-07-25,0,6.0
2020-07-26,0,3.0
2020-07-27,0,5.0
2020-07-28,0,8.0
2020-07-29,0,3.0
2020-07-30,1,6.0
2020-07-31,0,8.0
2020-08-01,0,5.0
2020-08-02,0,3.0
2020-08-03,1,5.0
2020-08-04,2,2.0
2020-08-05,2,4.0
2020-08-06,3,1.0
2020-08-07,0,4.0
2020-08-08,0,7.0
2020-08-09,0,8.0
2020-08-10,2,4.0
2020-08-11,2,6.0
2020-08-12,2,8.0
2020-08-13,0,5.0
2020-08-14,3,6.0
2020-08-15,4,5.0
2020-08-16,4,7.0
2020-08-17,5,6.0
2020-08-18,4,11.0
2020-08-19,1,8.0
2020-08-20,4,11.0
2020-08-21,0,10.0
2020-08-22,1,18.0
2020-08-23,3,10.0
2020-08-24,3,14.0
2020-08-25,0,14.0
2020-08-26,2,16.0
2020-08-27,1,14.0
2020-08-28,3,15.0
2020-08-29,2,8.0
2020-08-30,2,16.0
2020-08-31,2,17.0
2020-09-01,4,17.0
2020-09-02,2,16.0
2020-09-03,2,25.0
2020-09-04,1,23.0
2020-09-05,1,21.0
2020-09-06,0,23.0
2020-09-07,0,19.0
2020-09-08,4,11.0
2020-09-09,5,21.0
2020-09-10,7,22.0
2020-09-11,10,21.0
2020-09-12,5,21.0
2020-09-13,5,29.0
2020-09-14,7,23.0
2020-09-15,8,33.0
2020-09-16,1,31.0
2020-09-17,10,37.0
2020-09-18,6,34.0
2020-09-19,6,21.0
2020-09-20,3,31.0
2020-09-21,7,33.0
2020-09-22,7,47.0
2020-09-23,18,39.0
2020-09-24,9,30.0
2020-09-25,6,44.0
2020-09-26,15,40.0
2020-09-27,5,41.0
2020-09-28,10,32.0
2020-09-29,13,47.0
2020-09-30,10,20.0
2020-10-01,18,49.0
2020-10-02,11,40.0
2020-10-03,18,45.0
2020-10-04,6,43.0
2020-10-05,17,50.0
2020-10-06,10,61.0
2020-10-07,16,46.0
2020-10-08,17,59.0
2020-10-09,24,52.0
2020-10-10,13,66.0
2020-10-11,15,51.0
2020-10-12,20,59.0
2020-10-13,16,69.0
2020-10-14,21,92.0
2020-10-15,23,71.0
2020-10-16,32,84.0
2020-10-17,21,95.0
2020-10-18,20,95.0
2020-10-19,36,109.0
2020-10-20,36,110.0
2020-10-21,34,127.0
2020-10-22,35,105.0
2020-10-23,43,148.0
2020-10-24,30,101.0
2020-10-25,47,129.0
2020-10-26,36,122.0
2020-10-27,42,130.0
2020-10-28,40,119.0
2020-10-29,48,132.0
2020-10-30,56,149.0
2020-10-31,42,129.0
2020-11-01,45,119.0
2020-11-02,52,138.0
2020-11-03,38,130.0
2020-11-04,41,126.0
2020-11-05,47,162.0
2020-11-06,45,159.0
2020-11-07,49,138.0
2020-11-08,48,107.0
2020-11-09,53,137.0
2020-11-10,53,125.0
2020-11-11,61,134.0
2020-11-12,45,120.0
2020-11-13,51,132.0
2020-11-14,49,140.0
2020-11-15,42,102.0
2020-11-16,59,117.0
2020-11-17,56,113.0
2020-11-18,51,120.0
2020-11-19,52,108.0
2020-11-20,55,108.0
2020-11-21,44,83.0
2020-11-22,34,88.0
2020-11-23,35,108.0
2020-11-24,47,98.0
2020-11-25,38,75.0
2020-11-26,42,111.0
2020-11-27,51,104.0
2020-11-28,47,83.0
