data,≥80 anni,altri
2020-03-10,2.0,1
2020-03-11,1.0,0
2020-03-12,0.0,2
2020-03-13,1.0,2
2020-03-14,3.0,0
2020-03-15,3.0,2
2020-03-16,4.0,2
2020-03-17,4.0,2
2020-03-18,10.0,7
2020-03-19,9.0,2
2020-03-20,11.0,5
2020-03-21,11.0,9
2020-03-22,11.0,7
2020-03-23,15.0,5
2020-03-24,17.0,7
2020-03-25,13.0,11
2020-03-26,12.0,7
2020-03-27,16.0,8
2020-03-28,17.0,11
2020-03-29,12.0,9
2020-03-30,14.0,9
2020-03-31,11.0,5
2020-04-01,13.0,10
2020-04-02,16.0,7
2020-04-03,18.0,8
2020-04-04,16.0,11
2020-04-05,16.0,8
2020-04-06,13.0,11
2020-04-07,18.0,6
2020-04-08,16.0,5
2020-04-09,13.0,7
2020-04-10,21.0,11
2020-04-11,11.0,10
2020-04-12,23.0,8
2020-04-13,16.0,3
2020-04-14,9.0,3
2020-04-15,17.0,11
2020-04-16,7.0,2
2020-04-17,15.0,4
2020-04-18,19.0,7
2020-04-19,19.0,13
2020-04-20,10.0,6
2020-04-21,11.0,3
2020-04-22,11.0,1
2020-04-23,13.0,3
2020-04-24,12.0,8
2020-04-25,4.0,2
2020-04-26,6.0,8
2020-04-27,7.0,4
2020-04-28,7.0,3
2020-04-29,8.0,5
2020-04-30,6.0,1
2020-05-01,7.0,1
2020-05-02,5.0,1
2020-05-03,7.0,2
2020-05-04,4.0,2
2020-05-05,5.0,3
2020-05-06,9.0,5
2020-05-07,7.0,2
2020-05-08,5.0,3
2020-05-09,1.0,1
2020-05-10,5.0,2
2020-05-11,3.0,2
2020-05-12,3.0,2
2020-05-13,2.0,2
2020-05-14,1.0,3
2020-05-15,2.0,4
2020-05-16,1.0,1
2020-05-17,2.0,3
2020-05-18,1.0,1
2020-05-19,2.0,1
2020-05-20,2.0,2
2020-05-21,0.0,1
2020-05-22,0.0,0
2020-05-23,1.0,0
2020-05-24,2.0,2
2020-05-25,1.0,2
2020-05-26,4.0,4
2020-05-27,2.0,2
2020-05-28,1.0,1
2020-05-29,7.0,2
2020-05-30,2.0,0
2020-05-31,1.0,3
2020-06-01,1.0,2
2020-06-02,3.0,0
2020-06-03,0.0,0
2020-06-04,0.0,1
2020-06-05,2.0,3
2020-06-06,2.0,0
2020-06-07,2.0,1
2020-06-08,2.0,1
2020-06-09,1.0,2
2020-06-10,0.0,1
2020-06-11,0.0,1
2020-06-12,0.0,0
2020-06-13,1.0,1
2020-06-14,0.0,0
2020-06-15,2.0,0
2020-06-16,1.0,0
2020-06-17,2.0,0
2020-06-18,2.0,0
2020-06-19,0.0,0
2020-06-20,2.0,3
2020-06-21,1.0,0
2020-06-22,0.0,0
2020-06-23,0.0,0
2020-06-24,0.0,0
2020-06-25,1.0,0
2020-06-26,0.0,0
2020-06-27,0.0,0
2020-06-28,1.0,0
2020-06-29,0.0,1
2020-06-30,1.0,0
2020-07-01,0.0,2
2020-07-02,0.0,0
2020-07-03,0.0,0
2020-07-04,0.0,0
2020-07-05,0.0,0
2020-07-06,1.0,0
2020-07-07,2.0,0
2020-07-08,0.0,0
2020-07-09,1.0,1
2020-07-10,0.0,0
2020-07-11,0.0,0
2020-07-12,0.0,0
2020-07-13,2.0,0
2020-07-14,0.0,1
2020-07-15,0.0,0
2020-07-16,1.0,0
2020-07-17,0.0,0
2020-07-18,0.0,1
2020-07-19,1.0,0
2020-07-20,1.0,0
2020-07-21,0.0,0
2020-07-22,0.0,0
2020-07-23,0.0,0
2020-07-24,0.0,0
2020-07-25,0.0,0
2020-07-26,0.0,0
2020-07-27,3.0,1
2020-07-28,1.0,0
2020-07-29,0.0,0
2020-07-30,0.0,0
2020-07-31,0.0,0
2020-08-01,0.0,0
2020-08-02,0.0,0
2020-08-03,0.0,0
2020-08-04,0.0,0
2020-08-05,0.0,0
2020-08-06,0.0,0
2020-08-07,0.0,0
2020-08-08,0.0,0
2020-08-09,0.0,0
2020-08-10,0.0,0
2020-08-11,0.0,0
2020-08-12,0.0,0
2020-08-13,0.0,0
2020-08-14,1.0,0
2020-08-15,0.0,0
2020-08-16,0.0,1
2020-08-17,0.0,0
2020-08-18,0.0,0
2020-08-19,0.0,0
2020-08-20,0.0,0
2020-08-21,0.0,0
2020-08-22,1.0,0
2020-08-23,0.0,1
2020-08-24,0.0,0
2020-08-25,0.0,0
2020-08-26,0.0,0
2020-08-27,0.0,1
2020-08-28,0.0,0
2020-08-29,0.0,0
2020-08-30,0.0,0
2020-08-31,1.0,1
2020-09-01,1.0,1
2020-09-02,0.0,0
2020-09-03,1.0,0
2020-09-04,0.0,0
2020-09-05,0.0,0
2020-09-06,0.0,0
2020-09-07,1.0,0
2020-09-08,0.0,0
2020-09-09,0.0,0
2020-09-10,0.0,0
2020-09-11,1.0,1
2020-09-12,0.0,0
2020-09-13,1.0,0
2020-09-14,0.0,0
2020-09-15,0.0,0
2020-09-16,0.0,0
2020-09-17,1.0,0
2020-09-18,0.0,0
2020-09-19,0.0,0
2020-09-20,0.0,0
2020-09-21,0.0,1
2020-09-22,0.0,1
2020-09-23,1.0,0
2020-09-24,1.0,3
2020-09-25,2.0,0
2020-09-26,0.0,0
2020-09-27,0.0,2
2020-09-28,2.0,1
2020-09-29,1.0,3
2020-09-30,0.0,0
2020-10-01,2.0,0
2020-10-02,1.0,1
2020-10-03,1.0,0
2020-10-04,2.0,0
2020-10-05,0.0,1
2020-10-06,1.0,0
2020-10-07,0.0,0
2020-10-08,2.0,1
2020-10-09,6.0,1
2020-10-10,4.0,1
2020-10-11,4.0,0
2020-10-12,4.0,0
2020-10-13,5.0,5
2020-10-14,4.0,1
2020-10-15,3.0,3
2020-10-16,7.0,3
2020-10-17,5.0,0
2020-10-18,8.0,5
2020-10-19,8.0,0
2020-10-20,7.0,4
2020-10-21,9.0,2
2020-10-22,11.0,2
2020-10-23,13.0,5
2020-10-24,10.0,5
2020-10-25,9.0,5
2020-10-26,7.0,1
2020-10-27,7.0,3
2020-10-28,12.0,5
2020-10-29,18.0,5
2020-10-30,19.0,3
2020-10-31,18.0,2
2020-11-01,19.0,2
2020-11-02,13.0,7
2020-11-03,21.0,7
2020-11-04,16.0,10
2020-11-05,18.0,8
2020-11-06,20.0,12
2020-11-07,16.0,7
2020-11-08,22.0,6
2020-11-09,21.0,9
2020-11-10,32.0,10
2020-11-11,30.0,13
2020-11-12,40.0,13
2020-11-13,47.0,15
2020-11-14,21.0,3
2020-11-15,35.0,16
2020-11-16,26.0,15
2020-11-17,38.0,19
2020-11-18,29.0,11
2020-11-19,32.0,16
2020-11-20,41.0,14
2020-11-21,20.0,8
2020-11-22,53.0,16
2020-11-23,41.0,15
2020-11-24,43.0,21
2020-11-25,48.0,15
2020-11-26,43.0,19
2020-11-27,35.0,23
2020-11-28,29.0,11
2020-11-29,16.0,15
2020-11-30,30.0,11
2020-12-01,30.0,9
2020-12-02,28.0,19
2020-12-03,16.0,22
2020-12-04,30.0,21
2020-12-05,21.0,15
2020-12-06,23.0,5
2020-12-07,21.0,12
2020-12-08,14.0,5
2020-12-09,41.0,15
2020-12-10,40.0,15
2020-12-11,29.0,17
2020-12-12,25.0,12
2020-12-13,15.0,8
2020-12-14,34.0,12
2020-12-15,36.0,14
2020-12-16,24.0,21
2020-12-17,33.0,8
2020-12-18,14.0,15
2020-12-19,17.0,8
2020-12-20,13.0,5
2020-12-21,14.0,6
2020-12-22,15.0,8
2020-12-23,15.0,12
2020-12-24,12.0,10
2020-12-25,14.0,3
2020-12-26,7.0,6
2020-12-27,7.0,8
2020-12-28,14.0,4
2020-12-29,13.0,8
2020-12-30,11.0,6
2020-12-31,12.0,10
2021-01-01,10.0,6
2021-01-02,12.0,6
2021-01-03,6.0,4
2021-01-04,17.0,5
2021-01-05,20.0,8
2021-01-06,16.0,9
2021-01-07,12.0,6
2021-01-08,13.0,4
2021-01-09,17.0,5
2021-01-10,8.0,4
2021-01-11,12.0,4
2021-01-12,7.0,2
2021-01-13,12.0,5
2021-01-14,10.0,6
2021-01-15,11.0,4
2021-01-16,12.0,4
2021-01-17,14.0,2
2021-01-18,12.0,6
2021-01-19,17.0,4
2021-01-20,12.0,12
2021-01-21,10.0,5
2021-01-22,6.0,8
2021-01-23,5.0,4
2021-01-24,8.0,5
2021-01-25,7.0,3
2021-01-26,6.0,9
2021-01-27,17.0,6
2021-01-28,15.0,6
2021-01-29,15.0,6
2021-01-30,14.0,1
2021-01-31,9.0,1
2021-02-01,9.0,2
2021-02-02,14.0,6
2021-02-03,14.0,4
2021-02-04,13.0,4
2021-02-05,11.0,1
2021-02-06,10.0,7
2021-02-07,9.0,13
2021-02-08,13.0,7
2021-02-09,14.0,6
2021-02-10,8.0,3
2021-02-11,13.0,4
2021-02-12,15.0,8
2021-02-13,11.0,6
2021-02-14,7.0,5
2021-02-15,6.0,10
2021-02-16,11.0,8
2021-02-17,5.0,6
2021-02-18,12.0,1
2021-02-19,11.0,9
2021-02-20,9.0,5
2021-02-21,5.0,3
2021-02-22,16.0,2
2021-02-23,11.0,5
2021-02-24,9.0,5
2021-02-25,7.0,11
2021-02-26,8.0,4
2021-02-27,7.0,7
2021-02-28,12.0,7
2021-03-01,7.0,5
2021-03-02,13.0,12
2021-03-03,7.0,7
2021-03-04,17.0,9
2021-03-05,12.0,11
2021-03-06,6.0,11
2021-03-07,14.0,5
2021-03-08,7.0,5
2021-03-09,13.0,4
2021-03-10,10.0,7
2021-03-11,17.0,14
2021-03-12,20.0,12
2021-03-13,8.0,8
2021-03-14,6.0,7
2021-03-15,16.0,11
2021-03-16,16.0,7
2021-03-17,18.0,10
2021-03-18,18.0,12
2021-03-19,14.0,8
2021-03-20,19.0,9
2021-03-21,13.0,6
2021-03-22,15.0,9
2021-03-23,21.0,11
2021-03-24,23.0,12
2021-03-25,19.0,9
2021-03-26,19.0,13
2021-03-27,15.0,10
2021-03-28,14.0,12
2021-03-29,19.0,23
2021-03-30,12.0,8
2021-03-31,21.0,20
2021-04-01,12.0,13
2021-04-02,25.0,12
2021-04-03,16.0,11
2021-04-04,13.0,18
2021-04-05,18.0,15
2021-04-06,19.0,14
2021-04-07,12.0,5
2021-04-08,19.0,13
2021-04-09,25.0,14
2021-04-10,28.0,8
2021-04-11,23.0,20
2021-04-12,25.0,8
2021-04-13,24.0,14
2021-04-14,17.0,7
2021-04-15,18.0,5
2021-04-16,17.0,9
2021-04-17,19.0,13
2021-04-18,19.0,8
2021-04-19,23.0,13
2021-04-20,20.0,20
2021-04-21,19.0,16
2021-04-22,7.0,9
2021-04-23,22.0,12
2021-04-24,22.0,8
2021-04-25,13.0,5
2021-04-26,17.0,15
2021-04-27,12.0,11
2021-04-28,19.0,12
2021-04-29,7.0,13
2021-04-30,21.0,13
2021-05-01,11.0,8
2021-05-02,9.0,9
2021-05-03,13.0,9
2021-05-04,34.0,18
2021-05-05,11.0,11
2021-05-06,9.0,7
2021-05-07,7.0,10
2021-05-08,6.0,9
2021-05-09,7.0,1
2021-05-10,9.0,11
2021-05-11,19.0,16
2021-05-12,5.0,11
2021-05-13,6.0,9
2021-05-14,7.0,10
2021-05-15,4.0,6
2021-05-16,3.0,3
2021-05-17,13.0,8
2021-05-18,5.0,9
2021-05-19,4.0,4
2021-05-20,7.0,3
2021-05-21,8.0,3
2021-05-22,6.0,5
2021-05-23,4.0,1
2021-05-24,1.0,5
2021-05-25,4.0,4
2021-05-26,5.0,5
2021-05-27,3.0,11
2021-05-28,5.0,4
2021-05-29,8.0,2
2021-05-30,2.0,4
2021-05-31,4.0,1
2021-06-01,1.0,6
2021-06-02,1.0,2
2021-06-03,4.0,0
2021-06-04,3.0,4
2021-06-05,4.0,5
2021-06-06,0.0,0
2021-06-07,7.0,7
2021-06-08,2.0,2
2021-06-09,2.0,2
2021-06-10,2.0,2
2021-06-11,2.0,1
2021-06-12,0.0,3
2021-06-13,0.0,0
2021-06-14,2.0,4
2021-06-15,5.0,3
2021-06-16,0.0,5
2021-06-17,5.0,3
2021-06-18,0.0,1
2021-06-19,1.0,0
