data,operatori sanitari,altri
2020-02-24,1.0,4.0
2020-02-25,0.0,0.0
2020-02-26,0.0,2.0
2020-02-27,0.0,3.0
2020-02-28,0.0,6.0
2020-02-29,1.0,2.0
2020-03-01,2.0,12.0
2020-03-02,1.0,13.0
2020-03-03,2.0,19.0
2020-03-04,2.0,13.0
2020-03-05,4.0,13.0
2020-03-06,3.0,23.0
2020-03-07,4.0,22.0
2020-03-08,3.0,36.0
2020-03-09,7.0,48.0
2020-03-10,7.0,72.0
2020-03-11,8.0,39.0
2020-03-12,6.0,55.0
2020-03-13,11.0,55.0
2020-03-14,5.0,51.0
2020-03-15,8.0,77.0
2020-03-16,16.0,48.0
2020-03-17,10.0,38.0
2020-03-18,6.0,44.0
2020-03-19,7.0,38.0
2020-03-20,18.0,60.0
2020-03-21,8.0,35.0
2020-03-22,11.0,52.0
2020-03-23,16.0,35.0
2020-03-24,14.0,25.0
2020-03-25,10.0,31.0
2020-03-26,2.0,30.0
2020-03-27,6.0,33.0
2020-03-28,7.0,36.0
2020-03-29,4.0,12.0
2020-03-30,13.0,27.0
2020-03-31,7.0,20.0
2020-04-01,4.0,41.0
2020-04-02,7.0,21.0
2020-04-03,3.0,17.0
2020-04-04,8.0,24.0
2020-04-05,3.0,18.0
2020-04-06,7.0,17.0
2020-04-07,5.0,10.0
2020-04-08,6.0,19.0
2020-04-09,7.0,22.0
2020-04-10,4.0,21.0
2020-04-11,6.0,14.0
2020-04-12,5.0,8.0
2020-04-13,6.0,21.0
2020-04-14,3.0,14.0
2020-04-15,6.0,21.0
2020-04-16,1.0,15.0
2020-04-17,5.0,15.0
2020-04-18,2.0,17.0
2020-04-19,1.0,10.0
2020-04-20,3.0,13.0
2020-04-21,1.0,9.0
2020-04-22,1.0,19.0
2020-04-23,1.0,10.0
2020-04-24,0.0,11.0
2020-04-25,2.0,0.0
2020-04-26,0.0,6.0
2020-04-27,1.0,9.0
2020-04-28,1.0,8.0
2020-04-29,1.0,8.0
2020-04-30,1.0,11.0
2020-05-01,1.0,4.0
2020-05-02,1.0,7.0
2020-05-03,0.0,2.0
2020-05-04,1.0,5.0
2020-05-05,1.0,7.0
2020-05-06,0.0,3.0
2020-05-07,0.0,2.0
2020-05-08,0.0,4.0
2020-05-09,0.0,3.0
2020-05-10,1.0,5.0
2020-05-11,1.0,5.0
2020-05-12,1.0,7.0
2020-05-13,0.0,0.0
2020-05-14,0.0,5.0
2020-05-15,0.0,4.0
2020-05-16,1.0,2.0
2020-05-17,0.0,0.0
2020-05-18,0.0,4.0
2020-05-19,0.0,6.0
2020-05-20,0.0,2.0
2020-05-21,0.0,3.0
2020-05-22,0.0,1.0
2020-05-23,1.0,0.0
2020-05-24,0.0,1.0
2020-05-25,1.0,1.0
2020-05-26,0.0,1.0
2020-05-27,1.0,2.0
2020-05-28,0.0,3.0
2020-05-29,0.0,2.0
2020-05-30,0.0,0.0
2020-05-31,0.0,1.0
