data,≥80 anni,altri
2020-02-26,3.0,0.0
2020-02-27,0.0,3.0
2020-02-28,6.0,4.0
2020-02-29,3.0,10.0
2020-03-01,1.0,14.0
2020-03-02,8.0,21.0
2020-03-03,8.0,20.0
2020-03-04,12.0,30.0
2020-03-05,7.0,30.0
2020-03-06,15.0,57.0
2020-03-07,12.0,47.0
2020-03-08,14.0,47.0
2020-03-09,19.0,62.0
2020-03-10,10.0,91.0
2020-03-11,26.0,85.0
2020-03-12,46.0,128.0
2020-03-13,41.0,127.0
2020-03-14,78.0,140.0
2020-03-15,25.0,82.0
2020-03-16,28.0,123.0
2020-03-17,38.0,158.0
2020-03-18,53.0,139.0
2020-03-19,41.0,181.0
2020-03-20,38.0,155.0
2020-03-21,111.0,188.0
2020-03-22,26.0,79.0
2020-03-23,47.0,156.0
2020-03-24,44.0,237.0
2020-03-25,55.0,154.0
2020-03-26,55.0,121.0
2020-03-27,51.0,138.0
2020-03-28,44.0,204.0
2020-03-29,13.0,89.0
2020-03-30,29.0,122.0
2020-03-31,39.0,123.0
2020-04-01,41.0,145.0
2020-04-02,34.0,170.0
2020-04-03,31.0,112.0
2020-04-04,24.0,74.0
2020-04-05,28.0,28.0
2020-04-06,54.0,111.0
2020-04-07,38.0,112.0
2020-04-08,43.0,81.0
2020-04-09,54.0,88.0
2020-04-10,41.0,60.0
2020-04-11,34.0,63.0
2020-04-12,6.0,14.0
2020-04-13,8.0,24.0
2020-04-14,37.0,57.0
2020-04-15,26.0,83.0
2020-04-16,26.0,58.0
2020-04-17,16.0,43.0
2020-04-18,27.0,21.0
2020-04-19,5.0,7.0
2020-04-20,7.0,35.0
2020-04-21,11.0,44.0
2020-04-22,14.0,57.0
2020-04-23,4.0,45.0
2020-04-24,12.0,58.0
2020-04-25,2.0,11.0
2020-04-26,6.0,21.0
2020-04-27,11.0,30.0
2020-04-28,2.0,34.0
2020-04-29,13.0,28.0
2020-04-30,5.0,39.0
2020-05-01,5.0,22.0
2020-05-02,12.0,18.0
2020-05-03,6.0,18.0
2020-05-04,12.0,15.0
2020-05-05,1.0,39.0
2020-05-06,1.0,25.0
2020-05-07,5.0,22.0
2020-05-08,7.0,34.0
2020-05-09,1.0,2.0
2020-05-10,1.0,10.0
2020-05-11,2.0,7.0
2020-05-12,1.0,17.0
2020-05-13,2.0,18.0
2020-05-14,3.0,15.0
2020-05-15,0.0,27.0
2020-05-16,6.0,4.0
2020-05-17,0.0,5.0
2020-05-18,2.0,4.0
2020-05-19,0.0,17.0
2020-05-20,0.0,3.0
2020-05-21,0.0,7.0
2020-05-22,1.0,9.0
2020-05-23,1.0,3.0
2020-05-24,1.0,0.0
2020-05-25,1.0,1.0
2020-05-26,0.0,0.0
2020-05-27,0.0,5.0
2020-05-28,1.0,3.0
2020-05-29,0.0,3.0
2020-05-30,0.0,1.0
2020-05-31,0.0,1.0
2020-06-01,0.0,8.0
2020-06-02,0.0,0.0
2020-06-03,0.0,0.0
2020-06-04,0.0,2.0
2020-06-05,0.0,3.0
2020-06-06,0.0,3.0
2020-06-07,0.0,1.0
2020-06-08,0.0,1.0
2020-06-09,0.0,1.0
2020-06-10,0.0,3.0
2020-06-11,0.0,3.0
2020-06-12,1.0,6.0
2020-06-13,0.0,8.0
2020-06-14,1.0,0.0
2020-06-15,0.0,1.0
2020-06-16,1.0,3.0
2020-06-17,0.0,2.0
2020-06-18,0.0,2.0
2020-06-19,1.0,5.0
2020-06-20,0.0,2.0
2020-06-21,0.0,3.0
2020-06-22,0.0,2.0
2020-06-23,1.0,2.0
2020-06-24,0.0,1.0
2020-06-25,0.0,2.0
2020-06-26,0.0,0.0
2020-06-27,0.0,0.0
2020-06-28,0.0,0.0
2020-06-29,0.0,1.0
2020-06-30,1.0,1.0
2020-07-01,0.0,2.0
2020-07-02,0.0,0.0
2020-07-03,1.0,1.0
2020-07-04,0.0,1.0
2020-07-05,0.0,0.0
2020-07-06,1.0,5.0
2020-07-07,0.0,2.0
2020-07-08,0.0,2.0
2020-07-09,1.0,2.0
2020-07-10,0.0,2.0
2020-07-11,1.0,4.0
2020-07-12,1.0,6.0
2020-07-13,0.0,2.0
2020-07-14,0.0,0.0
2020-07-15,0.0,1.0
2020-07-16,0.0,3.0
2020-07-17,0.0,1.0
2020-07-18,0.0,0.0
2020-07-19,0.0,2.0
2020-07-20,0.0,0.0
2020-07-21,0.0,1.0
2020-07-22,0.0,2.0
2020-07-23,0.0,2.0
2020-07-24,0.0,8.0
2020-07-25,0.0,3.0
2020-07-26,0.0,5.0
2020-07-27,0.0,6.0
2020-07-28,1.0,29.0
2020-07-29,1.0,16.0
2020-07-30,0.0,4.0
2020-07-31,0.0,7.0
2020-08-01,1.0,0.0
2020-08-02,1.0,3.0
2020-08-03,1.0,6.0
2020-08-04,0.0,6.0
2020-08-05,0.0,18.0
2020-08-06,0.0,14.0
2020-08-07,0.0,8.0
2020-08-08,0.0,3.0
2020-08-09,0.0,3.0
2020-08-10,0.0,13.0
2020-08-11,2.0,22.0
2020-08-12,2.0,25.0
2020-08-13,1.0,12.0
2020-08-14,1.0,13.0
2020-08-15,0.0,9.0
2020-08-16,1.0,6.0
2020-08-17,0.0,11.0
