data,≥80 anni,altri
2020-01-31,1.0,2
2020-02-01,0.0,0
2020-02-02,0.0,3
2020-02-03,0.0,0
2020-02-04,0.0,0
2020-02-05,0.0,0
2020-02-06,0.0,0
2020-02-07,0.0,1
2020-02-08,1.0,0
2020-02-09,1.0,2
2020-02-10,1.0,4
2020-02-11,2.0,1
2020-02-12,3.0,4
2020-02-13,0.0,3
2020-02-14,2.0,6
2020-02-15,6.0,13
2020-02-16,1.0,9
2020-02-17,3.0,15
2020-02-18,4.0,23
2020-02-19,4.0,22
2020-02-20,10.0,52
2020-02-21,6.0,48
2020-02-22,9.0,68
2020-02-23,13.0,59
2020-02-24,13.0,106
2020-02-25,33.0,113
2020-02-26,24.0,115
2020-02-27,27.0,118
2020-02-28,38.0,197
2020-02-29,41.0,151
2020-03-01,67.0,306
2020-03-02,60.0,244
2020-03-03,86.0,267
2020-03-04,56.0,279
2020-03-05,89.0,339
2020-03-06,92.0,389
2020-03-07,107.0,435
2020-03-08,96.0,567
2020-03-09,121.0,635
2020-03-10,148.0,738
2020-03-11,93.0,602
2020-03-12,121.0,594
2020-03-13,118.0,718
2020-03-14,119.0,588
2020-03-15,144.0,668
2020-03-16,131.0,698
2020-03-17,103.0,522
2020-03-18,148.0,552
2020-03-19,115.0,436
2020-03-20,172.0,633
2020-03-21,136.0,394
2020-03-22,108.0,373
2020-03-23,147.0,429
2020-03-24,123.0,321
2020-03-25,139.0,339
2020-03-26,102.0,295
2020-03-27,112.0,335
2020-03-28,117.0,287
2020-03-29,92.0,225
2020-03-30,129.0,338
2020-03-31,105.0,244
2020-04-01,157.0,314
2020-04-02,108.0,199
2020-04-03,116.0,224
2020-04-04,116.0,201
2020-04-05,99.0,156
2020-04-06,101.0,201
2020-04-07,85.0,171
2020-04-08,90.0,192
2020-04-09,90.0,159
2020-04-10,115.0,204
2020-04-11,77.0,148
2020-04-12,66.0,148
2020-04-13,79.0,127
2020-04-14,102.0,142
2020-04-15,93.0,133
2020-04-16,80.0,117
2020-04-17,65.0,129
2020-04-18,50.0,120
2020-04-19,42.0,83
2020-04-20,59.0,119
2020-04-21,34.0,80
2020-04-22,42.0,88
2020-04-23,32.0,99
2020-04-24,22.0,83
2020-04-25,32.0,77
2020-04-26,20.0,61
2020-04-27,26.0,76
2020-04-28,26.0,49
2020-04-29,21.0,59
2020-04-30,15.0,59
2020-05-01,18.0,39
2020-05-02,17.0,29
2020-05-03,3.0,31
2020-05-04,12.0,34
2020-05-05,17.0,32
2020-05-06,14.0,33
2020-05-07,10.0,41
2020-05-08,12.0,30
2020-05-09,2.0,23
2020-05-10,2.0,20
2020-05-11,4.0,16
2020-05-12,8.0,21
2020-05-13,7.0,20
2020-05-14,5.0,15
2020-05-15,3.0,23
2020-05-16,2.0,17
2020-05-17,2.0,23
2020-05-18,4.0,17
2020-05-19,5.0,9
2020-05-20,1.0,9
2020-05-21,3.0,8
2020-05-22,2.0,10
2020-05-23,2.0,9
2020-05-24,1.0,7
2020-05-25,2.0,10
2020-05-26,2.0,8
2020-05-27,0.0,11
2020-05-28,3.0,12
2020-05-29,1.0,5
2020-05-30,0.0,1
2020-05-31,1.0,2
2020-06-01,1.0,11
2020-06-02,0.0,4
2020-06-03,1.0,7
2020-06-04,0.0,3
2020-06-05,2.0,6
2020-06-06,1.0,3
2020-06-07,1.0,7
2020-06-08,0.0,8
2020-06-09,2.0,4
2020-06-10,0.0,6
2020-06-11,1.0,1
2020-06-12,0.0,15
2020-06-13,0.0,6
2020-06-14,2.0,10
2020-06-15,1.0,16
2020-06-16,2.0,7
2020-06-17,0.0,8
2020-06-18,1.0,7
2020-06-19,0.0,11
2020-06-20,1.0,9
2020-06-21,0.0,9
2020-06-22,0.0,8
2020-06-23,0.0,7
2020-06-24,0.0,12
2020-06-25,0.0,17
2020-06-26,1.0,22
2020-06-27,0.0,7
2020-06-28,0.0,11
2020-06-29,0.0,15
2020-06-30,1.0,12
2020-07-01,1.0,9
2020-07-02,0.0,8
2020-07-03,1.0,5
2020-07-04,0.0,7
2020-07-05,1.0,11
2020-07-06,0.0,14
2020-07-07,0.0,14
2020-07-08,1.0,24
2020-07-09,1.0,11
2020-07-10,0.0,17
2020-07-11,0.0,18
2020-07-12,3.0,8
2020-07-13,0.0,15
2020-07-14,0.0,10
2020-07-15,0.0,9
2020-07-16,0.0,4
2020-07-17,0.0,13
2020-07-18,0.0,17
2020-07-19,4.0,19
2020-07-20,1.0,19
2020-07-21,4.0,19
2020-07-22,0.0,22
2020-07-23,2.0,20
2020-07-24,0.0,19
2020-07-25,0.0,16
2020-07-26,0.0,10
2020-07-27,3.0,18
2020-07-28,0.0,10
2020-07-29,0.0,12
2020-07-30,3.0,9
2020-07-31,1.0,16
2020-08-01,0.0,30
2020-08-02,1.0,20
2020-08-03,1.0,26
2020-08-04,2.0,26
2020-08-05,4.0,21
2020-08-06,0.0,13
2020-08-07,2.0,17
2020-08-08,0.0,33
2020-08-09,0.0,28
2020-08-10,1.0,22
2020-08-11,2.0,31
2020-08-12,2.0,23
2020-08-13,1.0,29
2020-08-14,3.0,22
2020-08-15,0.0,34
2020-08-16,2.0,29
2020-08-17,0.0,71
2020-08-18,2.0,73
2020-08-19,1.0,70
2020-08-20,1.0,57
2020-08-21,3.0,72
2020-08-22,2.0,58
2020-08-23,2.0,71
2020-08-24,2.0,73
2020-08-25,2.0,68
2020-08-26,2.0,62
2020-08-27,1.0,48
2020-08-28,3.0,58
2020-08-29,3.0,55
