data,≥80 anni,altri
2020-02-20,2.0,1
2020-02-21,0.0,2
2020-02-22,0.0,0
2020-02-23,0.0,2
2020-02-24,1.0,0
2020-02-25,1.0,3
2020-02-26,0.0,2
2020-02-27,1.0,2
2020-02-28,1.0,1
2020-02-29,1.0,2
2020-03-01,2.0,3
2020-03-02,1.0,4
2020-03-03,2.0,4
2020-03-04,0.0,5
2020-03-05,1.0,9
2020-03-06,4.0,5
2020-03-07,2.0,5
2020-03-08,1.0,7
2020-03-09,2.0,9
2020-03-10,5.0,12
2020-03-11,5.0,10
2020-03-12,7.0,28
2020-03-13,8.0,26
2020-03-14,4.0,26
2020-03-15,6.0,21
2020-03-16,1.0,32
2020-03-17,3.0,34
2020-03-18,7.0,47
2020-03-19,6.0,35
2020-03-20,6.0,40
2020-03-21,7.0,43
2020-03-22,10.0,37
2020-03-23,7.0,40
2020-03-24,10.0,62
2020-03-25,5.0,37
2020-03-26,18.0,41
2020-03-27,10.0,32
2020-03-28,14.0,33
2020-03-29,7.0,34
2020-03-30,18.0,22
2020-03-31,21.0,28
2020-04-01,14.0,25
2020-04-02,13.0,24
2020-04-03,9.0,23
2020-04-04,12.0,11
2020-04-05,18.0,16
2020-04-06,8.0,17
2020-04-07,13.0,23
2020-04-08,12.0,12
2020-04-09,5.0,9
2020-04-10,6.0,11
2020-04-11,10.0,18
2020-04-12,7.0,5
2020-04-13,7.0,7
2020-04-14,12.0,9
2020-04-15,6.0,12
2020-04-16,12.0,8
2020-04-17,13.0,11
2020-04-18,6.0,8
2020-04-19,12.0,9
2020-04-20,8.0,12
2020-04-21,10.0,14
2020-04-22,8.0,8
2020-04-23,6.0,11
2020-04-24,2.0,10
2020-04-25,7.0,5
2020-04-26,2.0,4
2020-04-27,7.0,3
2020-04-28,8.0,10
2020-04-29,6.0,7
2020-04-30,0.0,4
2020-05-01,5.0,8
2020-05-02,1.0,4
2020-05-03,1.0,0
2020-05-04,0.0,2
2020-05-05,3.0,5
2020-05-06,0.0,3
2020-05-07,2.0,6
2020-05-08,0.0,5
2020-05-09,0.0,4
2020-05-10,0.0,2
2020-05-11,2.0,2
2020-05-12,1.0,4
2020-05-13,4.0,3
2020-05-14,1.0,1
2020-05-15,1.0,2
2020-05-16,0.0,1
2020-05-17,0.0,2
2020-05-18,3.0,0
2020-05-19,0.0,2
2020-05-20,0.0,1
2020-05-21,1.0,2
2020-05-22,0.0,2
2020-05-23,1.0,5
2020-05-24,0.0,5
2020-05-25,0.0,0
2020-05-26,1.0,1
2020-05-27,0.0,0
2020-05-28,0.0,0
2020-05-29,2.0,0
2020-05-30,1.0,1
2020-05-31,0.0,1
2020-06-01,1.0,2
2020-06-02,0.0,0
2020-06-03,0.0,0
2020-06-04,0.0,0
2020-06-05,0.0,1
2020-06-06,1.0,0
2020-06-07,0.0,0
2020-06-08,1.0,0
2020-06-09,0.0,0
2020-06-10,0.0,0
2020-06-11,0.0,0
2020-06-12,0.0,0
2020-06-13,0.0,0
2020-06-14,0.0,0
2020-06-15,0.0,0
2020-06-16,0.0,0
2020-06-17,0.0,2
2020-06-18,0.0,0
2020-06-19,0.0,1
2020-06-20,0.0,1
2020-06-21,0.0,0
2020-06-22,0.0,1
2020-06-23,0.0,0
2020-06-24,0.0,0
2020-06-25,0.0,1
2020-06-26,0.0,0
2020-06-27,0.0,0
2020-06-28,0.0,0
2020-06-29,0.0,0
2020-06-30,0.0,0
2020-07-01,0.0,0
