data,operatori sanitari,altri
2020-03-04,2.0,17
2020-03-05,0.0,18
2020-03-06,0.0,16
2020-03-07,2.0,28
2020-03-08,5.0,32
2020-03-09,3.0,49
2020-03-10,5.0,40
2020-03-11,5.0,39
2020-03-12,23.0,66
2020-03-13,18.0,79
2020-03-14,10.0,111
2020-03-15,15.0,72
2020-03-16,28.0,104
2020-03-17,24.0,132
2020-03-18,34.0,163
2020-03-19,30.0,144
2020-03-20,30.0,178
2020-03-21,30.0,166
2020-03-22,10.0,103
2020-03-23,29.0,149
2020-03-24,32.0,184
2020-03-25,35.0,173
2020-03-26,19.0,165
2020-03-27,40.0,258
2020-03-28,32.0,140
2020-03-29,22.0,140
2020-03-30,23.0,284
2020-03-31,105.0,214
2020-04-01,88.0,202
2020-04-02,28.0,103
2020-04-03,34.0,130
2020-04-04,24.0,99
2020-04-05,17.0,51
2020-04-06,28.0,60
2020-04-07,34.0,90
2020-04-08,39.0,124
2020-04-09,38.0,145
2020-04-10,56.0,122
2020-04-11,45.0,70
2020-04-12,24.0,78
2020-04-13,14.0,88
2020-04-14,34.0,112
2020-04-15,39.0,106
2020-04-16,60.0,94
2020-04-17,41.0,79
2020-04-18,25.0,66
2020-04-19,11.0,49
2020-04-20,17.0,72
2020-04-21,22.0,54
2020-04-22,35.0,52
2020-04-23,30.0,41
2020-04-24,16.0,77
2020-04-25,4.0,23
2020-04-26,0.0,5
2020-04-27,15.0,35
2020-04-28,17.0,30
2020-04-29,11.0,41
2020-04-30,25.0,32
2020-05-01,3.0,21
2020-05-02,10.0,24
2020-05-03,4.0,9
2020-05-04,10.0,21
2020-05-05,10.0,28
2020-05-06,8.0,19
2020-05-07,5.0,16
2020-05-08,6.0,23
2020-05-09,4.0,13
2020-05-10,0.0,6
2020-05-11,7.0,6
2020-05-12,2.0,14
2020-05-13,2.0,9
2020-05-14,2.0,13
2020-05-15,1.0,19
2020-05-16,2.0,8
2020-05-17,3.0,0
2020-05-18,1.0,9
2020-05-19,1.0,13
2020-05-20,4.0,17
2020-05-21,2.0,6
2020-05-22,2.0,7
2020-05-23,0.0,5
2020-05-24,0.0,2
2020-05-25,2.0,6
2020-05-26,0.0,4
2020-05-27,0.0,2
2020-05-28,0.0,5
2020-05-29,1.0,3
2020-05-30,0.0,3
2020-05-31,0.0,1
2020-06-01,1.0,7
2020-06-02,0.0,1
2020-06-03,0.0,5
2020-06-04,0.0,4
2020-06-05,0.0,0
2020-06-06,0.0,3
2020-06-07,0.0,2
2020-06-08,0.0,4
2020-06-09,2.0,12
2020-06-10,2.0,4
2020-06-11,0.0,4
2020-06-12,0.0,4
2020-06-13,0.0,2
2020-06-14,0.0,2
2020-06-15,0.0,4
2020-06-16,0.0,3
2020-06-17,0.0,4
2020-06-18,0.0,3
2020-06-19,1.0,2
2020-06-20,0.0,1
2020-06-21,0.0,1
2020-06-22,1.0,0
2020-06-23,0.0,6
2020-06-24,0.0,4
2020-06-25,0.0,3
2020-06-26,0.0,5
2020-06-27,0.0,4
2020-06-28,0.0,3
2020-06-29,0.0,1
2020-06-30,0.0,3
2020-07-01,0.0,9
