data,operatori sanitari,altri
2020-02-24,1,
2020-02-25,0,
2020-02-26,0,1.0
2020-02-27,0,0.0
2020-02-28,0,0.0
2020-02-29,0,3.0
2020-03-01,0,0.0
2020-03-02,0,1.0
2020-03-03,0,1.0
2020-03-04,0,1.0
2020-03-05,0,1.0
2020-03-06,0,3.0
2020-03-07,1,2.0
2020-03-08,3,7.0
2020-03-09,8,16.0
2020-03-10,6,12.0
2020-03-11,7,19.0
2020-03-12,5,14.0
2020-03-13,13,28.0
2020-03-14,8,31.0
2020-03-15,1,18.0
2020-03-16,7,36.0
2020-03-17,9,62.0
2020-03-18,18,65.0
2020-03-19,5,43.0
2020-03-20,24,58.0
2020-03-21,10,51.0
2020-03-22,11,37.0
2020-03-23,43,76.0
2020-03-24,18,113.0
2020-03-25,6,39.0
2020-03-26,17,74.0
2020-03-27,7,79.0
2020-03-28,11,58.0
2020-03-29,3,24.0
2020-03-30,17,58.0
2020-03-31,20,91.0
2020-04-01,8,58.0
2020-04-02,13,56.0
2020-04-03,6,47.0
2020-04-04,8,45.0
2020-04-05,0,20.0
2020-04-06,12,66.0
2020-04-07,24,69.0
2020-04-08,11,38.0
2020-04-09,9,41.0
2020-04-10,20,33.0
2020-04-11,16,39.0
2020-04-12,2,15.0
2020-04-13,1,14.0
2020-04-14,10,35.0
2020-04-15,13,32.0
2020-04-16,8,13.0
2020-04-17,6,36.0
2020-04-18,0,17.0
2020-04-19,2,4.0
2020-04-20,10,43.0
2020-04-21,0,7.0
2020-04-22,2,16.0
2020-04-23,5,16.0
2020-04-24,5,12.0
2020-04-25,1,6.0
2020-04-26,1,8.0
2020-04-27,2,20.0
2020-04-28,2,10.0
2020-04-29,2,30.0
2020-04-30,7,33.0
2020-05-01,0,2.0
2020-05-02,0,4.0
2020-05-03,1,1.0
2020-05-04,1,27.0
2020-05-05,2,18.0
2020-05-06,1,11.0
2020-05-07,2,14.0
2020-05-08,0,10.0
2020-05-09,0,8.0
2020-05-10,1,1.0
2020-05-11,1,5.0
2020-05-12,2,21.0
2020-05-13,0,8.0
2020-05-14,0,17.0
2020-05-15,0,5.0
2020-05-16,1,8.0
2020-05-17,0,0.0
2020-05-18,0,5.0
2020-05-19,0,10.0
2020-05-20,0,9.0
2020-05-21,0,4.0
2020-05-22,2,4.0
2020-05-23,0,2.0
2020-05-24,0,0.0
2020-05-25,1,3.0
2020-05-26,0,4.0
2020-05-27,0,1.0
2020-05-28,1,0.0
2020-05-29,1,4.0
2020-05-30,1,2.0
2020-05-31,0,3.0
2020-06-01,0,5.0
2020-06-02,0,1.0
2020-06-03,0,2.0
2020-06-04,0,6.0
2020-06-05,0,0.0
2020-06-06,1,0.0
2020-06-07,0,0.0
2020-06-08,0,2.0
2020-06-09,0,1.0
2020-06-10,1,2.0
2020-06-11,1,1.0
2020-06-12,1,2.0
2020-06-13,0,0.0
2020-06-14,0,0.0
2020-06-15,0,1.0
2020-06-16,0,2.0
2020-06-17,0,1.0
2020-06-18,0,1.0
2020-06-19,0,1.0
2020-06-20,0,0.0
2020-06-21,0,1.0
2020-06-22,0,2.0
2020-06-23,0,1.0
2020-06-24,0,0.0
2020-06-25,0,0.0
2020-06-26,0,0.0
2020-06-27,0,2.0
2020-06-28,0,0.0
2020-06-29,0,4.0
2020-06-30,0,1.0
2020-07-01,2,4.0
2020-07-02,0,1.0
2020-07-03,1,4.0
2020-07-04,0,2.0
2020-07-05,0,0.0
2020-07-06,0,2.0
2020-07-07,0,8.0
2020-07-08,0,2.0
2020-07-09,0,2.0
2020-07-10,0,3.0
