data,operatori sanitari,altri
2020-03-06,1.0,3
2020-03-07,2.0,6
2020-03-08,0.0,5
2020-03-09,1.0,6
2020-03-10,4.0,8
2020-03-11,7.0,10
2020-03-12,4.0,5
2020-03-13,11.0,13
2020-03-14,8.0,9
2020-03-15,15.0,4
2020-03-16,28.0,18
2020-03-17,22.0,14
2020-03-18,17.0,23
2020-03-19,13.0,33
2020-03-20,11.0,16
2020-03-21,5.0,12
2020-03-22,4.0,16
2020-03-23,8.0,33
2020-03-24,8.0,21
2020-03-25,16.0,27
2020-03-26,27.0,22
2020-03-27,17.0,44
2020-03-28,17.0,33
2020-03-29,15.0,16
2020-03-30,23.0,36
2020-03-31,10.0,23
2020-04-01,19.0,38
2020-04-02,14.0,38
2020-04-03,15.0,31
2020-04-04,9.0,16
2020-04-05,1.0,14
2020-04-06,7.0,25
2020-04-07,16.0,28
2020-04-08,14.0,15
2020-04-09,17.0,16
2020-04-10,6.0,13
2020-04-11,7.0,34
2020-04-12,1.0,5
2020-04-13,4.0,20
2020-04-14,8.0,15
2020-04-15,8.0,13
2020-04-16,6.0,14
2020-04-17,3.0,17
2020-04-18,0.0,3
2020-04-19,1.0,2
2020-04-20,1.0,2
2020-04-21,2.0,1
2020-04-22,2.0,14
2020-04-23,2.0,11
2020-04-24,3.0,4
2020-04-25,1.0,1
2020-04-26,2.0,2
2020-04-27,0.0,6
2020-04-28,3.0,4
2020-04-29,3.0,1
2020-04-30,2.0,1
2020-05-01,1.0,1
2020-05-02,1.0,0
2020-05-03,0.0,2
2020-05-04,0.0,2
2020-05-05,2.0,5
2020-05-06,0.0,2
2020-05-07,1.0,6
2020-05-08,0.0,3
2020-05-09,0.0,1
2020-05-10,1.0,1
2020-05-11,0.0,3
2020-05-12,1.0,1
2020-05-13,0.0,1
2020-05-14,0.0,0
2020-05-15,0.0,4
2020-05-16,0.0,4
2020-05-17,1.0,1
2020-05-18,0.0,0
2020-05-19,0.0,0
2020-05-20,0.0,2
2020-05-21,0.0,2
2020-05-22,0.0,2
2020-05-23,0.0,1
2020-05-24,0.0,0
2020-05-25,1.0,0
2020-05-26,0.0,1
2020-05-27,0.0,0
2020-05-28,0.0,1
2020-05-29,0.0,0
2020-05-30,0.0,1
2020-05-31,0.0,0
2020-06-01,0.0,0
2020-06-02,0.0,0
2020-06-03,0.0,1
2020-06-04,0.0,3
2020-06-05,1.0,1
2020-06-06,0.0,0
2020-06-07,0.0,0
2020-06-08,0.0,0
2020-06-09,0.0,4
2020-06-10,0.0,2
2020-06-11,0.0,1
2020-06-12,0.0,1
2020-06-13,0.0,0
2020-06-14,0.0,0
2020-06-15,0.0,0
2020-06-16,0.0,2
2020-06-17,0.0,1
2020-06-18,0.0,2
2020-06-19,0.0,1
2020-06-20,0.0,13
2020-06-21,0.0,0
2020-06-22,0.0,1
2020-06-23,0.0,0
2020-06-24,0.0,0
2020-06-25,0.0,0
2020-06-26,0.0,3
2020-06-27,0.0,3
2020-06-28,0.0,0
2020-06-29,0.0,3
2020-06-30,0.0,0
2020-07-01,0.0,2
2020-07-02,0.0,1
2020-07-03,0.0,1
2020-07-04,0.0,0
2020-07-05,0.0,0
2020-07-06,0.0,3
2020-07-07,0.0,2
2020-07-08,0.0,6
2020-07-09,0.0,3
2020-07-10,0.0,3
2020-07-11,0.0,3
2020-07-12,0.0,6
2020-07-13,0.0,3
2020-07-14,0.0,1
2020-07-15,0.0,3
2020-07-16,0.0,2
2020-07-17,0.0,1
2020-07-18,0.0,1
2020-07-19,0.0,0
2020-07-20,0.0,1
2020-07-21,0.0,2
2020-07-22,0.0,2
2020-07-23,0.0,5
2020-07-24,0.0,4
2020-07-25,0.0,2
2020-07-26,0.0,1
2020-07-27,1.0,7
2020-07-28,0.0,7
2020-07-29,0.0,12
2020-07-30,0.0,12
2020-07-31,0.0,6
2020-08-01,0.0,3
2020-08-02,0.0,1
2020-08-03,0.0,7
2020-08-04,1.0,9
2020-08-05,0.0,8
2020-08-06,0.0,5
2020-08-07,0.0,7
2020-08-08,0.0,2
2020-08-09,0.0,0
2020-08-10,0.0,3
2020-08-11,0.0,2
2020-08-12,0.0,5
2020-08-13,0.0,4
2020-08-14,0.0,3
2020-08-15,0.0,3
2020-08-16,0.0,0
2020-08-17,0.0,15
2020-08-18,0.0,9
2020-08-19,1.0,8
2020-08-20,1.0,19
2020-08-21,1.0,21
2020-08-22,0.0,5
2020-08-23,0.0,1
2020-08-24,0.0,13
2020-08-25,0.0,9
2020-08-26,0.0,6
2020-08-27,0.0,5
2020-08-28,0.0,8
2020-08-29,0.0,8
2020-08-30,0.0,0
2020-08-31,1.0,12
2020-09-01,0.0,10
2020-09-02,0.0,13
2020-09-03,0.0,5
2020-09-04,0.0,7
2020-09-05,1.0,7
2020-09-06,0.0,1
2020-09-07,0.0,9
2020-09-08,0.0,23
2020-09-09,0.0,14
2020-09-10,0.0,48
2020-09-11,0.0,23
2020-09-12,0.0,10
2020-09-13,0.0,1
2020-09-14,0.0,53
2020-09-15,0.0,28
2020-09-16,0.0,22
2020-09-17,1.0,21
2020-09-18,0.0,25
2020-09-19,0.0,11
2020-09-20,0.0,2
2020-09-21,0.0,26
2020-09-22,1.0,37
2020-09-23,1.0,43
2020-09-24,0.0,24
2020-09-25,0.0,26
2020-09-26,0.0,12
2020-09-27,0.0,0
2020-09-28,0.0,17
2020-09-29,0.0,26
2020-09-30,1.0,22
2020-10-01,0.0,8
2020-10-02,0.0,55
2020-10-03,0.0,14
2020-10-04,1.0,9
2020-10-05,1.0,52
2020-10-06,0.0,55
2020-10-07,5.0,73
2020-10-08,1.0,79
2020-10-09,1.0,93
2020-10-10,0.0,44
2020-10-11,0.0,9
2020-10-12,1.0,151
2020-10-13,3.0,81
2020-10-14,2.0,164
2020-10-15,4.0,96
2020-10-16,11.0,166
2020-10-17,3.0,169
2020-10-18,1.0,46
2020-10-19,8.0,238
2020-10-20,9.0,230
2020-10-21,21.0,281
2020-10-22,21.0,256
2020-10-23,30.0,331
2020-10-24,6.0,168
2020-10-25,5.0,123
2020-10-26,23.0,280
2020-10-27,15.0,349
2020-10-28,21.0,387
2020-10-29,18.0,305
2020-10-30,19.0,269
2020-10-31,32.0,410
2020-11-01,5.0,72
2020-11-02,36.0,387
2020-11-03,35.0,424
2020-11-04,29.0,336
2020-11-05,36.0,330
2020-11-06,19.0,227
2020-11-07,30.0,448
2020-11-08,6.0,75
2020-11-09,38.0,473
2020-11-10,40.0,356
2020-11-11,37.0,297
2020-11-12,30.0,386
2020-11-13,59.0,494
2020-11-14,24.0,362
2020-11-15,5.0,49
2020-11-16,43.0,351
2020-11-17,32.0,559
2020-11-18,41.0,480
2020-11-19,30.0,399
2020-11-20,28.0,297
2020-11-21,14.0,195
2020-11-22,2.0,49
2020-11-23,28.0,323
2020-11-24,29.0,132
2020-11-25,20.0,193
2020-11-26,55.0,234
2020-11-27,66.0,177
2020-11-28,14.0,105
2020-11-29,1.0,11
2020-11-30,35.0,225
2020-12-01,33.0,208
2020-12-02,18.0,156
2020-12-03,24.0,209
2020-12-04,24.0,219
2020-12-05,9.0,140
2020-12-06,1.0,16
2020-12-07,44.0,299
2020-12-08,19.0,89
2020-12-09,32.0,229
2020-12-10,23.0,156
2020-12-11,19.0,195
2020-12-12,2.0,142
2020-12-13,4.0,16
2020-12-14,25.0,232
2020-12-15,13.0,136
2020-12-16,15.0,145
2020-12-17,10.0,94
2020-12-18,9.0,167
2020-12-19,4.0,111
2020-12-20,1.0,11
2020-12-21,11.0,161
2020-12-22,7.0,138
2020-12-23,10.0,136
2020-12-24,6.0,103
2020-12-25,1.0,22
2020-12-26,15.0,195
2020-12-27,4.0,32
2020-12-28,14.0,236
2020-12-29,16.0,191
2020-12-30,22.0,360
2020-12-31,12.0,257
2021-01-01,4.0,40
2021-01-02,16.0,307
2021-01-03,13.0,41
2021-01-04,30.0,413
2021-01-05,14.0,373
2021-01-06,6.0,72
2021-01-07,28.0,527
2021-01-08,18.0,395
2021-01-09,6.0,269
2021-01-10,3.0,27
2021-01-11,18.0,357
2021-01-12,7.0,205
2021-01-13,15.0,284
2021-01-14,9.0,193
2021-01-15,6.0,226
2021-01-16,6.0,186
2021-01-17,3.0,27
2021-01-18,17.0,324
2021-01-19,8.0,269
2021-01-20,24.0,287
2021-01-21,10.0,237
2021-01-22,15.0,343
2021-01-23,10.0,251
2021-01-24,3.0,66
2021-01-25,23.0,490
2021-01-26,18.0,256
2021-01-27,12.0,249
2021-01-28,7.0,234
2021-01-29,22.0,299
2021-01-30,10.0,182
2021-01-31,4.0,84
2021-02-01,24.0,475
2021-02-02,10.0,267
2021-02-03,12.0,251
2021-02-04,12.0,316
2021-02-05,11.0,297
2021-02-06,3.0,190
2021-02-07,5.0,45
2021-02-08,18.0,456
2021-02-09,16.0,328
2021-02-10,5.0,395
2021-02-11,6.0,334
2021-02-12,10.0,577
2021-02-13,1.0,264
2021-02-14,2.0,118
2021-02-15,7.0,680
2021-02-16,3.0,437
2021-02-17,3.0,508
2021-02-18,2.0,432
2021-02-19,5.0,421
2021-02-20,1.0,309
2021-02-21,1.0,78
2021-02-22,10.0,484
2021-02-23,2.0,303
2021-02-24,3.0,349
2021-02-25,1.0,269
2021-02-26,3.0,328
2021-02-27,4.0,195
2021-02-28,0.0,43
2021-03-01,3.0,346
2021-03-02,2.0,195
2021-03-03,3.0,219
2021-03-04,0.0,203
2021-03-05,1.0,210
2021-03-06,1.0,145
2021-03-07,0.0,31
2021-03-08,0.0,229
2021-03-09,2.0,162
2021-03-10,0.0,172
2021-03-11,1.0,129
2021-03-12,0.0,171
2021-03-13,0.0,73
2021-03-14,0.0,10
2021-03-15,3.0,205
2021-03-16,0.0,129
2021-03-17,1.0,139
2021-03-18,1.0,114
2021-03-19,1.0,128
2021-03-20,1.0,59
2021-03-21,0.0,14
2021-03-22,1.0,176
2021-03-23,1.0,111
2021-03-24,1.0,132
2021-03-25,0.0,136
2021-03-26,1.0,103
2021-03-27,0.0,54
2021-03-28,1.0,20
2021-03-29,1.0,130
2021-03-30,0.0,10
2021-03-31,1.0,12
2021-04-01,2.0,11
2021-04-02,0.0,18
2021-04-03,0.0,17
2021-04-04,0.0,6
2021-04-05,0.0,8
2021-04-06,0.0,12
2021-04-07,0.0,16
2021-04-08,0.0,21
2021-04-09,0.0,14
2021-04-10,0.0,6
2021-04-11,0.0,3
2021-04-12,1.0,14
