data,operatori sanitari,altri
2020-03-07,1.0,160
2020-03-08,0.0,169
2020-03-09,0.0,213
2020-03-10,0.0,263
2020-03-11,2.0,299
2020-03-12,2.0,304
2020-03-13,0.0,342
2020-03-14,1.0,396
2020-03-15,3.0,383
2020-03-16,3.0,449
2020-03-17,2.0,507
2020-03-18,2.0,559
2020-03-19,2.0,560
2020-03-20,4.0,639
2020-03-21,1.0,696
2020-03-22,5.0,667
2020-03-23,2.0,700
2020-03-24,1.0,656
2020-03-25,2.0,717
2020-03-26,2.0,672
2020-03-27,4.0,710
2020-03-28,4.0,751
2020-03-29,3.0,611
2020-03-30,3.0,633
2020-03-31,0.0,555
2020-04-01,4.0,552
2020-04-02,1.0,546
2020-04-03,3.0,528
2020-04-04,1.0,510
2020-04-05,3.0,458
2020-04-06,2.0,444
2020-04-07,0.0,485
2020-04-08,2.0,484
2020-04-09,5.0,448
2020-04-10,2.0,484
2020-04-11,0.0,470
2020-04-12,2.0,451
2020-04-13,1.0,419
2020-04-14,5.0,432
2020-04-15,0.0,393
2020-04-16,0.0,352
2020-04-17,1.0,371
2020-04-18,0.0,356
2020-04-19,1.0,369
2020-04-20,2.0,367
2020-04-21,0.0,296
2020-04-22,1.0,313
2020-04-23,0.0,296
2020-04-24,1.0,319
2020-04-25,0.0,293
2020-04-26,1.0,265
2020-04-27,1.0,290
2020-04-28,1.0,270
2020-04-29,0.0,259
2020-04-30,0.0,226
2020-05-01,0.0,220
2020-05-02,0.0,224
2020-05-03,1.0,208
2020-05-04,0.0,189
2020-05-05,0.0,194
2020-05-06,0.0,190
2020-05-07,0.0,157
2020-05-08,0.0,152
2020-05-09,0.0,189
2020-05-10,1.0,151
2020-05-11,0.0,141
2020-05-12,0.0,139
2020-05-13,0.0,135
2020-05-14,1.0,119
2020-05-15,0.0,139
2020-05-16,1.0,96
2020-05-17,2.0,99
2020-05-18,0.0,88
2020-05-19,1.0,83
2020-05-20,0.0,78
2020-05-21,1.0,65
2020-05-22,0.0,76
2020-05-23,0.0,81
2020-05-24,0.0,76
2020-05-25,0.0,71
2020-05-26,0.0,51
2020-05-27,0.0,47
2020-05-28,0.0,62
2020-05-29,0.0,48
2020-05-30,0.0,48
2020-05-31,0.0,45
2020-06-01,0.0,54
2020-06-02,0.0,53
2020-06-03,0.0,45
2020-06-04,0.0,53
2020-06-05,0.0,49
2020-06-06,0.0,45
2020-06-07,0.0,33
2020-06-08,0.0,36
2020-06-09,0.0,34
2020-06-10,0.0,34
2020-06-11,0.0,33
2020-06-12,0.0,31
2020-06-13,0.0,20
2020-06-14,0.0,21
2020-06-15,0.0,29
2020-06-16,0.0,36
2020-06-17,0.0,32
2020-06-18,0.0,33
2020-06-19,0.0,27
2020-06-20,0.0,16
2020-06-21,0.0,23
2020-06-22,0.0,19
2020-06-23,0.0,45
2020-06-24,0.0,18
2020-06-25,0.0,19
2020-06-26,0.0,18
2020-06-27,0.0,22
2020-06-28,0.0,12
2020-06-29,0.0,14
2020-06-30,0.0,15
2020-07-01,0.0,12
2020-07-02,0.0,13
2020-07-03,0.0,14
2020-07-04,0.0,6
2020-07-05,0.0,10
2020-07-06,1.0,12
2020-07-07,0.0,11
2020-07-08,0.0,10
2020-07-09,0.0,9
2020-07-10,0.0,8
2020-07-11,0.0,7
2020-07-12,0.0,8
2020-07-13,0.0,19
2020-07-14,0.0,7
2020-07-15,1.0,4
2020-07-16,0.0,13
2020-07-17,0.0,5
2020-07-18,0.0,12
2020-07-19,0.0,8
2020-07-20,1.0,5
2020-07-21,0.0,13
2020-07-22,0.0,14
2020-07-23,0.0,2
2020-07-24,0.0,8
2020-07-25,0.0,4
2020-07-26,0.0,5
2020-07-27,0.0,14
2020-07-28,0.0,6
2020-07-29,0.0,7
2020-07-30,0.0,6
2020-07-31,0.0,4
2020-08-01,0.0,4
2020-08-02,0.0,2
2020-08-03,0.0,5
2020-08-04,0.0,2
2020-08-05,0.0,7
2020-08-06,0.0,6
2020-08-07,0.0,7
2020-08-08,0.0,6
2020-08-09,0.0,5
2020-08-10,0.0,9
2020-08-11,0.0,6
2020-08-12,0.0,4
2020-08-13,0.0,6
2020-08-14,0.0,9
2020-08-15,0.0,2
2020-08-16,0.0,9
2020-08-17,0.0,2
2020-08-18,0.0,6
2020-08-19,0.0,7
2020-08-20,0.0,11
2020-08-21,0.0,4
2020-08-22,0.0,6
