data,≥80 anni,altri
2020-03-08,1.0,5
2020-03-09,0.0,17
2020-03-10,0.0,1
2020-03-11,0.0,3
2020-03-12,0.0,5
2020-03-13,1.0,4
2020-03-14,7.0,28
2020-03-15,0.0,23
2020-03-16,0.0,19
2020-03-17,0.0,7
2020-03-18,10.0,93
2020-03-19,4.0,60
2020-03-20,1.0,36
2020-03-21,6.0,12
2020-03-22,6.0,31
2020-03-23,5.0,21
2020-03-24,1.0,8
2020-03-25,69.0,58
2020-03-26,1.0,18
2020-03-27,5.0,21
2020-03-28,5.0,31
2020-03-29,32.0,41
2020-03-30,5.0,18
2020-03-31,21.0,27
2020-04-01,7.0,22
2020-04-02,12.0,47
2020-04-03,2.0,20
2020-04-04,5.0,15
2020-04-05,4.0,8
2020-04-06,32.0,27
2020-04-07,3.0,15
2020-04-08,0.0,19
2020-04-09,23.0,42
2020-04-10,1.0,22
2020-04-11,2.0,9
2020-04-12,2.0,7
2020-04-13,0.0,12
2020-04-14,4.0,12
2020-04-15,0.0,11
2020-04-16,2.0,30
2020-04-17,1.0,6
2020-04-18,1.0,13
2020-04-19,1.0,2
2020-04-20,2.0,15
2020-04-21,1.0,6
2020-04-22,0.0,3
2020-04-23,2.0,1
2020-04-24,0.0,10
2020-04-25,2.0,5
2020-04-26,1.0,0
2020-04-27,0.0,7
2020-04-28,0.0,6
2020-04-29,8.0,5
2020-04-30,1.0,4
2020-05-01,0.0,2
2020-05-02,0.0,1
2020-05-03,1.0,0
2020-05-04,0.0,3
2020-05-05,1.0,6
2020-05-06,1.0,3
2020-05-07,1.0,3
2020-05-08,1.0,4
2020-05-09,0.0,1
2020-05-10,0.0,1
2020-05-11,0.0,2
2020-05-12,0.0,2
2020-05-13,0.0,2
2020-05-14,0.0,4
2020-05-15,0.0,0
2020-05-16,0.0,0
2020-05-17,0.0,0
2020-05-18,0.0,3
2020-05-19,0.0,0
2020-05-20,1.0,1
2020-05-21,0.0,0
2020-05-22,0.0,1
2020-05-23,0.0,0
2020-05-24,0.0,0
2020-05-25,0.0,1
2020-05-26,0.0,0
2020-05-27,0.0,1
2020-05-28,0.0,0
2020-05-29,0.0,0
2020-05-30,0.0,1
2020-05-31,0.0,0
2020-06-01,0.0,0
2020-06-02,0.0,0
2020-06-03,0.0,0
2020-06-04,0.0,4
2020-06-05,0.0,1
2020-06-06,0.0,0
2020-06-07,0.0,0
2020-06-08,0.0,2
2020-06-09,0.0,0
2020-06-10,0.0,1
2020-06-11,0.0,0
2020-06-12,0.0,0
2020-06-13,0.0,0
2020-06-14,0.0,0
2020-06-15,0.0,1
2020-06-16,0.0,2
2020-06-17,0.0,0
2020-06-18,0.0,2
2020-06-19,0.0,0
2020-06-20,0.0,0
2020-06-21,0.0,0
2020-06-22,0.0,1
2020-06-23,0.0,1
2020-06-24,0.0,0
2020-06-25,0.0,0
2020-06-26,0.0,1
2020-06-27,0.0,1
2020-06-28,0.0,0
2020-06-29,1.0,1
2020-06-30,0.0,0
2020-07-01,0.0,3
2020-07-02,0.0,0
2020-07-03,0.0,0
2020-07-04,0.0,2
2020-07-05,0.0,0
2020-07-06,0.0,0
2020-07-07,0.0,1
2020-07-08,0.0,0
2020-07-09,0.0,2
2020-07-10,0.0,0
2020-07-11,0.0,0
2020-07-12,0.0,0
2020-07-13,0.0,2
2020-07-14,0.0,2
2020-07-15,0.0,1
2020-07-16,0.0,0
2020-07-17,0.0,0
2020-07-18,0.0,1
2020-07-19,0.0,0
2020-07-20,0.0,0
2020-07-21,1.0,1
2020-07-22,0.0,4
2020-07-23,0.0,1
2020-07-24,0.0,0
2020-07-25,0.0,1
2020-07-26,0.0,0
2020-07-27,0.0,6
2020-07-28,0.0,2
2020-07-29,0.0,6
2020-07-30,0.0,6
2020-07-31,0.0,6
2020-08-01,0.0,4
2020-08-02,0.0,2
2020-08-03,0.0,2
2020-08-04,0.0,8
2020-08-05,0.0,5
2020-08-06,0.0,0
2020-08-07,0.0,0
2020-08-08,0.0,7
2020-08-09,0.0,5
2020-08-10,1.0,13
2020-08-11,0.0,6
2020-08-12,0.0,17
2020-08-13,0.0,6
2020-08-14,0.0,4
2020-08-15,0.0,4
2020-08-16,0.0,4
2020-08-17,0.0,21
2020-08-18,0.0,46
2020-08-19,0.0,38
2020-08-20,0.0,46
2020-08-21,3.0,63
2020-08-22,1.0,79
2020-08-23,1.0,50
2020-08-24,0.0,58
2020-08-25,0.0,44
2020-08-26,2.0,78
2020-08-27,0.0,54
2020-08-28,0.0,72
2020-08-29,2.0,42
2020-08-30,0.0,19
2020-08-31,0.0,85
2020-09-01,4.0,51
2020-09-02,2.0,65
2020-09-03,2.0,47
2020-09-04,1.0,56
2020-09-05,0.0,44
2020-09-06,0.0,48
2020-09-07,3.0,48
2020-09-08,3.0,55
2020-09-09,2.0,63
2020-09-10,1.0,64
2020-09-11,2.0,55
2020-09-12,1.0,29
2020-09-13,1.0,29
2020-09-14,2.0,53
2020-09-15,3.0,33
2020-09-16,4.0,80
2020-09-17,4.0,52
2020-09-18,3.0,63
2020-09-19,4.0,49
2020-09-20,8.0,42
2020-09-21,1.0,59
2020-09-22,5.0,69
2020-09-23,5.0,119
2020-09-24,5.0,89
2020-09-25,5.0,88
2020-09-26,3.0,57
2020-09-27,1.0,11
2020-09-28,17.0,76
2020-09-29,3.0,87
2020-09-30,5.0,72
2020-10-01,3.0,80
2020-10-02,5.0,91
2020-10-03,4.0,65
2020-10-04,3.0,26
2020-10-05,5.0,100
2020-10-06,4.0,131
2020-10-07,9.0,134
2020-10-08,6.0,168
2020-10-09,11.0,143
2020-10-10,5.0,97
2020-10-11,5.0,52
2020-10-12,4.0,115
2020-10-13,14.0,166
2020-10-14,10.0,165
2020-10-15,69.0,162
2020-10-16,11.0,194
2020-10-17,13.0,155
2020-10-18,9.0,94
2020-10-19,18.0,235
2020-10-20,11.0,237
2020-10-21,26.0,281
2020-10-22,8.0,341
2020-10-23,22.0,337
2020-10-24,12.0,180
2020-10-25,5.0,158
2020-10-26,55.0,344
2020-10-27,33.0,376
2020-10-28,58.0,401
2020-10-29,39.0,470
2020-10-30,37.0,407
2020-10-31,19.0,234
2020-11-01,24.0,163
2020-11-02,51.0,508
2020-11-03,18.0,407
2020-11-04,17.0,333
2020-11-05,17.0,349
2020-11-06,21.0,401
2020-11-07,25.0,261
2020-11-08,32.0,150
2020-11-09,23.0,379
2020-11-10,39.0,373
2020-11-11,27.0,400
2020-11-12,49.0,452
2020-11-13,24.0,374
2020-11-14,26.0,277
2020-11-15,13.0,166
2020-11-16,28.0,364
2020-11-17,26.0,362
2020-11-18,47.0,335
2020-11-19,32.0,377
2020-11-20,39.0,415
2020-11-21,20.0,302
2020-11-22,24.0,126
2020-11-23,23.0,422
2020-11-24,25.0,337
2020-11-25,30.0,368
2020-11-26,25.0,346
2020-11-27,34.0,426
2020-11-28,47.0,259
2020-11-29,25.0,128
2020-11-30,78.0,438
2020-12-01,46.0,369
2020-12-02,40.0,359
2020-12-03,47.0,351
2020-12-04,58.0,347
2020-12-05,45.0,233
2020-12-06,9.0,126
2020-12-07,51.0,292
2020-12-08,21.0,137
2020-12-09,31.0,268
2020-12-10,27.0,221
2020-12-11,33.0,356
2020-12-12,17.0,167
2020-12-13,15.0,138
2020-12-14,33.0,372
2020-12-15,21.0,283
2020-12-16,30.0,287
2020-12-17,24.0,304
2020-12-18,18.0,301
2020-12-19,26.0,214
2020-12-20,29.0,127
2020-12-21,58.0,314
2020-12-22,21.0,359
2020-12-23,39.0,359
2020-12-24,25.0,147
2020-12-25,3.0,66
2020-12-26,21.0,95
2020-12-27,18.0,103
2020-12-28,29.0,395
2020-12-29,23.0,403
2020-12-30,15.0,361
2020-12-31,14.0,247
2021-01-01,19.0,133
2021-01-02,22.0,168
2021-01-03,12.0,149
2021-01-04,17.0,452
2021-01-05,17.0,315
2021-01-06,13.0,155
2021-01-07,28.0,356
2021-01-08,41.0,466
2021-01-09,23.0,216
2021-01-10,20.0,146
2021-01-11,12.0,280
2021-01-12,20.0,269
2021-01-13,17.0,226
2021-01-14,13.0,240
2021-01-15,18.0,264
2021-01-16,14.0,153
2021-01-17,4.0,83
2021-01-18,14.0,229
2021-01-19,15.0,219
2021-01-20,14.0,159
2021-01-21,29.0,177
2021-01-22,22.0,216
2021-01-23,4.0,150
2021-01-24,12.0,94
2021-01-25,14.0,228
2021-01-26,9.0,178
2021-01-27,11.0,159
2021-01-28,6.0,159
2021-01-29,9.0,159
2021-01-30,16.0,120
2021-01-31,1.0,53
2021-02-01,9.0,119
2021-02-02,10.0,187
2021-02-03,14.0,147
2021-02-04,12.0,141
2021-02-05,14.0,141
2021-02-06,10.0,68
2021-02-07,6.0,35
2021-02-08,10.0,129
2021-02-09,11.0,115
2021-02-10,5.0,104
2021-02-11,3.0,86
2021-02-12,8.0,90
2021-02-13,5.0,54
2021-02-14,0.0,67
2021-02-15,6.0,95
2021-02-16,5.0,79
2021-02-17,11.0,85
2021-02-18,2.0,74
2021-02-19,3.0,55
2021-02-20,13.0,63
2021-02-21,1.0,44
2021-02-22,5.0,64
2021-02-23,3.0,95
2021-02-24,4.0,52
2021-02-25,7.0,92
2021-02-26,12.0,96
2021-02-27,5.0,34
2021-02-28,3.0,44
2021-03-01,4.0,73
2021-03-02,11.0,82
2021-03-03,20.0,79
2021-03-04,5.0,94
2021-03-05,8.0,87
2021-03-06,2.0,74
2021-03-07,3.0,123
2021-03-08,3.0,64
2021-03-09,9.0,106
2021-03-10,8.0,108
2021-03-11,5.0,89
2021-03-12,4.0,90
2021-03-13,8.0,119
2021-03-14,1.0,53
2021-03-15,3.0,100
2021-03-16,7.0,115
2021-03-17,6.0,131
2021-03-18,5.0,140
2021-03-19,7.0,148
2021-03-20,2.0,184
2021-03-21,4.0,119
2021-03-22,5.0,177
2021-03-23,6.0,208
2021-03-24,8.0,214
2021-03-25,5.0,211
2021-03-26,16.0,276
2021-03-27,10.0,245
2021-03-28,11.0,200
2021-03-29,15.0,391
2021-03-30,16.0,405
2021-03-31,21.0,421
2021-04-01,15.0,352
2021-04-02,28.0,366
2021-04-03,7.0,282
2021-04-04,20.0,147
2021-04-05,7.0,151
2021-04-06,28.0,382
2021-04-07,24.0,398
2021-04-08,23.0,483
2021-04-09,19.0,426
2021-04-10,24.0,258
2021-04-11,15.0,177
2021-04-12,22.0,528
2021-04-13,19.0,405
2021-04-14,19.0,360
2021-04-15,21.0,358
2021-04-16,14.0,270
2021-04-17,7.0,176
2021-04-18,7.0,192
2021-04-19,13.0,287
2021-04-20,13.0,272
2021-04-21,15.0,322
2021-04-22,10.0,246
2021-04-23,13.0,255
2021-04-24,5.0,165
2021-04-25,7.0,107
2021-04-26,13.0,279
2021-04-27,15.0,220
2021-04-28,4.0,179
2021-04-29,5.0,170
2021-04-30,10.0,192
2021-05-01,2.0,41
2021-05-02,2.0,52
2021-05-03,3.0,146
2021-05-04,3.0,106
2021-05-05,4.0,138
2021-05-06,6.0,125
2021-05-07,3.0,106
2021-05-08,3.0,51
2021-05-09,1.0,24
2021-05-10,3.0,100
2021-05-11,0.0,79
2021-05-12,5.0,74
2021-05-13,0.0,66
2021-05-14,1.0,69
2021-05-15,0.0,20
2021-05-16,1.0,23
2021-05-17,1.0,65
2021-05-18,2.0,44
2021-05-19,1.0,47
2021-05-20,3.0,35
2021-05-21,3.0,27
2021-05-22,1.0,20
2021-05-23,0.0,6
2021-05-24,2.0,56
2021-05-25,0.0,32
2021-05-26,0.0,32
2021-05-27,0.0,29
2021-05-28,1.0,28
2021-05-29,0.0,21
2021-05-30,0.0,19
2021-05-31,0.0,35
2021-06-01,1.0,45
2021-06-02,2.0,30
2021-06-03,0.0,47
2021-06-04,0.0,29
2021-06-05,1.0,20
2021-06-06,0.0,3
2021-06-07,0.0,29
2021-06-08,1.0,20
2021-06-09,0.0,22
2021-06-10,0.0,31
2021-06-11,0.0,15
2021-06-12,1.0,18
2021-06-13,0.0,17
2021-06-14,0.0,15
2021-06-15,1.0,11
2021-06-16,0.0,6
2021-06-17,0.0,6
2021-06-18,0.0,13
2021-06-19,0.0,5
2021-06-20,0.0,5
2021-06-21,0.0,15
2021-06-22,0.0,17
2021-06-23,0.0,10
2021-06-24,0.0,18
2021-06-25,2.0,13
2021-06-26,0.0,3
2021-06-27,0.0,2
2021-06-28,0.0,19
2021-06-29,0.0,7
2021-06-30,1.0,15
2021-07-01,1.0,14
2021-07-02,2.0,14
2021-07-03,0.0,19
2021-07-04,0.0,8
2021-07-05,0.0,20
2021-07-06,0.0,40
2021-07-07,1.0,40
2021-07-08,0.0,29
2021-07-09,0.0,64
2021-07-10,0.0,52
2021-07-11,0.0,55
2021-07-12,1.0,105
2021-07-13,2.0,128
2021-07-14,1.0,140
2021-07-15,4.0,158
2021-07-16,2.0,242
2021-07-17,1.0,126
2021-07-18,2.0,109
2021-07-19,0.0,228
2021-07-20,5.0,255
2021-07-21,3.0,300
2021-07-22,1.0,306
2021-07-23,6.0,303
2021-07-24,3.0,229
2021-07-25,5.0,215
2021-07-26,6.0,423
2021-07-27,7.0,375
2021-07-28,9.0,351
2021-07-29,7.0,331
2021-07-30,5.0,361
2021-07-31,13.0,198
2021-08-01,4.0,134
2021-08-02,14.0,399
2021-08-03,6.0,414
2021-08-04,7.0,427
2021-08-05,19.0,349
2021-08-06,7.0,379
2021-08-07,8.0,211
2021-08-08,8.0,126
2021-08-09,2.0,406
2021-08-10,12.0,381
2021-08-11,9.0,428
2021-08-12,11.0,382
2021-08-13,9.0,460
2021-08-14,11.0,230
2021-08-15,19.0,142
2021-08-16,12.0,381
2021-08-17,25.0,369
2021-08-18,17.0,448
2021-08-19,20.0,359
2021-08-20,14.0,426
2021-08-21,22.0,264
2021-08-22,12.0,156
2021-08-23,11.0,408
2021-08-24,9.0,394
2021-08-25,17.0,368
2021-08-26,12.0,266
2021-08-27,11.0,304
2021-08-28,9.0,180
2021-08-29,10.0,149
2021-08-30,11.0,273
2021-08-31,17.0,298
2021-09-01,17.0,222
2021-09-02,13.0,180
2021-09-03,17.0,200
2021-09-04,10.0,99
2021-09-05,4.0,48
2021-09-06,3.0,174
2021-09-07,11.0,128
2021-09-08,9.0,153
2021-09-09,10.0,96
