data,≥80 anni,altri
2020-02-20,2,
2020-02-21,0,1.0
2020-02-22,0,2.0
2020-02-23,1,5.0
2020-02-24,1,1.0
2020-02-25,0,0.0
2020-02-26,2,2.0
2020-02-27,3,2.0
2020-02-28,3,1.0
2020-02-29,2,3.0
2020-03-01,0,5.0
2020-03-02,4,5.0
2020-03-03,6,20.0
2020-03-04,8,16.0
2020-03-05,9,24.0
2020-03-06,10,31.0
2020-03-07,8,42.0
2020-03-08,10,33.0
2020-03-09,13,35.0
2020-03-10,21,30.0
2020-03-11,17,55.0
2020-03-12,27,59.0
2020-03-13,26,93.0
2020-03-14,7,34.0
2020-03-15,11,34.0
2020-03-16,12,44.0
2020-03-17,8,63.0
2020-03-18,10,46.0
2020-03-19,20,34.0
2020-03-20,19,48.0
2020-03-21,23,52.0
2020-03-22,23,50.0
2020-03-23,23,79.0
2020-03-24,16,55.0
2020-03-25,19,52.0
2020-03-26,14,54.0
2020-03-27,9,53.0
2020-03-28,6,23.0
2020-03-29,10,19.0
2020-03-30,7,44.0
2020-03-31,9,55.0
2020-04-01,15,58.0
2020-04-02,8,51.0
2020-04-03,10,43.0
2020-04-04,8,34.0
2020-04-05,6,15.0
2020-04-06,12,53.0
2020-04-07,27,75.0
2020-04-08,31,84.0
2020-04-09,40,100.0
2020-04-10,21,78.0
2020-04-11,18,38.0
2020-04-12,13,18.0
2020-04-13,7,28.0
2020-04-14,21,78.0
2020-04-15,17,61.0
2020-04-16,16,75.0
2020-04-17,28,93.0
2020-04-18,33,47.0
2020-04-19,46,42.0
2020-04-20,43,77.0
2020-04-21,34,83.0
2020-04-22,34,87.0
2020-04-23,36,73.0
2020-04-24,43,82.0
2020-04-25,35,38.0
2020-04-26,37,32.0
2020-04-27,29,80.0
2020-04-28,32,62.0
2020-04-29,25,70.0
2020-04-30,24,56.0
2020-05-01,33,28.0
2020-05-02,13,40.0
2020-05-03,17,25.0
2020-05-04,16,61.0
2020-05-05,13,53.0
2020-05-06,32,46.0
2020-05-07,25,56.0
2020-05-08,26,55.0
2020-05-09,15,39.0
2020-05-10,18,35.0
2020-05-11,21,65.0
2020-05-12,21,36.0
2020-05-13,14,54.0
2020-05-14,18,54.0
2020-05-15,19,65.0
2020-05-16,14,25.0
2020-05-17,16,22.0
2020-05-18,15,58.0
2020-05-19,11,44.0
2020-05-20,7,39.0
2020-05-21,11,34.0
2020-05-22,9,57.0
2020-05-23,15,17.0
2020-05-24,12,26.0
2020-05-25,19,50.0
2020-05-26,12,35.0
2020-05-27,10,45.0
2020-05-28,7,22.0
2020-05-29,17,38.0
2020-05-30,6,32.0
2020-05-31,9,17.0
2020-06-01,10,60.0
2020-06-02,7,19.0
2020-06-03,8,47.0
2020-06-04,12,30.0
2020-06-05,8,38.0
2020-06-06,3,11.0
2020-06-07,5,10.0
2020-06-08,7,61.0
2020-06-09,9,32.0
2020-06-10,9,25.0
2020-06-11,10,23.0
2020-06-12,5,46.0
2020-06-13,8,12.0
2020-06-14,9,13.0
2020-06-15,6,37.0
2020-06-16,7,22.0
2020-06-17,9,60.0
2020-06-18,5,33.0
2020-06-19,15,42.0
2020-06-20,1,10.0
2020-06-21,8,13.0
2020-06-22,11,56.0
2020-06-23,8,32.0
2020-06-24,5,47.0
2020-06-25,4,16.0
2020-06-26,6,40.0
2020-06-27,5,9.0
2020-06-28,4,7.0
2020-06-29,9,49.0
2020-06-30,6,31.0
2020-07-01,7,30.0
2020-07-02,8,21.0
2020-07-03,9,31.0
2020-07-04,0,7.0
2020-07-05,4,4.0
2020-07-06,4,39.0
2020-07-07,9,27.0
2020-07-08,4,28.0
2020-07-09,6,30.0
2020-07-10,7,27.0
2020-07-11,2,12.0
2020-07-12,2,14.0
2020-07-13,7,50.0
2020-07-14,4,34.0
2020-07-15,6,29.0
2020-07-16,4,15.0
2020-07-17,10,31.0
2020-07-18,10,9.0
2020-07-19,9,4.0
2020-07-20,10,45.0
2020-07-21,10,26.0
2020-07-22,4,31.0
2020-07-23,2,21.0
2020-07-24,6,21.0
2020-07-25,5,10.0
2020-07-26,6,6.0
2020-07-27,2,42.0
2020-07-28,4,21.0
2020-07-29,1,39.0
2020-07-30,3,23.0
2020-07-31,5,24.0
2020-08-01,6,9.0
2020-08-02,4,11.0
2020-08-03,10,51.0
2020-08-04,3,11.0
2020-08-05,1,24.0
2020-08-06,8,23.0
2020-08-07,3,26.0
2020-08-08,1,6.0
2020-08-09,3,7.0
2020-08-10,4,39.0
2020-08-11,4,10.0
2020-08-12,8,28.0
2020-08-13,3,13.0
2020-08-14,5,10.0
2020-08-15,5,9.0
2020-08-16,5,7.0
2020-08-17,6,34.0
2020-08-18,8,34.0
2020-08-19,5,37.0
2020-08-20,1,24.0
2020-08-21,3,14.0
2020-08-22,2,15.0
2020-08-23,4,7.0
2020-08-24,5,25.0
2020-08-25,7,26.0
2020-08-26,7,16.0
2020-08-27,6,16.0
2020-08-28,4,26.0
2020-08-29,3,7.0
2020-08-30,2,8.0
2020-08-31,6,30.0
2020-09-01,3,19.0
2020-09-02,8,36.0
2020-09-03,5,20.0
2020-09-04,7,23.0
2020-09-05,3,9.0
2020-09-06,11,5.0
2020-09-07,11,23.0
2020-09-08,6,30.0
2020-09-09,6,19.0
2020-09-10,7,23.0
2020-09-11,10,29.0
2020-09-12,5,11.0
2020-09-13,3,9.0
2020-09-14,10,32.0
2020-09-15,6,29.0
2020-09-16,7,28.0
2020-09-17,6,23.0
2020-09-18,3,18.0
2020-09-19,2,7.0
2020-09-20,4,5.0
2020-09-21,8,44.0
2020-09-22,3,33.0
2020-09-23,7,41.0
2020-09-24,10,33.0
2020-09-25,6,35.0
2020-09-26,0,13.0
2020-09-27,2,12.0
2020-09-28,9,66.0
2020-09-29,7,30.0
2020-09-30,17,42.0
2020-10-01,9,53.0
2020-10-02,13,49.0
2020-10-03,7,19.0
2020-10-04,13,22.0
2020-10-05,11,53.0
2020-10-06,15,70.0
2020-10-07,19,61.0
2020-10-08,8,59.0
2020-10-09,17,51.0
2020-10-10,12,33.0
2020-10-11,14,36.0
2020-10-12,15,69.0
2020-10-13,15,70.0
2020-10-14,9,69.0
2020-10-15,25,88.0
2020-10-16,28,75.0
2020-10-17,23,63.0
2020-10-18,19,66.0
2020-10-19,35,111.0
2020-10-20,46,125.0
2020-10-21,36,113.0
2020-10-22,44,126.0
2020-10-23,35,141.0
2020-10-24,57,116.0
2020-10-25,36,118.0
2020-10-26,53,156.0
2020-10-27,55,146.0
2020-10-28,53,149.0
2020-10-29,59,141.0
2020-10-30,59,148.0
2020-10-31,70,132.0
2020-11-01,57,100.0
2020-11-02,76,198.0
2020-11-03,70,173.0
2020-11-04,70,193.0
2020-11-05,97,187.0
2020-11-06,77,185.0
2020-11-07,80,157.0
2020-11-08,72,152.0
2020-11-09,94,184.0
2020-11-10,82,178.0
2020-11-11,90,153.0
2020-11-12,81,192.0
2020-11-13,82,198.0
2020-11-14,56,129.0
2020-11-15,64,114.0
2020-11-16,83,170.0
2020-11-17,86,157.0
2020-11-18,94,181.0
2020-11-19,81,144.0
2020-11-20,90,119.0
2020-11-21,58,105.0
2020-11-22,64,89.0
2020-11-23,71,138.0
2020-11-24,64,118.0
2020-11-25,72,113.0
2020-11-26,59,94.0
2020-11-27,62,76.0
2020-11-28,52,76.0
2020-11-29,55,71.0
2020-11-30,55,82.0
2020-12-01,61,78.0
2020-12-02,52,66.0
2020-12-03,61,69.0
2020-12-04,59,77.0
2020-12-05,43,55.0
2020-12-06,39,52.0
2020-12-07,61,54.0
2020-12-08,46,52.0
2020-12-09,41,63.0
2020-12-10,39,50.0
2020-12-11,44,51.0
2020-12-12,45,46.0
2020-12-13,30,40.0
2020-12-14,45,56.0
2020-12-15,47,58.0
2020-12-16,24,55.0
2020-12-17,39,51.0
2020-12-18,29,44.0
2020-12-19,24,39.0
2020-12-20,31,43.0
2020-12-21,39,57.0
2020-12-22,43,61.0
2020-12-23,36,40.0
2020-12-24,31,55.0
2020-12-25,30,31.0
2020-12-26,23,43.0
2020-12-27,34,43.0
2020-12-28,27,40.0
2020-12-29,37,44.0
2020-12-30,33,42.0
2020-12-31,24,45.0
2021-01-01,22,49.0
2021-01-02,21,46.0
2021-01-03,24,42.0
2021-01-04,31,43.0
2021-01-05,40,43.0
2021-01-06,32,41.0
2021-01-07,36,56.0
2021-01-08,31,52.0
2021-01-09,37,43.0
2021-01-10,44,30.0
2021-01-11,32,41.0
2021-01-12,35,47.0
2021-01-13,27,49.0
2021-01-14,43,42.0
2021-01-15,22,50.0
2021-01-16,35,46.0
2021-01-17,22,37.0
2021-01-18,34,59.0
2021-01-19,26,32.0
2021-01-20,24,43.0
2021-01-21,39,50.0
2021-01-22,31,37.0
2021-01-23,22,46.0
2021-01-24,22,30.0
2021-01-25,28,45.0
2021-01-26,24,43.0
