date,hospitalizations,deceased,deceased_/_hospitalizations_7_days_moving_average
2020-02-20,1,1.0,
2020-02-21,0,0.0,
2020-02-22,0,0.0,
2020-02-23,1,1.0,
2020-02-24,4,2.0,
2020-02-25,0,0.0,
2020-02-26,0,0.0,
2020-02-27,3,1.0,
2020-02-28,0,0.0,
2020-02-29,1,1.0,
2020-03-01,5,2.0,
2020-03-02,0,0.0,
2020-03-03,3,0.0,
2020-03-04,6,1.0,
2020-03-05,9,2.0,
2020-03-06,8,2.0,0.2153968253968254
2020-03-07,6,1.0,0.2550793650793651
2020-03-08,9,2.0,0.2693650793650793
2020-03-09,25,12.0,0.24291005291005283
2020-03-10,18,5.0,0.2303617903617903
2020-03-11,30,8.0,0.25850031850031846
2020-03-12,27,1.0,0.256166051460169
2020-03-13,37,6.0,0.21391041236242467
2020-03-14,22,8.0,0.21268941114142345
2020-03-15,34,7.0,0.20820761842433663
2020-03-16,38,7.0,0.2323283778392137
2020-03-17,52,14.0,0.2377337832446191
2020-03-18,68,16.0,0.22098241866716758
2020-03-19,68,14.0,0.2461161085067398
2020-03-20,75,15.0,0.25400555042138556
2020-03-21,69,17.0,0.23935353576937093
2020-03-22,55,21.0,0.2389033556973421
2020-03-23,71,17.0,0.22812513136413057
2020-03-24,78,13.0,0.22973478931181668
2020-03-25,56,13.0,0.2315751389782533
2020-03-26,46,6.0,0.19290270030581463
2020-03-27,71,15.0,0.20780461177462753
2020-03-28,54,14.0,0.23021357536006168
2020-03-29,45,5.0,0.23786663658455146
2020-03-30,32,11.0,0.25609945565888526
2020-03-31,34,11.0,0.2497278929492944
2020-04-01,35,10.0,0.23054799876940021
2020-04-02,31,8.0,0.24868858833856122
2020-04-03,30,5.0,0.2293433502433231
2020-04-04,32,4.0,0.19960837933188164
2020-04-05,21,5.0,0.1826015766107932
2020-04-06,24,5.0,0.1833292021261946
2020-04-07,26,3.0,0.1820760692941144
2020-04-08,24,4.0,0.19596495818300333
2020-04-09,19,5.0,0.21237152080805335
2020-04-10,19,3.0,0.24213342556995812
2020-04-11,18,4.0,0.2524356233721559
2020-04-12,17,6.0,0.2524356233721559
