date,confirmed,hospitalizations,hospitalizations_/_confirmed_7_days_moving_average
2020-02-23,1,,
2020-02-24,0,,
2020-02-25,0,,
2020-02-26,0,,
2020-02-27,0,,
2020-02-28,0,,
2020-02-29,0,,
2020-03-01,0,,
2020-03-02,0,,
2020-03-03,0,,
2020-03-04,6,2.0,
2020-03-05,2,0.0,
2020-03-06,1,0.0,
2020-03-07,5,1.0,0.21904761904761902
2020-03-08,1,1.0,0.24285714285714285
2020-03-09,5,0.0,0.3197802197802198
2020-03-10,2,0.0,0.3578754578754579
2020-03-11,6,3.0,0.38372579801151224
2020-03-12,13,7.0,0.30809554591067195
2020-03-13,15,4.0,0.37261167494293
2020-03-14,21,8.0,0.41694665031238815
2020-03-15,34,16.0,0.3836133169790548
2020-03-16,31,14.0,0.3434249339335289
2020-03-17,29,9.0,0.33767470931537974
2020-03-18,45,12.0,0.3231200502424483
2020-03-19,70,18.0,0.30748046107344734
2020-03-20,53,12.0,0.29491238398924124
2020-03-21,43,12.0,0.29819645623883073
2020-03-22,36,13.0,0.38510121814359266
2020-03-23,33,12.0,0.3971470120709197
2020-03-24,3,1.0,0.4079286832299493
2020-03-25,16,14.0,0.40887790012601005
2020-03-26,41,14.0,0.412846154094264
2020-03-27,53,16.0,0.40107667357478344
2020-03-28,21,6.0,0.3812354037335136
2020-03-29,18,7.0,0.2879814354795454
2020-03-30,32,9.0,0.26615512557224147
2020-03-31,36,7.0,0.2527903456980276
2020-04-01,36,8.0,0.23127903847243467
2020-04-02,53,10.0,0.24715205434545057
2020-04-03,24,5.0,0.28180341488966826
2020-04-04,37,5.0,0.29420420854046186
2020-04-05,10,5.0,0.3418232561595095
2020-04-06,21,11.0,0.3505833639762211
2020-04-07,32,9.0,0.35443490459246757
2020-04-08,18,10.0,0.3779870281445911
2020-04-09,16,4.0,0.3269666199813258
2020-04-10,17,4.0,0.2699938308656796
2020-04-11,10,3.0,0.27063158596772036
2020-04-12,7,1.0,0.22187875150060019
2020-04-13,8,1.0,0.22803638696858047
2020-04-14,7,2.0,0.20842854383132559
2020-04-15,14,3.0,0.3084285438313256
2020-04-16,58,17.0,0.28802038056601953
2020-04-17,51,5.0,0.2701632377088767
2020-04-18,1,1.0,0.22934691117826445
2020-04-19,5,0.0,0.19873466628030528
2020-04-20,1,0.0,0.15686274509803927
2020-04-21,3,0.0,0.14285714285714288
2020-04-22,1,0.0,0.09523809523809527
2020-04-23,2,0.0,0.11904761904761908
2020-04-24,5,0.0,0.11904761904761908
2020-04-25,3,2.0,0.1666666666666667
2020-04-26,6,1.0,0.23809523809523814
2020-04-27,2,0.0,0.27380952380952384
2020-04-28,6,2.0,0.3095238095238096
2020-04-29,2,1.0,0.25000000000000006
2020-04-30,4,1.0,0.261904761904762
2020-05-01,4,1.0,0.3333333333333334
2020-05-02,4,1.0,0.28571428571428575
2020-05-03,4,1.0,0.21428571428571436
2020-05-04,2,1.0,0.17857142857142863
2020-05-05,2,0.0,0.17857142857142863
2020-05-06,1,0.0,0.14285714285714293
2020-05-07,4,0.0,0.1071428571428572
2020-05-08,4,1.0,0.035714285714285775
2020-05-09,2,0.0,0.0714285714285715
2020-05-10,1,0.0,0.0714285714285715
2020-05-11,1,0.0,
2020-05-12,4,1.0,
2020-05-13,5,0.0,
2020-05-14,0,0.0,
2020-05-15,2,0.0,
2020-05-16,0,0.0,
2020-05-17,0,0.0,
2020-05-18,0,0.0,
2020-05-19,2,1.0,
2020-05-20,1,0.0,
2020-05-21,1,1.0,
2020-05-22,1,0.0,
