date,hospitalizations,intensive_care,intensive_care_/_hospitalizations_7_days_moving_average
2020-03-02,1,1.0,
2020-03-03,1,0.0,
2020-03-04,1,0.0,
2020-03-05,2,1.0,
2020-03-06,0,0.0,
2020-03-07,2,0.0,
2020-03-08,4,1.0,
2020-03-09,5,3.0,
2020-03-10,4,3.0,0.3085034013605442
2020-03-11,4,1.0,0.3799319727891156
2020-03-12,7,1.0,0.3799319727891156
2020-03-13,12,2.0,0.3381737310308739
2020-03-14,4,2.0,0.27388801674515956
2020-03-15,12,3.0,0.26674515960230244
2020-03-16,13,4.0,0.28393098129940236
2020-03-17,20,6.0,0.2839309812994023
2020-03-18,20,4.0,0.2759944733628944
2020-03-19,19,5.0,0.25813733050575155
2020-03-20,18,3.0,0.22716829953672055
2020-03-21,9,4.0,0.21407306144148244
2020-03-22,16,2.0,0.20590979613535998
2020-03-23,11,1.0,0.19892805607091316
2020-03-24,24,5.0,0.19892805607091316
2020-03-25,14,2.0,0.17115027829313537
2020-03-26,14,3.0,0.21043599257884965
2020-03-27,18,3.0,0.2212585034013605
2020-03-28,16,4.0,0.23911564625850334
2020-03-29,5,2.0,0.24251700680272106
2020-03-30,6,1.0,0.2476190476190476
2020-03-31,6,2.0,0.22380952380952376
2020-04-01,6,1.0,0.18809523809523807
2020-04-02,8,2.0,0.1309523809523809
2020-04-03,3,0.0,0.1547619047619047
2020-04-04,3,0.0,0.13571428571428568
2020-04-05,3,0.0,
2020-04-06,3,1.0,
2020-04-07,5,1.0,
2020-04-08,0,0.0,
2020-04-09,3,0.0,
2020-04-10,2,2.0,
2020-04-11,2,1.0,
2020-04-12,1,0.0,0.3571428571428571
2020-04-13,1,1.0,
2020-04-14,1,0.0,
2020-04-15,3,0.0,
2020-04-16,0,0.0,
2020-04-17,3,0.0,
2020-04-18,1,0.0,
2020-04-19,5,1.0,
2020-04-20,3,0.0,
2020-04-21,0,0.0,
2020-04-22,2,0.0,
2020-04-23,3,0.0,
2020-04-24,1,0.0,
2020-04-25,1,0.0,
2020-04-26,1,0.0,
2020-04-27,0,0.0,
2020-04-28,4,0.0,
2020-04-29,1,0.0,
2020-04-30,1,0.0,
2020-05-01,0,0.0,
2020-05-02,0,0.0,
2020-05-03,0,0.0,
2020-05-04,0,0.0,
2020-05-05,2,0.0,
2020-05-06,0,0.0,
2020-05-07,0,0.0,
2020-05-08,0,0.0,
2020-05-09,1,0.0,
2020-05-10,0,0.0,
2020-05-11,0,0.0,
2020-05-12,0,0.0,
2020-05-13,0,0.0,
2020-05-14,1,0.0,
2020-05-15,1,0.0,
2020-05-16,0,0.0,
2020-05-17,0,0.0,
2020-05-18,1,0.0,
2020-05-19,0,0.0,
2020-05-20,0,0.0,
2020-05-21,0,0.0,
2020-05-22,0,0.0,
2020-05-23,0,0.0,
2020-05-24,0,0.0,
2020-05-25,1,0.0,
2020-05-26,0,0.0,
2020-05-27,0,0.0,
2020-05-28,0,0.0,
2020-05-29,0,0.0,
2020-05-30,0,0.0,
2020-05-31,0,0.0,
2020-06-01,0,0.0,
2020-06-02,0,0.0,
2020-06-03,0,0.0,
2020-06-04,0,0.0,
2020-06-05,0,0.0,
2020-06-06,0,0.0,
2020-06-07,0,0.0,
2020-06-08,1,0.0,
2020-06-09,1,0.0,
2020-06-10,0,0.0,
2020-06-11,1,0.0,
2020-06-12,0,0.0,
2020-06-13,0,0.0,
2020-06-14,0,0.0,
2020-06-15,0,0.0,
2020-06-16,0,0.0,
2020-06-17,0,0.0,
2020-06-18,0,0.0,
2020-06-19,0,0.0,
2020-06-20,0,0.0,
2020-06-21,0,0.0,
2020-06-22,0,0.0,
2020-06-23,0,0.0,
2020-06-24,0,0.0,
2020-06-25,0,0.0,
2020-06-26,0,0.0,
2020-06-27,0,0.0,
2020-06-28,0,0.0,
2020-06-29,0,0.0,
2020-06-30,1,0.0,
2020-07-01,0,0.0,
2020-07-02,1,0.0,
2020-07-03,1,0.0,
2020-07-04,0,0.0,
2020-07-05,0,0.0,
2020-07-06,0,0.0,
2020-07-07,0,0.0,
2020-07-08,0,0.0,
2020-07-09,0,0.0,
2020-07-10,1,0.0,
2020-07-11,0,0.0,
2020-07-12,0,0.0,
2020-07-13,0,0.0,
2020-07-14,1,0.0,
2020-07-15,1,0.0,
2020-07-16,0,0.0,
2020-07-17,0,0.0,
2020-07-18,0,0.0,
2020-07-19,0,0.0,
2020-07-20,0,0.0,
2020-07-21,0,0.0,
2020-07-22,0,0.0,
2020-07-23,1,1.0,
2020-07-24,0,0.0,
2020-07-25,0,0.0,
2020-07-26,0,0.0,
2020-07-27,0,0.0,
2020-07-28,0,0.0,
2020-07-29,0,0.0,
2020-07-30,0,0.0,
2020-07-31,3,0.0,
2020-08-01,0,0.0,
2020-08-02,1,0.0,
2020-08-03,0,0.0,
2020-08-04,0,0.0,
2020-08-05,2,0.0,
2020-08-06,0,0.0,
2020-08-07,2,0.0,
2020-08-08,0,0.0,
2020-08-09,0,0.0,
2020-08-10,1,0.0,
2020-08-11,1,0.0,
2020-08-12,1,0.0,
2020-08-13,0,0.0,
2020-08-14,1,0.0,
2020-08-15,0,0.0,
2020-08-16,0,0.0,
2020-08-17,0,0.0,
2020-08-18,2,1.0,
2020-08-19,0,0.0,
2020-08-20,0,0.0,
2020-08-21,2,1.0,
2020-08-22,0,0.0,
2020-08-23,0,0.0,
2020-08-24,1,0.0,
2020-08-25,1,0.0,
2020-08-26,1,1.0,
2020-08-27,0,0.0,
2020-08-28,0,0.0,
2020-08-29,0,0.0,
2020-08-30,1,0.0,
2020-08-31,0,0.0,
2020-09-01,0,0.0,
2020-09-02,1,0.0,
2020-09-03,3,0.0,
2020-09-04,1,0.0,
2020-09-05,1,0.0,
2020-09-06,0,0.0,
2020-09-07,1,0.0,
2020-09-08,3,0.0,
2020-09-09,0,0.0,
2020-09-10,4,2.0,
2020-09-11,1,0.0,
2020-09-12,1,1.0,
2020-09-13,1,0.0,0.21428571428571422
2020-09-14,5,0.0,0.1428571428571428
2020-09-15,2,0.0,0.1428571428571428
2020-09-16,1,0.0,0.0
2020-09-17,4,0.0,0.0
2020-09-18,4,0.0,
2020-09-19,1,0.0,
2020-09-20,2,0.0,
2020-09-21,0,0.0,
2020-09-22,4,0.0,
2020-09-23,1,0.0,
2020-09-24,2,0.0,
2020-09-25,2,0.0,0.0
2020-09-26,2,0.0,0.0
2020-09-27,3,0.0,0.0
2020-09-28,4,0.0,0.057142857142857086
2020-09-29,1,0.0,0.10476190476190471
2020-09-30,2,0.0,0.14047619047619042
2020-10-01,5,2.0,0.18809523809523804
2020-10-02,3,1.0,0.23571428571428563
2020-10-03,4,1.0,0.2642857142857142
2020-10-04,3,1.0,0.288095238095238
2020-10-05,6,2.0,0.2595238095238095
2020-10-06,5,1.0,0.22489177489177486
2020-10-07,6,1.0,0.22092352092352088
2020-10-08,5,1.0,0.18629148629148623
2020-10-09,11,1.0,0.1516594516594516
2020-10-10,9,2.0,0.13607503607503602
2020-10-11,11,1.0,0.12417027417027411
2020-10-12,11,1.0,0.11423238597151635
2020-10-13,11,1.0,0.13695965869878907
2020-10-14,12,1.0,0.12202034964183295
2020-10-15,23,3.0,0.11696984459132789
2020-10-16,20,5.0,0.12112568874717204
2020-10-17,17,2.0,0.1345937022151855
2020-10-18,18,1.0,0.16237147999296328
2020-10-19,25,3.0,0.16159508247743534
2020-10-20,27,5.0,0.1513910008447823
2020-10-21,18,5.0,0.14107778464921314
2020-10-22,24,3.0,0.16885556242699093
2020-10-23,28,5.0,0.17014588500763608
2020-10-24,22,1.0,0.14990203867683324
2020-10-25,32,8.0,0.13879092756572212
2020-10-26,31,4.0,0.13335614495702647
2020-10-27,23,1.0,0.12026830112384101
2020-10-28,25,5.0,0.14407782493336482
2020-10-29,23,2.0,0.151220682076222
2020-10-30,23,2.0,0.1571777462551587
2020-10-31,33,7.0,0.16641058157495056
2020-11-01,30,9.0,0.15484595572461043
2020-11-02,41,7.0,0.1648325590615974
2020-11-03,37,4.0,0.17513747154042297
2020-11-04,42,5.0,0.1700445252710061
2020-11-05,51,8.0,0.15022885706824113
2020-11-06,44,7.0,0.16058764791483687
2020-11-07,34,6.0,0.16895315628034524
2020-11-08,31,5.0,0.15988286149576475
2020-11-09,37,9.0,0.17420859178788156
2020-11-10,42,7.0,0.18413438028509863
2020-11-11,36,2.0,0.1793324595167913
2020-11-12,35,9.0,0.16550757472416455
2020-11-13,35,8.0,0.15059980981639964
2020-11-14,28,4.0,0.14779868936822035
2020-11-15,31,2.0,0.15618871204395732
2020-11-16,36,5.0,0.13850163721402534
2020-11-17,34,5.0,0.13047911786145672
2020-11-18,35,4.0,0.13528103862976404
2020-11-19,30,4.0,0.1335832457604941
2020-11-20,29,5.0,0.1447978765403423
2020-11-21,17,3.0,0.14011600379124264
2020-11-22,19,1.0,0.14495349434301888
2020-11-23,23,5.0,0.1453863947759193
2020-11-24,35,4.0,0.12827464989647933
2020-11-25,27,4.0,0.14033164660820746
2020-11-26,22,3.0,0.1576575701126207
2020-11-27,19,1.0,0.15906920195903515
2020-11-28,23,6.0,0.15861568721980612
2020-11-29,23,4.0,0.15785982932109108
2020-11-30,22,5.0,0.16559019419431312
2020-12-01,18,2.0,0.18868364209979108
2020-12-02,21,3.0,0.15855941849730662
2020-12-03,21,4.0,0.163789885970337
2020-12-04,28,6.0,0.15853323785654602
2020-12-05,20,1.0,0.1732724668814893
2020-12-06,19,4.0,0.1839202042373012
2020-12-07,21,4.0,0.1725823357565756
2020-12-08,14,3.0,0.14197009085861642
2020-12-09,23,5.0,0.18584764187902456
2020-12-10,18,2.0,0.17005816819481406
2020-12-11,6,0.0,0.15583429682808553
2020-12-12,14,5.0,0.13820906491713933
2020-12-13,10,1.0,0.12858173572459275
2020-12-14,11,1.0,0.13868274582560283
2020-12-15,11,1.0,0.15166975881261582
2020-12-16,20,3.0,0.1307245386192753
2020-12-17,11,2.0,0.14241285030758702
2020-12-18,11,1.0,0.13656869446343115
2020-12-19,19,4.0,0.15036739576213248
2020-12-20,11,2.0,0.15751025290498963
2020-12-21,20,1.0,0.16725051264524934
2020-12-22,16,3.0,0.15426349965823638
2020-12-23,15,3.0,0.1718073593073592
2020-12-24,24,6.0,0.17590852130325801
2020-12-25,12,0.0,0.20958199069101308
2020-12-26,12,4.0,0.227909058360186
2020-12-27,19,4.0,0.21362334407447173
2020-12-28,14,4.0,0.19576620121732888
2020-12-29,19,6.0,0.2483977801646973
2020-12-30,30,3.0,0.2364930182599354
2020-12-31,16,2.0,0.23498925886143915
2021-01-01,19,7.0,0.21938301636444038
2021-01-02,16,4.0,0.21186421937195915
2021-01-03,15,3.0,0.22355253106027084
2021-01-04,17,3.0,0.22250211089220362
2021-01-05,19,5.0,0.19538073602646785
2021-01-06,11,2.0,0.1698705319448352
2021-01-07,17,2.0,0.1719113482713658
2021-01-08,28,5.0,0.15622507376156186
2021-01-09,14,1.0,0.12614988579163705
2021-01-10,14,3.0,0.1319218915636428
2021-01-11,15,1.0,0.14032525290818063
2021-01-12,19,1.0,0.14842849420469922
2021-01-13,18,4.0,0.1550311352611218
2021-01-14,17,3.0,0.14697528134060625
2021-01-15,17,4.0,0.171064917194948
2021-01-16,17,2.0,0.21497469163103822
2021-01-17,19,3.0,0.20270917936552596
2021-01-18,17,4.0,0.19654671437953156
2021-01-19,25,9.0,0.17517816696056393
2021-01-20,22,3.0,0.1707938045199355
2021-01-21,30,4.0,0.18049547805862093
2021-01-22,35,3.0,0.14985822315666011
2021-01-23,23,2.0,0.14009631839475536
2021-01-24,31,7.0,0.15017244916054132
2021-01-25,48,1.0,0.15551507401536127
2021-01-26,24,7.0,0.17432607667729563
2021-01-27,29,6.0,0.17655573108086312
2021-01-28,41,7.0,0.16400210006227103
2021-01-29,23,5.0,0.18890047404601087
2021-01-30,39,4.0,0.1784838073793442
2021-01-31,29,4.0,0.17953940203099794
2021-02-01,41,8.0,0.18146494760224313
2021-02-02,32,7.0,0.18215507872715683
2021-02-03,28,6.0,0.19408113716484315
2021-02-04,38,7.0,0.19538510702865072
2021-02-05,36,8.0,0.1894885645467424
2021-02-06,43,8.0,0.18204808835626624
2021-02-07,34,5.0,0.16892855482856944
2021-02-08,39,6.0,0.15689847964059953
2021-02-09,30,5.0,0.1434674662095861
2021-02-10,49,6.0,0.1372975563851912
2021-02-11,30,3.0,0.1639082006428943
2021-02-12,39,5.0,0.16293858202621683
2021-02-13,28,4.0,0.18442522546407977
2021-02-14,33,11.0,0.21326456042586375
2021-02-15,34,5.0,0.23022884614014943
2021-02-16,41,13.0,0.2386995421108454
2021-02-17,37,12.0,0.23993640049056095
2021-02-18,32,7.0,0.20880086935502984
2021-02-19,32,6.0,0.22350675170797102
2021-02-20,33,5.0,0.19664376418408655
2021-02-21,26,3.0,0.16174028928061165
2021-02-22,36,9.0,0.17049028928061166
2021-02-23,31,4.0,0.16411273826020348
2021-02-24,25,2.0,0.15834073248819772
2021-02-25,25,7.0,0.17360324775071298
2021-02-26,28,4.0,0.16850120693438644
2021-02-27,36,4.0,0.1755782312925168
2021-02-28,27,6.0,0.18878020173586657
2021-03-01,28,6.0,0.15718356308040438
2021-03-02,28,5.0,0.1605849236246221
2021-03-03,29,5.0,0.16614047918017763
2021-03-04,34,2.0,0.1599046515157785
2021-03-05,30,5.0,0.1512704285958413
2021-03-06,20,3.0,0.13874723750122162
2021-03-07,28,5.0,0.1331643146769195
2021-03-08,26,4.0,0.1342847628561912
2021-03-09,33,3.0,0.14222127079269914
2021-03-10,30,4.0,0.14180110272547225
2021-03-11,30,2.0,0.15200518435812532
2021-03-12,27,6.0,0.15767693196535681
2021-03-13,34,5.0,0.17593991897834385
2021-03-14,24,6.0,0.17790070329206933
2021-03-15,31,6.0,0.1870104341409306
2021-03-16,32,7.0,0.1749688358924358
2021-03-17,34,5.0,0.16538900395966274
2021-03-18,23,3.0,0.14648144093445264
2021-03-19,29,4.0,0.14740309992062775
2021-03-20,25,2.0,0.12857546016907495
2021-03-21,17,2.0,0.13137658061725424
2021-03-22,30,6.0,0.141314468816012
2021-03-23,23,2.0,0.13219204590048564
2021-03-24,24,4.0,0.1372469909554307
2021-03-25,25,5.0,0.13724699095543066
2021-03-26,27,2.0,0.142689167826179
2021-03-27,26,3.0,0.14169537900630322
2021-03-28,17,2.0,0.12740966472058896
2021-03-29,21,5.0,0.1138758301341228
2021-03-30,25,2.0,0.12370198281741832
2021-03-31,15,1.0,0.11371197282740832
2021-04-01,19,2.0,0.10710933177098574
2021-04-02,28,4.0,0.09214334537642792
2021-04-03,22,1.0,0.10668879992188249
2021-04-04,14,1.0,0.10736907203072601
2021-04-05,15,2.0,0.11488786902320722
2021-04-06,22,4.0,0.10876542004361538
2021-04-07,14,1.0,0.11326092453911987
2021-04-08,19,3.0,0.12686636671599064
2021-04-09,20,2.0,0.1162221090129094
2021-04-10,13,1.0,0.1122261050169054
2021-04-11,12,2.0,0.10202202338425234
2021-04-12,17,1.0,0.09137039431157065
2021-04-13,13,2.0,0.12470372764490398
2021-04-14,12,0.0,0.14378990462581778
2021-04-15,12,1.0,0.14195840279431599
2021-04-16,9,3.0,0.15736456525930195
2021-04-17,19,4.0,0.16395797185270858
2021-04-18,13,2.0,0.18593599383073053
2021-04-19,6,1.0,0.18355504144977816
2021-04-20,10,2.0,0.1537931366878734
2021-04-21,13,2.0,0.13959096459096448
2021-04-22,15,1.0,0.1652319902319901
