date,hospitalizations,deceased,deceased_/_hospitalizations_7_days_moving_average
2020-02-24,2,,
2020-02-25,2,,
2020-02-26,0,,
2020-02-27,1,,
2020-02-28,2,,
2020-02-29,2,1.0,
2020-03-01,0,0.0,
2020-03-02,5,1.0,
2020-03-03,10,2.0,
2020-03-04,9,4.0,
2020-03-05,7,1.0,0.2841965340280092
2020-03-06,14,6.0,0.31444863486834534
2020-03-07,19,5.0,0.3417778274149291
2020-03-08,29,9.0,0.31400004963715133
2020-03-09,17,7.0,0.33032658024939626
2020-03-10,23,9.0,0.3070485190249065
2020-03-11,32,8.0,0.3019220665300329
2020-03-12,35,9.0,0.29999780544628907
2020-03-13,64,17.0,0.2832988181590665
2020-03-14,66,15.0,0.26509660973946675
2020-03-15,64,19.0,0.26924943365973253
2020-03-16,78,23.0,0.27227909913416976
2020-03-17,72,19.0,0.27035751528323804
2020-03-18,86,24.0,0.2648441607132797
2020-03-19,97,27.0,0.2590188122812239
2020-03-20,115,29.0,0.256212749842134
2020-03-21,106,20.0,0.2599889915216015
2020-03-22,82,21.0,0.27351293527810333
2020-03-23,109,30.0,0.26946286164040084
2020-03-24,93,27.0,0.26558087406276115
2020-03-25,99,37.0,0.28363648090099913
2020-03-26,84,21.0,0.308275604843259
2020-03-27,80,18.0,0.322787352901078
2020-03-28,73,23.0,0.32546854267904196
2020-03-29,56,24.0,0.31423205603271925
2020-03-30,69,26.0,0.3297307083238244
2020-03-31,55,17.0,0.3565447672807404
2020-04-01,61,18.0,0.36648003748998326
2020-04-02,53,19.0,0.3786146210531383
2020-04-03,63,26.0,0.39621296473843853
2020-04-04,65,25.0,0.407806249502455
2020-04-05,37,19.0,0.4119837290897706
2020-04-06,38,19.0,0.42539664142451583
2020-04-07,41,16.0,0.4272299988809736
2020-04-08,37,12.0,0.4140967906258141
2020-04-09,42,19.0,0.40740438393340744
2020-04-10,47,20.0,0.4176084655660605
2020-04-11,41,12.0,0.4168043915912549
2020-04-12,30,14.0,0.4148073206286667
2020-04-13,35,20.0,0.3996320197390801
2020-04-14,39,15.0,0.4009535474250851
2020-04-15,29,9.0,0.4091417007351897
2020-04-16,26,9.0,0.4088015646807679
2020-04-17,23,10.0,0.37150388698900155
2020-04-18,20,7.0,0.3511908666759812
2020-04-19,28,13.0,0.359765944216576
2020-04-20,29,9.0,0.359765944216576
2020-04-21,33,8.0,0.31193985726005424
2020-04-22,27,10.0,0.3207633866718189
2020-04-23,26,9.0,0.3211035227262407
2020-04-24,20,2.0,0.31486378545202065
2020-04-25,17,7.0,0.293218763806999
2020-04-26,15,7.0,0.2732757438639791
2020-04-27,15,4.0,0.26278623337446855
2020-04-28,11,1.0,0.25870460072140733
2020-04-29,13,3.0,0.22185909328766465
2020-04-30,11,3.0,0.1790019504305218
2020-05-01,14,1.0,0.21233528376385516
2020-05-02,13,2.0,0.2605727605727605
2020-05-03,6,1.0,0.24347874347874346
2020-05-04,12,6.0,0.2616605616605617
2020-05-05,14,6.0,0.29907552764695616
2020-05-06,9,1.0,0.2770975056689342
2020-05-07,10,4.0,0.33900226757369617
2020-05-08,6,2.0,0.2675736961451247
2020-05-09,3,0.0,0.20634920634920634
2020-05-10,5,3.0,0.2619047619047619
2020-05-11,4,0.0,0.2523809523809524
2020-05-12,8,0.0,0.22517006802721087
2020-05-13,8,4.0,0.22517006802721087
2020-05-14,6,2.0,0.17517006802721088
2020-05-15,7,1.0,0.20691609977324266
2020-05-16,5,0.0,0.2545351473922903
2020-05-17,4,1.0,0.26473922902494335
2020-05-18,9,2.0,0.2409297052154195
2020-05-19,3,1.0,0.2443310657596372
2020-05-20,7,4.0,0.31575963718820865
2020-05-21,6,1.0,0.2800453514739229
