date,confirmed,hospitalizations,hospitalizations_/_confirmed_7_days_moving_average
2020-02-24,1,1.0,
2020-02-25,0,0.0,
2020-02-26,0,0.0,
2020-02-27,0,0.0,
2020-02-28,0,0.0,
2020-02-29,0,0.0,
2020-03-01,0,0.0,
2020-03-02,0,0.0,
2020-03-03,0,0.0,
2020-03-04,0,0.0,
2020-03-05,2,2.0,
2020-03-06,5,1.0,
2020-03-07,18,4.0,
2020-03-08,8,4.0,0.5544591169801254
2020-03-09,17,13.0,0.48303054555155395
2020-03-10,25,12.0,0.5233366680005335
2020-03-11,28,20.0,0.5487334933973589
2020-03-12,18,9.0,0.5469913331186133
2020-03-13,56,27.0,0.478312009537329
2020-03-14,25,10.0,0.4740262952516147
2020-03-15,41,20.0,0.40356442629350514
2020-03-16,81,23.0,0.3912989140279929
2020-03-17,60,27.0,0.37384993443615616
2020-03-18,95,21.0,0.370675331261553
2020-03-19,99,41.0,0.3676555867783939
2020-03-20,75,27.0,0.38048226627174003
2020-03-21,45,17.0,0.3821306179200917
2020-03-22,45,21.0,0.3945077145077146
2020-03-23,99,37.0,0.3589357431559267
2020-03-24,65,30.0,0.33656286179999445
2020-03-25,78,24.0,0.30067779047188514
2020-03-26,109,18.0,0.27834609917467656
2020-03-27,118,24.0,0.2517407600693375
2020-03-28,79,10.0,0.21914002746860486
2020-03-29,58,18.0,0.19783206713625429
2020-03-30,80,15.0,0.18968499476899842
2020-03-31,60,14.0,0.18443882850588297
2020-04-01,82,13.0,0.19299002843232427
2020-04-02,74,8.0,0.207768353555477
2020-04-03,72,12.0,0.20479216307928652
2020-04-04,59,11.0,0.19343685172397512
2020-04-05,29,12.0,0.215901550055169
2020-04-06,60,10.0,0.22643156058517952
2020-04-07,65,10.0,0.2355890697426887
2020-04-08,57,18.0,0.23805521627663184
2020-04-09,55,10.0,0.2265609634030686
2020-04-10,39,9.0,0.21573845258055777
2020-04-11,54,11.0,0.23049512448008683
2020-04-12,9,3.0,0.2316008299201576
2020-04-13,44,4.0,0.23126782958715728
2020-04-14,35,9.0,0.22453986367551787
2020-04-15,34,11.0,0.19543933457498877
2020-04-16,39,7.0,0.14782028695594115
2020-04-17,49,9.0,0.17769041682607106
2020-04-18,15,0.0,0.18491176690456398
2020-04-19,7,0.0,0.15012185093817745
2020-04-20,10,3.0,0.14829034910667563
2020-04-21,13,4.0,0.12205128205128205
2020-04-22,25,2.0,0.12205128205128205
2020-04-23,24,4.0,0.14586080586080588
2020-04-24,10,0.0,0.11599067599067599
2020-04-25,8,0.0,0.094012654012654
2020-04-26,6,1.0,0.13972693972693973
2020-04-27,11,1.0,0.13632557918272206
2020-04-28,13,2.0,0.13632557918272206
2020-04-29,5,2.0,0.20775415061129346
2020-04-30,7,1.0,0.25537319823034105
2020-05-01,3,0.0,0.27810047095761387
2020-05-02,2,1.0,0.2846938775510205
2020-05-03,2,1.0,0.22755102040816336
2020-05-04,4,1.0,0.2230158730158731
2020-05-05,10,2.0,0.2230158730158731
2020-05-06,2,0.0,0.1515873015873017
2020-05-07,9,1.0,0.08015873015873025
2020-05-08,3,0.0,0.04444444444444454
2020-05-09,2,0.0,0.06349206349206357
2020-05-10,2,0.0,0.06349206349206357
2020-05-11,3,0.0,
2020-05-12,3,1.0,
2020-05-13,2,0.0,
2020-05-14,0,0.0,
2020-05-15,6,0.0,
2020-05-16,4,1.0,
2020-05-17,2,2.0,
2020-05-18,0,0.0,
2020-05-19,0,0.0,
2020-05-20,2,0.0,
2020-05-21,2,1.0,
2020-05-22,2,0.0,
2020-05-23,1,1.0,
2020-05-24,0,0.0,
2020-05-25,1,0.0,
2020-05-26,1,0.0,
2020-05-27,0,0.0,
2020-05-28,1,0.0,
2020-05-29,0,0.0,
2020-05-30,1,0.0,
2020-05-31,0,0.0,
2020-06-01,0,0.0,
2020-06-02,0,0.0,
2020-06-03,1,1.0,
2020-06-04,3,0.0,
2020-06-05,2,2.0,
2020-06-06,0,0.0,
2020-06-07,0,0.0,
2020-06-08,0,0.0,
2020-06-09,4,0.0,
2020-06-10,2,0.0,
2020-06-11,1,1.0,
2020-06-12,2,1.0,
2020-06-13,0,0.0,
2020-06-14,0,0.0,
2020-06-15,0,0.0,
2020-06-16,2,0.0,
2020-06-17,1,0.0,
2020-06-18,2,2.0,
2020-06-19,1,0.0,
2020-06-20,13,0.0,
2020-06-21,0,0.0,
2020-06-22,1,0.0,
2020-06-23,0,0.0,
2020-06-24,0,0.0,
2020-06-25,0,0.0,
2020-06-26,3,3.0,
2020-06-27,3,0.0,
2020-06-28,0,0.0,
2020-06-29,3,1.0,
2020-06-30,0,0.0,
2020-07-01,2,0.0,
2020-07-02,1,0.0,
2020-07-03,1,0.0,
2020-07-04,0,0.0,
2020-07-05,0,0.0,
2020-07-06,3,2.0,
2020-07-07,2,1.0,
2020-07-08,6,1.0,
2020-07-09,4,0.0,0.30952380952380965
2020-07-10,3,0.0,0.2142857142857144
2020-07-11,3,2.0,0.142857142857143
2020-07-12,6,1.0,0.11904761904761918
2020-07-13,3,0.0,0.11904761904761918
2020-07-14,1,0.0,0.11904761904761918
2020-07-15,3,0.0,0.023809523809523947
2020-07-16,2,0.0,
2020-07-17,1,0.0,
2020-07-18,1,0.0,
2020-07-19,0,0.0,
2020-07-20,1,1.0,
2020-07-21,2,0.0,
2020-07-22,3,0.0,
2020-07-23,5,0.0,0.35714285714285726
2020-07-24,4,0.0,0.23214285714285726
2020-07-25,2,1.0,0.2525510204081634
2020-07-26,1,1.0,0.26445578231292527
2020-07-27,8,1.0,0.26445578231292527
2020-07-28,7,1.0,0.26445578231292527
2020-07-29,12,1.0,0.19302721088435384
2020-07-30,12,0.0,0.19302721088435387
2020-07-31,6,0.0,0.19557823129251714
2020-08-01,3,0.0,0.1894557823129253
2020-08-02,1,1.0,0.19540816326530627
2020-08-03,7,1.0,0.19540816326530627
2020-08-04,10,1.0,0.19540816326530627
2020-08-05,8,1.0,0.19540816326530627
2020-08-06,6,0.0,
2020-08-07,7,0.0,
2020-08-08,2,0.0,
2020-08-09,0,0.0,
2020-08-10,3,1.0,
2020-08-11,2,0.0,
2020-08-12,9,1.0,
2020-08-13,4,0.0,
2020-08-14,8,0.0,
2020-08-15,4,2.0,
2020-08-16,0,0.0,
2020-08-17,15,1.0,
2020-08-18,10,0.0,
2020-08-19,9,0.0,
2020-08-20,22,1.0,0.022228496141539766
2020-08-21,23,1.0,0.023693697606741233
2020-08-22,5,0.0,0.023693697606741233
2020-08-23,1,0.0,0.023693697606741233
2020-08-24,13,1.0,0.01720019111323474
2020-08-25,9,0.0,0.010989010989011139
2020-08-26,8,0.0,0.010989010989011139
2020-08-27,5,0.0,
2020-08-28,11,0.0,
2020-08-29,9,0.0,
2020-08-30,0,0.0,
2020-08-31,13,0.0,
2020-09-01,11,0.0,
2020-09-02,13,0.0,
2020-09-03,6,2.0,0.19047619047619063
2020-09-04,10,0.0,0.19047619047619063
2020-09-05,8,0.0,0.20190476190476206
2020-09-06,1,1.0,0.21777777777777793
2020-09-07,10,0.0,0.17809523809523828
2020-09-08,25,2.0,0.17809523809523828
2020-09-09,18,2.0,0.19108225108225124
2020-09-10,54,3.0,0.19108225108225124
2020-09-11,28,0.0,0.19108225108225124
2020-09-12,11,1.0,0.18457978802806405
2020-09-13,1,1.0,0.17465915310742913
2020-09-14,57,0.0,0.1667226451709212
2020-09-15,29,1.0,0.17771165615993217
2020-09-16,24,1.0,0.17771165615993217
2020-09-17,24,0.0,0.10628308473136075
2020-09-18,26,2.0,0.11648716636401381
2020-09-19,11,1.0,0.11513248656105815
2020-09-20,2,1.0,0.11513248656105815
2020-09-21,28,2.0,0.12612149755006913
2020-09-22,40,1.0,0.11513248656105815
2020-09-23,48,2.0,0.11054883491858299
2020-09-24,26,2.0,0.110548834918583
2020-09-25,28,0.0,0.10874811463046775
2020-09-26,17,1.0,0.10517668605903918
2020-09-27,2,1.0,0.11164666535510545
2020-09-28,17,1.0,0.10065765436609445
2020-09-29,27,0.0,0.10558376274047868
2020-09-30,23,2.0,0.117588564661247
2020-10-01,9,0.0,0.08901713608981843
2020-10-02,58,2.0,0.09046599149404909
2020-10-03,14,2.0,0.09983367299287813
2020-10-04,10,3.0,0.0939794572436099
2020-10-05,58,4.0,0.09902147405033258
2020-10-06,61,4.0,0.09855965139023407
2020-10-07,87,4.0,0.08914049911393894
2020-10-08,85,3.0,0.07802938800282784
2020-10-09,96,3.0,0.07653139013459402
2020-10-10,52,4.0,0.08045274518061549
2020-10-11,9,2.0,0.07783093059461724
2020-10-12,171,10.0,0.07278891378789455
2020-10-13,86,8.0,0.07596404747773412
2020-10-14,181,5.0,0.06814963966332631
2020-10-15,109,0.0,0.058812571502728735
2020-10-16,187,10.0,0.055560393438520594
2020-10-17,180,4.0,0.04770318742055766
2020-10-18,51,8.0,0.049506525795744896
2020-10-19,252,9.0,0.05616136164312733
2020-10-20,263,10.0,0.05367304114010094
2020-10-21,323,13.0,0.05699194445900426
2020-10-22,322,15.0,0.045649379263912146
2020-10-23,416,15.0,0.04786231263002968
2020-10-24,198,9.0,0.0494562432272639
2020-10-25,142,11.0,0.05045785768261723
2020-10-26,332,17.0,0.04864081352561613
2020-10-27,427,21.0,0.054059861965965024
2020-10-28,529,25.0,0.056883125658793936
2020-10-29,502,17.0,0.07417005333170161
2020-10-30,446,33.0,0.07831290460025707
2020-10-31,552,36.0,0.08065125497439311
2020-11-01,131,26.0,0.08224348057418016
2020-11-02,586,47.0,0.08471563040426666
2020-11-03,656,43.0,0.08403559295292876
2020-11-04,702,41.0,0.08372242420716959
2020-11-05,684,35.0,0.0924061351809569
2020-11-06,650,45.0,0.09106735734900502
2020-11-07,714,45.0,0.09006561518872627
2020-11-08,108,28.0,0.09190926628610872
2020-11-09,720,51.0,0.09375683392315004
2020-11-10,615,36.0,0.09055511367461107
2020-11-11,603,43.0,0.09007590964732114
2020-11-12,624,40.0,0.08193132846903207
2020-11-13,833,39.0,0.0805955409894833
2020-11-14,486,29.0,0.07846027787861042
2020-11-15,89,18.0,0.07315712332172451
2020-11-16,553,34.0,0.07038154838120111
2020-11-17,780,34.0,0.06877385210484238
2020-11-18,702,24.0,0.0683990232438092
2020-11-19,582,26.0,0.06120638655323481
2020-11-20,478,17.0,0.06371738770799726
2020-11-21,298,17.0,0.06777599576660533
2020-11-22,79,12.0,0.06924119723180679
2020-11-23,468,37.0,0.07049716966262867
2020-11-24,250,18.0,0.07649680870738877
2020-11-25,315,14.0,0.0803073730455011
2020-11-26,505,27.0,0.10372033583221472
2020-11-27,361,28.0,0.1002753681015327
2020-11-28,215,18.0,0.09914716297332758
2020-11-29,19,6.0,0.10634475465367789
2020-11-30,364,20.0,0.10550956909430563
2020-12-01,312,20.0,0.1011783930397889
2020-12-02,232,22.0,0.09942234178207651
2020-12-03,294,14.0,0.11780162331925279
2020-12-04,254,12.0,0.120787000702704
2020-12-05,154,11.0,0.13360751352321681
2020-12-06,18,8.0,0.12688510129893768
2020-12-07,356,27.0,0.12852119877590315
2020-12-08,117,18.0,0.13114876608288553
2020-12-09,314,15.0,0.12376423332241292
2020-12-10,237,14.0,0.08170074125892086
2020-12-11,259,17.0,0.08293170737752742
2020-12-12,152,3.0,0.06992900327534687
2020-12-13,20,3.0,0.0697320106954007
2020-12-14,296,25.0,0.07063026029059744
2020-12-15,191,12.0,0.06794046671934491
2020-12-16,194,9.0,0.07320717121643669
