date,hospitalizations,intensive_care,intensive_care_/_hospitalizations_7_days_moving_average
2020-02-20,3,1.0,
2020-02-21,2,0.0,
2020-02-22,0,0.0,
2020-02-23,2,0.0,
2020-02-24,1,0.0,
2020-02-25,4,0.0,
2020-02-26,2,0.0,0.047619047619047616
2020-02-27,3,0.0,0.07619047619047618
2020-02-28,2,0.0,0.07619047619047618
2020-02-29,3,1.0,0.12380952380952381
2020-03-01,5,1.0,0.12380952380952381
2020-03-02,5,0.0,0.12380952380952381
2020-03-03,6,2.0,0.17142857142857143
2020-03-04,5,0.0,0.14421768707482993
2020-03-05,10,0.0,0.16921768707482993
2020-03-06,9,3.0,0.18220470006184292
2020-03-07,7,1.0,0.1766024591654844
2020-03-08,8,3.0,0.19565007821310343
2020-03-09,11,1.0,0.2201398741314708
2020-03-10,17,5.0,0.19773091054603661
2020-03-11,15,2.0,0.20113227109025433
2020-03-12,35,6.0,0.18988888484686808
2020-03-13,34,6.0,0.19854689350487678
2020-03-14,30,5.0,0.18741811767021857
2020-03-15,27,8.0,0.194825525077626
2020-03-16,33,5.0,0.19472597306169764
2020-03-17,37,8.0,0.20057178964920222
2020-03-18,54,10.0,0.20533369441110697
2020-03-19,41,7.0,0.20859835725023787
2020-03-20,46,10.0,0.21734847238333171
2020-03-21,50,10.0,0.20034933038418973
2020-03-22,47,15.0,0.21130926991555785
2020-03-23,47,10.0,0.21597471608575808
2020-03-24,72,7.0,0.2223337814510346
2020-03-25,42,11.0,0.20895992126866378
2020-03-26,59,12.0,0.19124178056142085
2020-03-27,42,11.0,0.17156092949759105
2020-03-28,47,5.0,0.1693338481888771
2020-03-29,41,8.0,0.17221192249552283
2020-03-30,40,3.0,0.17018325944991064
2020-03-31,49,4.0,0.15508972203494467
2020-04-01,39,11.0,0.1461033337701105
2020-04-02,37,7.0,0.126632130654718
2020-04-03,32,5.0,0.13306070208328946
2020-04-04,23,1.0,0.14520841831263834
2020-04-05,34,2.0,0.12277252087674091
2020-04-06,25,3.0,0.15696998364563222
2020-04-07,36,6.0,0.1514552777632793
2020-04-08,24,3.0,0.15544817927170876
2020-04-09,14,6.0,0.18275910364145664
2020-04-10,17,2.0,0.1860244097639056
2020-04-11,28,2.0,0.18942577030812327
2020-04-12,12,3.0,0.21125116713352007
2020-04-13,14,2.0,0.15002667733760172
2020-04-14,21,4.0,0.15107709750566894
2020-04-15,18,5.0,0.161281179138322
2020-04-16,20,0.0,0.15277777777777776
2020-04-17,24,3.0,0.16094104308390023
2020-04-18,14,2.0,0.15753968253968256
2020-04-19,21,4.0,0.1267857142857143
2020-04-20,20,4.0,0.13518907563025212
2020-04-21,24,4.0,0.12923669467787116
2020-04-22,16,1.0,0.14454281712685077
2020-04-23,17,1.0,0.11733193277310927
2020-04-24,12,1.0,0.0887605042016807
2020-04-25,12,3.0,0.0649509803921569
2020-04-26,6,0.0,0.06701141995259648
2020-04-27,10,0.0,0.05860805860805866
2020-04-28,18,0.0,0.057692307692307744
2020-04-29,13,1.0,0.05054945054945059
2020-04-30,4,0.0,0.05054945054945059
2020-05-01,13,1.0,0.05054945054945059
2020-05-02,5,1.0,0.06840659340659345
2020-05-03,1,0.0,0.057417582417582456
2020-05-04,2,0.0,0.07527472527472533
2020-05-05,8,1.0,0.0928571428571429
2020-05-06,3,0.0,0.10000000000000006
2020-05-07,8,1.0,0.17142857142857149
2020-05-08,5,1.0,0.17142857142857149
2020-05-09,4,1.0,0.15357142857142864
2020-05-10,2,1.0,0.15357142857142864
2020-05-11,4,0.0,0.13571428571428576
2020-05-12,5,0.0,0.1071428571428572
2020-05-13,7,0.0,0.0714285714285715
2020-05-14,2,0.0,6.344131569286608e-17
2020-05-15,3,0.0,6.344131569286608e-17
2020-05-16,1,0.0,6.344131569286608e-17
2020-05-17,2,0.0,6.344131569286608e-17
2020-05-18,3,0.0,6.344131569286608e-17
2020-05-19,2,0.0,6.344131569286608e-17
2020-05-20,1,0.0,6.344131569286608e-17
2020-05-21,3,0.0,6.344131569286608e-17
2020-05-22,2,0.0,
2020-05-23,6,0.0,
2020-05-24,5,0.0,
2020-05-25,0,0.0,
2020-05-26,2,0.0,
2020-05-27,0,0.0,
2020-05-28,0,0.0,
2020-05-29,2,0.0,
