date,hospitalizations,deceased,deceased_/_hospitalizations_7_days_moving_average
2020-05-28,1,0.0,
2020-05-29,5,1.0,
2020-05-30,0,0.0,
2020-05-31,1,0.0,
2020-06-01,3,0.0,
2020-06-02,4,1.0,
2020-06-03,2,0.0,0.15476190476190468
2020-06-04,2,1.0,
2020-06-05,3,1.0,
2020-06-06,1,0.0,
2020-06-07,0,0.0,
2020-06-08,2,0.0,
2020-06-09,3,0.0,
2020-06-10,1,0.0,
2020-06-11,2,1.0,
2020-06-12,3,0.0,
2020-06-13,2,1.0,
2020-06-14,0,0.0,
2020-06-15,1,0.0,
2020-06-16,1,0.0,
2020-06-17,0,0.0,
2020-06-18,0,0.0,
2020-06-19,1,0.0,
2020-06-20,0,0.0,
2020-06-21,1,0.0,
2020-06-22,0,0.0,
2020-06-23,0,0.0,
2020-06-24,1,0.0,
2020-06-25,1,0.0,
2020-06-26,1,0.0,
2020-06-27,1,0.0,
2020-06-28,0,0.0,
2020-06-29,3,0.0,
2020-06-30,3,0.0,
2020-07-01,3,1.0,
2020-07-02,1,0.0,
2020-07-03,1,0.0,
2020-07-04,0,0.0,
2020-07-05,1,0.0,
2020-07-06,4,1.0,
2020-07-07,2,0.0,
2020-07-08,1,0.0,0.06428571428571421
2020-07-09,6,0.0,0.06428571428571421
2020-07-10,5,1.0,0.0285714285714285
2020-07-11,3,0.0,0.0285714285714285
2020-07-12,5,0.0,0.0285714285714285
2020-07-13,1,0.0,0.052380952380952306
2020-07-14,4,0.0,0.04166666666666659
2020-07-15,3,0.0,0.18452380952380945
2020-07-16,6,1.0,0.18452380952380945
2020-07-17,8,1.0,
2020-07-18,2,2.0,
2020-07-19,3,0.0,
2020-07-20,0,0.0,
2020-07-21,5,1.0,
2020-07-22,1,0.0,
2020-07-23,6,0.0,
2020-07-24,3,0.0,0.02857142857142847
2020-07-25,3,0.0,0.0
2020-07-26,3,0.0,0.020408163265306017
2020-07-27,5,0.0,0.020408163265306017
2020-07-28,3,0.0,0.05612244897959173
2020-07-29,7,1.0,0.09693877551020398
2020-07-30,2,0.0,0.12074829931972778
2020-07-31,4,1.0,0.1683673469387754
2020-08-01,7,2.0,0.1683673469387754
2020-08-02,6,1.0,0.14795918367346927
2020-08-03,3,1.0,0.14795918367346927
2020-08-04,7,0.0,0.11224489795918356
2020-08-05,3,0.0,0.09523809523809512
2020-08-06,2,0.0,0.07142857142857131
2020-08-07,5,0.0,0.07142857142857133
2020-08-08,6,1.0,0.14285714285714277
2020-08-09,3,0.0,0.16326530612244888
2020-08-10,6,2.0,0.16326530612244888
2020-08-11,2,1.0,0.19897959183673458
2020-08-12,7,1.0,0.2227891156462584
2020-08-13,8,0.0,0.2227891156462584
2020-08-14,4,1.0,0.1955782312925169
2020-08-15,6,2.0,0.18129251700680257
2020-08-16,4,0.0,0.18129251700680257
2020-08-17,7,1.0,0.18129251700680257
2020-08-18,5,2.0,0.16938775510204068
2020-08-19,14,2.0,0.12176870748299308
2020-08-20,6,0.0,0.12176870748299308
2020-08-21,6,1.0,0.11564625850340124
2020-08-22,3,0.0,0.12343846629560903
2020-08-23,5,0.0,0.16017316017316005
2020-08-24,10,1.0,0.20303030303030292
2020-08-25,11,5.0,0.19509379509379499
2020-08-26,5,2.0,0.19509379509379499
2020-08-27,10,3.0,0.2155019583591011
2020-08-28,9,1.0,0.21907338693052966
2020-08-29,14,0.0,0.1541383219954647
2020-08-30,7,1.0,0.11897348683062957
2020-08-31,8,1.0,0.07611634397348672
2020-09-01,10,0.0,0.07929094714808989
2020-09-02,13,2.0,0.10126896912611186
2020-09-03,11,0.0,0.08086080586080573
2020-09-04,15,2.0,0.08821374703727633
2020-09-05,13,2.0,0.1040867629102922
2020-09-06,10,0.0,0.12972778855131784
2020-09-07,17,3.0,0.2040135028370321
2020-09-08,9,1.0,0.2028230266465559
2020-09-09,9,3.0,0.20125316793384007
2020-09-10,25,13.0,0.20125316793384007
2020-09-11,8,1.0,0.17604308390022663
2020-09-12,7,1.0,0.18159863945578217
2020-09-13,16,0.0,0.1441836734693876
2020-09-14,11,0.0,0.10749194414607932
2020-09-15,20,3.0,0.11820622986036503
2020-09-16,14,1.0,0.139814873317748
2020-09-17,19,5.0,0.15767201617489085
2020-09-18,20,4.0,0.18022840715233449
2020-09-19,17,5.0,0.16900391735641612
2020-09-20,16,2.0,0.18737126429519163
2020-09-21,19,3.0,0.18704436007812725
2020-09-22,14,1.0,0.18444695748072465
2020-09-23,15,3.0,0.1592368734471112
2020-09-24,23,6.0,0.1515838122226214
2020-09-25,22,4.0,0.1515838122226214
2020-09-26,17,2.0,0.16622445108686276
2020-09-27,14,1.0,0.18229587965829136
2020-09-28,19,3.0,0.19264784653199735
2020-09-29,23,4.0,0.20608268755304526
2020-09-30,16,5.0,0.2228894102421209
2020-10-01,15,5.0,0.25616358947903306
2020-10-02,29,8.0,0.25664867315596734
2020-10-03,34,8.0,0.27013147879147714
2020-10-04,23,7.0,0.24334576450576284
2020-10-05,31,5.0,0.23699655815655649
2020-10-06,41,11.0,0.22615911973291114
2020-10-07,24,3.0,0.23064091244999796
2020-10-08,45,13.0,0.2391107035284847
2020-10-09,35,7.0,0.2311068228590692
2020-10-10,30,8.0,0.23229297453821518
2020-10-11,33,12.0,0.2543517980676269
2020-10-12,38,4.0,0.24698026188253142
2020-10-13,47,13.0,0.25695758614556996
2020-10-14,68,19.0,0.24462347217211172
2020-10-15,59,14.0,0.2283897059383455
2020-10-16,63,17.0,0.24486471699539994
2020-10-17,61,11.0,0.23300080876910326
2020-10-18,56,14.0,0.2243348423825486
2020-10-19,68,15.0,0.2145329228399715
2020-10-20,62,12.0,0.20598417000550437
2020-10-21,64,14.0,0.22103937241433677
2020-10-22,83,14.0,0.2214914519803404
2020-10-23,100,21.0,0.2245026564621331
2020-10-24,98,28.0,0.23256717259116536
2020-10-25,79,20.0,0.23208640336039613
2020-10-26,120,29.0,0.24645155627976592
2020-10-27,120,30.0,0.2437071953775103
2020-10-28,130,28.0,0.24306944027546948
2020-10-29,130,35.0,0.24576862121366755
2020-10-30,152,29.0,0.24461290345211034
2020-10-31,128,36.0,0.2359021020583821
2020-11-01,136,37.0,0.23529160144788147
2020-11-02,137,32.0,0.22993110828251026
2020-11-03,164,31.0,0.2342369309787858
2020-11-04,180,38.0,0.231230371212022
2020-11-05,164,38.0,0.22219214053513586
2020-11-06,172,38.0,0.22677047734431208
2020-11-07,196,51.0,0.24075059958113165
2020-11-08,182,38.0,0.23875121008174216
2020-11-09,192,51.0,0.24770962816483524
2020-11-10,244,70.0,0.25560394868374053
2020-11-11,208,41.0,0.2671332357232316
2020-11-12,197,58.0,0.2810559201816304
2020-11-13,210,58.0,0.29967221822368983
2020-11-14,220,75.0,0.2965894863018813
2020-11-15,160,49.0,0.2982574611841419
2020-11-16,197,78.0,0.2934003787572625
2020-11-17,196,52.0,0.28725325669600277
2020-11-18,182,38.0,0.27798648180422786
2020-11-19,192,50.0,0.27361377118151725
2020-11-20,193,45.0,0.2589907562325115
2020-11-21,192,53.0,0.2594174077293472
2020-11-22,156,43.0,0.2668241347409374
2020-11-23,218,64.0,0.2638548018464893
2020-11-24,205,55.0,0.2772494382981206
2020-11-25,188,49.0,0.2808256671767688
2020-11-26,217,52.0,0.288764119382737
2020-11-27,208,68.0,0.29396001322949467
2020-11-28,186,56.0,0.3049598413571802
2020-11-29,157,52.0,0.3079043702325602
2020-11-30,197,65.0,0.32317006904179524
2020-12-01,223,77.0,0.32182899305616947
2020-12-02,192,54.0,0.33047280049713385
2020-12-03,228,79.0,0.3269474393876739
2020-12-04,211,67.0,0.3213473908304931
2020-12-05,177,64.0,0.3186672668911031
2020-12-06,199,61.0,0.3237693077074296
2020-12-07,227,66.0,0.32050934620948185
2020-12-08,196,64.0,0.3241075547339302
2020-12-09,224,71.0,0.3229117102011241
2020-12-10,207,67.0,0.3316558919393081
2020-12-11,213,73.0,0.34377887157061476
2020-12-12,218,77.0,0.34252549972788565
2020-12-13,155,57.0,0.3367081866147951
2020-12-14,205,77.0,0.33184332786540327
2020-12-15,214,68.0,0.3291013860182419
2020-12-16,181,50.0,0.3153327562923254
2020-12-17,183,53.0,0.31774324902539874
2020-12-18,204,66.0,0.3098810213942366
2020-12-19,183,47.0,0.30903401391472995
2020-12-20,169,65.0,0.32922534586612506
2020-12-21,209,67.0,0.3346046659995435
2020-12-22,186,58.0,0.33049144176248024
2020-12-23,182,76.0,0.34408068550100507
2020-12-24,220,72.0,0.3357521719093336
2020-12-25,190,56.0,0.3326657304072654
2020-12-26,179,63.0,0.3296389357071829
2020-12-27,190,62.0,0.31813839772189373
2020-12-28,194,58.0,0.3113555432706455
2020-12-29,203,59.0,0.3056139164763871
2020-12-30,178,60.0,0.30071273812795274
2020-12-31,193,54.0,0.29774699042536296
2021-01-01,165,42.0,0.2931323610684656
2021-01-02,170,54.0,0.29254328390331047
2021-01-03,144,44.0,0.28450660763514274
2021-01-04,180,48.0,0.29018287636442064
2021-01-05,178,51.0,0.2985696702933832
2021-01-06,146,41.0,0.2983595862597698
2021-01-07,169,54.0,0.29072319837128113
2021-01-08,166,52.0,0.29421928034837574
2021-01-09,136,43.0,0.29382884175568996
2021-01-10,119,30.0,0.29187936385724206
2021-01-11,158,46.0,0.2883070668181379
2021-01-12,148,42.0,0.29412553665196123
2021-01-13,131,35.0,0.28941258952620824
2021-01-14,146,43.0,0.3061192721992775
2021-01-15,113,40.0,0.3019759410312443
2021-01-16,113,32.0,0.3049894074593449
2021-01-17,84,31.0,0.30967861138519
2021-01-18,103,27.0,0.31662385523615505
2021-01-19,82,25.0,0.3031607065011985
2021-01-20,100,30.0,0.3029470350922136
2021-01-21,102,35.0,0.28594023237112515
2021-01-22,77,20.0,0.2834466507616584
2021-01-23,71,20.0,0.28751169141206495
2021-01-24,60,15.0,0.27855285363966786
2021-01-25,94,23.0,0.27060467436795915
2021-01-26,66,22.0,0.2708615603391308
2021-01-27,59,14.0,0.2695811506080168
2021-01-28,80,23.0,0.2642620016718466
2021-01-29,65,17.0,0.27043313550255493
2021-01-30,55,15.0,0.2713316080991407
2021-01-31,47,10.0,0.2782496295450072
2021-02-01,66,19.0,0.260137384647048
2021-02-02,53,18.0,0.2541336323018323
2021-02-03,49,14.0,0.24743065785692234
2021-02-04,56,9.0,0.24361359416850784
2021-02-05,41,9.0,0.23820233875725244
2021-02-06,31,7.0,0.2382562471130476
2021-02-07,43,8.0,0.2126374889714931
2021-02-08,44,11.0,0.2156523312720497
2021-02-09,50,17.0,0.23786487482605664
2021-02-10,47,5.0,0.23735284205595936
2021-02-11,44,8.0,0.2157008773406426
2021-02-12,40,15.0,0.20763636121161036
2021-02-13,36,8.0,0.19874747232272147
2021-02-14,29,1.0,0.2160174364011962
2021-02-15,31,6.0,0.21094933377211794
2021-02-16,36,10.0,0.1773114600179651
2021-02-17,44,10.0,0.17351573883093957
2021-02-18,41,6.0,0.20363006172340167
2021-02-19,43,6.0,0.19795831411617018
2021-02-20,46,9.0,0.1956384117962678
2021-02-21,53,13.0,0.17769872436505496
2021-02-22,52,8.0,0.18886277186558828
2021-02-23,65,17.0,0.21464350276259828
2021-02-24,59,6.0,0.22097890648930635
2021-02-25,49,11.0,0.21927180855579334
2021-02-26,75,24.0,0.22834968719888935
2021-02-27,75,18.0,0.22106223780617681
2021-02-28,60,14.0,0.24549543173089616
2021-03-01,92,20.0,0.24556831802827225
2021-03-02,95,20.0,0.22872941225319626
2021-03-03,77,21.0,0.2139925701479331
2021-03-04,80,18.0,0.20825663941200237
2021-03-05,94,19.0,0.2155605271506727
2021-03-06,95,13.0,0.2130082749605644
2021-03-07,88,17.0,0.2094213856593894
2021-03-08,108,29.0,0.20798613866339472
2021-03-09,109,21.0,0.19679783355411695
2021-03-10,105,26.0,0.20370398782869228
2021-03-11,107,23.0,0.20948442234744455
2021-03-12,105,13.0,0.20173687888561534
2021-03-13,135,25.0,0.20502626803577081
2021-03-14,107,25.0,0.19941402313781162
2021-03-15,154,33.0,0.19617894046347661
2021-03-16,153,33.0,0.20429831724644787
2021-03-17,120,25.0,0.2111113925526739
2021-03-18,130,25.0,0.20729020568282444
2021-03-19,155,28.0,0.21239224649915098
2021-03-20,146,34.0,0.20799870826193828
2021-03-21,116,24.0,0.21467016879245923
2021-03-22,156,39.0,0.2117512127485032
2021-03-23,146,27.0,0.21211706211706124
2021-03-24,149,38.0,0.2093251508319993
2021-03-25,128,22.0,0.1991859763138492
2021-03-26,131,24.0,0.19511726021981665
2021-03-27,150,32.0,0.19971351112104233
2021-03-28,103,14.0,0.19115471028854691
2021-03-29,158,35.0,0.19627146853030514
2021-03-30,152,33.0,0.1967516195744302
2021-03-31,123,24.0,0.1825661559152823
2021-04-01,130,27.0,0.18619015484150486
2021-04-02,134,25.0,0.1751366058132723
2021-04-03,114,13.0,0.1543256498519404
2021-04-04,93,15.0,0.14999896608274793
2021-04-05,111,16.0,0.1409635570473389
2021-04-06,98,7.0,0.12934869900671495
2021-04-07,91,15.0,0.12714247923192587
2021-04-08,90,13.0,0.13063161682244598
2021-04-09,76,8.0,0.136954710102061
2021-04-10,71,7.0,0.15573613571578476
2021-04-11,70,13.0,0.14757287040966233
2021-04-12,69,13.0,0.1476752769636818
2021-04-13,69,14.0,0.1720465499737933
2021-04-14,65,7.0,0.18921204293153976
2021-04-15,62,9.0,0.1892595037763428
2021-04-16,58,16.0,0.1777290052893226
2021-04-17,64,14.0,0.15852823385507886
2021-04-18,86,16.0,0.16496901529586028
2021-04-19,65,7.0,0.15683673012372687
2021-04-20,73,5.0,0.12457072027151014
2021-04-21,72,11.0,0.1078979797467288
2021-04-22,68,6.0,0.09662602910600739
2021-04-23,60,3.0,0.09497767745765574
2021-04-24,49,5.0,0.09772426996632468
2021-04-25,56,6.0,0.08990447538182421
2021-04-26,52,5.0,0.0898307616858195
2021-04-27,57,5.0,0.09821585485352136
2021-04-28,51,5.0,0.10195361369332101
2021-04-29,57,5.0,0.09736177695862713
2021-04-30,46,5.0,0.08933979893664912
2021-05-01,39,5.0,0.10537989918727567
2021-05-02,40,3.0,0.10625524932733169
2021-05-03,50,2.0,0.10711677814938682
2021-05-04,35,7.0,0.10636715296198052
2021-05-05,48,5.0,0.10948070607553363
2021-05-06,32,3.0,0.11463943623426379
2021-05-07,29,3.0,0.1299335538813226
2021-05-08,40,6.0,0.12517164911941786
2021-05-09,27,3.0,0.12127970772747645
2021-05-10,34,5.0,0.11710344044637047
2021-05-11,30,5.0,0.11331412631222874
2021-05-12,26,2.0,0.10692314886861973
2021-05-13,31,2.0,0.09819299013846099
2021-05-14,26,2.0,0.08611315820568788
2021-05-15,19,2.0,0.08486002537360768
2021-05-16,20,1.0,0.11588782110728577
2021-05-17,16,1.0,0.11419002823801581
2021-05-18,19,3.0,0.11419002823801581
2021-05-19,17,5.0,0.11105719615781531
2021-05-20,19,1.0,0.11581910091972007
2021-05-21,13,1.0,0.10689052949114865
2021-05-22,12,1.0,0.1021912813708479
2021-05-23,12,1.0,0.06017447464815883
2021-05-24,14,0.0,0.05265567765567763
2021-05-25,8,1.0,0.051870748299319695
2021-05-26,11,0.0,0.03996598639455779
2021-05-27,10,0.0,0.02806122448979589
2021-05-28,14,1.0,0.02806122448979589
2021-05-29,6,0.0,0.038775510204081605
2021-05-30,8,0.0,0.07448979591836732
2021-05-31,4,0.0,0.09489795918367346
2021-06-01,5,1.0,0.0846938775510204
2021-06-02,8,2.0,0.0846938775510204
2021-06-03,7,1.0,0.0846938775510204
2021-06-04,9,0.0,0.0846938775510204
2021-06-05,3,0.0,0.05612244897959182
2021-06-06,3,0.0,0.020408163265306107
2021-06-07,4,0.0,0.0
2021-06-08,9,0.0,0.0
2021-06-09,2,0.0,0.0
2021-06-10,4,0.0,0.0
2021-06-11,4,0.0,0.0
2021-06-12,2,0.0,0.0
2021-06-13,1,0.0,0.0
2021-06-14,3,0.0,0.0
2021-06-15,2,0.0,
2021-06-16,4,0.0,
2021-06-17,1,0.0,
2021-06-18,0,0.0,
2021-06-19,3,0.0,
2021-06-20,1,0.0,
2021-06-21,1,0.0,
2021-06-22,1,0.0,0.0
2021-06-23,1,0.0,
2021-06-24,2,0.0,
2021-06-25,2,0.0,
2021-06-26,0,0.0,
2021-06-27,1,1.0,
2021-06-28,2,0.0,
2021-06-29,0,0.0,
2021-06-30,1,1.0,
2021-07-01,7,0.0,
2021-07-02,1,0.0,
2021-07-03,2,0.0,0.2857142857142857
2021-07-04,1,0.0,0.14285714285714285
2021-07-05,1,1.0,0.21428571428571427
2021-07-06,3,0.0,0.25
2021-07-07,1,0.0,0.25
2021-07-08,2,1.0,0.39285714285714285
2021-07-09,4,1.0,0.25
2021-07-10,2,0.0,0.2976190476190476
2021-07-11,1,1.0,0.32619047619047625
2021-07-12,3,0.0,0.2547619047619048
2021-07-13,6,2.0,0.2428571428571429
2021-07-14,5,1.0,0.2428571428571429
2021-07-15,6,0.0,0.10000000000000006
2021-07-16,6,1.0,0.12197802197802203
2021-07-17,3,0.0,0.07435897435897441
2021-07-18,8,0.0,0.06959706959706964
2021-07-19,13,2.0,0.06959706959706964
2021-07-20,11,0.0,0.06364468864468868
2021-07-21,12,2.0,0.08562271062271067
2021-07-22,10,0.0,0.09990842490842496
2021-07-23,8,1.0,0.07793040293040297
2021-07-24,13,2.0,0.07793040293040297
2021-07-25,10,1.0,0.054120879120879165
2021-07-26,13,0.0,0.054120879120879165
2021-07-27,12,0.0,0.03626373626373631
2021-07-28,20,0.0,0.01428571428571433
2021-07-29,12,0.0,0.015873015873015917
2021-07-30,23,0.0,0.024801587301587345
2021-07-31,12,0.0,0.024801587301587345
2021-08-01,9,1.0,0.03160430839002272
2021-08-02,16,1.0,0.039540816326530656
2021-08-03,18,0.0,0.039540816326530656
2021-08-04,21,1.0,0.039540816326530656
2021-08-05,18,1.0,0.03160430839002271
2021-08-06,20,0.0,0.034580498866213186
2021-08-07,22,0.0,0.034580498866213186
2021-08-08,18,1.0,0.027777777777777814
2021-08-09,12,1.0,0.033446712018140624
2021-08-10,7,0.0,0.04487528344671205
2021-08-11,21,0.0,0.05327864479124987
2021-08-12,21,2.0,0.04534213685474193
2021-08-13,25,2.0,0.04296118447378955
2021-08-14,17,1.0,0.05136454581832737
2021-08-15,18,0.0,0.05582883153261308
2021-08-16,30,2.0,0.055210402342755316
2021-08-17,17,1.0,0.04378183091418388
2021-08-18,32,1.0,0.03537846956964607
2021-08-19,22,2.0,0.03537846956964607
2021-08-20,19,0.0,0.025854660045836548
2021-08-21,14,0.0,0.01745129870129873
2021-08-22,13,0.0,0.012987012987013017
2021-08-23,17,0.0,0.005952380952380982
2021-08-24,22,0.0,
2021-08-25,21,0.0,
2021-08-26,24,1.0,
2021-08-27,8,,
2021-08-28,5,,
