date,confirmed,hospitalizations,hospitalizations_/_confirmed_7_days_moving_average
2020-02-26,1,1.0,
2020-02-27,2,1.0,
2020-02-28,0,0.0,
2020-02-29,0,0.0,
2020-03-01,2,2.0,
2020-03-02,4,1.0,
2020-03-03,5,2.0,
2020-03-04,2,1.0,0.6089285714285715
2020-03-05,5,3.0,0.5681122448979592
2020-03-06,16,13.0,0.6435090702947847
2020-03-07,10,7.0,0.6733227348910579
2020-03-08,7,5.0,0.704458266026589
2020-03-09,18,14.0,0.7198428814112044
2020-03-10,23,14.0,0.6866285956969188
2020-03-11,39,28.0,0.6604381195064425
2020-03-12,65,46.0,0.6489896376746854
2020-03-13,50,29.0,0.642045193230241
2020-03-14,60,31.0,0.649022135287588
2020-03-15,41,26.0,0.6102583101159959
2020-03-16,48,35.0,0.5739605872203348
2020-03-17,73,48.0,0.5662914142880039
2020-03-18,103,46.0,0.5733921306807558
2020-03-19,97,44.0,0.5818474152336013
2020-03-20,114,60.0,0.546944817831004
2020-03-21,113,64.0,0.5353794364026089
2020-03-22,75,52.0,0.5534243971053366
2020-03-23,132,64.0,0.5563572090498798
2020-03-24,111,64.0,0.5493803073361361
2020-03-25,96,55.0,0.5300464218136635
2020-03-26,116,55.0,0.4961617100342148
2020-03-27,111,53.0,0.4834125544279163
2020-03-28,116,50.0,0.4508783591030233
2020-03-29,114,52.0,0.43288593486059906
2020-03-30,91,36.0,0.4261275544689134
2020-03-31,129,45.0,0.40049890384026277
2020-04-01,132,59.0,0.37973887569107206
2020-04-02,82,35.0,0.37171882556575875
2020-04-03,104,31.0,0.36724472823451854
2020-04-04,91,26.0,0.3627889924518334
2020-04-05,90,36.0,0.3260790357418767
2020-04-06,140,51.0,0.293405312778232
2020-04-07,85,27.0,0.28475146662438583
2020-04-08,100,19.0,0.2982829661807301
2020-04-09,106,21.0,0.27497469550403836
2020-04-10,160,38.0,0.2751986875398771
2020-04-11,92,35.0,0.2600016227984876
2020-04-12,38,9.0,0.26042768796139487
2020-04-13,41,15.0,0.26431896012266437
2020-04-14,71,15.0,0.2600749898072655
2020-04-15,57,11.0,0.22865485331466523
2020-04-16,71,16.0,0.2248954548184246
2020-04-17,77,16.0,0.22832071909528048
2020-04-18,81,13.0,0.23385391829045152
2020-04-19,38,8.0,0.24291503261472375
2020-04-20,59,23.0,0.23414107740807402
2020-04-21,88,22.0,0.23192900376742892
2020-04-22,39,10.0,0.2883663935381521
2020-04-23,61,10.0,0.3093116137314925
2020-04-24,26,5.0,0.30124058871131504
2020-04-25,18,10.0,0.3005117257375541
2020-04-26,14,5.0,0.2671284423542707
2020-04-27,33,11.0,0.294129406674425
2020-04-28,49,12.0,0.29840291094792926
2020-04-29,44,1.0,0.22618068872570699
2020-04-30,17,6.0,0.17516028056244168
2020-05-01,27,6.0,0.15761642091331887
2020-05-02,20,1.0,0.15596433150612743
2020-05-03,2,0.0,0.15764368663375844
2020-05-04,38,8.0,0.1401905515335645
2020-05-05,30,7.0,0.11373552507853804
2020-05-06,29,1.0,0.127000831200987
2020-05-07,13,3.0,0.127000831200987
2020-05-08,27,1.0,0.1112113575167765
2020-05-09,35,5.0,0.13144945275487174
2020-05-10,9,0.0,0.21223763009477323
2020-05-11,10,1.0,0.2200869236583525
2020-05-12,8,3.0,0.2576530612244901
2020-05-13,10,6.0,
2020-05-14,7,2.0,
2020-05-15,10,3.0,
2020-05-16,0,0.0,
2020-05-17,7,2.0,
2020-05-18,12,4.0,
2020-05-19,10,2.0,
2020-05-20,12,2.0,0.23798019207683102
2020-05-21,17,2.0,0.2924019607843141
2020-05-22,16,3.0,0.31621148459383785
2020-05-23,8,3.0,0.2876400560224092
