date,hospitalizations,deceased,deceased_/_hospitalizations_7_days_moving_average
2020-02-21,1,,
2020-02-22,0,,
2020-02-23,0,,
2020-02-24,1,1.0,
2020-02-25,1,0.0,
2020-02-26,1,1.0,
2020-02-27,0,0.0,
2020-02-28,0,0.0,
2020-02-29,0,0.0,
2020-03-01,2,0.0,
2020-03-02,3,1.0,
2020-03-03,3,0.0,
2020-03-04,3,1.0,0.1904761904761905
2020-03-05,2,0.0,0.1904761904761905
2020-03-06,4,0.0,0.14285714285714288
2020-03-07,6,4.0,0.1666666666666667
2020-03-08,6,0.0,0.17619047619047623
2020-03-09,7,0.0,0.19404761904761908
2020-03-10,6,1.0,0.21309523809523814
2020-03-11,10,4.0,0.17280219780219783
2020-03-12,8,1.0,0.22042124542124544
2020-03-13,15,2.0,0.26553402737613263
2020-03-14,26,10.0,0.2739825680827378
2020-03-15,18,6.0,0.2619524928947679
2020-03-16,19,6.0,0.2788443847866598
2020-03-17,31,7.0,0.28700765009278223
2020-03-18,38,12.0,0.2624577319258428
2020-03-19,37,9.0,0.25842221941575405
2020-03-20,42,8.0,0.26248976532971924
2020-03-21,47,10.0,0.27278489230295194
2020-03-22,59,18.0,0.27786516054111493
2020-03-23,61,21.0,0.2835473926384414
2020-03-24,47,14.0,0.30006828671035585
2020-03-25,37,13.0,0.31729219755128796
2020-03-26,53,15.0,0.3247290706055944
2020-03-27,49,15.0,0.3231677903557896
2020-03-28,21,7.0,0.3214309253970401
2020-03-29,14,5.0,0.3101989141650288
2020-03-30,21,7.0,0.29497773135228106
2020-03-31,21,6.0,0.28696023864091075
2020-04-01,22,6.0,0.292251243931916
2020-04-02,34,6.0,0.2616389990339568
2020-04-03,20,5.0,0.22500896240392018
2020-04-04,27,10.0,0.24301616528507264
2020-04-05,14,2.0,0.2397694120383194
2020-04-06,13,1.0,0.26001387345925137
2020-04-07,17,7.0,0.24334720679258473
2020-04-08,16,4.0,0.2293981928435708
2020-04-09,22,7.0,0.2498063561088769
2020-04-10,15,2.0,0.2531030594055802
2020-04-11,22,6.0,0.2350958565244278
2020-04-12,7,2.0,0.22795299938157063
2020-04-13,10,1.0,0.20035559678416806
2020-04-14,7,2.0,0.21702226345083472
2020-04-15,5,1.0,0.22568027210884337
2020-04-16,16,2.0,0.22057823129251686
2020-04-17,8,2.0,0.2879251700680271
2020-04-18,3,1.0,0.30663265306122434
2020-04-19,4,1.0,0.3392857142857141
2020-04-20,7,4.0,0.3418367346938774
2020-04-21,12,5.0,0.3775510204081631
2020-04-22,7,3.0,0.3596938775510202
2020-04-23,7,1.0,0.3647959183673467
2020-04-24,20,10.0,0.28316326530612224
2020-04-25,24,5.0,0.2950680272108842
2020-04-26,7,2.0,0.28146258503401345
2020-04-27,4,0.0,0.26105442176870736
2020-04-28,2,1.0,0.18962585034013593
2020-04-29,6,2.0,0.15986394557823116
2020-04-30,2,0.0,0.11904761904761893
2020-05-01,3,0.0,0.11904761904761893
2020-05-02,1,0.0,0.0476190476190475
2020-05-03,2,0.0,0.0
2020-05-04,6,0.0,0.0
2020-05-05,6,0.0,
2020-05-06,2,0.0,
2020-05-07,1,0.0,
2020-05-08,0,0.0,
2020-05-09,0,0.0,
2020-05-10,4,1.0,
2020-05-11,0,0.0,
2020-05-12,1,0.0,
2020-05-13,4,0.0,
2020-05-14,4,0.0,
2020-05-15,0,0.0,
2020-05-16,0,0.0,
2020-05-17,1,0.0,
2020-05-18,0,0.0,
2020-05-19,1,0.0,
2020-05-20,0,0.0,
2020-05-21,0,0.0,
2020-05-22,0,0.0,
2020-05-23,1,0.0,
2020-05-24,1,0.0,
2020-05-25,1,0.0,
2020-05-26,0,0.0,
2020-05-27,1,0.0,
2020-05-28,1,1.0,
2020-05-29,0,0.0,
2020-05-30,1,0.0,
2020-05-31,1,0.0,
2020-06-01,0,0.0,
2020-06-02,1,0.0,
2020-06-03,2,0.0,
2020-06-04,1,1.0,
2020-06-05,1,1.0,
2020-06-06,0,0.0,
2020-06-07,0,0.0,
2020-06-08,0,0.0,
2020-06-09,0,0.0,
2020-06-10,2,0.0,
2020-06-11,0,0.0,
2020-06-12,0,0.0,
2020-06-13,0,0.0,
2020-06-14,0,0.0,
2020-06-15,0,0.0,
2020-06-16,0,0.0,
2020-06-17,0,0.0,
2020-06-18,0,0.0,
2020-06-19,0,0.0,
2020-06-20,0,0.0,
2020-06-21,0,0.0,
2020-06-22,1,0.0,
2020-06-23,0,0.0,
2020-06-24,0,0.0,
2020-06-25,0,0.0,
2020-06-26,2,0.0,
2020-06-27,0,0.0,
2020-06-28,0,0.0,
2020-06-29,1,0.0,
2020-06-30,1,0.0,
2020-07-01,0,0.0,
2020-07-02,0,0.0,
2020-07-03,0,0.0,
2020-07-04,0,0.0,
2020-07-05,2,0.0,
2020-07-06,0,0.0,
2020-07-07,0,0.0,
2020-07-08,0,0.0,
2020-07-09,0,0.0,
2020-07-10,2,0.0,
2020-07-11,0,0.0,
2020-07-12,1,0.0,
2020-07-13,4,1.0,
2020-07-14,0,0.0,
2020-07-15,2,0.0,
2020-07-16,6,0.0,
2020-07-17,1,0.0,
2020-07-18,1,0.0,
2020-07-19,1,0.0,
2020-07-20,0,0.0,
2020-07-21,2,0.0,
2020-07-22,0,0.0,
2020-07-23,1,0.0,
2020-07-24,1,0.0,
2020-07-25,8,1.0,
2020-07-26,2,0.0,0.01785714285714273
2020-07-27,3,0.0,0.04166666666666653
2020-07-28,2,0.0,0.04166666666666653
2020-07-29,2,0.0,
2020-07-30,6,1.0,
2020-07-31,5,0.0,
2020-08-01,0,0.0,
2020-08-02,0,0.0,
2020-08-03,2,1.0,
2020-08-04,1,0.0,
2020-08-05,5,0.0,
2020-08-06,4,0.0,0.09183673469387742
2020-08-07,2,0.0,
2020-08-08,6,0.0,
2020-08-09,7,1.0,
2020-08-10,0,0.0,
2020-08-11,3,1.0,
2020-08-12,3,0.0,
2020-08-13,4,0.0,
2020-08-14,3,0.0,0.09047619047619035
2020-08-15,3,0.0,0.042857142857142726
2020-08-16,10,3.0,0.042857142857142726
2020-08-17,1,0.0,0.042857142857142726
2020-08-18,4,0.0,0.042857142857142726
