date,confirmed,hospitalizations,hospitalizations_/_confirmed_7_days_moving_average
2020-03-01,1,1.0,
2020-03-02,0,0.0,
2020-03-03,1,1.0,
2020-03-04,2,0.0,
2020-03-05,3,2.0,
2020-03-06,5,2.0,0.3596638655462185
2020-03-07,1,0.0,0.3596638655462185
2020-03-08,6,2.0,0.4549019607843137
2020-03-09,17,2.0,0.3596638655462185
2020-03-10,1,1.0,0.4168067226890756
2020-03-11,3,2.0,0.5229291716686675
2020-03-12,5,0.0,0.518788384919185
2020-03-13,5,4.0,0.5546132411774778
2020-03-14,35,26.0,0.4933887513815594
2020-03-15,23,7.0,0.43005079483971936
2020-03-16,19,7.0,0.4679972234111479
2020-03-17,7,4.0,0.3884605438744684
2020-03-18,103,23.0,0.3775761901329718
2020-03-19,64,17.0,0.38042997559545283
2020-03-20,37,9.0,0.39922696807665586
2020-03-21,18,12.0,0.36521336263447907
2020-03-22,37,12.0,0.35468555239716654
2020-03-23,26,13.0,0.35642166350827764
2020-03-24,9,3.0,0.38211218919880324
2020-03-25,127,19.0,0.32258837967499376
2020-03-26,18,5.0,0.32322306524118616
2020-03-27,26,11.0,0.29527275468217995
2020-03-28,36,9.0,0.2863441832536085
2020-03-29,73,24.0,0.2945285050409713
2020-03-30,23,7.0,0.2814803479250175
2020-03-31,48,13.0,0.24052130696597657
2020-04-01,29,6.0,0.26909273553740515
2020-04-02,59,11.0,0.24593552744869016
2020-04-03,22,3.0,0.21698511161544456
2020-04-04,20,9.0,0.20210415923449218
2020-04-05,12,2.0,0.217660290943074
2020-04-06,59,6.0,0.2173995347501144
2020-04-07,18,3.0,0.21655255564226575
2020-04-08,19,6.0,0.17824086733057745
2020-04-09,65,12.0,0.20205039114010123
2020-04-10,23,3.0,0.19942730800854352
2020-04-11,11,2.0,0.2381177841990197
2020-04-12,9,3.0,0.1930050022441325
2020-04-13,12,1.0,0.18895280444193469
2020-04-14,16,7.0,0.19072742733457002
2020-04-15,11,0.0,0.16475340136054403
2020-04-16,32,5.0,0.11713435374149642
2020-04-17,7,1.0,0.13043967587034797
2020-04-18,14,0.0,0.1087560024009602
2020-04-19,3,0.0,0.1087560024009602
2020-04-20,17,3.0,0.08643457382953164
2020-04-21,7,2.0,0.06602641056422551
2020-04-22,3,0.0,0.06602641056422551
2020-04-23,3,0.0,0.20888355342136838
2020-04-24,10,0.0,0.18367346938775492
2020-04-25,7,0.0,0.16666666666666652
2020-04-26,1,1.0,0.1776556776556775
2020-04-27,7,0.0,0.20622710622710608
2020-04-28,6,1.0,0.20622710622710608
2020-04-29,13,1.0,0.20622710622710608
2020-04-30,5,1.0,0.06336996336996321
2020-05-01,2,0.0,0.06336996336996321
2020-05-02,1,0.0,0.10078492935635777
2020-05-03,1,0.0,0.08979591836734678
2020-05-04,3,0.0,0.061224489795918206
2020-05-05,7,3.0,0.061224489795918206
2020-05-06,4,0.0,0.061224489795918206
2020-05-07,4,0.0,0.061224489795918206
2020-05-08,5,0.0,0.061224489795918206
2020-05-09,1,0.0,0.0
2020-05-10,1,0.0,0.0
2020-05-11,2,0.0,0.03571428571428555
2020-05-12,2,0.0,
2020-05-13,2,0.0,
2020-05-14,4,1.0,
2020-05-15,0,0.0,
2020-05-16,0,0.0,
2020-05-17,0,0.0,
2020-05-18,3,1.0,
2020-05-19,0,0.0,
2020-05-20,2,2.0,
2020-05-21,0,0.0,
2020-05-22,1,0.0,
2020-05-23,0,0.0,
2020-05-24,0,0.0,
2020-05-25,1,0.0,
2020-05-26,0,0.0,
2020-05-27,1,0.0,
2020-05-28,0,0.0,
2020-05-29,0,0.0,
2020-05-30,1,0.0,
2020-05-31,0,0.0,
2020-06-01,0,0.0,
2020-06-02,0,0.0,
2020-06-03,0,0.0,
2020-06-04,4,0.0,
2020-06-05,1,0.0,
2020-06-06,0,0.0,
2020-06-07,0,0.0,
2020-06-08,2,1.0,
2020-06-09,0,0.0,
2020-06-10,1,0.0,
2020-06-11,0,0.0,
2020-06-12,0,0.0,
2020-06-13,0,0.0,
2020-06-14,0,0.0,
2020-06-15,1,0.0,
2020-06-16,2,1.0,
2020-06-17,0,0.0,
