date,hospitalizations,intensive_care,intensive_care_/_hospitalizations_7_days_moving_average
2020-02-21,1,,
2020-02-22,0,,
2020-02-23,0,,
2020-02-24,1,,
2020-02-25,1,,
2020-02-26,1,,
2020-02-27,0,,
2020-02-28,0,,
2020-02-29,0,,
2020-03-01,2,,
2020-03-02,3,,
2020-03-03,3,,
2020-03-04,3,1.0,
2020-03-05,2,0.0,
2020-03-06,4,2.0,
2020-03-07,6,2.0,0.21428571428571425
2020-03-08,6,0.0,0.1952380952380952
2020-03-09,7,0.0,0.2845238095238095
2020-03-10,6,2.0,0.2607142857142857
2020-03-11,10,2.0,0.24606227106227105
2020-03-12,8,5.0,0.3016178266178266
2020-03-13,15,5.0,0.34673060857271387
2020-03-14,26,6.0,0.3359779204006708
2020-03-15,18,7.0,0.35627867228037
2020-03-16,19,6.0,0.3017419927436905
2020-03-17,31,8.0,0.274531108389949
2020-03-18,38,13.0,0.26891969852322
2020-03-19,37,9.0,0.23515591052214388
2020-03-20,42,6.0,0.22751385456257284
2020-03-21,47,9.0,0.21800311821587218
2020-03-22,59,9.0,0.1845749532087598
2020-03-23,61,16.0,0.16330300740851214
2020-03-24,47,9.0,0.16330300740851214
2020-03-25,37,4.0,0.17676371083882042
2020-03-26,53,5.0,0.18558418818230016
2020-03-27,49,7.0,0.18892978871759625
2020-03-28,21,6.0,0.2091932132363399
2020-03-29,14,3.0,0.21972322376635045
2020-03-30,21,6.0,0.22725453817890792
2020-03-31,21,7.0,0.21398923205645895
2020-04-01,22,4.0,0.19433692668986785
2020-04-02,34,5.0,0.1841328450572148
2020-04-03,20,1.0,0.15430552951561355
2020-04-04,27,4.0,0.1402999272747172
2020-04-05,14,2.0,0.11432590130069123
2020-04-06,13,1.0,0.10630451092635969
2020-04-07,17,4.0,0.10868546330731206
2020-04-08,16,0.0,0.11349546811731688
2020-04-09,22,2.0,0.11349546811731688
2020-04-10,15,1.0,0.11679217141402017
2020-04-11,22,4.0,0.08317872603586889
2020-04-12,7,1.0,0.11175015460729745
2020-04-13,10,1.0,0.09876314162028446
2020-04-14,7,0.0,0.1070964749536178
2020-04-15,5,1.0,0.08112244897959184
2020-04-16,16,0.0,0.060714285714285714
2020-04-17,8,1.0,0.06683673469387755
2020-04-18,3,0.0,0.06683673469387755
2020-04-19,4,0.0,0.07908163265306123
2020-04-20,7,1.0,0.07908163265306123
2020-04-21,12,0.0,0.07551020408163266
2020-04-22,7,2.0,0.10527210884353742
2020-04-23,7,0.0,0.12568027210884353
2020-04-24,20,2.0,0.10527210884353742
2020-04-25,24,5.0,0.17670068027210886
2020-04-26,7,1.0,0.1596938775510204
2020-04-27,4,0.0,0.1596938775510204
2020-04-28,2,1.0,0.14540816326530612
2020-04-29,6,1.0,0.11564625850340135
2020-04-30,2,0.0,0.09523809523809522
2020-05-01,3,0.0,0.09523809523809522
2020-05-02,1,0.0,0.023809523809523787
2020-05-03,2,0.0,0.0
2020-05-04,6,0.0,0.14285714285714285
2020-05-05,6,0.0,
2020-05-06,2,0.0,
2020-05-07,1,1.0,
2020-05-08,0,0.0,
2020-05-09,0,0.0,
2020-05-10,4,0.0,
2020-05-11,0,0.0,
2020-05-12,1,0.0,
2020-05-13,4,1.0,
2020-05-14,4,0.0,
2020-05-15,0,0.0,
2020-05-16,0,0.0,
2020-05-17,1,0.0,
2020-05-18,0,0.0,
2020-05-19,1,0.0,
2020-05-20,0,0.0,
2020-05-21,0,0.0,
2020-05-22,0,0.0,
2020-05-23,1,0.0,
2020-05-24,1,0.0,
2020-05-25,1,1.0,
2020-05-26,0,0.0,
2020-05-27,1,0.0,
2020-05-28,1,1.0,
2020-05-29,0,0.0,
2020-05-30,1,0.0,
2020-05-31,1,0.0,
2020-06-01,0,0.0,
2020-06-02,1,0.0,
2020-06-03,2,1.0,
2020-06-04,1,0.0,
2020-06-05,1,0.0,
2020-06-06,0,0.0,
2020-06-07,0,0.0,
2020-06-08,0,0.0,
2020-06-09,0,0.0,
2020-06-10,2,0.0,
2020-06-11,0,0.0,
2020-06-12,0,0.0,
2020-06-13,0,0.0,
2020-06-14,0,0.0,
2020-06-15,0,0.0,
2020-06-16,0,0.0,
2020-06-17,0,0.0,
2020-06-18,0,0.0,
2020-06-19,0,0.0,
2020-06-20,0,0.0,
2020-06-21,0,0.0,
2020-06-22,1,0.0,
2020-06-23,0,0.0,
2020-06-24,0,0.0,
2020-06-25,0,0.0,
2020-06-26,2,0.0,
2020-06-27,0,0.0,
2020-06-28,0,0.0,
2020-06-29,1,0.0,
2020-06-30,1,0.0,
2020-07-01,0,0.0,
2020-07-02,0,0.0,
2020-07-03,0,0.0,
2020-07-04,0,0.0,
2020-07-05,2,0.0,
2020-07-06,0,0.0,
2020-07-07,0,0.0,
2020-07-08,0,0.0,
2020-07-09,0,0.0,
2020-07-10,2,0.0,
2020-07-11,0,0.0,
2020-07-12,1,0.0,
2020-07-13,4,1.0,
2020-07-14,0,0.0,
2020-07-15,2,0.0,
2020-07-16,6,1.0,
2020-07-17,1,0.0,
2020-07-18,1,0.0,
2020-07-19,1,1.0,
2020-07-20,0,0.0,
2020-07-21,2,0.0,
2020-07-22,0,0.0,
2020-07-23,1,0.0,
2020-07-24,1,0.0,
2020-07-25,8,2.0,
2020-07-26,2,1.0,0.10714285714285714
2020-07-27,3,0.0,0.15476190476190474
2020-07-28,2,0.0,0.18333333333333332
2020-07-29,2,0.0,
2020-07-30,6,2.0,
2020-07-31,5,1.0,
2020-08-01,0,0.0,
2020-08-02,0,0.0,
2020-08-03,2,0.0,
2020-08-04,1,0.0,
2020-08-05,5,0.0,
2020-08-06,4,0.0,0.02380952380952379
2020-08-07,2,0.0,
2020-08-08,6,1.0,
2020-08-09,7,0.0,
2020-08-10,0,0.0,
2020-08-11,3,0.0,
2020-08-12,3,1.0,
2020-08-13,4,0.0,
2020-08-14,3,0.0,0.24761904761904763
2020-08-15,3,0.0,0.24761904761904763
2020-08-16,10,4.0,0.2
2020-08-17,1,1.0,0.2
2020-08-18,4,0.0,0.2
2020-08-19,5,0.0,0.2
2020-08-20,2,0.0,0.1904761904761905
2020-08-21,3,0.0,0.04761904761904764
