date,healthcare_workers,others
2020-01-30,1,
2020-01-31,0,
2020-02-01,0,
2020-02-02,0,
2020-02-03,0,
2020-02-04,0,
2020-02-05,0,
2020-02-06,0,
2020-02-07,0,
2020-02-08,0,
2020-02-09,0,
2020-02-10,0,
2020-02-11,0,
2020-02-12,0,
2020-02-13,0,
2020-02-14,0,
2020-02-15,0,
2020-02-16,0,
2020-02-17,0,
2020-02-18,0,1.0
2020-02-19,0,0.0
2020-02-20,0,0.0
2020-02-21,0,0.0
2020-02-22,0,0.0
2020-02-23,0,0.0
2020-02-24,0,1.0
2020-02-25,0,0.0
2020-02-26,0,1.0
2020-02-27,0,2.0
2020-02-28,0,4.0
2020-02-29,0,0.0
2020-03-01,0,5.0
2020-03-02,0,8.0
2020-03-03,0,8.0
2020-03-04,1,7.0
2020-03-05,2,14.0
2020-03-06,3,10.0
2020-03-07,4,11.0
2020-03-08,2,23.0
2020-03-09,10,29.0
2020-03-10,7,38.0
2020-03-11,9,29.0
2020-03-12,12,36.0
2020-03-13,30,64.0
2020-03-14,12,61.0
2020-03-15,12,57.0
2020-03-16,17,46.0
2020-03-17,7,54.0
2020-03-18,17,42.0
2020-03-19,13,35.0
2020-03-20,18,51.0
2020-03-21,7,37.0
2020-03-22,11,36.0
2020-03-23,11,33.0
2020-03-24,8,58.0
2020-03-25,14,34.0
2020-03-26,21,44.0
2020-03-27,11,48.0
2020-03-28,14,37.0
2020-03-29,24,43.0
2020-03-30,15,37.0
2020-03-31,20,46.0
2020-04-01,16,38.0
2020-04-02,15,38.0
2020-04-03,20,31.0
2020-04-04,16,40.0
2020-04-05,10,31.0
2020-04-06,10,44.0
2020-04-07,14,28.0
2020-04-08,4,30.0
2020-04-09,5,32.0
2020-04-10,6,20.0
2020-04-11,2,16.0
2020-04-12,4,16.0
2020-04-13,4,18.0
2020-04-14,2,13.0
2020-04-15,4,7.0
2020-04-16,2,10.0
2020-04-17,4,15.0
2020-04-18,2,12.0
2020-04-19,1,20.0
2020-04-20,5,14.0
2020-04-21,2,14.0
2020-04-22,1,25.0
2020-04-23,5,12.0
2020-04-24,6,9.0
2020-04-25,5,15.0
2020-04-26,0,12.0
2020-04-27,3,13.0
2020-04-28,2,9.0
2020-04-29,5,20.0
2020-04-30,1,12.0
2020-05-01,1,2.0
2020-05-02,2,11.0
2020-05-03,0,4.0
2020-05-04,0,4.0
2020-05-05,1,12.0
2020-05-06,1,8.0
2020-05-07,0,9.0
2020-05-08,0,10.0
2020-05-09,0,4.0
2020-05-10,0,8.0
2020-05-11,0,2.0
2020-05-12,4,4.0
2020-05-13,3,4.0
2020-05-14,1,3.0
2020-05-15,1,3.0
2020-05-16,0,3.0
2020-05-17,2,6.0
2020-05-18,0,5.0
2020-05-19,1,3.0
2020-05-20,2,5.0
2020-05-21,0,2.0
2020-05-22,0,1.0
2020-05-23,2,1.0
2020-05-24,0,1.0
2020-05-25,0,0.0
2020-05-26,0,0.0
2020-05-27,0,0.0
2020-05-28,0,1.0
2020-05-29,0,0.0
2020-05-30,0,1.0
2020-05-31,0,1.0
2020-06-01,0,0.0
2020-06-02,0,0.0
2020-06-03,0,0.0
2020-06-04,0,0.0
2020-06-05,0,0.0
2020-06-06,0,0.0
2020-06-07,1,0.0
2020-06-08,0,0.0
2020-06-09,0,0.0
2020-06-10,0,0.0
2020-06-11,0,0.0
2020-06-12,0,0.0
2020-06-13,0,0.0
2020-06-14,0,0.0
2020-06-15,0,0.0
2020-06-16,0,0.0
2020-06-17,0,0.0
2020-06-18,1,1.0
2020-06-19,0,1.0
2020-06-20,0,0.0
2020-06-21,0,0.0
2020-06-22,0,0.0
2020-06-23,0,0.0
2020-06-24,0,0.0
2020-06-25,0,0.0
2020-06-26,0,0.0
2020-06-27,0,0.0
2020-06-28,0,0.0
2020-06-29,0,0.0
2020-06-30,0,1.0
2020-07-01,0,0.0
2020-07-02,0,0.0
2020-07-03,0,0.0
2020-07-04,0,0.0
2020-07-05,0,0.0
2020-07-06,0,0.0
2020-07-07,0,0.0
2020-07-08,0,0.0
2020-07-09,0,0.0
2020-07-10,0,0.0
2020-07-11,0,0.0
2020-07-12,0,0.0
2020-07-13,0,1.0
2020-07-14,0,0.0
2020-07-15,0,0.0
2020-07-16,0,1.0
2020-07-17,0,0.0
2020-07-18,0,0.0
2020-07-19,0,0.0
2020-07-20,0,0.0
2020-07-21,0,1.0
2020-07-22,0,1.0
2020-07-23,0,0.0
2020-07-24,0,0.0
2020-07-25,0,0.0
2020-07-26,0,1.0
2020-07-27,0,0.0
2020-07-28,0,0.0
2020-07-29,0,1.0
2020-07-30,0,1.0
2020-07-31,0,0.0
2020-08-01,0,0.0
2020-08-02,0,0.0
2020-08-03,0,0.0
2020-08-04,0,1.0
2020-08-05,0,0.0
2020-08-06,0,0.0
2020-08-07,0,0.0
2020-08-08,0,1.0
2020-08-09,0,1.0
2020-08-10,0,1.0
2020-08-11,0,0.0
