date,healthcare_workers,others
2020-03-05,2.0,1
2020-03-06,1.0,4
2020-03-07,1.0,0
2020-03-08,0.0,6
2020-03-09,15.0,2
2020-03-10,0.0,1
2020-03-11,0.0,1
2020-03-12,2.0,3
2020-03-13,2.0,3
2020-03-14,14.0,19
2020-03-15,16.0,6
2020-03-16,11.0,8
2020-03-17,3.0,4
2020-03-18,54.0,47
2020-03-19,19.0,44
2020-03-20,24.0,11
2020-03-21,2.0,16
2020-03-22,10.0,25
2020-03-23,4.0,22
2020-03-24,1.0,8
2020-03-25,17.0,108
2020-03-26,4.0,15
2020-03-27,3.0,23
2020-03-28,11.0,24
2020-03-29,3.0,70
2020-03-30,2.0,20
2020-03-31,1.0,46
2020-04-01,0.0,28
2020-04-02,4.0,55
2020-04-03,1.0,21
2020-04-04,5.0,14
2020-04-05,2.0,10
2020-04-06,8.0,50
2020-04-07,5.0,12
2020-04-08,2.0,16
2020-04-09,15.0,49
2020-04-10,6.0,16
2020-04-11,1.0,10
2020-04-12,4.0,5
2020-04-13,1.0,11
2020-04-14,5.0,11
2020-04-15,1.0,9
2020-04-16,8.0,22
2020-04-17,1.0,6
2020-04-18,3.0,7
2020-04-19,0.0,3
2020-04-20,6.0,10
2020-04-21,2.0,5
2020-04-22,0.0,3
2020-04-23,0.0,3
2020-04-24,3.0,6
2020-04-25,1.0,6
2020-04-26,0.0,1
2020-04-27,1.0,5
2020-04-28,1.0,5
2020-04-29,0.0,12
2020-04-30,1.0,4
2020-05-01,1.0,1
2020-05-02,0.0,1
2020-05-03,0.0,1
2020-05-04,0.0,3
2020-05-05,1.0,6
2020-05-06,0.0,4
2020-05-07,3.0,1
2020-05-08,1.0,4
2020-05-09,0.0,1
2020-05-10,1.0,0
2020-05-11,0.0,2
2020-05-12,1.0,1
2020-05-13,0.0,2
2020-05-14,0.0,4
2020-05-15,0.0,0
2020-05-16,0.0,0
2020-05-17,0.0,0
2020-05-18,0.0,3
2020-05-19,0.0,0
2020-05-20,0.0,2
2020-05-21,0.0,0
2020-05-22,0.0,1
2020-05-23,0.0,0
2020-05-24,0.0,0
2020-05-25,0.0,1
2020-05-26,0.0,0
2020-05-27,0.0,1
2020-05-28,0.0,0
2020-05-29,0.0,0
2020-05-30,0.0,1
2020-05-31,0.0,0
2020-06-01,0.0,0
2020-06-02,0.0,0
2020-06-03,0.0,0
2020-06-04,1.0,3
2020-06-05,0.0,1
2020-06-06,0.0,0
2020-06-07,0.0,0
2020-06-08,0.0,1
2020-06-09,0.0,0
2020-06-10,0.0,1
2020-06-11,0.0,0
2020-06-12,0.0,0
2020-06-13,0.0,0
2020-06-14,0.0,0
2020-06-15,0.0,1
2020-06-16,0.0,2
2020-06-17,0.0,0
2020-06-18,0.0,2
2020-06-19,0.0,0
2020-06-20,0.0,0
2020-06-21,0.0,0
2020-06-22,1.0,0
2020-06-23,0.0,1
2020-06-24,0.0,0
2020-06-25,0.0,0
2020-06-26,0.0,1
2020-06-27,0.0,1
2020-06-28,0.0,0
2020-06-29,0.0,2
2020-06-30,0.0,0
2020-07-01,0.0,3
2020-07-02,0.0,0
2020-07-03,0.0,0
2020-07-04,0.0,2
2020-07-05,0.0,0
2020-07-06,0.0,0
2020-07-07,0.0,1
2020-07-08,0.0,0
2020-07-09,1.0,1
2020-07-10,0.0,0
2020-07-11,0.0,0
2020-07-12,0.0,0
2020-07-13,1.0,1
2020-07-14,1.0,0
2020-07-15,0.0,1
2020-07-16,0.0,0
2020-07-17,0.0,0
2020-07-18,0.0,1
2020-07-19,0.0,0
2020-07-20,0.0,0
2020-07-21,0.0,0
2020-07-22,0.0,2
2020-07-23,0.0,1
2020-07-24,0.0,0
2020-07-25,0.0,1
2020-07-26,0.0,0
2020-07-27,1.0,5
2020-07-28,1.0,0
2020-07-29,0.0,6
2020-07-30,0.0,6
2020-07-31,0.0,6
2020-08-01,0.0,1
2020-08-02,0.0,0
2020-08-03,0.0,2
2020-08-04,0.0,8
2020-08-05,0.0,5
2020-08-06,0.0,0
2020-08-07,0.0,0
2020-08-08,0.0,6
2020-08-09,0.0,5
2020-08-10,0.0,5
2020-08-11,0.0,6
2020-08-12,0.0,15
2020-08-13,2.0,4
2020-08-14,0.0,2
2020-08-15,0.0,3
2020-08-16,0.0,4
2020-08-17,3.0,14
2020-08-18,2.0,37
2020-08-19,2.0,32
2020-08-20,2.0,36
2020-08-21,1.0,56
2020-08-22,0.0,71
2020-08-23,2.0,43
2020-08-24,0.0,45
2020-08-25,0.0,39
2020-08-26,2.0,58
2020-08-27,2.0,37
2020-08-28,4.0,45
2020-08-29,3.0,28
2020-08-30,1.0,17
2020-08-31,4.0,58
2020-09-01,4.0,38
2020-09-02,5.0,44
2020-09-03,2.0,27
2020-09-04,2.0,35
2020-09-05,0.0,18
2020-09-06,0.0,32
2020-09-07,3.0,31
2020-09-08,1.0,37
2020-09-09,0.0,26
2020-09-10,3.0,39
2020-09-11,0.0,35
2020-09-12,0.0,20
2020-09-13,0.0,21
2020-09-14,3.0,30
2020-09-15,2.0,17
2020-09-16,2.0,51
2020-09-17,4.0,26
2020-09-18,0.0,39
2020-09-19,2.0,29
2020-09-20,0.0,26
2020-09-21,1.0,31
2020-09-22,0.0,26
2020-09-23,2.0,49
2020-09-24,1.0,46
2020-09-25,4.0,52
2020-09-26,2.0,38
2020-09-27,1.0,4
2020-09-28,4.0,70
2020-09-29,5.0,36
2020-09-30,1.0,44
2020-10-01,2.0,55
2020-10-02,7.0,56
2020-10-03,2.0,49
2020-10-04,2.0,11
2020-10-05,7.0,61
2020-10-06,4.0,89
2020-10-07,4.0,69
2020-10-08,1.0,138
2020-10-09,4.0,105
2020-10-10,2.0,77
2020-10-11,3.0,33
2020-10-12,6.0,75
2020-10-13,8.0,109
2020-10-14,14.0,83
2020-10-15,18.0,120
2020-10-16,13.0,131
2020-10-17,3.0,108
2020-10-18,5.0,65
2020-10-19,20.0,133
2020-10-20,20.0,132
2020-10-21,16.0,193
2020-10-22,14.0,163
2020-10-23,25.0,170
2020-10-24,10.0,127
2020-10-25,5.0,81
2020-10-26,37.0,196
2020-10-27,15.0,188
2020-10-28,22.0,210
2020-10-29,28.0,225
2020-10-30,19.0,247
2020-10-31,7.0,140
2020-11-01,9.0,70
2020-11-02,25.0,294
2020-11-03,27.0,188
2020-11-04,20.0,181
2020-11-05,25.0,174
2020-11-06,18.0,185
2020-11-07,14.0,132
2020-11-08,4.0,71
2020-11-09,20.0,194
2020-11-10,11.0,206
2020-11-11,22.0,212
2020-11-12,9.0,210
2020-11-13,23.0,195
2020-11-14,14.0,119
2020-11-15,6.0,55
2020-11-16,15.0,207
2020-11-17,18.0,135
2020-11-18,13.0,159
2020-11-19,7.0,221
2020-11-20,23.0,232
2020-11-21,8.0,149
2020-11-22,4.0,70
2020-11-23,25.0,221
2020-11-24,12.0,160
2020-11-25,11.0,188
2020-11-26,11.0,148
2020-11-27,19.0,214
2020-11-28,13.0,109
2020-11-29,10.0,49
2020-11-30,28.0,203
2020-12-01,24.0,172
2020-12-02,14.0,160
2020-12-03,37.0,176
2020-12-04,13.0,144
2020-12-05,22.0,137
2020-12-06,7.0,49
2020-12-07,12.0,155
2020-12-08,5.0,54
2020-12-09,19.0,123
2020-12-10,15.0,84
2020-12-11,19.0,150
2020-12-12,9.0,78
2020-12-13,15.0,45
2020-12-14,22.0,151
2020-12-15,11.0,105
2020-12-16,16.0,109
2020-12-17,18.0,116
2020-12-18,35.0,101
2020-12-19,9.0,96
2020-12-20,11.0,49
2020-12-21,23.0,130
2020-12-22,20.0,132
2020-12-23,21.0,137
2020-12-24,10.0,56
2020-12-25,2.0,30
2020-12-26,7.0,45
2020-12-27,5.0,43
2020-12-28,20.0,150
2020-12-29,20.0,164
2020-12-30,23.0,138
2020-12-31,8.0,87
2021-01-01,6.0,57
2021-01-02,8.0,80
2021-01-03,9.0,67
2021-01-04,33.0,212
2021-01-05,16.0,184
2021-01-06,7.0,62
2021-01-07,20.0,175
2021-01-08,21.0,210
2021-01-09,11.0,127
2021-01-10,4.0,66
2021-01-11,18.0,143
2021-01-12,23.0,116
2021-01-13,19.0,110
2021-01-14,13.0,132
2021-01-15,15.0,160
2021-01-16,11.0,88
2021-01-17,2.0,57
2021-01-18,12.0,128
2021-01-19,5.0,114
2021-01-20,11.0,78
2021-01-21,4.0,101
2021-01-22,11.0,118
2021-01-23,4.0,90
2021-01-24,1.0,39
2021-01-25,11.0,132
2021-01-26,12.0,115
2021-01-27,2.0,86
2021-01-28,1.0,87
2021-01-29,4.0,103
2021-01-30,3.0,81
2021-01-31,2.0,32
2021-02-01,5.0,66
2021-02-02,3.0,130
2021-02-03,1.0,104
2021-02-04,1.0,91
2021-02-05,2.0,78
2021-02-06,0.0,41
2021-02-07,0.0,23
2021-02-08,5.0,77
2021-02-09,1.0,80
2021-02-10,2.0,56
2021-02-11,1.0,62
2021-02-12,1.0,55
2021-02-13,2.0,34
2021-02-14,1.0,21
2021-02-15,2.0,45
2021-02-16,0.0,47
2021-02-17,1.0,53
2021-02-18,2.0,42
2021-02-19,0.0,29
2021-02-20,2.0,43
2021-02-21,0.0,20
2021-02-22,2.0,38
2021-02-23,4.0,62
2021-02-24,2.0,29
2021-02-25,2.0,60
2021-02-26,2.0,59
2021-02-27,0.0,15
2021-02-28,1.0,31
2021-03-01,3.0,39
2021-03-02,4.0,57
2021-03-03,12.0,35
2021-03-04,2.0,46
2021-03-05,0.0,54
2021-03-06,0.0,42
2021-03-07,2.0,47
2021-03-08,1.0,25
2021-03-09,4.0,45
2021-03-10,1.0,50
2021-03-11,1.0,43
2021-03-12,2.0,46
2021-03-13,0.0,57
2021-03-14,1.0,24
2021-03-15,0.0,41
2021-03-16,5.0,54
2021-03-17,0.0,63
2021-03-18,3.0,69
2021-03-19,11.0,77
2021-03-20,3.0,109
2021-03-21,1.0,54
2021-03-22,2.0,80
2021-03-23,1.0,126
2021-03-24,3.0,112
2021-03-25,1.0,107
2021-03-26,7.0,150
2021-03-27,3.0,146
2021-03-28,8.0,93
2021-03-29,2.0,164
2021-03-30,6.0,232
2021-03-31,4.0,229
2021-04-01,8.0,181
2021-04-02,4.0,214
2021-04-03,0.0,138
2021-04-04,1.0,71
2021-04-05,1.0,69
2021-04-06,4.0,207
2021-04-07,2.0,216
2021-04-08,10.0,273
2021-04-09,6.0,210
2021-04-10,2.0,148
2021-04-11,1.0,97
2021-04-12,4.0,235
2021-04-13,3.0,203
2021-04-14,5.0,190
2021-04-15,0.0,144
2021-04-16,3.0,150
2021-04-17,0.0,107
2021-04-18,1.0,103
2021-04-19,5.0,171
2021-04-20,4.0,149
2021-04-21,5.0,187
2021-04-22,1.0,144
2021-04-23,6.0,150
2021-04-24,1.0,103
2021-04-25,5.0,56
2021-04-26,2.0,186
2021-04-27,4.0,155
2021-04-28,3.0,95
2021-04-29,1.0,108
2021-04-30,1.0,92
2021-05-01,0.0,19
2021-05-02,0.0,16
2021-05-03,0.0,96
2021-05-04,0.0,72
2021-05-05,0.0,92
2021-05-06,0.0,80
2021-05-07,0.0,66
2021-05-08,0.0,35
2021-05-09,0.0,9
2021-05-10,0.0,64
2021-05-11,0.0,29
2021-05-12,0.0,43
2021-05-13,0.0,42
2021-05-14,0.0,49
2021-05-15,0.0,17
2021-05-16,0.0,11
2021-05-17,0.0,46
2021-05-18,1.0,37
2021-05-19,0.0,39
2021-05-20,0.0,24
2021-05-21,0.0,16
2021-05-22,0.0,17
2021-05-23,0.0,3
2021-05-24,0.0,24
2021-05-25,1.0,13
2021-05-26,0.0,11
2021-05-27,1.0,15
2021-05-28,0.0,13
2021-05-29,0.0,18
2021-05-30,0.0,6
2021-05-31,0.0,20
2021-06-01,2.0,17
2021-06-02,0.0,18
2021-06-03,1.0,19
2021-06-04,0.0,10
2021-06-05,0.0,15
2021-06-06,0.0,2
2021-06-07,1.0,14
2021-06-08,0.0,10
2021-06-09,1.0,9
2021-06-10,0.0,18
2021-06-11,0.0,9
2021-06-12,1.0,10
2021-06-13,0.0,5
2021-06-14,0.0,10
2021-06-15,1.0,5
2021-06-16,0.0,1
2021-06-17,0.0,4
2021-06-18,0.0,8
2021-06-19,0.0,1
2021-06-20,0.0,1
2021-06-21,0.0,10
2021-06-22,0.0,11
2021-06-23,0.0,5
2021-06-24,0.0,9
2021-06-25,0.0,7
2021-06-26,0.0,3
2021-06-27,0.0,2
2021-06-28,0.0,13
2021-06-29,1.0,4
2021-06-30,0.0,9
2021-07-01,0.0,9
2021-07-02,0.0,11
2021-07-03,0.0,13
2021-07-04,1.0,6
2021-07-05,0.0,13
2021-07-06,0.0,34
2021-07-07,1.0,27
2021-07-08,0.0,26
2021-07-09,1.0,49
2021-07-10,2.0,41
2021-07-11,0.0,32
2021-07-12,1.0,67
2021-07-13,4.0,74
2021-07-14,3.0,75
2021-07-15,4.0,88
2021-07-16,4.0,144
2021-07-17,1.0,83
2021-07-18,1.0,66
2021-07-19,6.0,129
2021-07-20,4.0,149
2021-07-21,6.0,163
2021-07-22,4.0,187
2021-07-23,7.0,185
2021-07-24,3.0,105
2021-07-25,0.0,55
2021-07-26,3.0,159
2021-07-27,4.0,143
2021-07-28,4.0,132
2021-07-29,15.0,111
2021-07-30,4.0,125
2021-07-31,3.0,82
2021-08-01,5.0,48
2021-08-02,11.0,204
2021-08-03,11.0,191
2021-08-04,5.0,197
2021-08-05,6.0,184
2021-08-06,9.0,169
2021-08-07,4.0,80
2021-08-08,2.0,49
2021-08-09,5.0,182
2021-08-10,3.0,169
2021-08-11,10.0,193
2021-08-12,4.0,185
2021-08-13,11.0,207
2021-08-14,2.0,86
2021-08-15,6.0,71
2021-08-16,8.0,187
2021-08-17,6.0,198
2021-08-18,5.0,211
2021-08-19,7.0,168
2021-08-20,8.0,213
2021-08-21,3.0,116
2021-08-22,3.0,71
2021-08-23,6.0,181
2021-08-24,10.0,154
2021-08-25,6.0,168
2021-08-26,4.0,140
2021-08-27,5.0,125
2021-08-28,2.0,95
2021-08-29,3.0,76
2021-08-30,11.0,129
2021-08-31,8.0,136
2021-09-01,3.0,117
2021-09-02,4.0,113
2021-09-03,4.0,94
2021-09-04,3.0,43
2021-09-05,2.0,30
2021-09-06,7.0,93
2021-09-07,4.0,76
2021-09-08,0.0,60
2021-09-09,2.0,49
2021-09-10,6.0,53
2021-09-11,2.0,32
2021-09-12,1.0,21
2021-09-13,4.0,58
2021-09-14,0.0,50
2021-09-15,1.0,42
2021-09-16,2.0,43
2021-09-17,1.0,29
2021-09-18,1.0,15
2021-09-19,1.0,10
2021-09-20,0.0,45
2021-09-21,1.0,23
2021-09-22,2.0,18
2021-09-23,2.0,18
2021-09-24,2.0,26
2021-09-25,1.0,24
2021-09-26,0.0,6
2021-09-27,2.0,39
2021-09-28,0.0,28
2021-09-29,2.0,27
2021-09-30,2.0,35
2021-10-01,1.0,11
2021-10-02,0.0,15
2021-10-03,1.0,7
2021-10-04,2.0,26
2021-10-05,5.0,30
2021-10-06,5.0,22
2021-10-07,2.0,20
2021-10-08,0.0,6
2021-10-09,0.0,8
2021-10-10,1.0,10
2021-10-11,4.0,42
2021-10-12,2.0,12
2021-10-13,1.0,22
2021-10-14,2.0,10
2021-10-15,0.0,9
2021-10-16,0.0,6
2021-10-17,0.0,5
2021-10-18,3.0,7
2021-10-19,5.0,5
2021-10-20,0.0,16
2021-10-21,1.0,10
2021-10-22,1.0,12
2021-10-23,1.0,19
2021-10-24,0.0,8
2021-10-25,1.0,15
2021-10-26,1.0,28
2021-10-27,0.0,18
2021-10-28,0.0,23
2021-10-29,4.0,28
2021-10-30,0.0,33
2021-10-31,1.0,4
2021-11-01,1.0,5
2021-11-02,7.0,44
2021-11-03,2.0,30
2021-11-04,2.0,36
2021-11-05,1.0,58
2021-11-06,1.0,19
2021-11-07,0.0,15
2021-11-08,1.0,36
2021-11-09,3.0,63
2021-11-10,3.0,51
2021-11-11,1.0,49
2021-11-12,7.0,58
2021-11-13,5.0,32
2021-11-14,1.0,18
2021-11-15,5.0,92
2021-11-16,2.0,78
2021-11-17,2.0,56
2021-11-18,3.0,79
2021-11-19,2.0,61
2021-11-20,1.0,56
2021-11-21,0.0,9
2021-11-22,4.0,96
2021-11-23,4.0,85
2021-11-24,2.0,36
2021-11-25,0.0,44
2021-11-26,3.0,31
2021-11-27,1.0,8
2020-03-01,,1
2020-03-02,,0
2020-03-03,,1
2020-03-04,,2
