date,healthcare_workers,others
2020-02-25,1.0,6
2020-02-26,0.0,5
2020-02-27,1.0,6
2020-02-28,1.0,14
2020-02-29,4.0,8
2020-03-01,4.0,23
2020-03-02,5.0,28
2020-03-03,7.0,35
2020-03-04,0.0,28
2020-03-05,5.0,42
2020-03-06,6.0,59
2020-03-07,15.0,52
2020-03-08,9.0,91
2020-03-09,13.0,76
2020-03-10,16.0,117
2020-03-11,17.0,84
2020-03-12,18.0,101
2020-03-13,21.0,96
2020-03-14,9.0,129
2020-03-15,25.0,151
2020-03-16,21.0,109
2020-03-17,20.0,133
2020-03-18,21.0,134
2020-03-19,21.0,134
2020-03-20,25.0,193
2020-03-21,21.0,134
2020-03-22,24.0,142
2020-03-23,20.0,138
2020-03-24,30.0,90
2020-03-25,26.0,95
2020-03-26,18.0,139
2020-03-27,18.0,119
2020-03-28,16.0,114
2020-03-29,17.0,89
2020-03-30,22.0,188
2020-03-31,29.0,106
2020-04-01,43.0,178
2020-04-02,20.0,98
2020-04-03,25.0,77
2020-04-04,18.0,74
2020-04-05,16.0,30
2020-04-06,21.0,53
2020-04-07,26.0,55
2020-04-08,27.0,63
2020-04-09,24.0,64
2020-04-10,29.0,83
2020-04-11,25.0,47
2020-04-12,15.0,63
2020-04-13,12.0,52
2020-04-14,15.0,72
2020-04-15,18.0,57
2020-04-16,30.0,47
2020-04-17,18.0,41
2020-04-18,9.0,33
2020-04-19,7.0,25
2020-04-20,12.0,50
2020-04-21,6.0,31
2020-04-22,14.0,31
2020-04-23,13.0,19
2020-04-24,5.0,28
2020-04-25,2.0,15
2020-04-26,0.0,6
2020-04-27,6.0,16
2020-04-28,7.0,9
2020-04-29,5.0,15
2020-04-30,8.0,11
2020-05-01,3.0,15
2020-05-02,4.0,17
2020-05-03,3.0,11
2020-05-04,2.0,11
2020-05-05,4.0,18
2020-05-06,2.0,2
2020-05-07,1.0,7
2020-05-08,1.0,9
2020-05-09,1.0,5
2020-05-10,0.0,3
2020-05-11,4.0,0
2020-05-12,1.0,6
2020-05-13,0.0,2
2020-05-14,1.0,8
2020-05-15,0.0,4
2020-05-16,1.0,7
2020-05-17,1.0,1
2020-05-18,0.0,3
2020-05-19,0.0,5
2020-05-20,1.0,7
2020-05-21,0.0,4
2020-05-22,0.0,2
2020-05-23,0.0,1
2020-05-24,0.0,0
2020-05-25,0.0,1
2020-05-26,0.0,3
2020-05-27,0.0,0
2020-05-28,0.0,0
2020-05-29,0.0,0
2020-05-30,0.0,0
2020-05-31,0.0,1
2020-06-01,1.0,0
2020-06-02,0.0,2
2020-06-03,0.0,3
2020-06-04,0.0,4
2020-06-05,0.0,1
2020-06-06,0.0,3
2020-06-07,0.0,0
2020-06-08,0.0,0
2020-06-09,1.0,2
2020-06-10,0.0,1
2020-06-11,0.0,3
2020-06-12,0.0,1
2020-06-13,0.0,0
2020-06-14,0.0,0
2020-06-15,0.0,1
2020-06-16,0.0,0
2020-06-17,0.0,3
2020-06-18,0.0,4
2020-06-19,1.0,1
2020-06-20,0.0,0
2020-06-21,0.0,0
2020-06-22,0.0,0
2020-06-23,0.0,1
2020-06-24,0.0,4
2020-06-25,0.0,1
2020-06-26,0.0,3
2020-06-27,0.0,0
2020-06-28,0.0,2
2020-06-29,0.0,0
2020-06-30,0.0,0
2020-07-01,0.0,4
2020-07-02,1.0,1
2020-07-03,1.0,0
2020-07-04,0.0,2
2020-07-05,0.0,1
2020-07-06,0.0,3
2020-07-07,0.0,2
