date,healthcare_workers,others
2020-01-31,1.0,1
2020-02-01,0.0,0
2020-02-02,1.0,2
2020-02-03,0.0,0
2020-02-04,0.0,0
2020-02-05,0.0,0
2020-02-06,0.0,0
2020-02-07,0.0,1
2020-02-08,0.0,1
2020-02-09,0.0,3
2020-02-10,0.0,5
2020-02-11,0.0,3
2020-02-12,0.0,7
2020-02-13,0.0,3
2020-02-14,1.0,7
2020-02-15,2.0,17
2020-02-16,0.0,10
2020-02-17,0.0,18
2020-02-18,1.0,26
2020-02-19,2.0,24
2020-02-20,6.0,55
2020-02-21,4.0,50
2020-02-22,9.0,68
2020-02-23,10.0,62
2020-02-24,13.0,106
2020-02-25,12.0,134
2020-02-26,11.0,128
2020-02-27,11.0,134
2020-02-28,16.0,219
2020-02-29,17.0,175
2020-03-01,35.0,338
2020-03-02,27.0,277
2020-03-03,42.0,311
2020-03-04,40.0,293
2020-03-05,55.0,373
2020-03-06,55.0,426
2020-03-07,57.0,485
2020-03-08,88.0,575
2020-03-09,92.0,663
2020-03-10,107.0,779
2020-03-11,98.0,597
2020-03-12,120.0,595
2020-03-13,140.0,696
2020-03-14,100.0,607
2020-03-15,113.0,699
2020-03-16,140.0,689
2020-03-17,100.0,525
2020-03-18,106.0,594
2020-03-19,83.0,468
2020-03-20,110.0,694
2020-03-21,72.0,458
2020-03-22,93.0,388
2020-03-23,95.0,480
2020-03-24,81.0,363
2020-03-25,81.0,397
2020-03-26,78.0,319
2020-03-27,90.0,357
2020-03-28,94.0,310
2020-03-29,72.0,245
2020-03-30,104.0,363
2020-03-31,79.0,270
2020-04-01,105.0,366
2020-04-02,68.0,239
2020-04-03,71.0,269
2020-04-04,64.0,252
2020-04-05,46.0,209
2020-04-06,74.0,227
2020-04-07,59.0,196
2020-04-08,53.0,229
2020-04-09,45.0,204
2020-04-10,61.0,258
2020-04-11,46.0,179
2020-04-12,49.0,162
2020-04-13,30.0,175
2020-04-14,45.0,198
2020-04-15,36.0,190
2020-04-16,27.0,168
2020-04-17,33.0,161
2020-04-18,31.0,139
2020-04-19,23.0,101
2020-04-20,39.0,136
2020-04-21,24.0,90
2020-04-22,24.0,106
2020-04-23,24.0,107
2020-04-24,22.0,83
2020-04-25,18.0,91
2020-04-26,19.0,62
2020-04-27,21.0,80
2020-04-28,14.0,61
2020-04-29,21.0,59
2020-04-30,17.0,57
2020-05-01,13.0,44
2020-05-02,8.0,38
2020-05-03,11.0,23
2020-05-04,8.0,38
2020-05-05,10.0,39
2020-05-06,8.0,39
2020-05-07,10.0,41
2020-05-08,8.0,33
2020-05-09,5.0,20
2020-05-10,4.0,18
2020-05-11,4.0,16
2020-05-12,5.0,22
2020-05-13,4.0,23
2020-05-14,5.0,15
2020-05-15,2.0,24
2020-05-16,3.0,16
2020-05-17,3.0,22
2020-05-18,3.0,18
2020-05-19,0.0,13
2020-05-20,0.0,10
2020-05-21,2.0,9
2020-05-22,2.0,10
2020-05-23,1.0,9
2020-05-24,2.0,5
2020-05-25,4.0,7
2020-05-26,1.0,8
2020-05-27,0.0,11
2020-05-28,0.0,15
2020-05-29,1.0,5
2020-05-30,0.0,1
2020-05-31,0.0,3
2020-06-01,1.0,11
2020-06-02,1.0,3
2020-06-03,1.0,6
2020-06-04,0.0,3
2020-06-05,0.0,8
2020-06-06,1.0,3
2020-06-07,2.0,6
2020-06-08,1.0,7
2020-06-09,0.0,6
2020-06-10,0.0,6
2020-06-11,0.0,2
2020-06-12,0.0,14
2020-06-13,0.0,5
2020-06-14,2.0,10
2020-06-15,0.0,17
2020-06-16,1.0,8
2020-06-17,0.0,8
2020-06-18,0.0,8
2020-06-19,2.0,9
2020-06-20,1.0,9
2020-06-21,0.0,9
2020-06-22,0.0,8
2020-06-23,1.0,6
2020-06-24,0.0,12
2020-06-25,0.0,17
2020-06-26,1.0,22
2020-06-27,1.0,6
2020-06-28,0.0,11
2020-06-29,0.0,14
2020-06-30,0.0,13
2020-07-01,0.0,10
2020-07-02,0.0,8
2020-07-03,0.0,6
2020-07-04,0.0,6
2020-07-05,2.0,9
2020-07-06,0.0,14
2020-07-07,0.0,14
2020-07-08,0.0,25
2020-07-09,0.0,12
2020-07-10,0.0,17
2020-07-11,1.0,17
2020-07-12,0.0,10
2020-07-13,0.0,15
2020-07-14,0.0,10
2020-07-15,1.0,8
2020-07-16,0.0,4
2020-07-17,0.0,13
2020-07-18,1.0,16
2020-07-19,1.0,22
2020-07-20,1.0,19
2020-07-21,3.0,20
2020-07-22,2.0,20
2020-07-23,2.0,20
2020-07-24,3.0,16
2020-07-25,1.0,15
2020-07-26,0.0,10
2020-07-27,0.0,21
2020-07-28,0.0,9
2020-07-29,1.0,11
2020-07-30,0.0,12
2020-07-31,0.0,17
2020-08-01,0.0,30
2020-08-02,1.0,20
2020-08-03,0.0,26
2020-08-04,0.0,27
2020-08-05,0.0,25
2020-08-06,0.0,13
2020-08-07,0.0,19
2020-08-08,0.0,33
2020-08-09,0.0,27
2020-08-10,0.0,22
2020-08-11,0.0,32
2020-08-12,0.0,24
2020-08-13,1.0,29
2020-08-14,0.0,24
2020-08-15,0.0,34
2020-08-16,0.0,31
2020-08-17,3.0,68
2020-08-18,0.0,75
2020-08-19,0.0,71
