date,confirmed,sintomatici,age_class,symptomatics_/_confirmed_14_days_moving_average
2020-01-29,0,0,0_9,
2020-01-30,0,0,0_9,
2020-01-31,0,0,0_9,
2020-02-01,0,0,0_9,
2020-02-02,0,0,0_9,
2020-02-03,0,0,0_9,
2020-02-04,0,0,0_9,
2020-02-05,0,0,0_9,
2020-02-06,0,0,0_9,
2020-02-07,0,0,0_9,
2020-02-08,0,0,0_9,
2020-02-09,0,0,0_9,
2020-02-10,0,0,0_9,
2020-02-11,0,0,0_9,
2020-02-12,0,0,0_9,
2020-02-13,0,0,0_9,
2020-02-14,0,0,0_9,
2020-02-15,0,0,0_9,
2020-02-16,0,0,0_9,0.5
2020-02-17,0,0,0_9,0.5
2020-02-18,0,0,0_9,0.75
2020-02-19,0,0,0_9,0.6
2020-02-20,0,0,0_9,0.5714285714285714
2020-02-21,0,0,0_9,0.6666666666666666
2020-02-22,0,0,0_9,0.6
2020-02-23,2,1,0_9,0.5882352941176471
2020-02-24,0,0,0_9,0.6190476190476191
2020-02-25,2,2,0_9,0.6538461538461539
2020-02-26,1,0,0_9,0.6875
2020-02-27,2,1,0_9,0.7142857142857143
2020-02-28,2,2,0_9,0.6888888888888889
2020-02-29,6,3,0_9,0.7
2020-03-01,2,1,0_9,0.7368421052631579
2020-03-02,4,3,0_9,0.7205882352941176
2020-03-03,5,4,0_9,0.7368421052631579
2020-03-04,6,5,0_9,0.7415730337078652
2020-03-05,3,3,0_9,0.7448979591836735
2020-03-06,10,6,0_9,0.7288135593220338
2020-03-07,5,4,0_9,0.7538461538461538
2020-03-08,9,8,0_9,0.7730496453900709
2020-03-09,11,7,0_9,0.7696969696969697
2020-03-10,10,9,0_9,0.7591623036649214
2020-03-11,14,10,0_9,0.7456140350877193
2020-03-12,11,8,0_9,0.7269230769230769
2020-03-13,22,15,0_9,0.7256317689530686
2020-03-14,18,15,0_9,0.7152317880794702
2020-03-15,13,12,0_9,0.7164634146341463
2020-03-16,28,21,0_9,0.703601108033241
2020-03-17,31,22,0_9,0.6758793969849246
2020-03-18,43,30,0_9,0.6756756756756757
2020-03-19,35,22,0_9,0.6764091858037579
2020-03-20,27,18,0_9,0.6721311475409836
2020-03-21,30,19,0_9,0.6713995943204868
2020-03-22,35,27,0_9,0.6614785992217899
2020-03-23,44,26,0_9,0.655893536121673
2020-03-24,47,24,0_9,0.6476190476190476
2020-03-25,60,41,0_9,0.6439688715953308
2020-03-26,46,32,0_9,0.6284046692607004
2020-03-27,31,19,0_9,0.6240458015267175
2020-03-28,23,18,0_9,0.6228571428571429
2020-03-29,34,21,0_9,0.6130952380952381
2020-03-30,40,26,0_9,0.6086956521739131
2020-03-31,30,17,0_9,0.6204690831556503
2020-04-01,32,21,0_9,0.6283783783783784
2020-04-02,35,14,0_9,0.625
2020-04-03,37,22,0_9,0.6291079812206573
2020-04-04,31,19,0_9,0.6134259259259259
2020-04-05,14,9,0_9,0.6131386861313869
2020-04-06,23,11,0_9,0.609254498714653
2020-04-07,33,21,0_9,0.6082474226804123
2020-04-08,35,29,0_9,0.597911227154047
2020-04-09,34,23,0_9,0.6161879895561357
2020-04-10,25,17,0_9,0.609375
2020-04-11,29,15,0_9,0.5956873315363881
2020-04-12,13,8,0_9,0.5826771653543307
2020-04-13,18,11,0_9,0.5804749340369393
2020-04-14,29,16,0_9,0.5748663101604278
2020-04-15,27,14,0_9,0.5714285714285714
2020-04-16,35,21,0_9,0.5525606469002695
2020-04-17,38,20,0_9,0.5442359249329759
2020-04-18,18,6,0_9,0.5441988950276243
2020-04-19,24,10,0_9,0.5502793296089385
2020-04-20,21,9,0_9,0.5484764542936288
2020-04-21,28,16,0_9,0.5614525139664804
2020-04-22,39,30,0_9,0.5558659217877095
2020-04-23,27,12,0_9,0.5558823529411765
2020-04-24,27,15,0_9,0.5700636942675159
2020-04-25,18,9,0_9,0.5961538461538461
2020-04-26,9,8,0_9,0.6217105263157895
2020-04-27,21,12,0_9,0.6187290969899666
2020-04-28,26,19,0_9,0.6258503401360545
2020-04-29,27,12,0_9,0.5909090909090909
2020-04-30,17,11,0_9,0.6028368794326241
2020-05-01,12,10,0_9,0.6029411764705882
2020-05-02,16,13,0_9,0.599250936329588
2020-05-03,16,13,0_9,0.5864661654135338
2020-05-04,16,5,0_9,0.5884615384615385
2020-05-05,23,15,0_9,0.578125
2020-05-06,31,15,0_9,0.5894308943089431
2020-05-07,23,13,0_9,0.5863453815261044
2020-05-08,17,9,0_9,0.5772357723577236
2020-05-09,13,5,0_9,0.5481171548117155
2020-05-10,8,4,0_9,0.5324675324675324
2020-05-11,15,9,0_9,0.5475113122171946
2020-05-12,22,14,0_9,0.5260663507109005
2020-05-13,17,9,0_9,0.531578947368421
2020-05-14,20,12,0_9,0.5217391304347826
2020-05-15,9,6,0_9,0.518918918918919
2020-05-16,9,2,0_9,0.5277777777777778
2020-05-17,8,5,0_9,0.5257142857142857
2020-05-18,6,3,0_9,0.5120481927710844
2020-05-19,13,5,0_9,0.46835443037974683
2020-05-20,10,5,0_9,0.44966442953020136
2020-05-21,17,8,0_9,0.42567567567567566
2020-05-22,18,9,0_9,0.4
2020-05-23,8,4,0_9,0.4027777777777778
2020-05-24,3,1,0_9,0.3897058823529412
2020-05-25,6,2,0_9,0.37142857142857144
2020-05-26,14,3,0_9,0.375
2020-05-27,8,2,0_9,0.37398373983739835
2020-05-28,19,8,0_9,0.358974358974359
2020-05-29,11,3,0_9,0.32456140350877194
2020-05-30,3,0,0_9,0.3302752293577982
2020-05-31,0,0,0_9,0.3486238532110092
2020-06-01,10,2,0_9,0.3364485981308411
2020-06-02,1,1,0_9,0.3619047619047619
2020-06-03,5,3,0_9,0.3925233644859813
2020-06-04,11,4,0_9,0.36792452830188677
2020-06-05,15,4,0_9,0.36792452830188677
2020-06-06,3,3,0_9,0.38392857142857145
2020-06-07,3,3,0_9,0.3879310344827586
2020-06-08,4,0,0_9,0.375
2020-06-09,12,5,0_9,0.3700787401574803
2020-06-10,10,6,0_9,0.3582089552238806
2020-06-11,18,5,0_9,0.3384615384615385
2020-06-12,11,3,0_9,0.34108527131782945
2020-06-13,9,4,0_9,0.3037037037037037
2020-06-14,4,2,0_9,0.291044776119403
2020-06-15,14,2,0_9,0.29927007299270075
2020-06-16,8,3,0_9,0.302158273381295
2020-06-17,12,4,0_9,0.27941176470588236
2020-06-18,7,0,0_9,0.2857142857142857
2020-06-19,14,4,0_9,0.272
2020-06-20,9,0,0_9,0.256198347107438
2020-06-21,2,1,0_9,0.2457627118644068
2020-06-22,7,2,0_9,0.2857142857142857
2020-06-23,14,6,0_9,0.28440366972477066
2020-06-24,7,2,0_9,0.30275229357798167
2020-06-25,8,3,0_9,0.35135135135135137
2020-06-26,10,1,0_9,0.34545454545454546
2020-06-27,5,1,0_9,0.36936936936936937
2020-06-28,1,0,0_9,0.36363636363636365
2020-06-29,8,5,0_9,0.36134453781512604
2020-06-30,5,2,0_9,0.34959349593495936
2020-07-01,12,6,0_9,0.36231884057971014
2020-07-02,9,6,0_9,0.36496350364963503
2020-07-03,13,3,0_9,0.33793103448275863
2020-07-04,10,3,0_9,0.3422818791946309
2020-07-05,1,0,0_9,0.3375796178343949
2020-07-06,16,5,0_9,0.3395061728395062
2020-07-07,18,6,0_9,0.3411764705882353
2020-07-08,22,9,0_9,0.3231707317073171
2020-07-09,7,3,0_9,0.28160919540229884
2020-07-10,18,0,0_9,0.2752808988764045
2020-07-11,9,3,0_9,0.2752808988764045
2020-07-12,9,2,0_9,0.27071823204419887
2020-07-13,13,7,0_9,0.26704545454545453
2020-07-14,13,5,0_9,0.27218934911242604
2020-07-15,6,1,0_9,0.2571428571428571
2020-07-16,19,2,0_9,0.25
2020-07-17,17,3,0_9,0.26455026455026454
2020-07-18,10,3,0_9,0.2564102564102564
2020-07-19,4,0,0_9,0.24870466321243523
2020-07-20,11,3,0_9,0.25365853658536586
2020-07-21,11,5,0_9,0.24644549763033174
2020-07-22,28,8,0_9,0.2556053811659193
2020-07-23,16,4,0_9,0.2626728110599078
2020-07-24,23,4,0_9,0.26991150442477874
2020-07-25,15,3,0_9,0.27111111111111114
2020-07-26,7,0,0_9,0.2850877192982456
2020-07-27,25,11,0_9,0.2925764192139738
2020-07-28,19,5,0_9,0.2777777777777778
2020-07-29,18,6,0_9,0.26609442060085836
2020-07-30,13,2,0_9,0.2723404255319149
2020-07-31,26,7,0_9,0.28205128205128205
2020-08-01,9,3,0_9,0.268
2020-08-02,7,4,0_9,0.28174603174603174
2020-08-03,12,5,0_9,0.26953125
2020-08-04,16,3,0_9,0.27106227106227104
2020-08-05,27,5,0_9,0.26618705035971224
2020-08-06,18,6,0_9,0.2730496453900709
2020-08-07,22,6,0_9,0.2771929824561403
2020-08-08,31,4,0_9,0.2773972602739726
2020-08-09,9,4,0_9,0.2689655172413793
2020-08-10,29,9,0_9,0.26384364820846906
2020-08-11,36,10,0_9,0.26548672566371684
2020-08-12,23,6,0_9,0.2676470588235294
2020-08-13,17,5,0_9,0.2608695652173913
2020-08-14,29,9,0_9,0.25
2020-08-15,16,5,0_9,0.26628895184135976
2020-08-16,5,1,0_9,0.2562674094707521
2020-08-17,29,8,0_9,0.25336927223719674
2020-08-18,48,12,0_9,0.24802110817941952
2020-08-19,28,6,0_9,0.24271844660194175
2020-08-20,23,5,0_9,0.24153498871331827
2020-08-21,33,5,0_9,0.23440860215053763
2020-08-22,28,9,0_9,0.23251028806584362
2020-08-23,15,2,0_9,0.23921568627450981
2020-08-24,41,11,0_9,0.24349442379182157
2020-08-25,44,10,0_9,0.23148148148148148
2020-08-26,56,12,0_9,0.23734729493891799
2020-08-27,48,12,0_9,0.22955974842767296
2020-08-28,51,11,0_9,0.239067055393586
2020-08-29,37,9,0_9,0.23328785811732605
2020-08-30,29,10,0_9,0.24069148936170212
2020-08-31,57,17,0_9,0.2336328626444159
2020-09-01,50,6,0_9,0.22592592592592592
2020-09-02,61,17,0_9,0.23781212841854935
2020-09-03,86,15,0_9,0.23385300668151449
2020-09-04,83,23,0_9,0.23845327604726102
2020-09-05,75,16,0_9,0.2422360248447205
2020-09-06,34,12,0_9,0.2422680412371134
2020-09-07,68,12,0_9,0.24182358771060455
2020-09-08,75,11,0_9,0.2530573847601129
2020-09-09,87,29,0_9,0.2521166509877705
2020-09-10,105,22,0_9,0.2621895124195032
2020-09-11,84,23,0_9,0.25823686553873554
2020-09-12,72,21,0_9,0.26619343389529726
2020-09-13,33,11,0_9,0.26441881100266196
2020-09-14,96,26,0_9,0.266156462585034
2020-09-15,104,31,0_9,0.2704248366013072
2020-09-16,61,16,0_9,0.2741157556270096
2020-09-17,110,32,0_9,0.2860596293311845
2020-09-18,119,28,0_9,0.2982456140350877
2020-09-19,79,26,0_9,0.2990936555891239
2020-09-20,34,10,0_9,0.296875
2020-09-21,117,27,0_9,0.2990586531498914
2020-09-22,123,29,0_9,0.2991573033707865
2020-09-23,107,39,0_9,0.3000656598818122
2020-09-24,102,36,0_9,0.30487033523086654
2020-09-25,154,59,0_9,0.3141330166270784
2020-09-26,85,26,0_9,0.318970341354225
2020-09-27,53,14,0_9,0.31724511930585686
2020-09-28,133,40,0_9,0.3258145363408521
2020-09-29,147,44,0_9,0.3294609665427509
2020-09-30,160,47,0_9,0.32077051926298156
2020-10-01,168,57,0_9,0.31990794016110474
2020-10-02,222,75,0_9,0.31853417899929526
2020-10-03,182,67,0_9,0.3153270419785226
2020-10-04,91,25,0_9,0.3138413685847589
2020-10-05,268,92,0_9,0.31157601115760114
2020-10-06,280,88,0_9,0.3077311773623042
2020-10-07,343,96,0_9,0.3031135531135531
2020-10-08,321,104,0_9,0.29753632343651293
2020-10-09,385,129,0_9,0.29218900675024106
2020-10-10,320,91,0_9,0.291644204851752
2020-10-11,195,54,0_9,0.2925357696948802
2020-10-12,503,148,0_9,0.2893725992317542
2020-10-13,520,145,0_9,0.2920301641283454
2020-10-14,570,153,0_9,0.29308452250274425
2020-10-15,549,146,0_9,0.2903021873814641
2020-10-16,658,177,0_9,0.2875771335429037
2020-10-17,562,175,0_9,0.2867163524769838
2020-10-18,327,99,0_9,0.28756006406833956
2020-10-19,715,203,0_9,0.28652024984888175
2020-10-20,795,255,0_9,0.28867924528301886
2020-10-21,868,257,0_9,0.2896184560780834
2020-10-22,942,264,0_9,0.2889637742207245
2020-10-23,1065,303,0_9,0.28734530938123753
2020-10-24,855,237,0_9,0.2845565749235474
2020-10-25,436,131,0_9,0.2832038615280187
2020-10-26,1064,299,0_9,0.2803123418407924
2020-10-27,1194,361,0_9,0.27658110247058015
2020-10-28,1240,357,0_9,0.27501160246635287
2020-10-29,1149,312,0_9,0.2728436959723378
2020-10-30,1313,346,0_9,0.27043321524022623
2020-10-31,1117,298,0_9,0.27158098933074687
2020-11-01,506,132,0_9,0.2704977157970666
2020-11-02,1287,325,0_9,0.2697356802260552
2020-11-03,1495,397,0_9,0.2689814814814815
2020-11-04,1420,386,0_9,0.26958419480817825
2020-11-05,1476,377,0_9,0.2706601052095707
2020-11-06,1537,393,0_9,0.27108872096277636
2020-11-07,1262,366,0_9,0.2724539228242107
2020-11-08,576,151,0_9,0.2730912528499138
2020-11-09,1415,381,0_9,0.2745216959805922
2020-11-10,1487,427,0_9,0.279266259032796
2020-11-11,1372,403,0_9,0.2801167620972269
2020-11-12,1416,403,0_9,0.2811251854387767
2020-11-13,1499,404,0_9,0.2836437718277066
2020-11-14,1211,348,0_9,0.2836761383902033
2020-11-15,530,150,0_9,0.28476504040706374
2020-11-16,1441,393,0_9,0.2842815463165573
2020-11-17,1348,442,0_9,0.28072139303482585
2020-11-18,1244,352,0_9,0.2788449306703982
2020-11-19,1188,314,0_9,0.2789084483999738
2020-11-20,1191,339,0_9,0.27897111305635985
2020-11-21,904,265,0_9,0.2776323042998897
2020-11-22,459,136,0_9,0.27650090541858197
2020-11-23,1162,301,0_9,0.27360584150619227
2020-11-24,1115,264,0_9,0.2702087007642563
2020-11-25,1014,273,0_9,0.2708914173762339
2020-11-26,975,281,0_9,0.2714848274264536
2020-11-27,1069,285,0_9,0.27180943366461585
2020-11-28,872,234,0_9,0.27010260081126225
2020-11-29,376,91,0_9,0.26959045469203485
2020-11-30,1052,245,0_9,0.27244327523840844
2020-12-01,987,297,0_9,0.27624890446976336
2020-12-02,907,270,0_9,0.27864051823586833
2020-12-03,868,235,0_9,0.27950701691255847
2020-12-04,918,269,0_9,0.2814672521039151
2020-12-05,799,215,0_9,0.28486646884273
2020-12-06,290,84,0_9,0.2873746367982004
2020-12-07,922,271,0_9,0.2934057556699066
2020-12-08,361,102,0_9,0.296861419604056
2020-12-09,873,261,0_9,0.300870245428767
2020-12-10,822,248,0_9,0.306637519872814
2020-12-11,885,255,0_9,0.3074201374848362
2020-12-12,724,229,0_9,0.3111545988258317
2020-12-13,261,85,0_9,0.31039770984561904
2020-12-14,877,258,0_9,0.3125964010282776
2020-12-15,848,292,0_9,0.31623016259371045
2020-12-16,779,273,0_9,0.31874145006839943
2020-12-17,705,244,0_9,0.32113341204250295
2020-12-18,746,224,0_9,0.3249630723781389
2020-12-19,616,195,0_9,0.32379699660199496
2020-12-20,362,99,0_9,0.3208631533289959
2020-12-21,866,275,0_9,0.32020510582587824
2020-12-22,907,310,0_9,0.3182109993580141
2020-12-23,836,275,0_9,0.3176974508984538
2020-12-24,752,250,0_9,0.3156482246077622
2020-12-25,199,71,0_9,0.31795931687153267
2020-12-26,369,103,0_9,0.3172953279039863
2020-12-27,360,90,0_9,0.3189166042179638
2020-12-28,821,234,0_9,0.3224989447024061
2020-12-29,1028,331,0_9,0.32400542967526363
2020-12-30,1005,340,0_9,0.3247022834043483
2020-12-31,821,261,0_9,0.3228152743608942
2021-01-01,251,89,0_9,0.32480666270077335
2021-01-02,755,233,0_9,0.32374511858272215
2021-01-03,371,117,0_9,0.32462579845552486
2021-01-04,1001,352,0_9,0.3285344082925425
2021-01-05,1008,357,0_9,0.3296595158433379
2021-01-06,412,144,0_9,0.3304208094807673
2021-01-07,948,296,0_9,0.33174393831794663
2021-01-08,936,329,0_9,0.3306568636935281
2021-01-09,782,226,0_9,0.33522283033620015
2021-01-10,350,96,0_9,0.3347123719464145
2021-01-11,751,252,0_9,0.33203085863139964
2021-01-12,771,258,0_9,0.3336402701043585
2021-01-13,800,280,0_9,0.33840864440078583
2021-01-14,721,241,0_9,0.3412341234123412
2021-01-15,731,237,0_9,0.3399819585045605
2021-01-16,650,245,0_9,0.34273427342734275
2021-01-17,291,85,0_9,0.34629611116665
2021-01-18,830,268,0_9,0.3477159832472972
2021-01-19,801,304,0_9,0.35193990110308104
2021-01-20,818,328,0_9,0.35372040586245773
2021-01-21,767,263,0_9,0.35689703283415497
2021-01-22,914,309,0_9,0.3588229951866316
2021-01-23,804,261,0_9,0.3580960854092527
2021-01-24,354,133,0_9,0.35668112990348005
2021-01-25,1015,358,0_9,0.3592317765168049
2021-01-26,1020,389,0_9,0.36220001708087796
2021-01-27,928,344,0_9,0.3600439077936334
2021-01-28,828,313,0_9,0.3605182293829416
2021-01-29,991,351,0_9,0.35946854752726976
2021-01-30,879,319,0_9,0.35973570438045516
2021-01-31,344,88,0_9,0.3561588000326078
2021-02-01,992,355,0_9,0.35295546558704455
2021-02-02,1055,430,0_9,0.35442628256999514
2021-02-03,952,351,0_9,0.3571773414869649
2021-02-04,965,340,0_9,0.3562143310082435
2021-02-05,1066,351,0_9,0.3572108519752499
2021-02-06,870,288,0_9,0.35682889794613604
2021-02-07,362,92,0_9,0.35694322446698074
2021-02-08,1098,348,0_9,0.35588633288227334
2021-02-09,1028,410,0_9,0.3558464503694186
2021-02-10,998,403,0_9,0.35697153821554206
2021-02-11,1016,368,0_9,0.35818759936406996
2021-02-12,981,360,0_9,0.3640246796392976
2021-02-13,786,281,0_9,0.3682681739676558
2021-02-14,354,93,0_9,0.3711452884690452
2021-02-15,1032,356,0_9,0.3746444222341816
2021-02-16,944,390,0_9,0.37318181818181817
2021-02-17,1008,385,0_9,0.3745836725630967
2021-02-18,1037,381,0_9,0.3745120717073876
2021-02-19,1128,447,0_9,0.37448329012821413
2021-02-20,966,377,0_9,0.3761605679956308
2021-02-21,433,155,0_9,0.37712092647454887
2021-02-22,1296,467,0_9,0.378718981421333
2021-02-23,1221,463,0_9,0.3771880645362238
2021-02-24,1309,538,0_9,0.3798607777244359
2021-02-25,1339,488,0_9,0.37770034843205574
2021-02-26,1420,524,0_9,0.37423690842901147
2021-02-27,1161,446,0_9,0.37289163267555947
2021-02-28,558,184,0_9,0.3720702593942031
2021-03-01,1574,585,0_9,0.3725700784018902
2021-03-02,1603,615,0_9,0.3761839612713113
2021-03-03,1619,660,0_9,0.3761006940847405
2021-03-04,1593,555,0_9,0.37768065860351663
2021-03-05,1763,625,0_9,0.37958588802894766
2021-03-06,1253,460,0_9,0.3793223025859507
2021-03-07,680,232,0_9,0.3806110342100059
2021-03-08,1529,563,0_9,0.3796764910191525
2021-03-09,1603,674,0_9,0.38001193911053627
2021-03-10,1611,650,0_9,0.3792602972824183
2021-03-11,1711,659,0_9,0.37931901624503345
2021-03-12,1640,645,0_9,0.3808695652173913
2021-03-13,1449,550,0_9,0.3816782140107775
2021-03-14,600,226,0_9,0.38144595709570955
2021-03-15,1500,538,0_9,0.3813001813001813
2021-03-16,1551,602,0_9,0.37639303092136245
2021-03-17,1498,599,0_9,0.3748739451196858
2021-03-18,1495,519,0_9,0.3764763246288872
2021-03-19,1430,529,0_9,0.3743826144221271
2021-03-20,1188,451,0_9,0.3742654054961661
2021-03-21,587,192,0_9,0.3740024727436215
2021-03-22,1442,527,0_9,0.3749502982107356
2021-03-23,1411,507,0_9,0.37511488970588236
2021-03-24,1339,519,0_9,0.37192289828146774
2021-03-25,1328,545,0_9,0.3724961930420522
2021-03-26,1404,518,0_9,0.3719641593963688
2021-03-27,1094,415,0_9,0.3693918838510056
2021-03-28,527,194,0_9,0.37070633768746974
2021-03-29,1311,484,0_9,0.3697425030501509
2021-03-30,1354,531,0_9,0.36468829227068844
2021-03-31,1314,475,0_9,0.36122943836424404
2021-04-01,1345,473,0_9,0.355865073602218
2021-04-02,1320,479,0_9,0.35305151738460505
2021-04-03,1030,349,0_9,0.34911916404313753
2021-04-04,317,114,0_9,0.3473852721451441
2021-04-05,479,155,0_9,0.3423368944433246
2021-04-06,1221,359,0_9,0.34278176160194834
2021-04-07,1215,421,0_9,0.3416111035515036
2021-04-08,1218,424,0_9,0.34177563661390226
2021-04-09,1182,397,0_9,0.3432423090217767
2021-04-10,1096,357,0_9,0.34475389494002484
2021-04-11,590,190,0_9,0.34318599741197303
2021-04-12,1202,371,0_9,0.3486096807415036
2021-04-13,1253,503,0_9,0.3577261505349117
2021-04-14,1230,429,0_9,0.36065676505608824
2021-04-15,1177,418,0_9,0.36372024358737776
2021-04-16,1255,478,0_9,0.3645707376058041
2021-04-17,1071,385,0_9,0.36741973840665876
2021-04-18,494,152,0_9,0.3694138649211544
2021-04-19,1332,532,0_9,0.3752348520432128
2021-04-20,1482,594,0_9,0.375327168033502
2021-04-21,1375,525,0_9,0.37830520191255257
2021-04-22,1518,582,0_9,0.37866681885629494
2021-04-23,1465,514,0_9,0.3747739602169982
2021-04-24,1376,507,0_9,0.37576563041719635
2021-04-25,575,218,0_9,0.37734975996298226
2021-04-26,1429,554,0_9,0.3739261667053634
2021-04-27,1414,565,0_9,0.3707166952713499
2021-04-28,1396,543,0_9,0.36892329852358663
2021-04-29,1340,486,0_9,0.36702193580369313
2021-04-30,1429,475,0_9,0.3678270849273145
2021-05-01,681,256,0_9,0.366226040978189
2021-05-02,477,173,0_9,0.3655453755099311
2021-05-03,1271,450,0_9,0.3639264654873396
2021-05-04,1151,416,0_9,0.35928447276940906
2021-05-05,1140,408,0_9,0.35549483910139645
2021-05-06,994,358,0_9,0.35318471337579616
2021-05-07,1011,360,0_9,0.3549621566459733
2021-05-08,822,279,0_9,0.3539480474797867
2021-05-09,398,143,0_9,0.3530497451221656
2021-05-10,891,334,0_9,0.34926884139482567
2021-05-11,807,280,0_9,0.3474197076663021
2021-05-12,764,266,0_9,0.3444124853520827
2021-05-13,724,238,0_9,0.3424517593643587
2021-05-14,628,213,0_9,0.34189483886600436
2021-05-15,548,197,0_9,0.3409207818930041
2021-05-16,229,75,0_9,0.3389333333333333
2021-05-17,561,159,0_9,0.3328080229226361
2021-05-18,540,184,0_9,0.331906436324721
2021-05-19,470,147,0_9,0.3322966115567196
2021-05-20,417,142,0_9,0.33257042253521124
2021-05-21,455,165,0_9,0.329466791393826
2021-05-22,344,108,0_9,0.3278330019880716
2021-05-23,122,34,0_9,0.32747701736465784
2021-05-24,371,115,0_9,0.33340578135188004
2021-05-25,368,128,0_9,0.3380281690140845
2021-05-26,332,125,0_9,0.34401008827238333
2021-05-27,295,97,0_9,0.3426995798319328
2021-05-28,293,85,0_9,0.338945625172509
2021-05-29,233,85,0_9,0.33949725512857554
2021-05-30,94,29,0_9,0.3413853317811409
2021-05-31,267,90,0_9,0.34827691369319913
2021-06-01,270,114,0_9,0.34675324675324676
2021-06-02,104,47,0_9,0.34135441732554145
2021-06-03,260,83,0_9,0.3416395810762008
2021-06-04,270,88,0_9,0.3443683409436834
2021-06-05,182,55,0_9,0.3429718875502008
2021-06-06,97,32,0_9,0.3421588594704684
2021-06-07,214,84,0_9,0.3398972602739726
2021-06-08,169,54,0_9,0.3356227106227106
2021-06-09,161,50,0_9,0.33225806451612905
2021-06-10,155,50,0_9,0.33399701343952215
2021-06-11,152,44,0_9,0.33587786259541985
2021-06-12,95,34,0_9,0.3341094295692666
2021-06-13,59,15,0_9,0.3359707851491175
2021-06-14,148,44,0_9,0.3248031496062992
2021-06-15,118,53,0_9,0.32958538299367535
2021-06-16,90,35,0_9,0.333843797856049
2021-06-17,99,33,0_9,0.33360858794384807
2021-06-18,95,33,0_9,0.33630686886708294
2021-06-19,66,13,0_9,0.3376383763837638
2021-06-20,22,10,0_9,0.345489443378119
2021-06-21,95,27,0_9,0.35251046025104604
2021-06-22,68,28,0_9,0.3439273552780931
2021-06-23,44,17,0_9,0.3384253819036428
2021-06-24,60,18,0_9,0.34405940594059403
2021-06-25,62,17,0_9,0.3523447401774398
2021-06-26,58,23,0_9,0.37037037037037035
2021-06-27,17,9,0_9,0.367816091954023
2021-06-28,62,21,0_9,0.37898936170212766
2021-06-29,43,19,0_9,0.37866666666666665
2021-06-30,60,20,0_9,0.38961038961038963
2021-07-01,56,23,0_9,0.40077821011673154
2021-07-02,76,33,0_9,0.4127979924717691
2021-07-03,60,25,0_9,0.4179640718562874
2021-07-04,22,8,0_9,0.4224037339556593
2021-07-05,64,24,0_9,0.4351747463359639
2021-07-06,66,27,0_9,0.45073375262054505
2021-07-07,64,33,0_9,0.4660678642714571
2021-07-08,61,27,0_9,0.4739249771271729
2021-07-09,88,37,0_9,0.4751958224543081
2021-07-10,96,43,0_9,0.4796084828711256
2021-07-11,39,22,0_9,0.4786656322730799
2021-07-12,92,45,0_9,0.49469964664310956
2021-07-13,110,63,0_9,0.501891551071879
2021-07-14,108,57,0_9,0.5047619047619047
2021-07-15,147,74,0_9,0.5063291139240507
2021-07-16,132,61,0_9,0.513413506012951
2021-07-17,137,67,0_9,0.5167609925990422
2021-07-18,85,37,0_9,0.5172413793103449
2021-07-19,190,107,0_9,0.519494987003342
2021-07-20,237,123,0_9,0.5165428764348413
2021-07-21,263,138,0_9,0.5122564424890006
2021-07-22,251,126,0_9,0.5053285968028419
2021-07-23,275,147,0_9,0.5071664829106945
2021-07-24,231,120,0_9,0.5063025210084033
2021-07-25,149,80,0_9,0.5083184028666496
2021-07-26,378,199,0_9,0.5013148458044465
2021-07-27,379,194,0_9,0.4969408565601632
2021-07-28,328,157,0_9,0.4923913043478261
2021-07-29,343,151,0_9,0.49142618151401085
2021-07-30,382,194,0_9,0.4852616803689593
2021-07-31,317,155,0_9,0.4848425581850186
2021-08-01,184,95,0_9,0.4818181818181818
2021-08-02,466,218,0_9,0.47324636037058043
2021-08-03,467,219,0_9,0.47203703703703703
2021-08-04,450,210,0_9,0.47028191775902317
2021-08-05,433,211,0_9,0.4724395757259607
2021-08-06,480,217,0_9,0.4678789938817131
2021-08-07,357,179,0_9,0.46553748113365756
2021-08-08,206,92,0_9,0.4634146341463415
2021-08-09,497,211,0_9,0.45653262139162354
2021-08-10,490,240,0_9,0.45593303791235845
2021-08-11,497,227,0_9,0.451988360814743
2021-08-12,525,249,0_9,0.44285714285714284
2021-08-13,515,230,0_9,0.4415705827360549
2021-08-14,396,178,0_9,0.43612132352941174
2021-08-15,166,74,0_9,0.4345247148288973
2021-08-16,514,199,0_9,0.4325373134328358
2021-08-17,567,261,0_9,0.427540500736377
2021-08-18,543,228,0_9,0.4211606096131301
2021-08-19,547,205,0_9,0.4108342038501716
2021-08-20,598,261,0_9,0.40156494522691705
2021-08-21,467,192,0_9,0.3960674157303371
2021-08-22,253,102,0_9,0.3946653075093442
2021-08-23,622,252,0_9,
2021-08-24,580,245,0_9,
2021-08-25,531,198,0_9,
2021-08-26,402,128,0_9,
2021-08-27,204,43,0_9,
2021-08-28,58,9,0_9,
2021-08-29,0,0,0_9,
2020-01-29,0,0,10_19,
2020-01-30,0,0,10_19,
2020-01-31,0,0,10_19,
2020-02-01,0,0,10_19,
2020-02-02,0,0,10_19,
2020-02-03,0,0,10_19,
2020-02-04,0,0,10_19,
2020-02-05,0,0,10_19,
2020-02-06,0,0,10_19,
2020-02-07,0,0,10_19,
2020-02-08,0,0,10_19,
2020-02-09,0,0,10_19,
2020-02-10,0,0,10_19,
2020-02-11,0,0,10_19,
2020-02-12,0,0,10_19,
2020-02-13,0,0,10_19,
2020-02-14,0,0,10_19,
